trade_id,strategy,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,pnl_pips,pnl_usd,exit_reason,asian_range_pips,impulse_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,entry_hour_utc
18,ARB,2025-09-23,Tuesday,short,2025-09-23 09:01:00+00:00,2025-09-23 12:00:00+00:00,147.52156812532613,147.7739754423665,147.895,147.14813625065224,146.77470437597836,37.34318746738836,-25.240731704036534,-500.2917661233021,HARD_CLOSE,26.500000000001478,,27.443187467386565,1.3568125326116842,292900,179,9
19,ARB,2025-09-24,Wednesday,long,2025-09-24 08:31:00+00:00,2025-09-24 12:00:00+00:00,148.190759452585,148.4960245576335,147.790759452585,148.59075945258502,148.99075945258502,40.0,30.526510504847693,561.8261731806076,HARD_CLOSE,59.30000000000177,,2.2759452585006557,33.024054741497366,273300,209,8
20,ARB,2025-10-02,Thursday,short,2025-10-02 08:50:00+00:00,2025-10-02 12:00:00+00:00,146.76516148183745,146.8039754423665,147.16516148183746,146.36516148183745,145.96516148183744,40.0,-3.881396052904051,-71.9678062134808,HARD_CLOSE,48.799999999999955,,9.783851816254696,16.516148183745827,272200,190,8
21,ARB,2025-10-07,Tuesday,long,2025-10-07 08:46:00+00:00,2025-10-07 12:00:00+00:00,150.78279678052186,150.8900245576335,150.38279678052186,151.18279678052187,151.58279678052187,40.0,10.72277771116319,198.62256494798174,HARD_CLOSE,45.09999999999934,,7.4796780521865,16.920321947813477,279500,194,8
22,ARB,2025-10-08,Wednesday,long,2025-10-08 08:58:00+00:00,2025-10-08 12:00:00+00:00,152.7759151202235,152.6860245576335,152.37591512022348,153.1759151202235,153.5759151202235,40.0,-8.989056258999994,-167.02217953914254,HARD_CLOSE,59.00000000000034,,13.191512022348206,22.70848797764984,283700,182,8
23,ARB,2025-10-13,Monday,long,2025-10-13 07:10:00+00:00,2025-10-13 12:00:00+00:00,152.19499901381087,152.1000245576335,151.79499901381087,152.59499901381088,152.99499901381088,40.0,-9.497445617736844,-176.21161871080224,HARD_CLOSE,35.20000000000039,,21.699901381086306,25.700098618912648,282200,290,7
24,ARB,2025-11-06,Thursday,short,2025-11-06 08:27:00+00:00,2025-11-06 13:00:00+00:00,153.68219775400064,153.62075331841723,154.08219775400065,153.28219775400063,152.88219775400063,40.0,6.144443558341095,113.75284330041794,HARD_CLOSE,36.7999999999995,,9.480224599934672,15.119775400063418,284400,273,8
25,ARB,2025-11-13,Thursday,short,2025-11-13 08:58:00+00:00,2025-11-13 13:00:00+00:00,154.54708487977652,154.62175331841723,154.94708487977653,154.14708487977651,153.7470848797765,40.0,-7.466843864071393,-138.25722140669896,HARD_CLOSE,39.400000000000546,,21.891512022347115,22.408487977651248,286300,242,8
26,ARB,2025-11-19,Wednesday,long,2025-11-19 08:30:00+00:00,2025-11-19 13:00:00+00:00,155.67076778126523,156.23824668158278,155.68076778126522,156.07076778126523,156.47076778126524,40.0,48.37394501587795,892.0912448113166,TP1_ONLY,36.69999999999902,,11.376778126523845,62.52322187347659,288000,270,8
27,ARB,2025-11-25,Tuesday,short,2025-11-25 09:01:00+00:00,2025-11-25 13:00:00+00:00,156.42456812532612,156.31175331841723,156.82456812532612,156.0245681253261,155.6245681253261,40.0,11.281480690888657,210.74502024355155,HARD_CLOSE,45.79999999999984,,9.743187467387315,28.056812532611275,292000,239,9
28,ARB,2025-11-27,Thursday,long,2025-11-27 09:06:00+00:00,2025-11-27 13:00:00+00:00,156.38443455978435,156.36624668158277,155.98443455978435,156.78443455978436,157.18443455978436,40.0,-1.8187878201587182,-34.034027641665084,HARD_CLOSE,58.19999999999936,,13.343455978434804,1.9565440215643548,292600,234,9
29,ARB,2025-12-02,Tuesday,long,2025-12-02 08:27:00+00:00,2025-12-02 13:00:00+00:00,155.92580224599936,155.99824668158277,155.52580224599936,156.32580224599937,156.72580224599938,40.0,7.244443558340663,135.41689003236328,HARD_CLOSE,37.79999999999859,,3.3802245999368097,16.019775400064873,291600,273,8
30,ARB,2025-12-03,Wednesday,short,2025-12-03 11:25:00+00:00,2025-12-03 13:00:00+00:00,155.42906616485553,155.42875331841722,155.82906616485553,155.02906616485552,154.62906616485552,40.0,0.03128464383053142,0.5859250379761353,HARD_CLOSE,30.299999999999727,,4.893383514448146,6.706616485553241,291100,95,11
31,ARB,2025-12-04,Thursday,short,2025-12-04 08:11:00+00:00,2025-12-04 13:00:00+00:00,154.89081177782597,154.6817533184172,155.29081177782598,154.49081177782597,154.09081177782596,40.0,20.90584594087659,392.0815336870243,HARD_CLOSE,52.00000000000102,,16.718822217401907,38.18117778259875,290100,289,8
32,ARB,2025-12-08,Monday,long,2025-12-08 08:27:00+00:00,2025-12-08 13:00:00+00:00,155.45080224599937,155.54824668158278,155.05080224599936,155.85080224599938,156.25080224599938,40.0,9.744443558341231,183.11365848653995,HARD_CLOSE,45.69999999999936,,7.780224599937924,20.91977540006269,292300,273,8
33,ARB,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,5.987183780010241,112.74011946374047,HARD_CLOSE,45.599999999998886,,30.637484378266322,14.962515621732564,294400,295,8
34,ARB,2025-12-30,Tuesday,short,2025-12-30 10:07:00+00:00,2025-12-30 13:00:00+00:00,155.8229726860917,155.96375331841722,156.2229726860917,155.4229726860917,155.0229726860917,40.0,-14.078063232551585,-265.19847655110476,HARD_CLOSE,42.00000000000159,,18.902731390829786,7.897268609170283,293800,173,10
35,ARB,2026-01-05,Monday,short,2026-01-05 08:19:00+00:00,2026-01-05 13:00:00+00:00,156.84104010413853,156.66175331841723,157.24104010413853,156.44104010413852,156.04104010413852,40.0,17.928678572130252,337.6037907624165,HARD_CLOSE,37.60000000000048,,15.99598958614763,37.304010413853916,295000,281,8
36,ARB,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,38.42473023294963,726.794833759675,TP1_ONLY,37.10000000000093,,14.974157512534703,80.22584248746512,299900,265,8
37,ARB,2026-02-03,Tuesday,long,2026-02-03 09:16:00+00:00,2026-02-03 13:00:00+00:00,155.70231809653956,155.86724668158277,155.30231809653955,156.10231809653956,156.50231809653957,40.0,16.49285850432136,313.1021388604113,HARD_CLOSE,32.30000000000075,,9.031809653956202,28.268190346045685,295900,224,9
38,ARB,2026-02-05,Thursday,long,2026-02-05 09:31:00+00:00,2026-02-05 12:47:00+00:00,157.28385269184034,156.88385269184033,156.88385269184033,157.68385269184034,158.08385269184035,40.0,-40.00000000000057,-764.6421090616226,SL_FULL,50.900000000001455,,40.185269184033245,5.514730815966118,299900,196,9
39,ARB,2026-02-16,Monday,long,2026-02-16 09:33:00+00:00,2026-02-16 13:00:00+00:00,153.4917750877268,153.36224668158277,153.0917750877268,153.8917750877268,154.29177508772682,40.0,-12.952840614403272,-245.26928861654633,HARD_CLOSE,62.20000000000141,,16.77750877267954,14.622491227319756,290400,207,9
40,ARB,2026-02-18,Wednesday,long,2026-02-18 09:43:00+00:00,2026-02-18 13:00:00+00:00,153.80339581480524,153.6742466815828,153.40339581480524,154.20339581480525,154.60339581480525,40.0,-12.914913322245525,-243.9705688108118,HARD_CLOSE,64.50000000000102,,24.939581480523998,5.460418519476207,290300,197,9
41,ARB,2026-02-23,Monday,long,2026-02-23 08:38:00+00:00,2026-02-23 13:00:00+00:00,154.69374333997519,154.89024668158277,154.29374333997518,155.0937433399752,155.4937433399752,40.0,19.65033416075812,369.56118694783316,HARD_CLOSE,61.299999999999955,,6.774333997518056,35.22566600248069,291300,262,8
