trade_id,system_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,gross_pips,spread_at_entry,net_pips,pnl_usd,spread_cost_usd,signal_candle_datetime,signal_candle_body_pips,signal_candle_range_pips,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,position_units,hour_utc,day_of_week,session_range_at_entry,compression_range_pips,three_candle_total_pips,equity_after,drawdown_usd,drawdown_pct
26,5,2023-06-27 08:15:00+00:00,2023-06-27 08:17:00+00:00,short,143.672,143.722,143.722,143.632,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.63399966591074,11.832507377913517,2023-06-27 08:14:00+00:00,2.000000000001023,3.299999999998704,0.0,5.400000000000205,,2.0,100000,8,Tuesday,41.499999999999204,,,99550.00796131148,423.177090060286,0.4232905952159413
27,5,2023-06-28 01:34:00+00:00,2023-06-28 01:35:00+00:00,short,143.87,143.83,143.92000000000002,143.83,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.29158267880125,12.511294919024593,2023-06-28 01:33:00+00:00,3.0000000000001137,3.6999999999977717,5.500000000000682,0.0,1.0,1.0,100000,1,Wednesday,18.600000000000705,,,99565.29954399027,407.88550738149206,0.4079949110072845
28,5,2023-06-28 01:57:00+00:00,2023-06-28 01:59:00+00:00,short,143.892,143.912,143.942,143.852,Range invalid,-2.000000000001023,1.500000000001478,-3.500000000002501,-24.32379840437621,10.424485030449768,2023-06-28 01:56:00+00:00,0.10000000000047748,1.2000000000000455,0.2999999999985903,2.899999999999636,1.0,2.0,100000,1,Wednesday,18.600000000000705,,,99540.9757455859,432.2093057858583,0.43232523357514835
29,5,2023-06-28 02:14:00+00:00,2023-06-28 02:15:00+00:00,short,143.918,143.93,143.96800000000002,143.87800000000001,Range invalid,-1.2000000000000455,1.8000000000000682,-3.0000000000001137,-20.84520351867114,12.507122111202685,2023-06-28 02:13:00+00:00,1.3999999999981583,1.5999999999991132,0.0,3.7999999999982492,,1.0,100000,2,Wednesday,20.400000000000773,,,99520.13054206723,453.0545093045366,0.4531760282237003
30,5,2023-06-28 02:29:00+00:00,2023-06-28 02:33:00+00:00,short,143.978,143.995,144.02800000000002,143.93800000000002,Range invalid,-1.6999999999995907,1.500000000001478,-3.2000000000010687,-22.22561780272728,10.418258345035198,2023-06-28 02:28:00+00:00,0.39999999999906777,0.9000000000014552,0.6000000000000227,2.199999999999136,3.0,4.0,100000,2,Wednesday,26.800000000000068,,,99497.9049242645,475.2801271072676,0.4754076074129701
31,5,2023-06-28 05:04:00+00:00,2023-06-28 05:10:00+00:00,short,144.012,143.972,144.062,143.972,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.276504735710468,12.49895842013213,2023-06-28 05:03:00+00:00,1.8000000000000682,2.200000000001978,4.400000000001114,2.5000000000005684,6.0,6.0,100000,5,Wednesday,32.00000000000216,,,99513.18142900021,460.00362237155787,0.46012700519162464
32,5,2023-06-28 07:00:00+00:00,2023-06-28 07:02:00+00:00,short,143.992,143.952,144.042,143.952,TP hit,3.999999999999204,2.000000000001023,1.999999999998181,13.889660536683852,13.889660536703591,2023-06-28 06:59:00+00:00,1.3999999999981583,4.4999999999987494,3.999999999999204,1.500000000001478,2.0,2.0,100000,7,Wednesday,32.00000000000216,,,99527.0710895369,446.11396183486795,0.4462336191506051
33,5,2023-06-29 03:32:00+00:00,2023-06-29 03:58:00+00:00,short,144.455,144.41500000000002,144.50500000000002,144.41500000000002,TP hit,3.999999999999204,1.700000000002433,2.2999999999967713,15.921913398613901,11.768370772921898,2023-06-29 03:31:00+00:00,2.7999999999991587,3.8000000000010914,4.100000000002524,2.4999999999977263,26.0,26.0,100000,3,Thursday,35.80000000000041,,,99542.99300293552,430.192048436249,0.43030743515392905
34,5,2023-06-29 04:05:00+00:00,2023-06-29 04:16:00+00:00,short,144.473,144.52300000000002,144.52300000000002,144.43300000000002,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.37544731542037,11.76690454271449,2023-06-29 04:04:00+00:00,0.8000000000009777,1.9000000000005457,2.3000000000024556,5.099999999998772,6.0,11.0,100000,4,Thursday,35.80000000000041,,,99496.61755562009,476.56749575167487,0.47669532135721
35,5,2023-06-29 04:21:00+00:00,2023-06-29 04:29:00+00:00,short,144.523,144.522,144.573,144.483,Range invalid,0.10000000000047748,1.8000000000000682,-1.6999999999995907,-11.762833597417648,12.454764985504509,2023-06-29 04:20:00+00:00,1.4000000000010004,2.400000000000091,2.899999999999636,2.600000000001046,4.0,8.0,100000,4,Thursday,40.99999999999966,,,99484.85472202268,488.3303293490899,0.48846130999843473
36,5,2023-06-29 04:52:00+00:00,2023-06-29 04:56:00+00:00,short,144.548,144.598,144.598,144.508,SL hit,-5.000000000001137,1.5999999999991132,-6.60000000000025,-45.65957329053498,11.068987464365561,2023-06-29 04:51:00+00:00,1.4999999999986358,2.4999999999977263,2.7999999999991587,5.000000000001137,1.0,4.0,100000,4,Thursday,45.19999999999982,,,99439.19514873213,533.9899026396306,0.5341331301640905
37,5,2023-06-29 05:16:00+00:00,2023-06-29 05:31:00+00:00,short,144.568,144.578,144.61800000000002,144.52800000000002,Range invalid,-0.9999999999990905,1.8000000000000682,-2.7999999999991587,-19.368048254102977,12.450888163356124,2023-06-29 05:15:00+00:00,1.4000000000010004,2.7999999999991587,2.800000000002001,3.7999999999982492,1.0,15.0,100000,5,Thursday,46.60000000000082,,,99419.82710047804,553.3579508937255,0.5535063733433915
38,5,2023-06-29 05:34:00+00:00,2023-06-29 05:45:00+00:00,short,144.565,144.525,144.615,144.525,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,15.909798360596366,11.75941617957037,2023-06-29 05:33:00+00:00,1.8000000000000682,3.4000000000020236,6.100000000000705,2.5000000000005684,11.0,11.0,100000,5,Thursday,46.999999999999886,,,99435.73689883863,537.4481525331357,0.5375923076342572
39,5,2023-06-30 01:32:00+00:00,2023-06-30 01:35:00+00:00,short,144.971,144.97,145.02100000000002,144.931,Range invalid,0.10000000000047748,2.000000000001023,-1.9000000000005457,-13.106069489763785,13.795862620807082,2023-06-30 01:31:00+00:00,0.30000000000143245,0.899999999998613,1.500000000001478,1.6999999999995907,1.0,3.0,100000,1,Friday,27.899999999999636,,,99422.63082934887,550.5542220228963,0.550701892452452
40,5,2023-06-30 04:11:00+00:00,2023-06-30 04:20:00+00:00,long,144.726,144.766,144.676,144.766,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,15.892099553636621,11.746334452687083,2023-06-30 04:10:00+00:00,2.199999999999136,2.400000000000091,6.60000000000025,0.8000000000009777,9.0,9.0,100000,4,Friday,38.10000000000002,,,99438.5229289025,534.6621224692644,0.5348055302974747
41,5,2023-06-30 04:46:00+00:00,2023-06-30 04:51:00+00:00,long,144.678,144.718,144.628,144.718,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.206182004168816,12.441421639779843,2023-06-30 04:45:00+00:00,2.400000000000091,2.7000000000015234,4.900000000000659,1.4000000000010004,5.0,5.0,100000,4,Friday,41.900000000001114,,,99453.72911090667,519.4559404650936,0.5195952696697302
42,5,2023-06-30 05:15:00+00:00,2023-06-30 05:18:00+00:00,long,144.674,144.67,144.624,144.714,Range invalid,-0.40000000000190994,1.6999999999995907,-2.1000000000015007,-14.515393228925035,11.750556423404278,2023-06-30 05:14:00+00:00,1.099999999999568,2.000000000001023,0.9999999999990905,4.000000000002046,1.0,3.0,100000,5,Friday,41.900000000001114,,,99439.21371767775,533.9713336940185,0.5341145562378896
43,5,2023-06-30 05:37:00+00:00,2023-06-30 05:46:00+00:00,long,144.664,144.65,144.61399999999998,144.70399999999998,Range invalid,-1.3999999999981583,1.9000000000005457,-3.299999999998704,-22.811480395943043,13.13388265221856,2023-06-30 05:36:00+00:00,3.299999999998704,3.499999999999659,1.4000000000010004,4.399999999998272,5.0,9.0,100000,5,Friday,44.80000000000075,,,99416.4022372818,556.7828140899655,0.5569321551612662
44,5,2023-06-30 06:20:00+00:00,2023-06-30 06:23:00+00:00,long,144.624,144.622,144.57399999999998,144.664,Range invalid,-0.1999999999981128,1.500000000001478,-1.6999999999995907,-11.754618873766393,10.371722535688946,2023-06-30 06:19:00+00:00,1.9000000000005457,2.7000000000015234,3.8000000000010914,2.7999999999991587,1.0,3.0,100000,6,Friday,46.80000000000177,,,99404.64761840804,568.537432963727,0.5686899268754726
45,5,2023-07-03 01:31:00+00:00,2023-07-03 01:33:00+00:00,short,144.494,144.454,144.544,144.454,TP hit,3.999999999999204,1.6000000000019554,2.399999999997249,16.609686215325542,11.073124143576587,2023-07-03 01:30:00+00:00,2.199999999999136,3.1999999999982265,4.400000000001114,0.39999999999906777,2.0,2.0,100000,1,Monday,31.700000000000728,,,99421.25730462336,551.9277467484062,0.5520757855867001
46,5,2023-07-03 01:57:00+00:00,2023-07-03 02:04:00+00:00,short,144.524,144.505,144.574,144.484,Range invalid,1.9000000000005457,1.8000000000000682,0.10000000000047748,0.6919266004295306,12.454678807672554,2023-07-03 01:56:00+00:00,2.400000000000091,3.1999999999982265,3.3999999999991815,3.3999999999991815,4.0,7.0,100000,1,Monday,32.20000000000027,,,99421.9492312238,551.2358201479656,0.5513836733967313
47,5,2023-07-03 02:13:00+00:00,2023-07-03 02:22:00+00:00,short,144.576,144.591,144.626,144.536,Range invalid,-1.500000000001478,1.6999999999995907,-3.2000000000010687,-22.133687472340284,11.758521469674017,2023-07-03 02:12:00+00:00,2.2999999999996135,2.6999999999986812,1.999999999998181,4.000000000002046,1.0,9.0,100000,2,Monday,37.700000000000955,,,99399.81554375145,573.3695076203148,0.5735232975979366
48,5,2023-07-03 02:29:00+00:00,2023-07-03 02:30:00+00:00,short,144.611,144.632,144.661,144.571,Range invalid,-2.1000000000015007,1.6999999999995907,-3.8000000000010914,-26.277392452863833,11.755675571011825,2023-07-03 02:28:00+00:00,0.8000000000009777,0.9999999999990905,0.0,2.1000000000015007,,1.0,100000,2,Monday,39.800000000002456,,,99373.53815129859,599.646900073174,0.5998077382100432
49,5,2023-07-03 03:30:00+00:00,2023-07-03 03:39:00+00:00,short,144.681,144.64100000000002,144.73100000000002,144.64100000000002,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.20586669983713,12.441163663508464,2023-07-03 03:29:00+00:00,0.20000000000095497,1.099999999999568,4.400000000001114,0.899999999998613,9.0,9.0,100000,3,Monday,46.999999999999886,,,99388.74401799843,584.4410333733395,0.5845977929712065
50,5,2023-07-03 06:27:00+00:00,2023-07-03 06:31:00+00:00,short,144.71,144.706,144.76000000000002,144.67000000000002,Range invalid,0.40000000000190994,1.8000000000000682,-1.3999999999981583,-9.674521456693789,12.43867044433742,2023-07-03 06:26:00+00:00,0.10000000000047748,2.2999999999996135,3.300000000001546,1.2000000000000455,3.0,4.0,100000,6,Monday,49.70000000000141,,,99379.06949654174,594.1155548300303,0.5942749093416808
51,5,2023-07-04 02:05:00+00:00,2023-07-04 02:08:00+00:00,short,144.596,144.604,144.64600000000002,144.556,Range invalid,-0.8000000000009777,1.4000000000010004,-2.200000000001978,-15.214805388821116,9.68214888379347,2023-07-04 02:04:00+00:00,0.5000000000023874,0.899999999998613,0.0,2.400000000000091,,3.0,100000,2,Tuesday,18.999999999999773,,,99363.85469115291,609.3303602188535,0.6094937956670539
52,5,2023-07-04 03:35:00+00:00,2023-07-04 03:37:00+00:00,short,144.628,144.64,144.678,144.588,Range invalid,-1.2000000000000455,1.300000000000523,-2.5000000000005684,-17.28572613878757,8.988577592171108,2023-07-04 03:34:00+00:00,0.6000000000000227,0.8000000000009777,0.0,2.000000000001023,,2.0,100000,3,Tuesday,21.89999999999941,,,99346.56896501413,626.616086357637,0.6267841582076703
53,5,2023-07-04 03:50:00+00:00,2023-07-04 03:59:00+00:00,short,144.634,144.632,144.684,144.594,Range invalid,0.1999999999981128,1.6999999999995907,-1.500000000001478,-10.371005434417068,11.7538061589916,2023-07-04 03:49:00+00:00,0.9000000000014552,1.4000000000010004,1.6999999999995907,3.2000000000010687,3.0,9.0,100000,3,Tuesday,22.700000000000387,,,99336.1979595797,636.9870917920634,0.6371579453677946
54,5,2023-07-04 04:30:00+00:00,2023-07-04 04:43:00+00:00,short,144.632,144.656,144.68200000000002,144.592,Range invalid,-2.400000000000091,1.6999999999995907,-4.099999999999682,-28.347806847721678,11.753968692955851,2023-07-04 04:29:00+00:00,1.2000000000000455,2.000000000001023,3.8000000000010914,4.599999999999227,1.0,13.0,100000,4,Tuesday,24.600000000000932,,,99307.85015273199,665.3348986397759,0.665513355704222
55,5,2023-07-04 04:46:00+00:00,2023-07-04 05:16:00+00:00,short,144.662,144.656,144.71200000000002,144.622,Time stop,0.6000000000000227,1.5999999999991132,-0.9999999999990905,-6.912665385513061,11.060264616824828,2023-07-04 04:45:00+00:00,0.6000000000000227,0.8000000000009777,2.7000000000015234,0.6000000000000227,16.0,30.0,100000,4,Tuesday,25.0,,,99300.93748734647,672.247564025296,0.6724278752145967
56,5,2023-07-04 06:32:00+00:00,2023-07-04 06:35:00+00:00,long,144.433,144.413,144.38299999999998,144.47299999999998,Range invalid,-1.999999999998181,1.4999999999986358,-3.4999999999968168,-24.232689205353463,10.38543823086577,2023-07-04 06:31:00+00:00,1.6999999999995907,2.2999999999996135,0.0,4.099999999999682,,3.0,100000,6,Tuesday,27.899999999999636,,,99276.70479814112,696.4802532306494,0.69666706414601
57,5,2023-07-05 01:33:00+00:00,2023-07-05 02:03:00+00:00,short,144.592,144.62,144.64200000000002,144.55200000000002,Time stop,-2.7999999999991587,1.6999999999995907,-4.4999999999987494,-31.122053778900277,11.757220316473875,2023-07-05 01:32:00+00:00,3.5999999999972943,6.000000000000227,3.4000000000020236,3.5999999999972943,8.0,30.0,100000,1,Wednesday,26.099999999999568,,,99245.58274436221,727.6023070095544,0.7277974655260527
58,5,2023-07-05 02:10:00+00:00,2023-07-05 02:15:00+00:00,short,144.629,144.589,144.679,144.589,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.211333826543337,12.445636767177179,2023-07-05 02:09:00+00:00,0.0,0.39999999999906777,3.999999999999204,0.7000000000005002,5.0,5.0,100000,2,Wednesday,26.099999999999568,,,99260.79407818876,712.3909731830063,0.712582051694102
59,5,2023-07-05 05:19:00+00:00,2023-07-05 05:23:00+00:00,short,144.628,144.64,144.678,144.588,Range invalid,-1.2000000000000455,1.4999999999986358,-2.6999999999986812,-18.66858422987721,10.37143568326075,2023-07-05 05:18:00+00:00,1.0000000000019327,1.2000000000000455,0.0,2.1000000000015007,,4.0,100000,5,Wednesday,26.69999999999959,,,99242.12549395888,731.059557412882,0.7312556432379572
60,5,2023-07-05 05:45:00+00:00,2023-07-05 05:54:00+00:00,short,144.614,144.66400000000002,144.66400000000002,144.574,SL hit,-5.000000000001137,2.000000000001023,-7.00000000000216,-48.40471876859889,13.82991964817392,2023-07-05 05:44:00+00:00,1.300000000000523,2.7000000000015234,3.0000000000001137,5.400000000000205,2.0,9.0,100000,5,Wednesday,26.900000000000546,,,99193.72077519029,779.4642761814757,0.779673345188456
61,5,2023-07-05 06:05:00+00:00,2023-07-05 06:07:00+00:00,short,144.66,144.62,144.71,144.62,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,15.899350200467396,11.75169362643157,2023-07-05 06:04:00+00:00,0.10000000000047748,1.8000000000000682,4.200000000000159,0.8000000000009777,2.0,2.0,100000,6,Wednesday,29.09999999999968,,,99209.62012539075,763.5649259810161,0.7637697304418721
62,5,2023-07-05 06:20:00+00:00,2023-07-05 06:29:00+00:00,short,144.674,144.72400000000002,144.72400000000002,144.63400000000001,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.31101649225657,11.750556423404278,2023-07-05 06:19:00+00:00,4.500000000001592,5.500000000000682,0.10000000000047748,5.099999999998772,4.0,9.0,100000,6,Wednesday,34.70000000000084,,,99163.3091088985,809.8759424732707,0.8100931685402556
63,5,2023-07-06 03:31:00+00:00,2023-07-06 03:37:00+00:00,long,144.204,144.194,144.154,144.244,Range invalid,-1.0000000000019327,1.6999999999995907,-2.7000000000015234,-18.72347507698485,11.788854678092083,2023-07-06 03:30:00+00:00,2.000000000001023,3.1999999999982265,0.7000000000005002,3.300000000001546,4.0,6.0,100000,3,Thursday,34.199999999998454,,,99144.58563382151,828.5994175502565,0.8288216656541213
64,5,2023-07-06 04:07:00+00:00,2023-07-06 04:24:00+00:00,long,144.15,144.1,144.1,144.19,SL hit,-5.000000000001137,1.700000000002433,-6.70000000000357,-46.47936177595262,11.79327089838663,2023-07-06 04:06:00+00:00,0.8000000000009777,4.200000000000159,3.6000000000001364,6.30000000000166,6.0,17.0,100000,4,Thursday,40.89999999999918,,,99098.10627204555,875.0787793262134,0.8753134941900165
