trade_id,system_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,gross_pips,spread_at_entry,net_pips,pnl_usd,spread_cost_usd,signal_candle_datetime,signal_candle_body_pips,signal_candle_range_pips,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,position_units,hour_utc,day_of_week,session_range_at_entry,compression_range_pips,three_candle_total_pips,equity_after,drawdown_usd,drawdown_pct
11,3,2023-06-22 01:04:00+00:00,2023-06-22 01:17:00+00:00,short,141.83,141.8,141.88000000000002,141.8,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.460833392089441,12.691250088134161,2023-06-22 01:03:00+00:00,3.3999999999991815,4.400000000001114,3.0000000000001137,1.2000000000000455,13.0,13.0,100000,1,Thursday,,,4.999999999998295,99904.01077417361,124.25358374169446,0.12421847418755316
12,3,2023-06-22 01:33:00+00:00,2023-06-22 01:44:00+00:00,short,141.77,141.74,141.82000000000002,141.74,TP hit,3.0000000000001137,2.000000000001023,0.9999999999990905,7.053678493327858,14.107356986675766,2023-06-22 01:32:00+00:00,2.200000000001978,4.600000000002069,5.60000000000116,1.3999999999981583,11.0,11.0,100000,1,Thursday,,,5.299999999999727,99911.06445266695,117.19990524835885,0.11716678880781234
13,3,2023-06-22 02:15:00+00:00,2023-06-22 02:16:00+00:00,short,141.64,141.69,141.69,141.60999999999999,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-47.30302174527484,12.002259248796886,2023-06-22 02:14:00+00:00,3.6000000000001364,3.8999999999987267,0.0,7.400000000001228,,1.0,100000,2,Thursday,,,5.400000000000205,99863.76143092167,164.5029269936349,0.16445644443556484
14,3,2023-06-22 04:31:00+00:00,2023-06-22 04:37:00+00:00,short,141.65,141.70000000000002,141.70000000000002,141.62,SL hit,-5.000000000001137,1.8000000000000682,-6.800000000001205,-48.005647723270066,12.707377338510893,2023-06-22 04:30:00+00:00,0.899999999998613,4.400000000001114,1.0000000000019327,5.400000000000205,1.0,6.0,100000,4,Thursday,,,6.399999999999295,99815.7557831984,212.50857471690688,0.21244852750470716
15,3,2023-06-22 04:56:00+00:00,2023-06-22 04:57:00+00:00,long,141.738,141.768,141.688,141.768,TP hit,3.0000000000001137,1.5999999999991132,1.4000000000010004,9.877379390149436,11.288433588727887,2023-06-22 04:55:00+00:00,3.299999999998704,3.999999999999204,3.3999999999991815,0.0,1.0,1.0,100000,4,Thursday,,,5.19999999999925,99825.63316258855,202.63119532675773,0.20257393910356639
16,3,2023-06-22 05:30:00+00:00,2023-06-22 05:38:00+00:00,short,141.774,141.744,141.824,141.744,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.169523325860334,11.990915118425034,2023-06-22 05:29:00+00:00,2.0999999999986585,2.199999999999136,3.6000000000001364,1.6999999999995907,8.0,8.0,100000,5,Thursday,,,4.4999999999987494,99834.80268591442,193.46167200089258,0.19340700675227082
17,3,2023-06-23 00:07:00+00:00,2023-06-23 00:08:00+00:00,long,143.084,143.114,143.034,143.114,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.085572111490613,11.881132761172394,2023-06-23 00:06:00+00:00,1.0000000000019327,2.200000000001978,6.60000000000025,0.0,1.0,1.0,100000,0,Friday,,,4.9000000000035016,99843.88825802591,184.37609988939948,0.18432400189378043
18,3,2023-06-23 00:17:00+00:00,2023-06-23 00:34:00+00:00,short,143.08,143.05,143.13000000000002,143.05,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.386916410400094,12.58037461560014,2023-06-23 00:16:00+00:00,0.10000000000047748,2.400000000000091,4.200000000000159,4.4999999999987494,17.0,17.0,100000,0,Friday,,,6.399999999999295,99852.2751744363,175.98918347900326,0.1759394553216369
19,3,2023-06-23 00:40:00+00:00,2023-06-23 00:45:00+00:00,long,143.084,143.034,143.034,143.114,SL hit,-5.000000000001137,1.8999999999977035,-6.89999999999884,-48.22342120711498,13.278913086003351,2023-06-23 00:39:00+00:00,1.6999999999995907,2.600000000001046,0.6000000000000227,6.30000000000166,1.0,5.0,100000,0,Friday,,,6.399999999999295,99804.05175322919,224.2126046861231,0.22414925033974256
20,3,2023-06-23 01:13:00+00:00,2023-06-23 01:15:00+00:00,long,142.948,142.898,142.898,142.978,SL hit,-5.000000000001137,1.9000000000005457,-6.900000000001683,-48.269300724750835,13.29154657638124,2023-06-23 01:12:00+00:00,0.7999999999981355,2.400000000000091,2.0999999999986585,6.200000000001182,1.0,2.0,100000,1,Friday,,,5.999999999997385,99755.78245250444,272.4819054108666,0.27240491191158506
21,3,2023-06-23 01:53:00+00:00,2023-06-23 01:56:00+00:00,long,142.894,142.924,142.844,142.924,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.097652805579822,11.896930591904423,2023-06-23 01:52:00+00:00,0.20000000000095497,2.199999999999136,3.999999999999204,2.400000000000091,3.0,3.0,100000,1,Friday,,,6.200000000001182,99764.88010531002,263.3842526052904,0.2633098297725773
22,3,2023-06-23 02:05:00+00:00,2023-06-23 02:07:00+00:00,long,142.945,142.975,142.89499999999998,142.975,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.094406939735723,11.892685998108298,2023-06-23 02:04:00+00:00,0.6000000000000227,1.099999999999568,3.100000000000591,1.300000000000523,2.0,2.0,100000,2,Friday,,,5.200000000002092,99773.97451224976,254.289845665553,0.2542179925822445
23,3,2023-06-23 02:27:00+00:00,2023-06-23 02:36:00+00:00,long,143.016,143.046,142.96599999999998,143.046,TP hit,3.0000000000001137,1.3999999999981585,1.6000000000019552,11.187559433923164,9.789114504657933,2023-06-23 02:26:00+00:00,2.000000000001023,2.800000000002001,3.499999999999659,3.0000000000001137,9.0,9.0,100000,2,Friday,,,6.900000000001683,99785.16207168368,243.1022862316313,0.2430335943466707
24,3,2023-06-23 03:37:00+00:00,2023-06-23 03:38:00+00:00,long,143.045,143.075,142.99499999999998,143.075,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.088049215285562,11.884372050750398,2023-06-23 03:36:00+00:00,1.2999999999976808,2.0999999999986585,5.100000000001614,0.0,1.0,1.0,100000,3,Friday,,,4.0999999999968395,99794.25012089896,234.01423701635213,0.2339481130843339
25,3,2023-06-26 00:03:00+00:00,2023-06-26 00:04:00+00:00,short,143.447,143.417,143.497,143.417,TP hit,3.0000000000001137,1.5999999999991132,1.4000000000010004,9.759702189665875,11.153945359603988,2023-06-26 00:02:00+00:00,1.4999999999986358,6.200000000001182,3.300000000001546,2.2999999999996135,1.0,1.0,100000,0,Monday,,,8.999999999997499,99804.00982308862,224.25453482668672,0.22419116863236999
26,3,2023-06-26 00:15:00+00:00,2023-06-26 00:18:00+00:00,long,143.358,143.388,143.308,143.388,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.068206866728909,11.858424364176333,2023-06-26 00:14:00+00:00,1.999999999998181,3.100000000000591,4.200000000000159,0.20000000000095497,3.0,3.0,100000,0,Monday,,,9.799999999998477,99813.07802995536,215.18632795994927,0.2151255241118471
27,3,2023-06-26 00:34:00+00:00,2023-06-26 00:36:00+00:00,short,143.286,143.336,143.336,143.256,SL hit,-5.000000000001137,1.5999999999991132,-6.60000000000025,-46.06172270843104,11.166478232340307,2023-06-26 00:33:00+00:00,4.800000000000182,6.000000000000227,0.0,5.799999999999272,,2.0,100000,0,Monday,,,7.400000000001228,99767.01630724693,261.2480506683787,0.26117423144881946
28,3,2023-06-26 00:47:00+00:00,2023-06-26 00:48:00+00:00,short,143.27,143.24,143.32000000000002,143.24,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.073776785094736,11.865708103577795,2023-06-26 00:46:00+00:00,0.40000000000190994,4.599999999999227,3.499999999999659,0.0,1.0,1.0,100000,0,Monday,,,6.800000000001205,99776.09008403202,252.1742738832836,0.2521030185837958
29,3,2023-06-26 00:57:00+00:00,2023-06-26 01:04:00+00:00,long,143.454,143.484,143.404,143.484,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.365050817684034,12.54757622652605,2023-06-26 00:56:00+00:00,0.9999999999990905,3.3999999999991815,3.100000000000591,4.000000000002046,7.0,7.0,100000,0,Monday,,,7.299999999997908,99784.4551348497,243.80922306560387,0.2437403314259457
30,3,2023-06-26 01:12:00+00:00,2023-06-26 01:15:00+00:00,long,143.53,143.48,143.48,143.56,SL hit,-5.000000000001137,1.8999999999977035,-6.89999999999884,-48.073573468953114,13.237650665350126,2023-06-26 01:11:00+00:00,4.999999999998295,5.400000000000205,0.0,5.000000000001137,,3.0,100000,1,Monday,,,10.099999999999909,99736.38156138075,291.8827965345554,0.29180032104741654
31,3,2023-06-26 01:24:00+00:00,2023-06-26 01:27:00+00:00,long,143.558,143.588,143.50799999999998,143.588,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.358990791178796,12.538486186768193,2023-06-26 01:23:00+00:00,4.999999999998295,6.399999999999295,3.2000000000010687,0.0,3.0,3.0,100000,1,Monday,,,7.099999999999795,99744.74055217193,283.5238057433744,0.28344369220372156
32,3,2023-06-26 01:38:00+00:00,2023-06-26 01:39:00+00:00,long,143.625,143.655,143.575,143.655,TP hit,3.0000000000001137,1.700000000002433,1.2999999999976808,9.05134899911353,11.836379460417287,2023-06-26 01:37:00+00:00,1.9000000000005457,3.300000000001546,3.700000000000614,0.0,1.0,1.0,100000,1,Monday,,,6.000000000000227,99753.79190117105,274.47245674426085,0.2743949007874009
33,3,2023-06-27 00:16:00+00:00,2023-06-27 00:19:00+00:00,short,143.436,143.406,143.48600000000002,143.406,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.366100560529054,12.549150840793581,2023-06-27 00:15:00+00:00,2.899999999999636,3.900000000001569,3.2000000000010687,0.7000000000005002,3.0,3.0,100000,0,Tuesday,,,6.19999999999834,99762.15800173157,266.10635618373635,0.2660311641833253
34,3,2023-06-27 00:44:00+00:00,2023-06-27 00:47:00+00:00,long,143.439,143.469,143.38899999999998,143.469,TP hit,3.0000000000001137,1.999999999998181,1.0000000000019327,6.971604654256741,13.943209308473854,2023-06-27 00:43:00+00:00,0.30000000000143245,0.9999999999990905,4.099999999999682,2.2999999999996135,3.0,3.0,100000,0,Tuesday,,,4.600000000002069,99769.12960638583,259.1347515294765,0.25906152945157146
35,3,2023-06-27 00:54:00+00:00,2023-06-27 00:59:00+00:00,long,143.543,143.493,143.493,143.573,SL hit,-5.000000000001137,1.3999999999981585,-6.399999999999295,-44.585942888188875,9.753175006779562,2023-06-27 00:53:00+00:00,1.9000000000005457,2.7000000000015234,2.899999999999636,5.500000000000682,1.0,5.0,100000,0,Tuesday,,,5.299999999999727,99724.54366349764,303.72069441767235,0.3036348739701377
36,3,2023-06-27 01:05:00+00:00,2023-06-27 01:06:00+00:00,short,143.456,143.426,143.506,143.426,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.36493419585131,12.547401293776966,2023-06-27 01:04:00+00:00,0.10000000000047748,2.000000000001023,3.499999999999659,0.0,1.0,1.0,100000,1,Tuesday,,,4.900000000000659,99732.90859769349,295.3557602218207,0.2952723034011626
37,3,2023-06-27 01:22:00+00:00,2023-06-27 01:38:00+00:00,short,143.408,143.378,143.458,143.378,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.065045185767342,11.854289858303519,2023-06-27 01:21:00+00:00,0.6000000000000227,0.9999999999990905,3.999999999999204,3.4000000000020236,16.0,16.0,100000,1,Tuesday,,,4.099999999999682,99741.97364287925,286.2907150360552,0.2862098196682354
38,3,2023-06-27 01:59:00+00:00,2023-06-27 02:00:00+00:00,long,143.37,143.4,143.32,143.4,TP hit,3.0000000000001137,1.3999999999981585,1.6000000000019552,11.159935830382611,9.76494385156001,2023-06-27 01:58:00+00:00,1.9000000000005457,3.1999999999982265,3.1999999999982265,0.0,1.0,1.0,100000,1,Tuesday,,,6.600000000003092,99753.13357870965,275.1307792056614,0.2750530372307615
39,3,2023-06-27 02:15:00+00:00,2023-06-27 02:35:00+00:00,long,143.43,143.429,143.38,143.46,Time stop,-0.10000000000047748,1.6000000000019554,-1.700000000002433,-11.85247158894536,11.155267377828595,2023-06-27 02:14:00+00:00,2.000000000001023,2.1000000000015007,2.199999999999136,2.400000000000091,17.0,20.0,100000,2,Tuesday,,,4.300000000000637,99741.2811071207,286.9832507946121,0.2869021597413161
40,3,2023-06-27 04:28:00+00:00,2023-06-27 04:48:00+00:00,short,143.488,143.469,143.538,143.458,Time stop,1.9000000000005457,1.6000000000019554,0.2999999999985903,2.0907671721578827,11.150758251574734,2023-06-27 04:27:00+00:00,2.000000000001023,2.1000000000015007,2.400000000000091,3.3999999999991815,19.0,20.0,100000,4,Tuesday,,,4.400000000001114,99743.37187429285,284.89248362246144,0.28481198334410335
41,3,2023-06-28 00:18:00+00:00,2023-06-28 00:21:00+00:00,long,143.814,143.76399999999998,143.76399999999998,143.844,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.58795388488414,11.8208241200411,2023-06-28 00:17:00+00:00,0.20000000000095497,2.199999999999136,0.0,5.599999999998317,,3.0,100000,0,Wednesday,,,5.000000000001137,99696.78392040796,331.4804375073436,0.33138677316369264
42,3,2023-06-28 00:54:00+00:00,2023-06-28 00:59:00+00:00,short,143.828,143.798,143.87800000000001,143.798,TP hit,3.0000000000001137,1.9000000000005457,1.099999999999568,7.648024028697945,13.210223322305431,2023-06-28 00:53:00+00:00,3.0000000000001137,4.4999999999987494,3.6000000000001364,2.7999999999991587,5.0,5.0,100000,0,Wednesday,,,4.300000000000637,99704.43194443667,323.83241347863805,0.3237409101890639
43,3,2023-06-28 01:17:00+00:00,2023-06-28 01:34:00+00:00,long,143.897,143.84699999999998,143.84699999999998,143.927,SL hit,-5.000000000001137,1.999999999998181,-6.999999999999318,-48.64590644696775,13.89883041340807,2023-06-28 01:16:00+00:00,2.400000000000091,3.0000000000001137,1.6999999999995907,8.29999999999984,4.0,17.0,100000,1,Wednesday,,,6.100000000000705,99655.7860379897,372.4783199256053,0.3723730710680184
44,3,2023-06-28 01:51:00+00:00,2023-06-28 01:52:00+00:00,long,143.863,143.893,143.813,143.893,TP hit,3.0000000000001137,2.000000000001023,0.9999999999990905,6.951057603408038,13.902115206835832,2023-06-28 01:50:00+00:00,0.899999999998613,2.2999999999996135,3.8999999999987267,0.0,1.0,1.0,100000,1,Wednesday,,,4.099999999999682,99662.73709559311,365.5272623221972,0.36542397758126527
45,3,2023-06-28 03:54:00+00:00,2023-06-28 03:55:00+00:00,long,143.948,143.978,143.898,143.978,TP hit,3.0000000000001137,1.700000000002433,1.2999999999976808,9.031038986284496,11.809820212871543,2023-06-28 03:53:00+00:00,0.899999999998613,1.099999999999568,3.100000000000591,0.0,1.0,1.0,100000,3,Wednesday,,,5.3999999999973625,99671.7681345794,356.49622333591105,0.3563954904388994
46,3,2023-06-28 05:45:00+00:00,2023-06-28 05:46:00+00:00,long,143.956,143.986,143.90599999999998,143.986,TP hit,3.0000000000001137,1.5999999999991132,1.4000000000010004,9.725193809226436,11.114507210530395,2023-06-28 05:44:00+00:00,1.099999999999568,1.6000000000019554,3.4000000000020236,0.0,1.0,1.0,100000,5,Wednesday,,,4.200000000000159,99681.49332838862,346.7710295266879,0.3466730446165616
47,3,2023-06-28 06:45:00+00:00,2023-06-28 06:55:00+00:00,long,143.961,143.991,143.911,143.991,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.03022346330272,11.808753759695964,2023-06-28 06:44:00+00:00,0.1999999999981128,1.1000000000024102,3.6999999999977717,2.3000000000024556,10.0,10.0,100000,6,Wednesday,,,4.2999999999977945,99690.52355185192,337.74080606338975,0.33764537276674644
48,3,2023-06-28 07:17:00+00:00,2023-06-28 07:23:00+00:00,long,144.054,144.004,144.004,144.084,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.510336401632216,11.801130131753306,2023-06-28 07:16:00+00:00,1.0000000000019327,2.7999999999991587,0.9999999999990905,7.800000000000296,1.0,6.0,100000,7,Wednesday,,,7.499999999998863,99644.0132154503,384.2511424650147,0.3841425670349629
49,3,2023-06-29 00:04:00+00:00,2023-06-29 00:07:00+00:00,long,144.432,144.462,144.38199999999998,144.462,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.00077545142713,11.770244821089445,2023-06-29 00:03:00+00:00,0.49999999999954525,4.000000000002046,4.000000000002046,3.299999999998704,3.0,3.0,100000,0,Thursday,,,5.999999999997385,99653.01399090172,375.25036701359204,0.3751443348760837
50,3,2023-06-29 01:32:00+00:00,2023-06-29 01:38:00+00:00,long,144.221,144.251,144.171,144.251,TP hit,3.0000000000001137,1.6000000000019554,1.3999999999981583,9.70732417607809,11.094084772688827,2023-06-29 01:31:00+00:00,0.9000000000014552,1.500000000001478,3.8999999999987267,4.500000000001592,6.0,6.0,100000,1,Thursday,,,4.900000000000659,99662.7213150778,365.54304283751117,0.3654397536375782
51,3,2023-06-29 01:57:00+00:00,2023-06-29 02:00:00+00:00,long,144.31,144.34,144.26,144.34,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,9.008384727326748,11.78019541265048,2023-06-29 01:56:00+00:00,1.300000000000523,1.999999999998181,5.19999999999925,0.8000000000009777,3.0,3.0,100000,1,Thursday,,,4.000000000002046,99671.72969980512,356.53465811019123,0.356433914352907
52,3,2023-06-29 04:31:00+00:00,2023-06-29 04:51:00+00:00,long,144.56,144.569,144.51,144.59,Time stop,0.899999999998613,1.6000000000019554,-0.7000000000033424,-4.842280022159258,11.068068622038982,2023-06-29 04:30:00+00:00,1.700000000002433,1.9000000000005457,2.7999999999991587,3.700000000000614,5.0,20.0,100000,4,Thursday,,,4.900000000000659,99666.88741978296,361.3769381323509,0.3612748261224377
53,3,2023-06-29 04:57:00+00:00,2023-06-29 05:06:00+00:00,long,144.596,144.546,144.546,144.626,SL hit,-5.000000000001137,1.6000000000019554,-6.600000000003092,-45.64441616644369,11.065313010055295,2023-06-29 04:56:00+00:00,2.7000000000015234,3.0000000000001137,0.20000000000095497,5.19999999999925,6.0,9.0,100000,4,Thursday,,,6.200000000001182,99621.24300361652,407.02135429879127,0.40690634483310756
54,3,2023-06-29 05:46:00+00:00,2023-06-29 05:55:00+00:00,short,144.508,144.55800000000002,144.55800000000002,144.478,SL hit,-5.000000000001137,1.9000000000005457,-6.900000000001683,-47.74822155175964,13.148061007006849,2023-06-29 05:45:00+00:00,2.5000000000005684,3.100000000000591,0.20000000000095497,5.599999999998317,5.0,9.0,100000,5,Thursday,,,4.400000000001114,99573.49478206476,454.76957585054333,0.4546410744700251
55,3,2023-06-29 06:08:00+00:00,2023-06-29 06:10:00+00:00,short,144.498,144.548,144.548,144.468,SL hit,-5.000000000001137,1.8000000000000682,-6.800000000001205,-47.059474871632865,12.456919818959905,2023-06-29 06:07:00+00:00,5.89999999999975,6.100000000000705,0.0,6.000000000000227,,2.0,100000,6,Thursday,,,7.900000000000773,99526.43530719313,501.8290507221827,0.5016872520416502
56,3,2023-06-29 06:40:00+00:00,2023-06-29 06:41:00+00:00,short,144.567,144.537,144.61700000000002,144.537,TP hit,3.0000000000001137,1.700000000002433,1.2999999999976808,8.992370319628137,11.75925349493614,2023-06-29 06:39:00+00:00,3.3999999999991815,3.6000000000001364,3.2000000000010687,0.10000000000047748,1.0,1.0,100000,6,Thursday,,,8.999999999997499,99535.42767751275,492.83668040255725,0.4926974226395829
57,3,2023-06-30 00:16:00+00:00,2023-06-30 00:22:00+00:00,long,144.846,144.796,144.796,144.876,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.25602363890427,11.736603012852207,2023-06-30 00:15:00+00:00,1.5999999999991132,1.8999999999977035,0.9999999999990905,5.500000000000682,2.0,6.0,100000,0,Friday,,,7.400000000001228,99489.17165387385,539.0927040414535,0.5389403760046295
58,3,2023-06-30 00:36:00+00:00,2023-06-30 00:40:00+00:00,short,144.745,144.715,144.79500000000002,144.715,TP hit,3.0000000000001137,1.5999999999991132,1.4000000000010004,9.672182113378705,11.05392241527592,2023-06-30 00:35:00+00:00,2.5000000000005684,7.30000000000075,3.2000000000010687,0.899999999998613,4.0,4.0,100000,0,Friday,,,5.60000000000116,99498.84383598722,529.4205219280848,0.5292709268989644
59,3,2023-06-30 00:49:00+00:00,2023-06-30 00:50:00+00:00,long,144.796,144.826,144.74599999999998,144.826,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.28752175474492,12.431282632117382,2023-06-30 00:48:00+00:00,2.0999999999986585,3.099999999997749,6.800000000001205,0.0,1.0,1.0,100000,0,Friday,,,5.299999999999727,99507.13135774198,521.1330001733295,0.5209857468971388
60,3,2023-06-30 01:12:00+00:00,2023-06-30 01:13:00+00:00,long,144.938,144.88799999999998,144.88799999999998,144.968,SL hit,-5.000000000001137,1.8000000000000682,-6.800000000001205,-46.91661262057711,12.41910334073927,2023-06-30 01:11:00+00:00,4.400000000001114,5.799999999999272,0.0,6.19999999999834,,1.0,100000,1,Friday,,,6.60000000000025,99460.2147451214,568.0496127939114,0.5678891025853946
61,3,2023-06-30 01:22:00+00:00,2023-06-30 01:35:00+00:00,long,144.954,144.984,144.904,144.984,TP hit,3.0000000000001137,1.6000000000019554,1.3999999999981583,9.658236406019553,11.037984464050357,2023-06-30 01:21:00+00:00,3.700000000000614,4.200000000000159,3.3999999999991815,3.4000000000020236,13.0,13.0,100000,1,Friday,,,6.200000000001182,99469.87298152741,558.3913763878954,0.5582335952465315
62,3,2023-06-30 01:52:00+00:00,2023-06-30 01:58:00+00:00,short,144.868,144.838,144.918,144.838,TP hit,3.0000000000001137,1.5999999999991132,1.4000000000010004,9.663969958866007,11.04453709583285,2023-06-30 01:51:00+00:00,2.000000000001023,5.599999999998317,5.19999999999925,2.600000000001046,6.0,6.0,100000,1,Friday,,,7.30000000000075,99479.53695148628,548.727406429025,0.5485723559749078
63,3,2023-06-30 02:12:00+00:00,2023-06-30 02:22:00+00:00,short,144.772,144.742,144.822,144.742,TP hit,3.0000000000001137,1.6999999999995907,1.300000000000523,8.979636946374457,11.742602160635972,2023-06-30 02:11:00+00:00,2.6999999999986812,3.3999999999991815,4.599999999999227,3.8000000000010914,10.0,10.0,100000,2,Friday,,,4.399999999998272,99488.51658843266,539.7477694826521,0.5395952563481039
64,3,2023-06-30 02:26:00+00:00,2023-06-30 02:27:00+00:00,long,144.786,144.816,144.736,144.816,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.288094152749888,12.432141229124834,2023-06-30 02:25:00+00:00,0.7999999999981355,1.9000000000005457,5.89999999999975,0.0,1.0,1.0,100000,2,Friday,,,5.19999999999925,99496.80468258541,531.4596753298974,0.5313095041100178
65,3,2023-07-03 00:04:00+00:00,2023-07-03 00:15:00+00:00,short,144.334,144.304,144.38400000000001,144.304,TP hit,3.0000000000001137,1.5999999999991132,1.4000000000010004,9.699724250703234,11.085399143646772,2023-07-03 00:03:00+00:00,2.600000000001046,4.4999999999987494,4.099999999999682,2.899999999999636,11.0,11.0,100000,0,Monday,,,8.600000000001273,99506.50440683612,521.7599510791915,0.5216125206494241
