trade_id,system_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,gross_pips,spread_at_entry,net_pips,pnl_usd,spread_cost_usd,signal_candle_datetime,signal_candle_body_pips,signal_candle_range_pips,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,position_units,hour_utc,day_of_week,session_range_at_entry,compression_range_pips,three_candle_total_pips,equity_after,drawdown_usd,drawdown_pct
14,2,2023-06-22 04:31:00+00:00,2023-06-22 04:32:00+00:00,long,141.65,141.68,141.6,141.68,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.471584892340596,12.707377338510893,2023-06-22 04:30:00+00:00,0.899999999998613,4.400000000001114,3.6000000000001364,1.0000000000019327,1.0,1.0,100000,4,Thursday,,,6.399999999999295,99794.4934250233,158.11555663566105,0.15819052473625259
15,2,2023-06-22 04:41:00+00:00,2023-06-22 04:48:00+00:00,short,141.759,141.72899999999998,141.809,141.72899999999998,TP hit,3.0000000000001137,1.5999999999991132,1.4000000000010004,9.875916167587249,11.286761334371105,2023-06-22 04:40:00+00:00,0.1999999999981128,1.2000000000000455,3.499999999999659,2.000000000001023,7.0,7.0,100000,4,Thursday,,,5.899999999996908,99804.36934119089,148.2396404680767,0.14830992605233373
16,2,2023-06-22 04:56:00+00:00,2023-06-22 04:58:00+00:00,short,141.738,141.788,141.788,141.708,SL hit,-5.000000000001137,1.5999999999991132,-6.60000000000025,-46.56478855353011,11.288433588727887,2023-06-22 04:55:00+00:00,3.299999999998704,3.999999999999204,0.0,5.19999999999925,,2.0,100000,4,Thursday,,,5.19999999999925,99757.80455263736,194.80442902160576,0.19489679259633116
17,2,2023-06-23 00:07:00+00:00,2023-06-23 00:08:00+00:00,short,143.084,143.13400000000001,143.13400000000001,143.054,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.82564088228403,11.881132761172394,2023-06-23 00:06:00+00:00,1.0000000000019327,2.200000000001978,0.0,6.60000000000025,,1.0,100000,0,Friday,,,4.9000000000035016,99710.97891175508,241.63006990388385,0.24174463514826544
18,2,2023-06-23 00:17:00+00:00,2023-06-23 00:19:00+00:00,long,143.08,143.11,143.03,143.11,TP hit,3.0000000000001137,1.8000000000000682,1.2000000000000455,8.386916410400094,12.58037461560014,2023-06-23 00:16:00+00:00,0.10000000000047748,2.400000000000091,3.1999999999982265,0.8000000000009777,2.0,2.0,100000,0,Friday,,,6.399999999999295,99719.36582816548,233.24315349348763,0.23335374220825705
19,2,2023-06-23 00:40:00+00:00,2023-06-23 00:43:00+00:00,short,143.084,143.054,143.13400000000001,143.054,TP hit,3.0000000000001137,1.8999999999977035,1.1000000000024102,7.6877917866596555,13.278913086003351,2023-06-23 00:39:00+00:00,1.6999999999995907,2.600000000001046,3.6000000000001364,0.6000000000000227,3.0,3.0,100000,0,Friday,,,6.399999999999295,99727.05361995213,225.55536170683627,0.22566230537136361
20,2,2023-06-23 01:13:00+00:00,2023-06-23 01:14:00+00:00,short,142.948,142.918,142.99800000000002,142.918,TP hit,3.0000000000001137,1.9000000000005457,1.099999999999568,7.695105912636539,13.29154657638124,2023-06-23 01:12:00+00:00,0.7999999999981355,2.400000000000091,3.2000000000010687,2.0999999999986585,1.0,1.0,100000,1,Friday,,,5.999999999997385,99734.74872586477,217.8602557941922,0.21796355094059525
21,2,2023-06-23 01:53:00+00:00,2023-06-23 02:04:00+00:00,short,142.894,142.94400000000002,142.94400000000002,142.864,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.88790292105146,11.896930591904423,2023-06-23 01:52:00+00:00,0.20000000000095497,2.199999999999136,2.400000000000091,5.099999999998772,2.0,11.0,100000,1,Friday,,,6.200000000001182,99687.86082294372,264.74815871524333,0.26487368505190684
22,2,2023-06-23 02:27:00+00:00,2023-06-23 02:28:00+00:00,short,143.016,142.986,143.066,142.986,TP hit,3.0000000000001137,1.3999999999981585,1.6000000000019552,11.187559433923164,9.789114504657933,2023-06-23 02:26:00+00:00,2.000000000001023,2.800000000002001,3.0000000000001137,0.0,1.0,1.0,100000,2,Friday,,,6.900000000001683,99699.04838237764,253.56059928132163,0.25368082120582697
23,2,2023-06-23 03:37:00+00:00,2023-06-23 03:38:00+00:00,short,143.045,143.095,143.095,143.015,SL hit,-5.000000000001137,1.6999999999995907,-6.700000000000728,-46.83840749415029,11.884372050750398,2023-06-23 03:36:00+00:00,1.2999999999976808,2.0999999999986585,0.0,5.100000000001614,,1.0,100000,3,Friday,,,4.0999999999968395,99652.20997488349,300.3990067754785,0.30054143642273595
24,2,2023-06-23 04:03:00+00:00,2023-06-23 04:23:00+00:00,short,143.106,143.076,143.156,143.076,TP hit,3.0000000000001137,1.500000000001478,1.4999999999986358,10.481740807503778,10.48174080752364,2023-06-23 04:02:00+00:00,3.0000000000001137,3.0000000000001137,4.200000000000159,3.6000000000001364,20.0,20.0,100000,4,Friday,,,4.300000000000637,99662.691715691,289.9172659679607,0.2900547258562903
25,2,2023-06-26 00:03:00+00:00,2023-06-26 00:06:00+00:00,long,143.447,143.397,143.397,143.477,SL hit,-5.000000000001137,1.5999999999991132,-6.60000000000025,-46.01002460839369,11.153945359603988,2023-06-26 00:02:00+00:00,1.4999999999986358,6.200000000001182,2.2999999999996135,13.700000000000045,1.0,3.0,100000,0,Monday,,,8.999999999997499,99616.6816910826,335.9272905763646,0.3360865654222256
