trade_id,system_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,gross_pips,spread_at_entry,net_pips,pnl_usd,spread_cost_usd,signal_candle_datetime,signal_candle_body_pips,signal_candle_range_pips,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,position_units,hour_utc,day_of_week,session_range_at_entry,compression_range_pips,three_candle_total_pips,equity_after,drawdown_usd,drawdown_pct
11,4,2023-06-27 04:24:00+00:00,2023-06-27 04:27:00+00:00,long,143.518,143.488,143.488,143.558,SL hit,-3.0000000000001137,1.6999999999995907,-4.699999999999704,-32.748505413952984,11.845204085895782,2023-06-27 04:23:00+00:00,1.700000000002433,2.400000000000091,0.39999999999906777,3.8000000000010914,1.0,3.0,100000,4,Tuesday,,2.899999999999636,,99828.830787175,165.52001395203115,0.16552936503505514
12,4,2023-06-27 05:39:00+00:00,2023-06-27 05:49:00+00:00,long,143.492,143.53199999999998,143.462,143.53199999999998,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,16.0287681543195,11.847350374930944,2023-06-27 05:38:00+00:00,2.1000000000015007,2.1000000000015007,4.099999999999682,0.39999999999906777,10.0,10.0,100000,5,Tuesday,,1.4000000000010004,,99844.85955532933,149.49124579770432,0.14949969133258217
13,4,2023-06-27 07:02:00+00:00,2023-06-27 07:04:00+00:00,long,143.459,143.499,143.429,143.499,TP hit,3.999999999999204,1.5999999999991132,2.400000000000091,16.729518538398363,11.153012358925638,2023-06-27 07:01:00+00:00,2.000000000001023,6.000000000000227,4.099999999999682,0.0,2.0,2.0,100000,7,Tuesday,,1.3999999999981583,,99861.58907386773,132.7617272593052,0.13276922765701762
14,4,2023-06-28 04:18:00+00:00,2023-06-28 04:33:00+00:00,long,143.94,143.964,143.91,143.98,Time stop,2.400000000000091,1.6999999999995907,0.7000000000005002,4.863137418372241,11.810476587464157,2023-06-28 04:17:00+00:00,1.8000000000000682,2.1000000000015007,3.900000000001569,2.2999999999996135,15.0,15.0,100000,4,Wednesday,,2.3000000000024556,,99866.4522112861,127.89858984093007,0.12790581549481747
15,4,2023-06-28 05:34:00+00:00,2023-06-28 05:45:00+00:00,long,143.923,143.963,143.893,143.963,TP hit,3.999999999999204,1.700000000002433,2.2999999999967713,15.980767493706852,11.811871625816812,2023-06-28 05:33:00+00:00,0.7000000000005002,2.400000000000091,4.4999999999987494,0.9000000000014552,11.0,11.0,100000,5,Wednesday,,2.0999999999986585,,99882.4329787798,111.91782234722632,0.11192414516477354
16,4,2023-06-29 01:55:00+00:00,2023-06-29 02:00:00+00:00,long,144.291,144.331,144.261,144.331,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.246966200242122,12.474790527476198,2023-06-29 01:54:00+00:00,2.000000000001023,2.9000000000024784,7.099999999999795,0.0,5.0,5.0,100000,1,Thursday,,1.8000000000000682,,99897.67994498005,96.6708561469859,0.09667631758442931
17,4,2023-06-29 03:59:00+00:00,2023-06-29 04:02:00+00:00,short,144.416,144.446,144.446,144.376,SL hit,-3.0000000000001137,1.5999999999991132,-4.599999999999227,-31.85242632394767,11.079104808325347,2023-06-29 03:58:00+00:00,1.8000000000000682,2.400000000000091,0.0,3.900000000001569,,3.0,100000,3,Thursday,,2.000000000001023,,99865.8275186561,128.52328247093828,0.12853054341694842
18,4,2023-06-29 04:44:00+00:00,2023-06-29 04:45:00+00:00,long,144.566,144.536,144.536,144.606,SL hit,-3.0000000000001137,1.8000000000000682,-4.800000000000182,-33.20282777416669,12.45106041531251,2023-06-29 04:43:00+00:00,2.000000000001023,2.600000000001046,0.0,3.900000000001569,,1.0,100000,4,Thursday,,1.500000000001478,,99832.62469088193,161.72611024510115,0.16173524699085137
19,4,2023-06-30 05:33:00+00:00,2023-06-30 05:35:00+00:00,long,144.688,144.658,144.658,144.72799999999998,SL hit,-3.0000000000001137,1.6999999999995907,-4.699999999999704,-32.483689041245334,11.74941944044835,2023-06-30 05:32:00+00:00,1.2000000000000455,2.199999999999136,0.20000000000095497,6.299999999998818,1.0,2.0,100000,5,Friday,,1.3999999999981583,,99800.14100184069,194.20979928634188,0.1942207712039598
20,4,2023-07-03 03:50:00+00:00,2023-07-03 03:57:00+00:00,short,144.584,144.614,144.614,144.544,SL hit,-3.0000000000001137,1.9000000000005457,-4.900000000000659,-33.89033364688112,13.141149781445703,2023-07-03 03:49:00+00:00,1.999999999998181,3.6000000000001364,2.1000000000015007,3.999999999999204,2.0,7.0,100000,3,Monday,,2.600000000001046,,99766.25066819381,228.10013293322118,0.2281130194913474
21,4,2023-07-03 04:13:00+00:00,2023-07-03 04:28:00+00:00,short,144.552,144.512,144.582,144.512,TP hit,3.999999999999204,1.5999999999991132,2.400000000000091,16.603021749959122,11.06868116663286,2023-07-03 04:12:00+00:00,1.999999999998181,2.199999999999136,5.099999999998772,1.6999999999995907,15.0,15.0,100000,4,Monday,,3.2000000000010687,,99782.85368994376,211.49711118327104,0.21150905975069073
22,4,2023-07-04 01:17:00+00:00,2023-07-04 01:30:00+00:00,short,144.472,144.502,144.502,144.43200000000002,SL hit,-3.0000000000001137,1.9000000000005457,-4.900000000000659,-33.9166066781152,13.151337283352799,2023-07-04 01:16:00+00:00,2.5000000000005684,2.899999999999636,3.700000000000614,3.999999999999204,1.0,13.0,100000,1,Tuesday,,1.3999999999981583,,99748.93708326564,245.41371786138916,0.24542758255361674
23,4,2023-07-04 04:00:00+00:00,2023-07-04 04:03:00+00:00,long,144.665,144.635,144.635,144.70499999999998,SL hit,-3.0000000000001137,1.700000000002433,-4.700000000002547,-32.48885355823832,11.751287457245589,2023-07-04 03:59:00+00:00,3.1999999999982265,3.499999999999659,0.49999999999954525,4.2999999999977945,1.0,3.0,100000,4,Tuesday,,1.4000000000010004,,99716.44822970741,277.90257141961774,0.2779182715754834
24,4,2023-07-04 04:20:00+00:00,2023-07-04 04:26:00+00:00,short,144.583,144.613,144.613,144.543,SL hit,-3.0000000000001137,1.5999999999991132,-4.599999999999227,-31.81563530981669,11.066307933845012,2023-07-04 04:19:00+00:00,2.199999999999136,2.199999999999136,1.099999999999568,4.400000000001114,2.0,6.0,100000,4,Tuesday,,2.000000000001023,,99684.6325943976,309.7182067294343,0.30973570431535163
25,4,2023-07-04 05:03:00+00:00,2023-07-04 05:16:00+00:00,short,144.636,144.666,144.666,144.596,SL hit,-3.0000000000001137,1.700000000002433,-4.700000000002547,-32.49536768164597,11.753643629541974,2023-07-04 05:02:00+00:00,2.1000000000015007,2.1000000000015007,0.0,3.2000000000010687,,13.0,100000,5,Tuesday,,2.199999999999136,,99652.13722671595,342.2135744110856,0.34223290782865756
26,4,2023-07-05 01:41:00+00:00,2023-07-05 01:45:00+00:00,short,144.56,144.59,144.59,144.52,SL hit,-3.0000000000001137,1.6000000000019554,-4.600000000002069,-31.8206972883375,11.068068622038982,2023-07-05 01:40:00+00:00,3.299999999998704,3.3999999999991815,0.20000000000095497,3.8999999999987267,2.0,4.0,100000,1,Wednesday,,2.600000000001046,,99620.31652942761,374.03427169942006,0.3740554028330212
27,4,2023-07-05 02:15:00+00:00,2023-07-05 02:30:00+00:00,short,144.6,144.599,144.63,144.56,Time stop,0.10000000000047748,1.500000000001478,-1.4000000000010004,-9.681881051182577,10.373443983412711,2023-07-05 02:14:00+00:00,2.400000000000091,3.1999999999982265,1.999999999998181,2.000000000001023,1.0,15.0,100000,2,Wednesday,,1.8000000000000682,,99610.63464837642,383.7161527506105,0.3837378308638268
28,4,2023-07-05 04:24:00+00:00,2023-07-05 04:39:00+00:00,short,144.495,144.515,144.525,144.455,Time stop,-1.999999999998181,1.6999999999995907,-3.6999999999977717,-25.60642236754055,11.765112979685046,2023-07-05 04:23:00+00:00,1.4999999999986358,2.200000000001978,1.6999999999995907,2.899999999999636,5.0,15.0,100000,4,Wednesday,,2.400000000000091,,99585.02822600889,409.3225751181453,0.409345699870809
29,4,2023-07-06 00:01:00+00:00,2023-07-06 00:02:00+00:00,short,144.465,144.495,144.495,144.425,SL hit,-3.0000000000001137,1.8999999999977035,-4.899999999997817,-33.91825009516365,13.151974526686073,2023-07-06 00:00:00+00:00,3.1999999999982265,5.000000000001137,0.0,5.099999999998772,,1.0,100000,0,Thursday,,2.2999999999996135,,99551.10997591373,443.24082521330274,0.4432658661836194
30,4,2023-07-06 00:37:00+00:00,2023-07-06 00:44:00+00:00,long,144.456,144.426,144.426,144.49599999999998,SL hit,-3.0000000000001137,1.500000000001478,-4.500000000001592,-31.151354045533534,10.383784681851068,2023-07-06 00:36:00+00:00,2.199999999999136,2.7000000000015234,1.8000000000000682,3.0000000000001137,1.0,7.0,100000,0,Thursday,,1.9000000000005457,,99519.9586218682,474.39217925883713,0.4744189801305158
31,4,2023-07-06 01:42:00+00:00,2023-07-06 01:57:00+00:00,long,144.424,144.394,144.394,144.464,SL hit,-3.0000000000001137,1.8000000000000682,-4.800000000000182,-33.235473328533914,12.463302498200218,2023-07-06 01:41:00+00:00,3.499999999999659,3.499999999999659,2.2999999999996135,3.0000000000001137,4.0,15.0,100000,1,Thursday,,2.2999999999996135,,99486.72314853966,507.6276525873691,0.5076563311031043
32,4,2023-07-06 04:25:00+00:00,2023-07-06 04:29:00+00:00,short,144.092,144.05200000000002,144.122,144.05200000000002,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.268023207389277,12.492018987869335,2023-07-06 04:24:00+00:00,3.7999999999982492,4.300000000000637,4.400000000001114,1.3999999999981583,4.0,4.0,100000,4,Thursday,,4.400000000001114,,99501.99117174704,492.35962937999284,0.4923874453260048
33,4,2023-07-07 04:10:00+00:00,2023-07-07 04:25:00+00:00,long,143.938,143.928,143.908,143.97799999999998,Time stop,-0.9999999999990905,1.6999999999995907,-2.6999999999986812,-18.758076393993814,11.810640692517548,2023-07-07 04:09:00+00:00,0.7999999999981355,2.000000000001023,2.000000000001023,1.999999999998181,8.0,15.0,100000,4,Friday,,2.400000000000091,,99483.23309535305,511.1177057739842,0.5111465814609033
34,4,2023-07-07 04:30:00+00:00,2023-07-07 04:32:00+00:00,short,143.88,143.84,143.91,143.84,TP hit,3.999999999999204,1.4000000000010004,2.5999999999982037,18.070614400877147,9.730330831255218,2023-07-07 04:29:00+00:00,2.7999999999991587,4.399999999998272,4.599999999999227,0.0,2.0,2.0,100000,4,Friday,,2.5000000000005684,,99501.30370975393,493.0470913730969,0.4930749461573981
35,4,2023-07-11 02:29:00+00:00,2023-07-11 02:30:00+00:00,short,141.082,141.042,141.112,141.042,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,16.30257580697476,12.049729944284818,2023-07-11 02:28:00+00:00,2.600000000001046,3.2000000000010687,9.199999999998454,0.0,1.0,1.0,100000,2,Tuesday,,2.000000000001023,,99517.6062855609,476.7445155661262,0.4767714493334686
36,4,2023-07-11 03:58:00+00:00,2023-07-11 04:05:00+00:00,short,140.808,140.768,140.838,140.768,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.624112266342367,12.78336458155835,2023-07-11 03:57:00+00:00,1.9000000000005457,2.600000000001046,5.599999999998317,0.6000000000000227,7.0,7.0,100000,3,Tuesday,,1.300000000000523,,99533.23039782724,461.1204032997921,0.46114645438009566
37,4,2023-07-17 00:01:00+00:00,2023-07-17 00:04:00+00:00,long,138.707,138.677,138.677,138.74699999999999,SL hit,-3.0000000000001137,1.999999999998181,-4.999999999998295,-36.04720742282866,14.418882969123267,2023-07-17 00:00:00+00:00,2.000000000001023,3.2000000000010687,3.100000000000591,7.699999999999818,1.0,3.0,100000,0,Monday,,2.199999999999136,,99497.18319040442,497.1676107226085,0.4971956982963931
38,4,2023-07-17 02:21:00+00:00,2023-07-17 02:23:00+00:00,short,138.554,138.514,138.584,138.514,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.878285722527938,12.991324682073907,2023-07-17 02:20:00+00:00,1.8000000000000682,2.1000000000015007,4.900000000000659,0.0,2.0,2.0,100000,2,Monday,,2.400000000000091,,99513.06147612694,481.2893250000925,0.4813165155272631
39,4,2023-07-17 03:36:00+00:00,2023-07-17 03:42:00+00:00,short,138.594,138.624,138.624,138.554,SL hit,-3.0000000000001137,1.5999999999991132,-4.599999999999227,-33.19047000591099,11.544511306399363,2023-07-17 03:35:00+00:00,1.5999999999991132,2.0999999999986585,0.10000000000047748,3.8000000000010914,2.0,6.0,100000,3,Monday,,1.4999999999986358,,99479.87100612103,514.479795006002,0.5145088606347582
40,4,2023-07-17 04:31:00+00:00,2023-07-17 04:34:00+00:00,long,138.653,138.623,138.623,138.69299999999998,SL hit,-3.0000000000001137,1.5999999999991132,-4.599999999999227,-33.17634670724202,11.53959885468842,2023-07-17 04:30:00+00:00,0.9999999999990905,2.400000000000091,0.0,3.299999999998704,,3.0,100000,4,Monday,,1.099999999999568,,99446.6946594138,547.6561417132325,0.5476870816456763
41,4,2023-07-17 04:51:00+00:00,2023-07-17 05:03:00+00:00,short,138.639,138.59900000000002,138.669,138.59900000000002,TP hit,3.999999999999204,1.2999999999976808,2.7000000000015234,19.47503949106329,9.37687086604549,2023-07-17 04:50:00+00:00,0.9000000000014552,2.400000000000091,4.099999999999682,0.39999999999906777,12.0,12.0,100000,4,Monday,,2.400000000000091,,99466.16969890485,528.1811022221809,0.5282109419087582
42,4,2023-07-18 00:01:00+00:00,2023-07-18 00:02:00+00:00,long,138.798,138.838,138.768,138.838,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.850372483747144,12.968486577616883,2023-07-18 00:00:00+00:00,6.999999999999318,10.999999999998522,5.000000000001137,0.0,1.0,1.0,100000,0,Tuesday,,3.8999999999987267,,99482.0200713886,512.3307297384308,0.5123596739553575
43,4,2023-07-18 04:39:00+00:00,2023-07-18 04:40:00+00:00,short,138.404,138.434,138.434,138.364,SL hit,-3.0000000000001137,1.9000000000005457,-4.900000000000659,-35.403601051997484,13.72792693853173,2023-07-18 04:38:00+00:00,3.999999999999204,6.499999999999773,0.0,5.799999999999272,,1.0,100000,4,Tuesday,,2.1000000000015007,,99446.61647033661,547.734330790423,0.5477652751401727
44,4,2023-07-18 04:57:00+00:00,2023-07-18 05:03:00+00:00,short,138.454,138.484,138.484,138.41400000000002,SL hit,-3.0000000000001137,2.1000000000015007,-5.100000000001614,-36.835338812902584,15.167492452377688,2023-07-18 04:56:00+00:00,0.7999999999981355,2.1000000000015007,1.300000000000523,3.999999999999204,5.0,6.0,100000,4,Tuesday,,3.3999999999991815,,99409.7811315237,584.5696696033265,0.5846026949721822
45,4,2023-07-21 03:50:00+00:00,2023-07-21 04:01:00+00:00,long,140.173,140.213,140.143,140.213,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,16.40829546346025,12.127870559947997,2023-07-21 03:49:00+00:00,1.2000000000000455,2.199999999999136,4.4999999999987494,0.39999999999906777,11.0,11.0,100000,3,Friday,,1.4000000000010004,,99426.18942698716,568.161374139876,0.5681934725191218
46,4,2023-07-25 04:39:00+00:00,2023-07-25 04:42:00+00:00,short,141.37,141.4,141.4,141.33,SL hit,-3.0000000000001137,1.5999999999991132,-4.599999999999227,-32.53872816014166,11.317818490479686,2023-07-25 04:38:00+00:00,1.2000000000000455,2.2999999999996135,0.0,3.3999999999991815,,3.0,100000,4,Tuesday,,1.4000000000010004,,99393.65069882703,600.7001023000048,0.6007340389605633
47,4,2023-07-26 03:37:00+00:00,2023-07-26 03:52:00+00:00,short,141.028,141.035,141.058,140.988,Time stop,-0.7000000000005002,1.6999999999995907,-2.400000000000091,-17.017897155175504,12.054343818245957,2023-07-26 03:36:00+00:00,2.400000000000091,2.5999999999982037,1.999999999998181,1.6999999999995907,5.0,15.0,100000,3,Wednesday,,3.0000000000001137,,99376.63280167185,617.7179994551843,0.6177528975449101
48,4,2023-07-26 04:59:00+00:00,2023-07-26 05:13:00+00:00,short,141.043,141.00300000000001,141.073,141.00300000000001,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,16.30708365533641,12.053061832204296,2023-07-26 04:58:00+00:00,2.199999999999136,2.400000000000091,4.200000000000159,0.7000000000005002,14.0,14.0,100000,4,Wednesday,,2.1000000000015007,,99392.93988532719,601.4109157998464,0.6014448926179418
49,4,2023-08-01 00:01:00+00:00,2023-08-01 00:02:00+00:00,long,142.362,142.402,142.332,142.402,TP hit,3.999999999999204,1.700000000002433,2.2999999999967713,16.155996684485828,11.941388853784247,2023-08-01 00:00:00+00:00,3.100000000000591,6.200000000001182,4.200000000000159,2.7999999999991587,1.0,1.0,100000,0,Tuesday,,2.0999999999986585,,99409.09588201166,585.2549191153666,0.5852879831975171
50,4,2023-08-01 04:24:00+00:00,2023-08-01 04:30:00+00:00,short,142.698,142.728,142.728,142.65800000000002,SL hit,-3.0000000000001137,1.9000000000005457,-4.900000000000659,-34.33825281363901,13.314832723657974,2023-08-01 04:23:00+00:00,2.600000000001046,3.1999999999982265,4.600000000002069,4.399999999998272,6.0,6.0,100000,4,Tuesday,,2.000000000001023,,99374.75762919802,619.5931719290093,0.619628175956942
51,4,2023-08-04 06:01:00+00:00,2023-08-04 06:10:00+00:00,short,142.458,142.418,142.488,142.418,TP hit,3.999999999999204,2.000000000001023,1.999999999998181,14.03922559630334,14.039225596323291,2023-08-04 06:00:00+00:00,0.9000000000014552,3.7999999999982492,6.60000000000025,2.1000000000015007,9.0,9.0,100000,6,Friday,,1.9000000000005457,,99388.79685479433,605.5539463327004,0.6055881572120525
52,4,2023-08-07 03:55:00+00:00,2023-08-07 03:59:00+00:00,long,142.157,142.197,142.127,142.197,TP hit,3.999999999999204,1.9000000000005457,2.0999999999986585,14.772399530087567,13.36550433675827,2023-08-07 03:54:00+00:00,1.2000000000000455,2.0999999999986585,5.89999999999975,0.9000000000014552,4.0,4.0,100000,3,Monday,,1.5999999999991132,,99403.56925432442,590.7815468026092,0.5908149231125871
53,4,2023-08-07 04:38:00+00:00,2023-08-07 04:48:00+00:00,long,142.157,142.127,142.127,142.197,SL hit,-3.0000000000001137,1.8000000000000682,-4.800000000000182,-33.765484640223,12.662056740083626,2023-08-07 04:37:00+00:00,3.1999999999982265,3.6000000000001364,1.6999999999995907,3.700000000000614,5.0,10.0,100000,4,Monday,,1.4999999999986358,,99369.8037696842,624.5470314428385,0.6245823153399575
54,4,2023-08-08 03:46:00+00:00,2023-08-08 03:56:00+00:00,long,143.298,143.338,143.268,143.338,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,16.050468254962478,11.863389579754013,2023-08-08 03:45:00+00:00,1.099999999999568,3.0000000000001137,5.299999999999727,0.0,10.0,10.0,100000,3,Tuesday,,1.4999999999986358,,99385.85423793916,608.4965631878731,0.6085309403108948
55,4,2023-08-08 04:29:00+00:00,2023-08-08 04:38:00+00:00,long,143.396,143.36599999999999,143.36599999999999,143.43599999999998,SL hit,-3.0000000000001137,1.8000000000000682,-4.800000000000182,-33.473737063796634,12.552651398923738,2023-08-08 04:28:00+00:00,1.9000000000005457,2.0999999999986585,0.6000000000000227,5.3999999999973625,1.0,9.0,100000,4,Tuesday,,1.999999999998181,,99352.38050087536,641.9703002516762,0.6420065684795071
56,4,2023-08-08 04:39:00+00:00,2023-08-08 04:49:00+00:00,short,143.342,143.30200000000002,143.372,143.30200000000002,TP hit,3.999999999999204,1.6999999999995907,2.2999999999996135,16.04554143237581,11.859748015233432,2023-08-08 04:38:00+00:00,3.6000000000001364,3.7999999999982492,4.800000000000182,1.2000000000000455,10.0,10.0,100000,4,Tuesday,,1.9000000000005457,,99368.42604230774,625.9247588192957,0.6259601205513711
57,4,2023-08-09 03:41:00+00:00,2023-08-09 03:56:00+00:00,short,143.225,143.226,143.255,143.185,Time stop,-0.10000000000047748,1.8000000000000682,-1.9000000000005457,-13.265840460817216,12.567638331297387,2023-08-09 03:40:00+00:00,1.9000000000005457,2.2999999999996135,2.5000000000005684,2.600000000001046,10.0,15.0,100000,3,Wednesday,,2.200000000001978,,99355.16020184693,639.1905992801039,0.6392267104682274
58,4,2023-08-09 05:37:00+00:00,2023-08-09 05:52:00+00:00,long,143.138,143.151,143.108,143.178,Time stop,1.300000000000523,1.6999999999995907,-0.39999999999906777,-2.794506001195125,11.8766505051041,2023-08-09 05:36:00+00:00,0.49999999999954525,2.5000000000005684,3.1999999999982265,0.0,1.0,15.0,100000,5,Wednesday,,1.5999999999991132,,99352.36569584573,641.9851052813028,0.6420213743455466
59,4,2023-08-10 04:03:00+00:00,2023-08-10 04:07:00+00:00,long,143.937,143.977,143.907,143.977,TP hit,3.999999999999204,1.4999999999986358,2.5000000000005684,17.368709921705804,10.421225953011634,2023-08-10 04:02:00+00:00,6.100000000000705,6.399999999999295,5.099999999998772,0.9000000000014552,4.0,4.0,100000,4,Thursday,,1.300000000000523,,99369.73440576743,624.6163953595969,0.6246516831754428
60,4,2023-08-10 04:25:00+00:00,2023-08-10 04:28:00+00:00,short,143.964,143.924,143.994,143.924,TP hit,3.999999999999204,1.9000000000005457,2.0999999999986585,14.586980078343604,13.197743880418338,2023-08-10 04:24:00+00:00,2.199999999999136,3.299999999998704,5.500000000000682,0.30000000000143245,3.0,3.0,100000,4,Thursday,,1.8000000000000682,,99384.32138584577,610.0294152812567,0.6100638790030336
61,4,2023-08-10 04:49:00+00:00,2023-08-10 04:50:00+00:00,long,144.01,144.04999999999998,143.98,144.04999999999998,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.276716894654093,12.49913200472237,2023-08-10 04:48:00+00:00,1.6999999999995907,5.299999999999727,4.200000000000159,0.0,1.0,1.0,100000,4,Thursday,,1.8000000000000682,,99399.59810274043,594.7526983865973,0.5947862990474997
62,4,2023-08-11 01:26:00+00:00,2023-08-11 01:32:00+00:00,short,144.77,144.73000000000002,144.8,144.73000000000002,TP hit,3.999999999999204,1.8000000000000682,2.199999999999136,15.196518615729335,12.433515231056628,2023-08-11 01:25:00+00:00,2.0999999999986585,2.199999999999136,6.60000000000025,0.0,6.0,6.0,100000,1,Friday,,1.6000000000019554,,99414.79462135615,579.5561797708797,0.5795889219017236
63,4,2023-08-11 04:20:00+00:00,2023-08-11 04:35:00+00:00,long,144.688,144.676,144.658,144.72799999999998,Time stop,-1.2000000000000455,1.6999999999995907,-2.899999999999636,-20.043127280767145,11.74941944044835,2023-08-11 04:19:00+00:00,0.7999999999981355,2.0999999999986585,1.0000000000019327,2.199999999999136,12.0,15.0,100000,4,Friday,,0.39999999999906777,,99394.75149407539,599.5993070516415,0.599633181522574
64,4,2023-08-11 04:40:00+00:00,2023-08-11 04:46:00+00:00,short,144.664,144.694,144.694,144.624,SL hit,-3.0000000000001137,1.5999999999991132,-4.599999999999227,-31.797821157988356,11.060111707122113,2023-08-11 04:39:00+00:00,1.4000000000010004,2.000000000001023,0.0,3.0000000000001137,,6.0,100000,4,Friday,,1.8000000000000682,,99362.9536729174,631.3971282096318,0.6314327991042024
