trade_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,pnl_usd,usd,position_units,entry_level_name,entry_level_tier,entry_level_price,zone_distance_at_entry_pips,confirmation_signals_present,confluence_count,ib_classification,session_phase_at_entry,rsi_at_entry,vwap_at_entry,mfe_pips,mae_pips,time_to_mfe_minutes,trade_duration_minutes,day_of_week,hour_utc,duration_min,is_win,month,dow,equity_after,drawdown_usd,drawdown_pct
14,2023-06-27 01:41:00+00:00,2023-06-27 01:49:00+00:00,long,143.3914671752963,143.2914671752963,143.2914671752963,143.4614671752963,SL_Hit_10,-9.999999999999432,-348.93913074970067,-348.93913074970067,500000,IB_Low,1,143.361,2.1000000000015007,C,1,wide,Morning_Active,41.70305676855965,143.4428300653595,0.0,10.68949082576296,,8.0,Tuesday,1,8.0,False,2023-06,Tuesday,98081.25193552751,2494.967152269921,2.480673040703542
13,2023-06-27 01:38:00+00:00,2023-06-27 01:53:00+00:00,long,143.3774589722864,143.2774589722864,143.2774589722864,143.4474589722864,SL_Hit_10,-9.999999999999432,-348.9732464453356,-348.9732464453356,500000,IB_Low,1,143.361,0.7000000000005002,C,1,wide,Morning_Active,41.70305676855965,143.44475757575756,0.5075388322950403,10.482882373662505,2.0,15.0,Tuesday,1,15.0,False,2023-06,Tuesday,97732.27868908217,2843.940398715262,2.827646957212281
15,2023-06-27 05:52:00+00:00,2023-06-27 06:00:00+00:00,short,143.5356457242949,143.6356457242949,143.6356457242949,143.46564572429492,SL_Hit_10,-9.999999999999432,-348.1030056840551,-348.1030056840551,500000,IB_High,1,143.572,2.7999999999991587,C,1,wide,Afternoon_Active,59.465020576133774,143.43688007554297,0.0,10.19053322110608,,8.0,Tuesday,5,8.0,False,2023-06,Tuesday,97384.17568339812,3192.0434043993155,3.1737556187241833
16,2023-06-27 05:55:00+00:00,2023-06-27 06:32:00+00:00,short,143.58356813658833,143.5583933291433,143.68356813658832,143.51356813658833,Trailing_Stop,2.5174807445011993,87.68141959938382,87.68141959938382,500000,IB_High,1,143.572,2.000000000001023,C,1,wide,Afternoon_Active,59.465020576133774,143.43804588014982,5.817480744502745,8.706061377080232,37.0,37.0,Tuesday,5,37.0,True,2023-06,Tuesday,97471.8571029975,3104.361984799936,3.0865765416077147
17,2023-06-27 08:15:00+00:00,2023-06-27 08:20:00+00:00,short,143.6783236323756,143.7583236323756,143.7583236323756,143.62832363237558,SL_Hit_8,-8.00000000000125,-278.24475821167624,-278.24475821167624,500000,PTS_High,1,143.662,2.400000000000091,"B,C",2,wide,Late_Session,64.66480446927471,143.46369690860215,0.0,9.321256884075524,,5.0,Tuesday,8,5.0,False,2023-06,Tuesday,97193.61234478583,3382.606743011609,3.3632271859998855
18,2023-06-27 08:18:00+00:00,2023-06-27 08:20:00+00:00,short,143.68541207799166,143.76541207799167,143.76541207799167,143.63541207799165,SL_Hit_8,-8.00000000000125,-278.2310391758662,-278.2310391758662,500000,PTS_High,1,143.662,3.100000000000591,"B,C",2,wide,Late_Session,64.66480446927471,143.46507348029394,0.0,8.612412322469254,,2.0,Tuesday,8,2.0,False,2023-06,Tuesday,96915.38130560996,3660.8377821874747,3.63986418995505
19,2023-06-28 01:16:00+00:00,2023-06-28 01:34:00+00:00,short,143.88779670101866,143.86536512504065,143.98779670101865,143.81779670101866,Trailing_Stop,2.243157597800405,77.9603067024076,77.9603067024076,500000,IB_High,1,143.916,1.8000000000000682,C,1,normal,Morning_Active,29.76445396145496,143.83020779220777,6.3431575978000865,3.6482415869528495,18.0,18.0,Wednesday,1,18.0,True,2023-06,Wednesday,96993.34161231238,3582.87747548506,3.5623505317468815
20,2023-06-28 01:19:00+00:00,2023-06-28 01:34:00+00:00,short,143.8857500203118,143.86536512504065,143.9857500203118,143.8157500203118,Trailing_Stop,2.0384895271149617,70.84712589938543,70.84712589938543,500000,IB_High,1,143.916,2.000000000001023,C,1,normal,Morning_Active,29.76445396145496,143.83215416666667,6.138489527114643,3.8529096576382926,15.0,15.0,Wednesday,1,15.0,True,2023-06,Wednesday,97064.18873821176,3512.030349585679,3.4919093016609346
21,2023-06-28 01:34:00+00:00,2023-06-28 01:51:00+00:00,long,143.83536512504065,143.8629535505491,143.73536512504066,143.90536512504065,Trailing_Stop,2.758842550844065,95.88439840680357,95.88439840680357,500000,IB_Mid,2,143.82299999999998,0.20000000000095497,"B,C",2,normal,Morning_Active,29.76445396145496,143.84068421052632,5.858842550844656,6.966218422991233,17.0,17.0,Wednesday,1,17.0,True,2023-06,Wednesday,97160.07313661856,3416.1459511788707,3.396574242064882
22,2023-06-28 01:37:00+00:00,2023-06-28 02:01:00+00:00,long,143.84534725054843,143.91534725054842,143.74534725054843,143.91534725054842,TP_Hit_7,6.999999999999318,243.198523775672,243.198523775672,500000,IB_Mid,2,143.82299999999998,1.2000000000028876,"B,C",2,normal,Morning_Active,29.76445396145496,143.84065986394558,7.697948351585637,7.964430973768799,24.0,24.0,Wednesday,1,24.0,True,2023-06,Wednesday,97403.27166039424,3172.9474274031963,3.1547690459843096
23,2023-06-28 01:51:00+00:00,2023-06-28 02:22:00+00:00,short,143.8929535505491,143.93899642352267,143.9929535505491,143.8229535505491,Level_Failure_Exit,-4.604287297357246,-159.9388425569434,-159.9388425569434,500000,IB_High,1,143.916,1.300000000000523,C,1,normal,Morning_Active,29.324894514766456,143.83891666666668,1.8975051949468025,7.810396831257549,2.0,31.0,Wednesday,1,31.0,False,2023-06,Wednesday,97243.33281783729,3332.886269960145,3.3137915704016683
24,2023-06-28 02:01:00+00:00,2023-06-28 02:22:00+00:00,short,143.8933267340643,143.93899642352267,143.99332673406428,143.8233267340643,Level_Failure_Exit,-4.566968945837857,-158.6425172925382,-158.6425172925382,500000,IB_High,1,143.916,1.4999999999986358,C,1,normal,Morning_Active,40.602836879432516,143.84352732240438,0.0,7.77307847973816,,21.0,Wednesday,2,21.0,False,2023-06,Wednesday,97084.69030054475,3491.5287872526824,3.4715251964331375
25,2023-06-29 01:00:00+00:00,2023-06-29 01:22:00+00:00,long,144.26425751819812,144.16425751819813,144.16425751819813,144.33425751819811,SL_Hit_10,-9.999999999999432,-346.8266050181375,-346.8266050181375,500000,IB_Low,1,144.241,1.2999999999976808,"B,C",2,wide,Morning_Active,35.89743589743456,144.3695737704918,1.9244510352734778,11.900037993288493,8.0,22.0,Thursday,1,22.0,False,2023-06,Thursday,96737.86369552661,3838.3553922708234,3.816364770006072
26,2023-06-29 01:03:00+00:00,2023-06-29 01:22:00+00:00,long,144.27335099174462,144.17335099174463,144.17335099174463,144.34335099174461,SL_Hit_10,-9.999999999999432,-346.80472955685246,-346.80472955685246,500000,IB_Low,1,144.241,2.199999999999136,"B,C",2,wide,Morning_Active,35.89743589743456,144.36435416666666,1.015103680623497,12.809385347938473,5.0,19.0,Thursday,1,19.0,False,2023-06,Thursday,96391.05896596976,4185.160121827677,4.161182593446136
27,2023-06-29 03:30:00+00:00,2023-06-29 04:02:00+00:00,short,144.4752588852014,144.4517167889686,144.5752588852014,144.40525888520142,Trailing_Stop,2.3542096232802123,81.48776891033798,81.48776891033798,500000,IB_High,1,144.475,0.7000000000005002,"C,D",2,wide,Afternoon_Active,58.71559633027599,144.3360300157978,5.4542096232808035,1.345811189580104,28.0,32.0,Thursday,3,32.0,True,2023-06,Thursday,96472.5467348801,4103.672352917332,4.080161682489829
28,2023-06-29 03:33:00+00:00,2023-06-29 04:20:00+00:00,short,144.44632595536106,144.54632595536106,144.54632595536106,144.37632595536107,SL_Hit_10,-9.999999999999432,-345.9098643256987,-345.9098643256987,500000,IB_High,1,144.475,2.199999999999136,"C,D",2,wide,Afternoon_Active,58.71559633027599,144.337769470405,2.5609166392456473,10.66402219767042,25.0,47.0,Thursday,3,47.0,False,2023-06,Thursday,96126.6368705544,4449.582217243034,4.42408976754117
29,2023-06-29 04:02:00+00:00,2023-06-29 04:20:00+00:00,short,144.44321566598535,144.54321566598534,144.54321566598534,144.37321566598536,SL_Hit_10,-9.999999999999432,-345.91730763440745,-345.91730763440745,500000,IB_High,1,144.475,2.5000000000005684,C,1,wide,Afternoon_Active,54.60992907801633,144.35090809327846,0.0,10.975051135241642,,18.0,Thursday,4,18.0,False,2023-06,Thursday,95780.71956292,4795.499524877436,4.768025253257166
31,2023-06-30 01:15:00+00:00,2023-06-30 01:35:00+00:00,short,144.8917481908249,144.9917481908249,144.9917481908249,144.8217481908249,SL_Hit_10,-9.999999999999432,-344.84721112674447,-344.84721112674447,500000,IB_High,1,144.925,2.3000000000024556,"B,C",2,wide,Morning_Active,64.1165755919835,144.8167850877193,0.9472390555117727,10.645435471667497,2.0,20.0,Friday,1,20.0,False,2023-06,Friday,95435.87235179325,5140.346736004183,5.110896773239157
30,2023-06-30 01:11:00+00:00,2023-06-30 01:45:00+00:00,short,144.9258185921657,145.0258185921657,145.0258185921657,144.85581859216572,SL_Hit_10,-9.999999999999432,-344.76619739416634,-344.76619739416634,500000,IB_High,1,144.925,1.099999999999568,C,1,wide,Morning_Active,58.59374999999987,144.81281018518519,4.961682160077885,10.42417770061661,1.0,34.0,Friday,1,34.0,False,2023-06,Friday,95091.10615439908,5485.112933398355,5.453687743630686
32,2023-06-30 02:22:00+00:00,2023-06-30 02:24:00+00:00,long,144.73441256099085,144.7375395394228,144.63441256099085,144.80441256099084,Trailing_Stop,0.3126978431964744,10.80223707655689,10.80223707655689,500000,IB_Low,1,144.697,2.899999999999636,C,1,wide,Morning_Active,50.0,144.84845920745923,5.212697843194292,2.1849296838951204,2.0,2.0,Friday,2,2.0,True,2023-06,Friday,95101.90839147563,5474.3106963218015,5.442947394495943
33,2023-06-30 04:06:00+00:00,2023-06-30 04:20:00+00:00,long,144.73161410266982,144.75060823573244,144.63161410266983,144.80161410266982,Trailing_Stop,1.8994133062619767,65.60985578619132,65.60985578619132,500000,IB_Low,1,144.697,2.6999999999986812,C,1,wide,Afternoon_Active,48.07228915662589,144.8197908232119,5.299413306261158,4.7216101365393115,14.0,14.0,Friday,4,14.0,True,2023-06,Friday,95167.51824726182,5408.700840535617,5.377713429269122
34,2023-06-30 04:09:00+00:00,2023-06-30 04:20:00+00:00,long,144.70959353146043,144.77959353146042,144.60959353146043,144.77959353146042,TP_Hit_7,6.999999999999318,241.74677622914544,241.74677622914544,500000,IB_Low,1,144.697,0.49999999999954525,C,1,wide,Afternoon_Active,48.07228915662589,144.81843333333333,7.501470427200729,1.7176946208792288,11.0,11.0,Friday,4,11.0,True,2023-06,Friday,95409.26502349097,5166.954064306468,5.137351663414594
35,2023-06-30 04:32:00+00:00,2023-06-30 05:18:00+00:00,long,144.73199590553597,144.63199590553597,144.63199590553597,144.80199590553596,SL_Hit_10,-9.999999999999432,-345.70497134433407,-345.70497134433407,500000,IB_Low,1,144.697,2.7999999999991587,C,1,wide,Afternoon_Active,42.63888888888955,144.8125763125763,1.1081313971942564,10.459059465503628,2.0,46.0,Friday,4,46.0,False,2023-06,Friday,95063.56005214663,5512.6590356508095,5.481076029352988
36,2023-06-30 04:36:00+00:00,2023-06-30 05:18:00+00:00,long,144.7338502187609,144.6338502187609,144.6338502187609,144.80385021876089,SL_Hit_10,-9.999999999999432,-345.70053915021555,-345.70053915021555,500000,IB_Low,1,144.697,3.0000000000001137,C,1,wide,Afternoon_Active,42.63888888888955,144.81143561973525,0.53353114003869,10.64449078799612,1.0,42.0,Friday,4,42.0,False,2023-06,Friday,94717.85951299641,5858.359574801027,5.824795988490088
37,2023-07-03 01:00:00+00:00,2023-07-03 02:04:00+00:00,short,144.45937206418049,144.55937206418048,144.55937206418048,144.3893720641805,SL_Hit_10,-9.999999999999432,-345.87864685659054,-345.87864685659054,500000,IB_High,1,144.482,1.4000000000010004,"B,C,D",3,wide,Morning_Active,66.60808435852344,144.3431092896175,3.8986392015829097,10.585542465778985,38.0,64.0,Monday,1,64.0,False,2023-07,Monday,94371.98086613981,6204.2382216576225,6.168693034922767
38,2023-07-03 01:03:00+00:00,2023-07-03 02:05:00+00:00,short,144.4662745047707,144.5662745047707,144.5662745047707,144.3962745047707,SL_Hit_10,-9.999999999999432,-345.8621325843681,-345.8621325843681,500000,IB_High,1,144.482,0.7000000000005002,"B,C,D",3,wide,Morning_Active,66.60808435852344,144.34897916666665,4.588883260603893,10.695834386223169,35.0,62.0,Monday,1,62.0,False,2023-07,Monday,94026.11873355544,6550.100354241993,6.512573661696431
40,2023-07-04 00:06:00+00:00,2023-07-04 00:44:00+00:00,long,144.5531159699977,144.4531159699977,144.4531159699977,144.62311596999768,SL_Hit_10,-9.999999999999432,-346.1330665264566,-346.1330665264566,500000,PTS_Mid,2,144.55349999999999,1.3499999999993406,"B,C,D",3,unknown,IB_Formation_PTS,16.455696202548722,144.54261904761904,1.5190189588395242,10.563458840573503,26.0,38.0,Tuesday,0,38.0,False,2023-07,Tuesday,93679.98566702899,6896.233420768447,6.856723670183326
39,2023-07-04 00:01:00+00:00,2023-07-04 00:45:00+00:00,long,144.54725867359136,144.44725867359136,144.44725867359136,144.61725867359135,SL_Hit_10,-9.999999999999432,-346.1471021266147,-346.1471021266147,500000,PTS_Mid,2,144.55349999999999,1.9499999999993634,"B,C,D",3,unknown,IB_Formation_PTS,16.455696202548722,144.575,2.1047485994728277,10.377503661263177,31.0,44.0,Tuesday,0,44.0,False,2023-07,Tuesday,93333.83856490237,7242.380522895066,7.200887633857931
41,2023-07-04 01:00:00+00:00,2023-07-04 01:39:00+00:00,long,144.46266281852976,144.53266281852976,144.36266281852977,144.53266281852976,TP_Hit_7,6.999999999999318,242.15979500731532,242.15979500731532,500000,IB_Low,1,144.428,2.600000000001046,"B,C",2,normal,Morning_Active,15.92356687898959,144.5179508196721,7.655585979327384,3.6598086460287504,39.0,39.0,Tuesday,1,39.0,True,2023-07,Tuesday,93575.99835990969,7000.220727887747,6.960115215483438
42,2023-07-04 01:17:00+00:00,2023-07-04 01:39:00+00:00,long,144.4609272777037,144.53092727770368,144.3609272777037,144.53092727770368,TP_Hit_7,6.999999999999318,242.1627028846713,242.1627028846713,500000,IB_Low,1,144.428,2.400000000000091,"B,C",2,normal,Morning_Active,26.050420168073998,144.51200854700855,7.829140061934936,3.4862545634211983,22.0,22.0,Tuesday,1,22.0,True,2023-07,Tuesday,93818.16106279436,6758.058025003076,6.71933990589134
43,2023-07-04 02:03:00+00:00,2023-07-04 03:46:00+00:00,short,144.5975815263561,144.6518404383834,144.6975815263561,144.5275815263561,Level_Failure_Exit,-5.4258912027307815,-187.55002308601877,-187.55002308601877,500000,IB_High,1,144.618,1.3999999999981583,C,1,normal,Morning_Active,38.19951338199496,144.51229569892473,1.7804506200974402,6.018560420892527,57.0,103.0,Tuesday,2,103.0,False,2023-07,Tuesday,93630.61103970834,6945.608048089096,6.90581542146257
44,2023-07-04 02:06:00+00:00,2023-07-04 03:46:00+00:00,short,144.59757496908514,144.6518404383834,144.69757496908514,144.52757496908515,Level_Failure_Exit,-5.426546929825804,-187.57268878778362,-187.57268878778362,500000,IB_High,1,144.618,1.3999999999981583,C,1,normal,Morning_Active,38.19951338199496,144.51449343832022,1.7797948930024177,6.0192161479875494,54.0,100.0,Tuesday,2,100.0,False,2023-07,Tuesday,93443.03835092056,7133.180736876879,7.092313472879716
45,2023-07-04 06:16:00+00:00,2023-07-04 06:30:00+00:00,long,144.54424511187386,144.44424511187387,144.44424511187387,144.61424511187386,SL_Hit_10,-9.999999999999432,-346.15432384496546,-346.15432384496546,500000,IB_Mid,2,144.523,1.300000000000523,"C,D",2,normal,Afternoon_Active,40.86538461538596,144.58590097259062,0.0,15.305519115710808,,14.0,Tuesday,6,14.0,False,2023-07,Tuesday,93096.88402707559,7479.335060721845,7.4364846168981575
46,2023-07-04 06:19:00+00:00,2023-07-04 06:30:00+00:00,long,144.5201321164745,144.42013211647452,144.42013211647452,144.5901321164745,SL_Hit_10,-9.999999999999432,-346.2121192332955,-346.2121192332955,500000,IB_Mid,2,144.523,1.099999999999568,"C,D",2,normal,Afternoon_Active,40.86538461538596,144.58540263157894,2.187276914338554,12.894219575775878,4.0,11.0,Tuesday,6,11.0,False,2023-07,Tuesday,92750.67190784229,7825.547179955145,7.78071322518485
47,2023-07-05 00:16:00+00:00,2023-07-05 00:28:00+00:00,short,144.4728591955227,144.57285919552268,144.57285919552268,144.4028591955227,SL_Hit_10,-9.999999999999432,-345.84638000675045,-345.84638000675045,500000,PTS_Mid,2,144.5075,2.049999999999841,"C,D",2,unknown,IB_Formation_PTS,53.46534653465598,144.4399607843137,0.0,10.304757840074785,,12.0,Wednesday,0,12.0,False,2023-07,Wednesday,92404.82552783554,8171.3935599619,8.124578189630222
48,2023-07-05 00:19:00+00:00,2023-07-05 00:28:00+00:00,short,144.4738931674614,144.5738931674614,144.5738931674614,144.4038931674614,SL_Hit_10,-9.999999999999432,-345.8439065625884,-345.8439065625884,500000,PTS_Mid,2,144.5075,1.9499999999993634,"C,D",2,unknown,IB_Formation_PTS,53.46534653465598,144.44736666666668,0.0,10.201360646203739,,9.0,Wednesday,0,9.0,False,2023-07,Wednesday,92058.98162127295,8517.237466524486,8.468440694802231
49,2023-07-05 01:01:00+00:00,2023-07-05 01:07:00+00:00,long,144.4794251598619,144.49061521038956,144.3794251598619,144.5494251598619,Trailing_Stop,1.1190050527659423,38.72241291022895,38.72241291022895,500000,IB_Mid,2,144.4715,0.14999999999929514,"A,C",2,normal,Morning_Active,46.7605633802784,144.49383333333333,5.1178764426339285,2.283896781278827,3.0,6.0,Wednesday,1,6.0,True,2023-07,Wednesday,92097.70403418317,8478.515053614261,8.429940129498197
51,2023-07-05 01:15:00+00:00,2023-07-05 01:30:00+00:00,short,144.54559811699986,144.64559811699985,144.64559811699985,144.47559811699986,SL_Hit_10,-9.999999999999432,-345.6724618716259,-345.6724618716259,500000,IB_High,1,144.562,0.7000000000005002,"B,C",2,normal,Morning_Active,60.62639821028996,144.50018859649123,0.0,10.59301580257852,,15.0,Wednesday,1,15.0,False,2023-07,Wednesday,91752.03157231155,8824.187515485886,8.77363217221644
50,2023-07-05 01:12:00+00:00,2023-07-05 04:29:00+00:00,short,144.55861438509345,144.48861438509346,144.65861438509344,144.48861438509346,TP_Hit_7,6.999999999999318,242.2336192297755,242.2336192297755,500000,IB_High,1,144.562,0.6000000000000227,"B,C",2,normal,Morning_Active,46.7605633802784,144.49702283105023,7.280481522724358,9.29138899321913,197.0,197.0,Wednesday,1,197.0,True,2023-07,Wednesday,91994.26519154133,8581.953896256106,8.532786352571613
52,2023-07-05 03:46:00+00:00,2023-07-05 04:36:00+00:00,long,144.53970376587233,144.4959879832247,144.43970376587234,144.60970376587233,Level_Failure_Exit,-4.371578264763798,-151.26988388325765,-151.26988388325765,500000,PTS_Mid,2,144.5075,2.549999999999386,"C,D",2,normal,Afternoon_Active,56.43939393939588,144.55179295154184,0.15990999510506754,6.951333573852025,2.0,50.0,Wednesday,3,50.0,False,2023-07,Wednesday,91842.99530765807,8733.223780139364,8.683189584324845
53,2023-07-05 05:17:00+00:00,2023-07-05 05:38:00+00:00,short,144.6300873904292,144.61007374069862,144.7300873904292,144.5600873904292,Trailing_Stop,2.001364973057207,69.19867064883285,69.19867064883285,500000,PTS_High,1,144.678,3.999999999999204,C,1,normal,Afternoon_Active,52.60115606936446,144.54600524109014,5.399165379628812,2.7837687335022565,19.0,21.0,Wednesday,5,21.0,True,2023-07,Wednesday,91912.19397830691,8664.025109490525,8.614387365195459
54,2023-07-05 05:20:00+00:00,2023-07-05 05:38:00+00:00,short,144.63809360008156,144.61007374069862,144.73809360008156,144.56809360008157,Trailing_Stop,2.801985938293683,96.88073125935695,96.88073125935695,500000,PTS_High,1,144.678,3.2000000000010687,C,1,normal,Afternoon_Active,52.60115606936446,144.5468608515057,6.199786344865288,1.9831477682657805,16.0,18.0,Wednesday,5,18.0,True,2023-07,Wednesday,92009.07470956627,8567.144378231169,8.518061680915375
55,2023-07-05 05:53:00+00:00,2023-07-05 06:14:00+00:00,short,144.62946264365064,144.72946264365063,144.72946264365063,144.55946264365065,SL_Hit_10,-9.999999999999432,-345.4721594807958,-345.4721594807958,500000,PTS_High,1,144.678,3.999999999999204,C,1,normal,Afternoon_Active,51.0447761194038,144.55319962335219,0.7775569730995358,10.42285475168967,8.0,21.0,Wednesday,5,21.0,False,2023-07,Wednesday,91663.60255008547,8912.616537711961,8.861554568810888
56,2023-07-05 05:56:00+00:00,2023-07-05 07:02:00+00:00,short,144.6393964077481,144.7393964077481,144.7393964077481,144.56939640774812,SL_Hit_10,-9.999999999999432,-345.4484490120521,-345.4484490120521,500000,PTS_High,1,144.678,3.0000000000001137,C,1,normal,Afternoon_Active,51.0447761194038,144.55401867413633,3.866457658492095,10.520915826560895,53.0,66.0,Wednesday,5,66.0,False,2023-07,Wednesday,91318.15410107342,9258.064986724014,9.20502388207916
57,2023-07-05 08:00:00+00:00,2023-07-05 08:02:00+00:00,long,144.372044215877,144.29204421587698,144.29204421587698,144.472044215877,SL_Hit_8,-8.00000000000125,-277.215561103021,-277.215561103021,500000,IB_Low,1,144.381,1.6999999999995907,C,2,normal,Late_Session,41.0294117647074,144.5740478170478,0.0,9.20127809222322,,2.0,Wednesday,8,2.0,False,2023-07,Wednesday,91040.9385399704,9535.280547827031,9.480651225816375
59,2023-07-06 00:59:00+00:00,2023-07-06 01:05:00+00:00,long,144.24317018689348,144.2757291178067,144.14317018689349,144.31317018689347,Trailing_Stop,3.255893091321127,112.83578711505123,112.83578711505123,500000,PTS_Low,1,144.254,2.0999999999986585,"B,C",2,unknown,IB_Formation_PTS,33.57988165680449,144.39633333333333,6.255893091321241,2.8356688695936327,6.0,6.0,Thursday,0,6.0,True,2023-07,Thursday,91153.77432708546,9422.44476071198,9.368461895039731
