trade_id,entry_datetime,exit_datetime,equity_after
868,2024-04-09 07:01:00+00:00,2024-04-09 08:30:00+00:00,45012.013368206084
870,2024-04-10 01:07:00+00:00,2024-04-10 04:39:00+00:00,44921.9786577307
869,2024-04-10 01:02:00+00:00,2024-04-10 05:08:00+00:00,44809.46322534303
871,2024-04-11 01:03:00+00:00,2024-04-11 01:26:00+00:00,44821.64574329339
872,2024-04-11 01:06:00+00:00,2024-04-11 01:30:00+00:00,44939.216634258875
873,2024-04-11 01:53:00+00:00,2024-04-11 03:55:00+00:00,45057.12765580314
874,2024-04-11 01:56:00+00:00,2024-04-11 03:55:00+00:00,45175.038983404
875,2024-04-11 06:00:00+00:00,2024-04-11 06:08:00+00:00,45005.743616375905
876,2024-04-11 06:03:00+00:00,2024-04-11 06:25:00+00:00,44836.44797823537
877,2024-04-12 00:03:00+00:00,2024-04-12 00:08:00+00:00,44993.447214378335
878,2024-04-12 00:06:00+00:00,2024-04-12 00:08:00+00:00,45150.4463871768
879,2024-04-12 00:54:00+00:00,2024-04-12 01:25:00+00:00,45198.523117714976
880,2024-04-12 00:57:00+00:00,2024-04-12 02:02:00+00:00,45251.82609704527
881,2024-04-12 01:25:00+00:00,2024-04-12 02:02:00+00:00,45281.85778269652
882,2024-04-12 04:44:00+00:00,2024-04-12 05:37:00+00:00,45361.13704307863
883,2024-04-12 04:48:00+00:00,2024-04-12 05:38:00+00:00,45440.41639178388
884,2024-04-12 06:03:00+00:00,2024-04-12 06:40:00+00:00,45470.01011801804
885,2024-04-12 06:06:00+00:00,2024-04-12 06:40:00+00:00,45492.799398063275
886,2024-04-12 06:50:00+00:00,2024-04-12 07:08:00+00:00,45379.14170436449
887,2024-04-12 06:53:00+00:00,2024-04-12 07:08:00+00:00,45265.484305503756
888,2024-04-15 00:33:00+00:00,2024-04-15 00:51:00+00:00,45195.13908711126
889,2024-04-15 00:36:00+00:00,2024-04-15 00:59:00+00:00,44968.959440720646
890,2024-04-15 01:00:00+00:00,2024-04-15 01:05:00+00:00,44744.261318236466
891,2024-04-15 01:03:00+00:00,2024-04-15 01:05:00+00:00,44519.56332469753
893,2024-04-16 01:15:00+00:00,2024-04-16 01:26:00+00:00,44574.59673596979
892,2024-04-16 01:09:00+00:00,2024-04-16 04:55:00+00:00,44630.81844391206
894,2024-04-16 01:26:00+00:00,2024-04-16 04:55:00+00:00,44688.86392261123
895,2024-04-17 01:00:00+00:00,2024-04-17 01:30:00+00:00,44845.345597981475
897,2024-04-17 01:30:00+00:00,2024-04-17 02:12:00+00:00,44887.76544727062
896,2024-04-17 01:26:00+00:00,2024-04-17 04:30:00+00:00,44806.598363692676
898,2024-04-17 02:22:00+00:00,2024-04-17 06:07:00+00:00,44582.01451407767
900,2024-04-18 01:05:00+00:00,2024-04-18 01:10:00+00:00,44358.959899504516
899,2024-04-18 01:01:00+00:00,2024-04-18 01:11:00+00:00,44135.905854291734
901,2024-04-18 05:55:00+00:00,2024-04-18 06:05:00+00:00,44204.536988365806
902,2024-04-19 01:06:00+00:00,2024-04-19 01:10:00+00:00,43983.371315176184
903,2024-04-19 01:34:00+00:00,2024-04-19 01:38:00+00:00,43763.31208981847
904,2024-04-22 00:00:00+00:00,2024-04-22 00:52:00+00:00,43544.63695446353
905,2024-04-22 00:04:00+00:00,2024-04-22 00:53:00+00:00,43325.961829405045
907,2024-04-22 01:13:00+00:00,2024-04-22 01:42:00+00:00,43346.526692061954
906,2024-04-22 01:10:00+00:00,2024-04-22 01:49:00+00:00,43415.04168056272
909,2024-04-22 01:49:00+00:00,2024-04-22 02:25:00+00:00,43566.925235890536
908,2024-04-22 01:42:00+00:00,2024-04-22 03:22:00+00:00,43423.67073051737
910,2024-04-22 02:25:00+00:00,2024-04-22 04:23:00+00:00,43334.658582507815
911,2024-04-22 04:04:00+00:00,2024-04-22 07:18:00+00:00,43486.70979410633
912,2024-04-22 04:24:00+00:00,2024-04-22 07:19:00+00:00,43638.44931446365
914,2024-04-23 01:20:00+00:00,2024-04-23 01:28:00+00:00,43654.76560783437
915,2024-04-23 01:28:00+00:00,2024-04-23 01:56:00+00:00,43696.45001204036
913,2024-04-23 01:17:00+00:00,2024-04-23 02:28:00+00:00,43740.334335166364
916,2024-04-23 01:56:00+00:00,2024-04-23 03:40:00+00:00,43779.69009085909
918,2024-04-23 03:54:00+00:00,2024-04-23 06:00:00+00:00,43822.630675116845
917,2024-04-23 02:28:00+00:00,2024-04-23 07:15:00+00:00,43865.38872163888
919,2024-04-23 06:49:00+00:00,2024-04-23 07:15:00+00:00,43911.00627825035
920,2024-04-23 07:30:00+00:00,2024-04-23 07:46:00+00:00,44048.272321380464
921,2024-04-23 07:33:00+00:00,2024-04-23 07:55:00+00:00,44106.00242068859
922,2024-04-23 07:48:00+00:00,2024-04-23 08:20:00+00:00,43975.49903498156
923,2024-04-23 07:57:00+00:00,2024-04-23 08:20:00+00:00,43860.93457338608
924,2024-04-24 00:21:00+00:00,2024-04-24 04:15:00+00:00,44014.37809872004
925,2024-04-24 00:27:00+00:00,2024-04-24 04:15:00+00:00,44167.82171242914
926,2024-04-24 04:15:00+00:00,2024-04-24 07:01:00+00:00,43947.12520192478
927,2024-04-24 04:18:00+00:00,2024-04-24 07:01:00+00:00,43726.42891687608
929,2024-04-25 01:13:00+00:00,2024-04-25 01:45:00+00:00,43639.08545782478
928,2024-04-25 01:10:00+00:00,2024-04-25 02:40:00+00:00,43502.32037648697
930,2024-04-26 01:00:00+00:00,2024-04-26 01:57:00+00:00,43557.51117258874
931,2024-04-26 01:03:00+00:00,2024-04-26 01:57:00+00:00,43621.30633780422
932,2024-04-26 01:57:00+00:00,2024-04-26 03:12:00+00:00,43479.62488966969
933,2024-04-26 02:08:00+00:00,2024-04-26 03:12:00+00:00,43349.67355779764
934,2024-04-29 01:03:00+00:00,2024-04-29 01:15:00+00:00,43187.215141320674
935,2024-04-29 01:06:00+00:00,2024-04-29 01:15:00+00:00,43024.75707836945
