trade_id,entry_datetime,exit_datetime,equity_after
60,2025-07-21 01:25:00+00:00,2025-07-21 02:49:00+00:00,95642.65138663528
62,2025-07-21 05:35:00+00:00,2025-07-21 05:44:00+00:00,95728.73459392357
63,2025-07-21 06:05:00+00:00,2025-07-21 06:12:00+00:00,95391.26808337733
64,2025-07-21 06:08:00+00:00,2025-07-21 06:13:00+00:00,95053.7243743487
65,2025-07-24 01:02:00+00:00,2025-07-24 01:07:00+00:00,94711.73982891114
66,2025-07-24 01:05:00+00:00,2025-07-24 01:12:00+00:00,94369.61272015046
67,2025-07-24 01:08:00+00:00,2025-07-24 01:13:00+00:00,94027.33827014278
68,2025-07-28 00:46:00+00:00,2025-07-28 00:52:00+00:00,94264.27845094733
69,2025-07-28 01:00:00+00:00,2025-07-28 01:04:00+00:00,93925.3125569348
70,2025-07-28 01:26:00+00:00,2025-07-28 01:56:00+00:00,93587.19391206205
71,2025-07-28 01:35:00+00:00,2025-07-28 01:57:00+00:00,93249.09882462055
72,2025-07-28 01:56:00+00:00,2025-07-28 02:07:00+00:00,92911.1735533212
73,2025-07-29 02:12:00+00:00,2025-07-29 02:27:00+00:00,92574.16260878013
74,2025-07-29 02:15:00+00:00,2025-07-29 02:27:00+00:00,92237.10170253276
75,2025-07-29 07:33:00+00:00,2025-07-29 07:38:00+00:00,91968.2118812362
76,2025-07-29 07:36:00+00:00,2025-07-29 07:47:00+00:00,92014.20537150041
77,2025-07-30 00:12:00+00:00,2025-07-30 00:23:00+00:00,92030.56490821863
78,2025-07-30 00:55:00+00:00,2025-07-30 00:59:00+00:00,91692.82901700794
79,2025-07-31 01:15:00+00:00,2025-07-31 01:23:00+00:00,91712.38805511351
80,2025-07-31 01:18:00+00:00,2025-07-31 01:30:00+00:00,91774.83358752052
81,2025-07-31 01:23:00+00:00,2025-07-31 01:30:00+00:00,91857.07568937812
82,2025-07-31 01:41:00+00:00,2025-07-31 01:51:00+00:00,91521.77205146791
83,2025-07-31 01:44:00+00:00,2025-07-31 01:55:00+00:00,91186.34256019627
84,2025-07-31 07:35:00+00:00,2025-07-31 07:38:00+00:00,90918.68631746204
85,2025-08-06 00:55:00+00:00,2025-08-06 01:00:00+00:00,90580.15043954988
86,2025-08-06 00:58:00+00:00,2025-08-06 01:02:00+00:00,90241.63298153777
87,2025-08-06 01:01:00+00:00,2025-08-06 01:26:00+00:00,89903.19354457698
88,2025-08-06 02:21:00+00:00,2025-08-06 02:24:00+00:00,89993.2689836022
89,2025-08-07 01:00:00+00:00,2025-08-07 01:03:00+00:00,89768.43856766613
90,2025-08-07 02:05:00+00:00,2025-08-07 02:10:00+00:00,89925.60772912849
91,2025-08-07 02:28:00+00:00,2025-08-07 02:37:00+00:00,90083.05216836318
92,2025-08-11 00:01:00+00:00,2025-08-11 00:13:00+00:00,90112.81761810434
93,2025-08-11 00:07:00+00:00,2025-08-11 00:21:00+00:00,90171.90195123093
94,2025-08-11 00:25:00+00:00,2025-08-11 00:57:00+00:00,89833.48783725918
95,2025-08-11 00:31:00+00:00,2025-08-11 00:57:00+00:00,89495.08402180659
96,2025-08-11 02:02:00+00:00,2025-08-11 02:46:00+00:00,89320.78637581544
97,2025-08-11 02:05:00+00:00,2025-08-11 03:23:00+00:00,88981.74401195356
98,2025-08-11 07:09:00+00:00,2025-08-11 07:13:00+00:00,89079.08420928108
99,2025-08-13 01:15:00+00:00,2025-08-13 01:30:00+00:00,88741.1693064974
100,2025-08-13 01:18:00+00:00,2025-08-13 01:34:00+00:00,88403.30442561803
101,2025-08-13 06:25:00+00:00,2025-08-13 06:49:00+00:00,88064.83193078426
102,2025-08-13 06:35:00+00:00,2025-08-13 07:07:00+00:00,87726.32504765106
103,2025-08-13 07:09:00+00:00,2025-08-13 07:13:00+00:00,87455.40771894835
