trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
11,D,2025-08-19,Tuesday,long,2025-08-19 07:49:00+00:00,2025-08-19 12:00:00+00:00,147.6907267058583,147.7040245576335,147.503,147.87845341171663,148.06618011757496,18.77267058583243,0.0075,1.329785177517806,56.44905809444135,HARD_CLOSE,54.09999999999968,11.50000000000091,9.072670585831588,13.127329414169253,627000,251,1,False,26.407481954163607,7
12,D,2025-08-20,Wednesday,long,2025-08-20 07:32:00+00:00,2025-08-20 12:00:00+00:00,147.50160603634265,147.5310245576335,147.30160603634266,147.70160603634264,147.90160603634266,20.0,0.0075,2.9418521290835997,117.25052795423385,HARD_CLOSE,,12.79999999999859,13.360603634265544,19.43939636573475,588000,268,1,False,24.720067517430206,7
13,D,2025-08-27,Wednesday,long,2025-08-27 07:30:00+00:00,2025-08-27 12:00:00+00:00,147.85255950631722,148.1340245576335,147.8625595063172,148.02111901263444,148.18967851895167,16.855950631722294,0.0075,22.501227881674883,1063.8920463652141,TP1_PARTIAL,56.60000000000025,8.799999999999386,10.855950631722067,33.144049368277706,700200,270,1,False,29.47459501831072,7
14,D,2025-09-03,Wednesday,long,2025-09-03 07:17:00+00:00,2025-09-03 07:35:00+00:00,148.8301872233061,148.8401872233061,148.8401872233061,149.0301872233061,149.2301872233061,20.0,0.0075,10.498416402732765,422.6246425933607,BE_STOP,43.59999999999786,16.70000000000016,1.618722330610467,30.78127766939076,599900,18,1,False,25.167918908441923,7
15,D,2025-09-09,Tuesday,long,2025-09-09 07:27:00+00:00,2025-09-09 08:15:00+00:00,147.1104813560077,147.1204813560077,147.1204813560077,147.25296271201543,147.39544406802315,14.248135600772116,0.0075,7.6232751633387705,432.66683765145314,BE_STOP,,6.200000000001182,24.248135600771548,22.65186439922786,835700,48,1,False,34.51973085377233,7
16,D,2025-09-16,Tuesday,long,2025-09-16 08:04:00+00:00,2025-09-16 12:00:00+00:00,146.94740508979925,146.9500245576335,146.74740508979926,147.14740508979924,147.34740508979925,20.0,0.0075,0.26194678342505995,10.641864822787289,HARD_CLOSE,,19.10000000000025,7.940508979925198,16.85949102007669,597000,236,1,False,24.53420610746927,8
17,D,2025-09-17,Wednesday,long,2025-09-17 07:23:00+00:00,2025-09-17 08:43:00+00:00,146.66936643669018,146.4693664366902,146.4693664366902,146.86936643669017,147.0693664366902,20.0,0.0075,-19.999999999998863,-813.822049619612,SL_FULL,39.19999999999959,13.000000000002387,21.236643669018918,1.263356330980514,596000,80,1,False,24.444366213544434,7
18,D,2025-09-24,Wednesday,long,2025-09-24 08:26:00+00:00,2025-09-24 11:28:00+00:00,148.13481687299583,148.44845061898747,148.14481687299582,148.29163374599165,148.44845061898747,15.681687299581881,0.0075,23.523560066533836,1207.7537279375642,TP2_FULL,59.30000000000177,8.599999999998431,2.281687299583268,32.71831270041616,761900,182,1,False,31.799629396948514,8
19,D,2025-09-30,Tuesday,long,2025-09-30 07:42:00+00:00,2025-09-30 07:43:00+00:00,148.1697440455168,148.012,148.012,148.32748809103362,148.48523213655042,15.774404551680732,0.0075,-15.774404551680734,-816.4724027134698,SL_FULL,,6.60000000000025,16.374404551680755,0.0,766100,1,1,False,31.6273070837186,7
20,D,2025-10-07,Tuesday,long,2025-10-07 08:40:00+00:00,2025-10-07 12:00:00+00:00,150.75275088611804,150.8900245576335,150.76275088611803,150.92750177223607,151.1022526583541,17.475088611803358,0.0075,15.600959535586956,721.8923338885205,TP1_PARTIAL,45.09999999999934,10.499999999998977,4.4750886118038125,19.924911388196165,698300,200,1,False,29.55269591308677,8
