trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
11,D,2025-08-20,Wednesday,long,2025-08-20 07:32:00+00:00,2025-08-20 12:00:00+00:00,147.50160603634265,147.5310245576335,147.30160603634266,147.70160603634264,147.90160603634266,20.0,0.0075,2.9418521290835997,116.9713600305333,HARD_CLOSE,,12.79999999999859,13.360603634265544,19.43939636573475,586600,268,1,False,24.722847584607415,7
12,D,2025-08-27,Wednesday,long,2025-08-27 07:30:00+00:00,2025-08-27 12:00:00+00:00,147.85255950631722,148.1340245576335,147.8625595063172,148.02111901263444,148.18967851895167,16.855950631722294,0.0075,22.501227881674875,1061.1571053719872,TP1_PARTIAL,56.60000000000025,8.799999999999386,10.855950631722067,33.144049368277706,698400,270,1,False,29.472299599869768,7
13,D,2025-09-03,Wednesday,long,2025-09-03 07:17:00+00:00,2025-09-03 07:35:00+00:00,148.8301872233061,148.8401872233061,148.8401872233061,149.0301872233061,149.2301872233061,20.0,0.0075,10.499999999998977,421.6314866760707,BE_STOP,43.59999999999786,16.70000000000016,1.618722330610467,30.78127766939076,598400,18,1,False,25.167751437471935,7
14,D,2025-09-09,Tuesday,long,2025-09-09 07:27:00+00:00,2025-09-09 08:15:00+00:00,147.1104813560077,147.1204813560077,147.1204813560077,147.25296271201543,147.39544406802315,14.248135600772116,0.0075,7.624067800385603,431.62447314731577,BE_STOP,,6.200000000001182,24.248135600771548,22.65186439922786,833600,48,1,False,34.51905093452552,7
15,D,2025-09-16,Tuesday,long,2025-09-16 08:04:00+00:00,2025-09-16 12:00:00+00:00,146.94740508979925,146.9500245576335,146.74740508979926,147.14740508979924,147.34740508979925,20.0,0.0075,0.26194678342505995,10.61690902588293,HARD_CLOSE,,19.10000000000025,7.940508979925198,16.85949102007669,595600,236,1,False,24.537841860949555,8
16,D,2025-09-17,Wednesday,long,2025-09-17 07:23:00+00:00,2025-09-17 08:43:00+00:00,146.66936643669018,146.4693664366902,146.4693664366902,146.86936643669017,147.0693664366902,20.0,0.0075,-19.999999999998863,-811.7738397631869,SL_FULL,39.19999999999959,13.000000000002387,21.236643669018918,1.263356330980514,594500,80,1,False,24.443780223542014,7
17,D,2025-09-30,Tuesday,long,2025-09-30 07:42:00+00:00,2025-09-30 07:43:00+00:00,148.1697440455168,148.012,148.012,148.32748809103362,148.48523213655042,15.774404551680732,0.0075,-15.774404551680734,-805.3885846894259,SL_FULL,,6.60000000000025,16.374404551680755,0.0,755700,1,1,False,31.627131461870523,7
18,D,2025-10-08,Wednesday,long,2025-10-08 07:16:00+00:00,2025-10-08 09:03:00+00:00,152.49615815645078,152.88447446935234,152.50615815645077,152.69031631290156,152.88447446935234,19.415815645078283,0.0075,29.12372346761742,1195.290877408314,TP2_FULL,59.00000000000034,12.300000000001887,14.6158156450781,39.78418435492301,627200,107,1,False,27.22001623404936,7
19,D,2025-10-15,Wednesday,long,2025-10-15 07:17:00+00:00,2025-10-15 12:00:00+00:00,151.1991872233061,151.4920245576335,151.2091872233061,151.3991872233061,151.5991872233061,20.0,0.0075,24.642627054898004,993.3240253181702,TP1_PARTIAL,,17.199999999999704,10.81872233060892,31.281277669390306,610500,283,1,False,25.9782852528256,7
20,D,2025-11-04,Tuesday,long,2025-11-04 08:32:00+00:00,2025-11-04 09:51:00+00:00,153.65675269204573,153.45675269204574,153.45675269204574,153.85675269204572,154.05675269204573,20.0,0.0075,-19.999999999998863,-815.9953720073964,SL_FULL,,13.2000000000005,22.075269204572123,10.12473079542815,626100,79,1,False,26.827647054312088,8
21,D,2025-11-11,Tuesday,long,2025-11-11 08:19:00+00:00,2025-11-11 13:00:00+00:00,154.31495989586148,154.18524668158278,154.139,154.49091979172294,154.6668796875844,17.595989586146743,0.0075,-12.971321427869498,-596.7210538494944,HARD_CLOSE,40.99999999999966,9.299999999998931,14.295989586148039,12.804010413853462,709300,281,1,False,30.753793479328756,8
22,D,2025-11-12,Wednesday,long,2025-11-12 09:12:00+00:00,2025-11-12 13:00:00+00:00,154.8003856283371,154.79524668158277,154.6003856283371,155.00038562833709,155.2003856283371,20.0,0.0075,-0.5138946754328799,-20.669292616113523,HARD_CLOSE,,12.999999999999545,9.438562833710762,10.961437166290011,622600,228,1,False,27.230235679717214,9
23,D,2025-11-18,Tuesday,long,2025-11-18 08:35:00+00:00,2025-11-18 12:58:00+00:00,155.158743786282,155.168743786282,155.168743786282,155.358743786282,155.558743786282,20.0,0.0075,10.498477320082323,421.62944138584135,BE_STOP,56.60000000000025,17.199999999999704,7.474378628199929,28.32562137180048,623900,263,1,False,27.35553343930765,8
24,D,2025-11-19,Wednesday,long,2025-11-19 08:21:00+00:00,2025-11-19 09:47:00+00:00,155.59891228691615,155.89473686074845,155.60891228691614,155.7468245738323,155.89473686074845,14.791228691615288,0.0075,22.18771382681959,1209.1485682879536,TP2_FULL,36.69999999999902,5.299999999999727,4.191228691615834,34.50877130838421,849300,86,1,False,37.19781143669362,8
25,A,2025-11-25,Tuesday,short,2025-11-25 09:01:00+00:00,2025-11-25 13:00:00+00:00,156.42456812532612,156.31175331841723,156.82456812532612,156.0245681253261,155.6245681253261,40.0,0.02,11.281480690888657,614.4805145046569,HARD_CLOSE,45.79999999999984,13.399999999998613,9.743187467387315,28.056812532611275,851400,239,1,False,37.07128728996092,9
26,D,2025-11-26,Wednesday,long,2025-11-26 08:57:00+00:00,2025-11-26 13:00:00+00:00,156.50190756830335,156.46824668158277,156.30190756830336,156.70190756830334,156.90190756830336,20.0,0.0075,-3.366088672058254,-138.22050273232801,HARD_CLOSE,,11.999999999997613,17.590756830335863,8.809243169665137,642500,243,1,False,27.832189057477546,8
27,D,2025-12-02,Tuesday,long,2025-12-02 08:21:00+00:00,2025-12-02 11:35:00+00:00,155.88691228691613,155.89691228691612,155.89691228691612,156.03782457383227,156.1887368607484,15.091228691613878,0.0075,8.045614345806484,436.7542397618004,BE_STOP,37.79999999999859,7.800000000000296,2.8912286916124685,19.908771308388395,847000,194,1,False,36.5928570368241,8
28,A,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,0.02,5.98718378001024,328.4934594972709,HARD_CLOSE,45.599999999998886,10.200000000000387,30.637484378266322,14.962515621732564,857800,295,1,False,37.00612010513735,8
29,D,2025-12-10,Wednesday,long,2025-12-10 09:14:00+00:00,2025-12-10 13:00:00+00:00,156.74235538150558,156.7042466815828,156.551,156.93371076301116,157.12506614451675,19.135538150558773,0.0075,-3.810869992278754,-164.4928275629367,HARD_CLOSE,37.999999999999545,11.600000000001387,6.935538150557363,14.76446184944109,676400,226,1,False,29.178589795528964,9
30,D,2026-01-07,Wednesday,long,2026-01-07 08:38:00+00:00,2026-01-07 09:30:00+00:00,156.5807433399752,156.431,156.431,156.73048667995036,156.88023001992553,14.97433399751742,0.0075,-14.97433399751742,-825.3396559927073,SL_FULL,51.59999999999911,7.299999999997908,14.274333997519761,0.5256660024826942,862200,52,1,False,37.21088491207601,8
31,D,2026-01-13,Tuesday,long,2026-01-13 08:51:00+00:00,2026-01-13 09:33:00+00:00,159.0378492945286,158.84,158.84,159.2356985890572,159.4335478835858,19.7849294528595,0.0075,-19.7849294528595,-819.3481864826856,SL_FULL,,11.7999999999995,19.18492945285948,1.2150705471412948,657800,42,1,False,29.052972240312886,8
32,A,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,0.02,38.425255322871976,2085.6558921404458,TP1_PARTIAL,37.10000000000093,17.599999999998772,14.974157512534703,80.22584248746512,860600,265,1,False,38.273607091771204,8
33,D,2026-01-27,Tuesday,long,2026-01-27 08:33:00+00:00,2026-01-27 09:15:00+00:00,154.8327474795243,154.6327474795243,154.6327474795243,155.0327474795243,155.2327474795243,20.0,0.0075,-19.999999999998863,-828.9317889599399,SL_FULL,,14.900000000000091,20.07474795242956,4.725252047569484,640900,42,1,False,27.24195566981726,8
34,D,2026-02-03,Tuesday,long,2026-02-03 08:17:00+00:00,2026-02-03 10:47:00+00:00,155.5250120554535,155.90103616636048,155.53501205545348,155.71302411090699,155.90103616636048,18.80120554534983,0.0075,28.20180831802475,1229.8611497568008,TP2_FULL,32.30000000000075,9.499999999999886,8.501205545348967,39.09879445465094,679600,150,1,False,29.235632741110713,8
35,D,2026-02-18,Wednesday,long,2026-02-18 08:43:00+00:00,2026-02-18 12:35:00+00:00,153.75077018635207,153.558,153.558,153.94354037270415,154.13631055905623,19.27701863520781,0.0075,-19.27701863520781,-831.7998767689535,SL_FULL,,12.000000000000455,19.077018635206855,10.722981364793327,662600,232,1,False,27.866302352005768,8
36,D,2026-02-24,Tuesday,long,2026-02-24 08:23:00+00:00,2026-02-24 08:35:00+00:00,156.23186983747374,156.03186983747375,156.03186983747375,156.43186983747373,156.63186983747374,20.0,0.0075,-19.999999999998863,-825.6005656676065,SL_FULL,,19.700000000000273,21.58698374737469,5.013016252627267,644100,12,1,False,27.733627184092857,8
37,D,2026-02-25,Wednesday,long,2026-02-25 08:26:00+00:00,2026-02-25 09:20:00+00:00,156.14781687299583,156.54781687299584,156.15781687299582,156.34781687299582,156.54781687299584,20.0,0.0075,30.001565190170325,1224.9402072437779,TP2_FULL,,17.600000000001614,4.881687299584314,42.61831270041796,638900,54,1,False,27.702940020836643,8
