trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
11,D,2025-08-27,Wednesday,long,2025-08-27 08:31:00+00:00,2025-08-27 12:00:00+00:00,147.97975945258503,148.1340245576335,147.77975945258504,148.17975945258502,148.37975945258503,20.0,0.0075,15.426510504846647,606.7130793862254,HARD_CLOSE,56.60000000000025,8.799999999999386,13.075945258503907,20.42405474149689,582600,209,1,False,24.88285258655265,8
12,A,2025-09-03,Wednesday,long,2025-09-03 07:21:00+00:00,2025-09-03 07:48:00+00:00,149.08930660332808,148.68930660332808,148.68930660332808,149.4893066033281,149.8893066033281,40.0,0.02,-40.00000000000057,-2117.4353905619564,SL_FULL,43.59999999999786,16.70000000000016,40.73066033280952,4.869339667192207,787100,27,1,False,33.674516908801564,7
13,D,2025-09-16,Tuesday,long,2025-09-16 08:31:00+00:00,2025-09-16 12:00:00+00:00,147.02875945258504,146.9500245576335,146.82875945258505,147.22875945258502,147.42875945258504,20.0,0.0075,-7.8734894951537635,-305.6702964499021,HARD_CLOSE,,19.10000000000025,16.07594525850402,8.724054741497866,570500,209,1,False,24.56290345133573,8
14,D,2025-09-24,Wednesday,long,2025-09-24 08:31:00+00:00,2025-09-24 12:00:00+00:00,148.190759452585,148.4960245576335,148.200759452585,148.390759452585,148.59075945258502,20.0,0.0075,25.264173315436086,975.6501400114087,TP1_PARTIAL,59.30000000000177,8.599999999998431,2.2759452585006557,33.024054741497366,573300,209,1,False,24.952241531662853,8
15,D,2025-10-07,Tuesday,long,2025-10-07 08:40:00+00:00,2025-10-07 12:00:00+00:00,150.75275088611804,150.8900245576335,150.76275088611803,150.92750177223607,151.1022526583541,17.475088611803358,0.0075,15.601227881674616,696.5765611027048,TP1_PARTIAL,45.09999999999934,10.499999999998977,4.4750886118038125,19.924911388196165,673800,200,1,False,29.553933542521744,8
16,D,2025-10-08,Wednesday,long,2025-10-08 08:36:00+00:00,2025-10-08 09:31:00+00:00,152.49974080060935,152.89522240182805,152.50974080060934,152.6974816012187,152.89522240182805,19.774080060935262,0.0075,29.661120091402893,1176.9018690655353,TP2_FULL,59.00000000000034,12.300000000001887,0.974080060933602,41.2259199390661,606400,55,1,False,26.72713512922847,8
17,D,2025-10-15,Wednesday,long,2025-10-15 08:31:00+00:00,2025-10-15 12:00:00+00:00,151.24275945258503,151.4920245576335,151.25275945258502,151.44275945258502,151.64275945258504,20.0,0.0075,22.46366490737903,891.7537066810685,TP1_PARTIAL,,17.199999999999704,11.675945258502907,26.92405474149666,601300,209,1,False,25.992149664835612,8
18,D,2025-10-21,Tuesday,long,2025-10-21 08:31:00+00:00,2025-10-21 09:47:00+00:00,151.37375945258503,151.77375945258504,151.38375945258502,151.57375945258502,151.77375945258504,20.0,0.0075,30.001647717910412,1200.2079100250667,TP2_FULL,,14.000000000001478,0.9759452585029749,40.82405474149766,606900,76,1,False,26.037942636412588,8
19,D,2025-11-05,Wednesday,long,2025-11-05 10:01:00+00:00,2025-11-05 13:00:00+00:00,153.70702099454644,153.6992466815828,153.50702099454645,153.90702099454643,154.10702099454645,20.0,0.0075,-0.777431296364739,-31.517229343903793,HARD_CLOSE,,15.399999999999636,14.202099454644213,13.997900545356856,623100,179,1,False,26.843697423548875,10
20,D,2025-11-11,Tuesday,long,2025-11-11 09:31:00+00:00,2025-11-11 13:00:00+00:00,154.34385269184034,154.18524668158278,154.14385269184035,154.54385269184033,154.74385269184035,20.0,0.0075,-15.860601025755727,-643.4341906977819,HARD_CLOSE,40.99999999999966,9.299999999998931,17.18526918403427,1.9147308159659815,625500,209,1,False,27.06662764313215,9
21,D,2025-11-12,Wednesday,long,2025-11-12 09:31:00+00:00,2025-11-12 13:00:00+00:00,154.88185269184032,154.79524668158277,154.68185269184033,155.0818526918403,155.28185269184033,20.0,0.0075,-8.660601025755454,-349.1202188648591,HARD_CLOSE,,12.999999999999545,17.585269184033336,2.8147308159674367,624000,209,1,False,27.25810759140672,9
22,D,2025-11-18,Tuesday,long,2025-11-18 09:31:00+00:00,2025-11-18 12:50:00+00:00,155.22889088406222,155.23889088406222,155.23889088406222,155.4288908840622,155.62889088406223,20.0,0.0075,10.498475854322738,421.0337897076165,BE_STOP,56.60000000000025,17.199999999999704,5.789088406223186,21.310911593778314,623300,199,1,False,27.37749702100939,9
23,A,2025-11-19,Wednesday,long,2025-11-19 08:30:00+00:00,2025-11-19 13:00:00+00:00,155.67076778126523,156.23824668158278,155.68076778126522,156.07076778126523,156.47076778126524,40.0,0.02,48.37394501587794,2592.0206724239924,TP1_PARTIAL,36.69999999999902,5.299999999999727,11.376778126523845,62.52322187347659,836800,270,1,False,36.715439379834436,8
24,A,2025-11-25,Tuesday,short,2025-11-25 09:01:00+00:00,2025-11-25 13:00:00+00:00,156.42456812532612,156.31175331841723,156.82456812532612,156.0245681253261,155.6245681253261,40.0,0.02,11.281480690888657,621.4812908620625,HARD_CLOSE,45.79999999999984,13.399999999998613,9.743187467387315,28.056812532611275,861100,239,1,False,37.0708481276656,9
25,D,2025-11-26,Wednesday,long,2025-11-26 09:56:00+00:00,2025-11-26 13:00:00+00:00,156.49506684275542,156.46824668158277,156.3,156.69013368551083,156.88520052826624,19.50668427554092,0.0075,-2.682016117265107,-114.19308231644717,HARD_CLOSE,,11.999999999997613,16.906684275542716,9.493315724458284,666200,184,1,False,28.532171071757745,9
