trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,entry_hour_utc
88,D,2025-12-09,Tuesday,long,2025-12-09 08:25:00+00:00,2025-12-09 09:14:00+00:00,156.3388330369719,156.154,156.154,156.5236660739438,156.70849911091568,18.483303697189513,-18.483303697189513,-1013.8036564316521,SL_FULL,45.599999999998886,10.200000000000387,18.083303697190445,9.516696302810601,856500,49,2,False,8
89,D,2025-12-09,Tuesday,short,2025-12-09 09:16:00+00:00,2025-12-09 12:41:00+00:00,156.13768190346042,156.316,156.316,155.95936380692083,155.78104571038125,17.83180965395843,-17.83180965395843,-1001.353829054269,SL_FULL,45.599999999998886,10.200000000000387,18.031809653959385,15.968190346040956,877800,205,3,False,9
87,A,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,5.98718378001024,151.49453552940122,HARD_CLOSE,45.599999999998886,10.200000000000387,30.637484378266322,14.962515621732564,395600,295,1,False,8
90,D,2025-12-10,Wednesday,long,2025-12-10 09:14:00+00:00,2025-12-10 13:00:00+00:00,156.74235538150558,156.7042466815828,156.551,156.93371076301116,157.12506614451675,19.135538150558773,-3.8108699922787532,-198.00422856555744,HARD_CLOSE,37.999999999999545,11.600000000001387,6.935538150557363,14.76446184944109,814200,226,1,False,9
91,D,2025-12-11,Thursday,short,2025-12-11 08:31:00+00:00,2025-12-11 13:00:00+00:00,155.88824054741497,155.5997533184172,155.87824054741498,155.68824054741498,155.48824054741496,20.0,24.424361449887044,1213.4030612473748,TP1_PARTIAL,,14.19999999999959,14.575945258502543,36.824054741495615,773200,269,1,False,8
92,D,2025-12-16,Tuesday,short,2025-12-16 08:23:00+00:00,2025-12-16 13:00:00+00:00,154.7971301625263,154.62075331841723,154.7871301625263,154.62226032505257,154.44739048757884,17.486983747372165,17.562342555945328,1009.637465977469,TP1_PARTIAL,43.80000000000166,9.600000000000364,13.686983747371073,19.51301625262829,888900,277,1,False,8
93,D,2025-12-23,Tuesday,short,2025-12-23 09:01:00+00:00,2025-12-23 10:37:00+00:00,155.84756812532612,156.0475681253261,156.0475681253261,155.64756812532613,155.44756812532611,20.0,-19.999999999998863,-1012.8962719434928,SL_FULL,,16.30000000000109,19.843187467387224,19.756812532611434,790300,96,1,False,9
94,D,2025-12-31,Wednesday,long,2025-12-31 09:56:00+00:00,2025-12-31 13:00:00+00:00,156.64506684275543,156.58924668158278,156.5,156.79013368551085,156.93520052826628,14.506684275542625,-5.582016117264743,-386.49026051226554,HARD_CLOSE,32.20000000000027,6.399999999999295,9.306684275543375,3.093315724456147,1084200,184,1,False,9
95,D,2026-01-07,Wednesday,long,2026-01-07 08:38:00+00:00,2026-01-07 09:30:00+00:00,156.5807433399752,156.431,156.431,156.73048667995036,156.88023001992553,14.97433399751742,-14.97433399751742,-1001.1862052920118,SL_FULL,51.59999999999911,7.299999999997908,14.274333997519761,0.5256660024826942,1045900,52,1,False,8
96,D,2026-01-08,Thursday,long,2026-01-08 08:27:00+00:00,2026-01-08 13:00:00+00:00,156.60680224599938,156.71224668158277,156.43,156.78360449199874,156.9604067379981,17.680224599936878,10.544443558339367,590.1600953887908,HARD_CLOSE,48.70000000000232,9.999999999999432,4.280224599938265,17.71977540006162,877100,273,1,False,8
97,D,2026-01-13,Tuesday,long,2026-01-13 08:51:00+00:00,2026-01-13 09:33:00+00:00,159.0378492945286,158.84,158.84,159.2356985890572,159.4335478835858,19.7849294528595,-19.7849294528595,-997.3427985963613,SL_FULL,,11.7999999999995,19.18492945285948,1.2150705471412948,800700,42,1,False,8
