trade_id,strategy,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,pnl_pips,pnl_usd,exit_reason,asian_range_pips,impulse_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,entry_hour_utc
18,ARB,2025-10-08,Wednesday,long,2025-10-08 08:58:00+00:00,2025-10-08 12:00:00+00:00,152.7759151202235,152.6860245576335,152.37591512022348,153.1759151202235,153.5759151202235,40.0,-8.989056258999994,-169.90694753259268,HARD_CLOSE,59.00000000000034,,13.191512022348206,22.70848797764984,288600,182,8
19,ARB,2025-11-06,Thursday,short,2025-11-06 08:27:00+00:00,2025-11-06 13:00:00+00:00,153.68219775400064,153.62075331841723,154.08219775400065,153.28219775400063,152.88219775400063,40.0,6.144443558341095,115.912707413717,HARD_CLOSE,36.7999999999995,,9.480224599934672,15.119775400063418,289800,273,8
20,ARB,2025-11-13,Thursday,short,2025-11-13 08:58:00+00:00,2025-11-13 13:00:00+00:00,154.54708487977652,154.62175331841723,154.94708487977653,154.14708487977651,153.7470848797765,40.0,-7.466843864071393,-140.91322810504627,HARD_CLOSE,39.400000000000546,,21.891512022347115,22.408487977651248,291800,242,8
21,ARB,2025-11-19,Wednesday,long,2025-11-19 08:30:00+00:00,2025-11-19 13:00:00+00:00,155.67076778126523,156.23824668158278,155.68076778126522,156.07076778126523,156.47076778126524,40.0,48.376798148762404,909.181169469125,TP1_ONLY,36.69999999999902,,11.376778126523845,62.52322187347659,293500,270,8
22,ARB,2025-11-25,Tuesday,short,2025-11-25 09:01:00+00:00,2025-11-25 13:00:00+00:00,156.42456812532612,156.31175331841723,156.82456812532612,156.0245681253261,155.6245681253261,40.0,11.281480690888657,214.7867055632909,HARD_CLOSE,45.79999999999984,,9.743187467387315,28.056812532611275,297600,239,9
23,ARB,2025-11-27,Thursday,long,2025-11-27 09:06:00+00:00,2025-11-27 13:00:00+00:00,156.38443455978435,156.36624668158277,155.98443455978435,156.78443455978436,157.18443455978436,40.0,-1.8187878201587182,-34.6853965917448,HARD_CLOSE,58.19999999999936,,13.343455978434804,1.9565440215643548,298200,234,9
24,ARB,2025-12-02,Tuesday,long,2025-12-02 08:27:00+00:00,2025-12-02 13:00:00+00:00,155.92580224599936,155.99824668158277,155.52580224599936,156.32580224599937,156.72580224599938,40.0,7.244443558340663,138.0174887435472,HARD_CLOSE,37.79999999999859,,3.3802245999368097,16.019775400064873,297200,273,8
25,ARB,2025-12-03,Wednesday,short,2025-12-03 11:25:00+00:00,2025-12-03 13:00:00+00:00,155.42906616485553,155.42875331841722,155.82906616485553,155.02906616485552,154.62906616485552,40.0,0.03128464383053142,0.5969954182882917,HARD_CLOSE,30.299999999999727,,4.893383514448146,6.706616485553241,296600,95,11
26,ARB,2025-12-04,Thursday,short,2025-12-04 08:11:00+00:00,2025-12-04 13:00:00+00:00,154.89081177782597,154.6817533184172,155.29081177782598,154.49081177782597,154.09081177782596,40.0,20.90584594087659,399.5149995101151,HARD_CLOSE,52.00000000000102,,16.718822217401907,38.18117778259875,295600,289,8
27,ARB,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,5.987183780010241,114.65486334050236,HARD_CLOSE,45.599999999998886,,30.637484378266322,14.962515621732564,299400,295,8
28,ARB,2025-12-30,Tuesday,short,2025-12-30 10:07:00+00:00,2025-12-30 13:00:00+00:00,155.8229726860917,155.96375331841722,156.2229726860917,155.4229726860917,155.0229726860917,40.0,-14.078063232551587,-269.801989928949,HARD_CLOSE,42.00000000000159,,18.902731390829786,7.897268609170283,298900,173,10
29,ARB,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,38.424737485095875,736.9734937027263,TP1_ONLY,37.10000000000093,,14.974157512534703,80.22584248746512,304100,265,8
30,ARB,2026-02-03,Tuesday,long,2026-02-03 09:16:00+00:00,2026-02-03 13:00:00+00:00,155.70231809653956,155.86724668158277,155.30231809653955,156.10231809653956,156.50231809653957,40.0,16.49285850432136,317.4404922545569,HARD_CLOSE,32.30000000000075,,9.031809653956202,28.268190346045685,300000,224,9
31,ARB,2026-02-05,Thursday,long,2026-02-05 09:31:00+00:00,2026-02-05 12:47:00+00:00,157.28385269184034,156.88385269184033,156.88385269184033,157.68385269184034,158.08385269184035,40.0,-40.00000000000057,-775.0957024165831,SL_FULL,50.900000000001455,,40.185269184033245,5.514730815966118,304000,196,9
32,ARB,2026-02-18,Wednesday,long,2026-02-18 09:43:00+00:00,2026-02-18 13:00:00+00:00,153.80339581480524,153.6742466815828,153.40339581480524,154.20339581480525,154.60339581480525,40.0,-12.914913322245525,-247.92048845742158,HARD_CLOSE,64.50000000000102,,24.939581480523998,5.460418519476207,295000,197,9
