trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
28,A,2025-11-06,Thursday,short,2025-11-06 08:27:00+00:00,2025-11-06 13:00:00+00:00,153.68219775400064,153.62075331841723,154.08219775400065,153.28219775400063,152.88219775400063,40.0,0.02,6.144443558341095,318.69994916235237,HARD_CLOSE,36.7999999999995,16.800000000000637,9.480224599934672,15.119775400063418,796800,273,1,False,35.7814298231723,8
29,D,2025-11-12,Wednesday,long,2025-11-12 09:12:00+00:00,2025-11-12 13:00:00+00:00,154.8003856283371,154.79524668158277,154.6003856283371,155.00038562833709,155.2003856283371,20.0,0.0075,-0.5138946754328799,-20.045163638948516,HARD_CLOSE,,12.999999999999545,9.438562833710762,10.961437166290011,603800,228,1,False,27.228101045884895,9
30,A,2025-11-13,Thursday,short,2025-11-13 08:58:00+00:00,2025-11-13 13:00:00+00:00,154.54708487977652,154.62175331841723,154.94708487977653,154.14708487977651,153.7470848797765,40.0,0.02,-7.466843864071393,-388.0667241439863,HARD_CLOSE,39.400000000000546,10.80000000000041,21.891512022347115,22.408487977651248,803600,242,1,False,36.18567247098774,8
31,D,2025-11-19,Wednesday,long,2025-11-19 08:21:00+00:00,2025-11-19 09:47:00+00:00,155.59891228691615,155.89473686074845,155.60891228691614,155.7468245738323,155.89473686074845,14.791228691615288,0.0075,22.18774769972823,1163.8766769435788,TP2_FULL,36.69999999999902,5.299999999999727,4.191228691615834,34.50877130838421,817500,86,1,False,37.200923339801925,8
32,D,2025-11-26,Wednesday,long,2025-11-26 08:57:00+00:00,2025-11-26 13:00:00+00:00,156.50190756830335,156.46824668158277,156.30190756830336,156.70190756830334,156.90190756830336,20.0,0.0075,-3.366088672058254,-132.28293716748402,HARD_CLOSE,,11.999999999997613,17.590756830335863,8.809243169665137,614900,243,1,False,27.831234315799776,8
33,D,2025-11-27,Thursday,long,2025-11-27 08:21:00+00:00,2025-11-27 13:00:00+00:00,156.26691228691615,156.36624668158277,156.06691228691616,156.46691228691614,156.66691228691616,20.0,0.0075,9.933439466661298,389.54603120713927,HARD_CLOSE,58.19999999999936,13.399999999998613,12.491228691615675,13.708771308384371,613200,279,1,False,27.74764648918126,8
34,A,2025-12-04,Thursday,short,2025-12-04 08:11:00+00:00,2025-12-04 13:00:00+00:00,154.89081177782597,154.6817533184172,155.29081177782598,154.49081177782597,154.09081177782596,40.0,0.02,20.90584594087659,1099.3420182730974,HARD_CLOSE,52.00000000000102,,16.718822217401907,38.18117778259875,813400,289,1,False,36.347383953728,8
35,D,2025-12-10,Wednesday,long,2025-12-10 09:14:00+00:00,2025-12-10 13:00:00+00:00,156.74235538150558,156.7042466815828,156.551,156.93371076301116,157.12506614451675,19.135538150558773,0.0075,-3.8108699922787532,-158.5590236118195,HARD_CLOSE,37.999999999999545,11.600000000001387,6.935538150557363,14.76446184944109,652000,226,1,False,29.177998457116782,9
36,D,2025-12-31,Wednesday,long,2025-12-31 09:56:00+00:00,2025-12-31 13:00:00+00:00,156.64506684275543,156.58924668158278,156.5,156.79013368551085,156.93520052826628,14.506684275542625,0.0075,-5.582016117264742,-305.92689685632376,HARD_CLOSE,32.20000000000027,6.399999999999295,9.306684275543375,3.093315724456147,858200,184,1,False,38.43935131801972,9
37,D,2026-01-07,Wednesday,long,2026-01-07 08:38:00+00:00,2026-01-07 09:30:00+00:00,156.5807433399752,156.431,156.431,156.73048667995036,156.88023001992553,14.97433399751742,0.0075,-14.97433399751742,-793.2718312701885,SL_FULL,51.59999999999911,7.299999999997908,14.274333997519761,0.5256660024826942,828700,52,1,False,37.210199627939275,8
38,D,2026-01-08,Thursday,long,2026-01-08 08:27:00+00:00,2026-01-08 13:00:00+00:00,156.60680224599938,156.71224668158277,156.43,156.78360449199874,156.9604067379981,17.680224599936878,0.0075,10.544443558339367,468.77726423141087,HARD_CLOSE,48.70000000000232,9.999999999999432,4.280224599938265,17.71977540006162,696700,273,1,False,31.525011910693575,8
39,A,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,0.02,38.42506720380889,2028.6939102851775,TP1_PARTIAL,37.10000000000093,17.599999999998772,14.974157512534703,80.22584248746512,837100,265,1,False,38.27082055885789,8
40,D,2026-01-21,Wednesday,long,2026-01-21 09:57:00+00:00,2026-01-21 12:13:00+00:00,158.03105380740058,157.8310538074006,157.8310538074006,158.23105380740057,158.4310538074006,20.0,0.0075,-19.999999999998863,-806.3052037610208,SL_FULL,42.199999999999704,15.299999999999159,19.90538074005883,5.794619259941669,636300,136,1,False,28.378051115666125,9
41,D,2026-01-29,Thursday,long,2026-01-29 08:36:00+00:00,2026-01-29 09:35:00+00:00,153.40874080060934,153.20874080060935,153.20874080060935,153.60874080060933,153.80874080060934,20.0,0.0075,-19.999999999998863,-800.215440446368,SL_FULL,,15.800000000001546,22.274080060932988,5.125919939067103,613000,59,1,False,26.74005410511247,8
42,D,2026-02-04,Wednesday,long,2026-02-04 09:32:00+00:00,2026-02-04 13:00:00+00:00,156.53581405136788,156.61824668158278,156.54581405136787,156.70662810273575,156.87744215410362,17.081405136786998,0.0075,12.661726145301786,587.435245279768,TP1_PARTIAL,,6.89999999999884,4.18140513678793,32.2185948632125,726900,208,1,False,32.59968754381069,9
43,D,2026-02-05,Thursday,long,2026-02-05 09:21:00+00:00,2026-02-05 12:30:00+00:00,157.21419554815066,157.026,157.026,157.4023910963013,157.59058664445195,18.81955481506452,0.0075,-18.81955481506452,-798.5600711523881,SL_FULL,50.900000000001455,10.799999999997567,22.01955481506559,12.480445184934297,666300,189,1,False,29.845665257548475,9
44,D,2026-02-18,Wednesday,long,2026-02-18 08:43:00+00:00,2026-02-18 12:35:00+00:00,153.75077018635207,153.558,153.558,153.94354037270415,154.13631055905623,19.27701863520781,0.0075,-19.27701863520781,-792.6327228975509,SL_FULL,,12.000000000000455,19.077018635206855,10.722981364793327,631400,232,1,False,27.868569938081656,8
45,D,2026-02-25,Wednesday,long,2026-02-25 08:26:00+00:00,2026-02-25 09:20:00+00:00,156.14781687299583,156.54781687299584,156.15781687299582,156.34781687299582,156.54781687299584,20.0,0.0075,29.99999999999972,1175.9887154951055,TP2_FULL,,17.600000000001614,4.881687299584314,42.61831270041796,613400,54,1,False,27.704217736060453,8
