trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
12,D,2025-07-24,Thursday,long,2025-07-24 07:36:00+00:00,2025-07-24 12:00:00+00:00,146.39368205573535,146.4740245576335,146.40368205573535,146.59368205573534,146.79368205573536,20.0,0.0075,14.016051933488692,533.1593218388664,TP1_PARTIAL,,18.999999999999773,8.268205573534715,26.63179442646424,557500,264,1,False,24.34972291436202,7
13,D,2025-07-28,Monday,long,2025-07-28 07:40:00+00:00,2025-07-28 11:55:00+00:00,148.08973096513014,148.09973096513014,148.09973096513014,148.28973096513013,148.48973096513015,20.0,0.0075,10.499999999998977,401.5020911336682,BE_STOP,,17.600000000001614,1.0730965130136383,35.52690348698491,567000,255,1,False,24.9207472360915,7
14,D,2025-07-29,Tuesday,long,2025-07-29 07:38:00+00:00,2025-07-29 07:58:00+00:00,148.74371017221029,148.5437101722103,148.5437101722103,148.94371017221027,149.1437101722103,20.0,0.0075,-19.999999999998863,-769.7397612287749,SL_FULL,55.60000000000116,19.300000000001205,19.171017221029274,0.8289827789724313,571700,20,1,False,25.139428486585775,7
15,D,2025-07-30,Wednesday,long,2025-07-30 07:25:00+00:00,2025-07-30 12:00:00+00:00,148.0334250223999,148.3030245576335,148.0434250223999,148.2334250223999,148.43342502239992,20.0,0.0075,23.480593013983388,894.2596998077217,TP1_PARTIAL,,16.800000000000637,17.842502239992086,32.6574977600103,564700,275,1,False,24.900024835454698,7
16,D,2025-07-31,Thursday,long,2025-07-31 07:18:00+00:00,2025-07-31 07:43:00+00:00,149.08921672195626,149.48921672195627,149.09921672195625,149.28921672195625,149.48921672195627,20.0,0.0075,30.00174307129133,1151.9014408271928,TP2_FULL,,18.099999999998317,5.921672195626115,47.178327804374476,573700,25,1,False,25.25529375375025,7
17,D,2025-08-05,Tuesday,long,2025-08-05 07:47:00+00:00,2025-08-05 12:00:00+00:00,147.4127416875484,147.6240245576335,147.42274168754838,147.61274168754838,147.8127416875484,20.0,0.0075,20.564143504255128,799.0590409692777,TP1_PARTIAL,,17.600000000001614,7.674168754837751,36.62583124516061,573600,253,1,False,24.68983038923446,7
18,D,2025-08-06,Wednesday,long,2025-08-06 07:24:00+00:00,2025-08-06 10:16:00+00:00,147.69339594866574,147.70339594866573,147.70339594866573,147.8647918973315,148.03618784599723,17.139594866574726,0.0075,9.069797433286908,414.5502286998858,BE_STOP,44.599999999999795,10.099999999999909,16.139594866572793,19.260405133425706,675800,172,1,False,28.921587576009088,7
19,D,2025-08-07,Thursday,long,2025-08-07 08:06:00+00:00,2025-08-07 10:02:00+00:00,146.98734414176812,147.38734414176812,146.9973441417681,147.1873441417681,147.38734414176812,20.0,0.0075,30.001728011058987,1178.5178836180708,TP2_FULL,,11.699999999999022,2.834414176811606,41.46558582318676,578700,116,1,False,24.55037604008976,8
20,D,2025-08-12,Tuesday,long,2025-08-12 08:31:00+00:00,2025-08-12 12:00:00+00:00,148.38475945258503,148.4330245576335,148.24,148.52951890517005,148.67427835775507,14.475945258502065,0.0075,4.826510504847192,265.3990165461252,HARD_CLOSE,31.60000000000025,6.19999999999834,3.2759452585025883,11.124054741497957,816200,209,1,False,34.567099574641766,8
21,A,2025-08-13,Wednesday,short,2025-08-13 07:14:00+00:00,2025-08-13 12:00:00+00:00,147.6208982219933,147.2919754423665,147.6108982219933,147.22089822199328,146.82089822199328,40.0,0.02,36.44613898133997,1944.4149853701485,TP1_PARTIAL,46.79999999999893,,1.1101778006718632,43.98982219932748,785600,286,1,False,33.01734245220434,7
