trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,rejection_confirmed,divergence_present,inside_ir,quality_markers,sl_source,tp_source,distance_to_ir_boundary_pips,distance_to_midpoint_pips,distance_to_pivot_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
151,2024-11-05 00:38:00+00:00,2024-11-05 00:35:00+00:00,3,2024-11-05 01:45:00+00:00,short,152.32225668535366,152.30225668535365,152.30225668535365,152.08166666666668,tp1_then_be_stop,4.000000000000625,166.48811070261604,3,633788,6.0,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,immediate,8.939467900447085,13.567397582548324,False,False,False,,pivot,pivot,0.0,0.0,23.23333333333153,2024-11-05,67.0,73970.45619685524,74136.94430755786,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.08166666666668,152.47932866666667,152.72500466666668,151.68400466666668,151.43832866666668,152.28635591747684,152.17844000000002,152.0705240825232,152.1888203456,bullish,67.45283018867617,0.05649999999999774
152,2024-11-14 00:21:00+00:00,2024-11-14 00:20:00+00:00,1,2024-11-14 00:49:00+00:00,short,155.54702641284845,155.74702641284844,155.74702641284844,155.14866666666668,sl,-19.999999999998863,-832.9687120709631,3,648662,6.0,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,immediate,0.0,21.658891424016247,False,False,False,,pivot,pivot,0.0,0.0,42.133333333330825,2024-11-14,28.0,74136.94430755786,73303.9755954869,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.14866666666668,155.6403006666667,155.94403266666666,154.65703266666668,154.3533006666667,155.59374045583894,155.44304,155.29233954416105,155.62699999999998,bearish,69.1358024691358,0.08685714285713939
153,2024-11-20 00:45:00+00:00,2024-11-20 00:39:00+00:00,6,2024-11-20 01:50:00+00:00,short,154.85060314900315,154.77017070932703,154.83060314900314,154.245,tp1_then_trailing_stop,7.021621983805914,289.6596166803313,3,638502,6.0,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,immediate,14.441581839938067,15.485395728211415,False,False,False,,pivot,pivot,0.0,0.0,60.69999999999993,2024-11-20,65.0,73303.9755954869,73593.63521216724,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.245,154.82525800000002,155.183742,153.664742,153.306258,154.85078380337245,154.66016000000002,154.4695361966276,154.877,bearish,68.41269841269767,0.08049999999999866
154,2024-11-20 04:05:00+00:00,2024-11-20 04:03:00+00:00,2,2024-11-20 04:47:00+00:00,short,155.0166083458275,154.9966083458275,154.9966083458275,154.245,tp1_then_be_stop,4.000000000000625,165.6387824100819,5,641712,6.0,20.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,immediate,6.61445089215249,13.26377582024918,False,False,False,,pivot,pivot,0.0,0.0,77.50000000000057,2024-11-20,42.0,73593.63521216724,73759.27399457732,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.245,154.82525800000002,155.183742,153.664742,153.306258,154.99343084088972,154.87648000000002,154.75952915911031,154.93012,bullish,78.44036697247736,0.11892857142856883
155,2024-11-20 05:56:00+00:00,2024-11-20 05:55:00+00:00,1,2024-11-20 06:00:00+00:00,short,155.15693886112362,155.22802005561576,155.3569388611236,154.245,session_close,-7.108119449213746,-294.777560422273,4,643739,6.0,20.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,immediate,3.1896756432672646,8.308119449213791,False,False,False,,pivot,pivot,0.0,0.0,92.4999999999983,2024-11-20,4.0,73759.27399457732,73464.49643415505,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.245,154.82525800000002,155.183742,153.664742,153.306258,155.16092418615986,155.05872,154.95651581384013,155.06681362432,bullish,67.05426356588964,0.098000000000001
156,2024-11-26 05:31:00+00:00,2024-11-26 05:30:00+00:00,1,2024-11-26 05:57:00+00:00,long,153.58604915780217,153.6338486986245,153.60604915780218,154.15,tp1_then_trailing_stop,6.107832091752594,252.29339393674132,4,634675,7.435714285714161,20.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,10.378378959399015,4.608451601043839,False,False,False,,pivot,pivot,0.0,0.0,58.19999999999936,2024-11-26,26.0,73464.49643415505,73716.78982809179,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.15,154.599614,154.877386,153.700386,153.422614,153.96032371226832,153.78172,153.6031162877317,153.72387552256004,bearish,32.961783439490176,0.14871428571428322
157,2024-11-27 03:45:00+00:00,2024-11-27 03:44:00+00:00,1,2024-11-27 04:16:00+00:00,long,152.46646516226045,152.26646516226046,152.26646516226046,153.53,sl,-19.999999999998863,-830.4021497133422,5,632212,8.475000000000067,20.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,5.503304173919332,20.46831904692965,False,False,False,,pivot,pivot,0.0,0.0,111.00000000000136,2024-11-27,31.0,73716.78982809179,72886.38767837845,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.53,154.10491,154.46009,152.95509,152.59991,152.79125011719844,152.61452,152.43778988280155,152.38406,bullish,24.90909090909436,0.16950000000000134
158,2024-12-06 02:15:00+00:00,2024-12-06 02:14:00+00:00,1,2024-12-06 05:14:00+00:00,long,149.95844572617244,149.97844572617245,149.97844572617245,150.177,tp1_then_be_stop,4.291071428572479,175.86307396078007,3,614808,6.582142857142818,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,immediate,10.363377088526704,19.746062138901266,False,False,False,,pivot,pivot,0.0,0.0,23.499999999998522,2024-12-06,179.0,72886.38767837845,73062.25075233923,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.177,150.605604,150.87039599999997,149.74839599999999,149.483604,150.24245661464607,150.0968,149.95114338535393,149.9218368,bullish,34.72906403940404,0.13164285714285637
159,2024-12-09 23:16:00+00:00,2024-12-09 23:15:00+00:00,1,2024-12-10 00:31:00+00:00,short,151.32259994682,151.30259994681998,151.30259994681998,150.75133333333335,tp1_then_be_stop,3.999996784033994,164.44392659914038,3,621897,6.0,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,immediate,8.138076564185326,14.56333874697009,False,False,False,,pivot,pivot,0.0,0.0,59.76666666666404,2024-12-10,75.0,73062.25075233923,73226.69467893837,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.75133333333335,151.38468933333334,151.77597733333337,150.11797733333336,149.72668933333333,151.3258078589366,151.23516,151.14451214106342,151.2528708,bullish,66.03375527426249,0.07800000000000093
160,2024-12-10 01:01:00+00:00,2024-12-10 01:00:00+00:00,1,2024-12-10 01:40:00+00:00,short,151.4874041764269,151.41232874738154,151.4674041764269,150.75133333333335,tp1_then_trailing_stop,6.75377145226861,278.3131974693314,3,623976,6.0,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,immediate,12.507542904538127,7.423413384324817,False,False,False,,pivot,pivot,0.0,0.0,75.7666666666637,2024-12-10,39.0,73226.69467893837,73505.00787640769,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.75133333333335,151.38468933333334,151.77597733333337,150.11797733333336,149.72668933333333,151.49488770670237,151.35856,151.22223229329765,151.406,bullish,68.17288801571502,0.1058571428571428
