time,open,high,low,close
2026-02-03T20:49:00.000000000Z,155.730,155.742,155.726,155.740
2026-02-03T20:50:00.000000000Z,155.741,155.754,155.734,155.737
2026-02-03T20:51:00.000000000Z,155.738,155.743,155.734,155.737
2026-02-03T20:52:00.000000000Z,155.738,155.753,155.730,155.736
2026-02-03T20:53:00.000000000Z,155.736,155.758,155.734,155.752
2026-02-03T20:54:00.000000000Z,155.754,155.760,155.740,155.759
2026-02-03T20:55:00.000000000Z,155.758,155.758,155.724,155.727
2026-02-03T20:56:00.000000000Z,155.726,155.734,155.725,155.728
2026-02-03T20:57:00.000000000Z,155.728,155.744,155.718,155.720
2026-02-03T20:58:00.000000000Z,155.720,155.732,155.716,155.732
2026-02-03T20:59:00.000000000Z,155.730,155.736,155.719,155.731
2026-02-03T21:00:00.000000000Z,155.732,155.754,155.722,155.726
2026-02-03T21:01:00.000000000Z,155.726,155.737,155.712,155.720
2026-02-03T21:02:00.000000000Z,155.721,155.721,155.710,155.714
2026-02-03T21:03:00.000000000Z,155.716,155.724,155.716,155.722
2026-02-03T21:04:00.000000000Z,155.720,155.724,155.712,155.719
2026-02-03T21:05:00.000000000Z,155.718,155.726,155.716,155.722
2026-02-03T21:06:00.000000000Z,155.722,155.734,155.722,155.734
2026-02-03T21:07:00.000000000Z,155.735,155.740,155.708,155.720
2026-02-03T21:08:00.000000000Z,155.719,155.720,155.710,155.710
2026-02-03T21:09:00.000000000Z,155.710,155.710,155.698,155.698
2026-02-03T21:10:00.000000000Z,155.698,155.718,155.698,155.712
2026-02-03T21:11:00.000000000Z,155.712,155.712,155.702,155.703
2026-02-03T21:12:00.000000000Z,155.704,155.720,155.704,155.718
2026-02-03T21:13:00.000000000Z,155.716,155.722,155.716,155.717
2026-02-03T21:14:00.000000000Z,155.719,155.720,155.708,155.710
2026-02-03T21:15:00.000000000Z,155.711,155.736,155.711,155.726
2026-02-03T21:16:00.000000000Z,155.726,155.726,155.717,155.723
2026-02-03T21:17:00.000000000Z,155.722,155.726,155.718,155.724
2026-02-03T21:18:00.000000000Z,155.725,155.738,155.721,155.733
2026-02-03T21:19:00.000000000Z,155.734,155.740,155.732,155.736
2026-02-03T21:20:00.000000000Z,155.735,155.736,155.724,155.724
2026-02-03T21:21:00.000000000Z,155.724,155.738,155.720,155.734
2026-02-03T21:22:00.000000000Z,155.734,155.737,155.729,155.732
2026-02-03T21:23:00.000000000Z,155.731,155.752,155.731,155.752
2026-02-03T21:24:00.000000000Z,155.753,155.758,155.746,155.746
2026-02-03T21:25:00.000000000Z,155.746,155.757,155.745,155.757
2026-02-03T21:26:00.000000000Z,155.756,155.759,155.753,155.758
2026-02-03T21:27:00.000000000Z,155.758,155.774,155.756,155.769
2026-02-03T21:28:00.000000000Z,155.770,155.774,155.768,155.768
2026-02-03T21:29:00.000000000Z,155.768,155.792,155.765,155.766
2026-02-03T21:30:00.000000000Z,155.767,155.768,155.748,155.748
2026-02-03T21:31:00.000000000Z,155.748,155.750,155.736,155.738
2026-02-03T21:32:00.000000000Z,155.738,155.741,155.732,155.738
2026-02-03T21:33:00.000000000Z,155.740,155.740,155.737,155.737
2026-02-03T21:34:00.000000000Z,155.738,155.742,155.737,155.740
2026-02-03T21:35:00.000000000Z,155.741,155.742,155.736,155.737
2026-02-03T21:36:00.000000000Z,155.738,155.747,155.737,155.745
2026-02-03T21:37:00.000000000Z,155.744,155.746,155.739,155.744
2026-02-03T21:38:00.000000000Z,155.744,155.744,155.734,155.736
2026-02-03T21:39:00.000000000Z,155.736,155.744,155.736,155.741
2026-02-03T21:40:00.000000000Z,155.740,155.759,155.740,155.755
2026-02-03T21:41:00.000000000Z,155.758,155.761,155.756,155.756
2026-02-03T21:42:00.000000000Z,155.756,155.760,155.755,155.756
2026-02-03T21:43:00.000000000Z,155.756,155.758,155.755,155.758
2026-02-03T21:44:00.000000000Z,155.760,155.767,155.758,155.765
2026-02-03T21:45:00.000000000Z,155.766,155.774,155.762,155.767
2026-02-03T21:46:00.000000000Z,155.768,155.778,155.766,155.774
2026-02-03T21:47:00.000000000Z,155.775,155.782,155.771,155.781
2026-02-03T21:48:00.000000000Z,155.782,155.782,155.770,155.774
2026-02-03T21:49:00.000000000Z,155.776,155.778,155.761,155.762
2026-02-03T21:50:00.000000000Z,155.764,155.767,155.760,155.760
2026-02-03T21:51:00.000000000Z,155.761,155.766,155.758,155.759
2026-02-03T21:52:00.000000000Z,155.758,155.764,155.754,155.764
2026-02-03T21:53:00.000000000Z,155.764,155.770,155.758,155.760
2026-02-03T21:54:00.000000000Z,155.758,155.759,155.754,155.754
2026-02-03T21:55:00.000000000Z,155.756,155.772,155.756,155.768
2026-02-03T21:56:00.000000000Z,155.769,155.794,155.769,155.790
2026-02-03T21:57:00.000000000Z,155.790,155.793,155.781,155.784
2026-02-03T21:58:00.000000000Z,155.784,155.795,155.784,155.788
2026-02-03T21:59:00.000000000Z,155.788,155.796,155.788,155.795
2026-02-03T22:04:00.000000000Z,155.791,155.791,155.791,155.791
2026-02-03T22:05:00.000000000Z,155.800,155.800,155.766,155.793
2026-02-03T22:06:00.000000000Z,155.768,155.768,155.768,155.768
2026-02-03T22:07:00.000000000Z,155.763,155.786,155.748,155.786
2026-02-03T22:08:00.000000000Z,155.786,155.814,155.786,155.807
2026-02-03T22:09:00.000000000Z,155.813,155.813,155.806,155.806
2026-02-03T22:10:00.000000000Z,155.800,155.806,155.800,155.800
2026-02-03T22:11:00.000000000Z,155.799,155.832,155.799,155.832
2026-02-03T22:12:00.000000000Z,155.830,155.832,155.794,155.794
2026-02-03T22:13:00.000000000Z,155.778,155.792,155.778,155.792
2026-02-03T22:14:00.000000000Z,155.778,155.794,155.778,155.778
2026-02-03T22:15:00.000000000Z,155.778,155.789,155.762,155.788
2026-02-03T22:16:00.000000000Z,155.788,155.788,155.754,155.772
2026-02-03T22:17:00.000000000Z,155.754,155.772,155.754,155.772
2026-02-03T22:18:00.000000000Z,155.788,155.788,155.758,155.768
2026-02-03T22:19:00.000000000Z,155.754,155.784,155.754,155.784
2026-02-03T22:20:00.000000000Z,155.783,155.785,155.780,155.785
2026-02-03T22:21:00.000000000Z,155.786,155.786,155.781,155.782
2026-02-03T22:22:00.000000000Z,155.784,155.784,155.773,155.776
2026-02-03T22:23:00.000000000Z,155.778,155.784,155.776,155.782
2026-02-03T22:24:00.000000000Z,155.774,155.781,155.773,155.781
2026-02-03T22:25:00.000000000Z,155.778,155.783,155.778,155.783
2026-02-03T22:26:00.000000000Z,155.782,155.782,155.780,155.780
2026-02-03T22:27:00.000000000Z,155.776,155.781,155.776,155.780
2026-02-03T22:28:00.000000000Z,155.778,155.780,155.773,155.780
2026-02-03T22:29:00.000000000Z,155.774,155.781,155.772,155.781
2026-02-03T22:30:00.000000000Z,155.782,155.784,155.780,155.784
2026-02-03T22:31:00.000000000Z,155.782,155.785,155.780,155.784
2026-02-03T22:32:00.000000000Z,155.784,155.792,155.782,155.792
2026-02-03T22:33:00.000000000Z,155.792,155.792,155.780,155.784
2026-02-03T22:34:00.000000000Z,155.784,155.784,155.783,155.784
2026-02-03T22:35:00.000000000Z,155.784,155.786,155.782,155.782
2026-02-03T22:36:00.000000000Z,155.782,155.782,155.768,155.780
2026-02-03T22:37:00.000000000Z,155.781,155.781,155.778,155.779
2026-02-03T22:38:00.000000000Z,155.768,155.776,155.766,155.775
2026-02-03T22:39:00.000000000Z,155.769,155.774,155.758,155.772
2026-02-03T22:40:00.000000000Z,155.776,155.777,155.764,155.773
2026-02-03T22:41:00.000000000Z,155.774,155.776,155.766,155.776
2026-02-03T22:42:00.000000000Z,155.774,155.775,155.766,155.766
2026-02-03T22:43:00.000000000Z,155.766,155.770,155.764,155.764
2026-02-03T22:44:00.000000000Z,155.763,155.766,155.762,155.762
2026-02-03T22:45:00.000000000Z,155.762,155.768,155.761,155.762
2026-02-03T22:46:00.000000000Z,155.762,155.768,155.761,155.762
2026-02-03T22:47:00.000000000Z,155.764,155.764,155.762,155.763
2026-02-03T22:48:00.000000000Z,155.762,155.763,155.762,155.762
2026-02-03T22:49:00.000000000Z,155.762,155.764,155.762,155.762
2026-02-03T22:50:00.000000000Z,155.763,155.767,155.763,155.764
2026-02-03T22:51:00.000000000Z,155.764,155.766,155.764,155.765
2026-02-03T22:52:00.000000000Z,155.767,155.768,155.766,155.766
2026-02-03T22:53:00.000000000Z,155.767,155.767,155.764,155.766
2026-02-03T22:54:00.000000000Z,155.764,155.770,155.764,155.766
2026-02-03T22:55:00.000000000Z,155.765,155.770,155.765,155.770
2026-02-03T22:56:00.000000000Z,155.769,155.769,155.765,155.766
2026-02-03T22:57:00.000000000Z,155.766,155.766,155.764,155.765
2026-02-03T22:58:00.000000000Z,155.766,155.767,155.762,155.764
2026-02-03T22:59:00.000000000Z,155.764,155.765,155.762,155.764
2026-02-03T23:00:00.000000000Z,155.764,155.786,155.715,155.719
2026-02-03T23:01:00.000000000Z,155.716,155.716,155.706,155.712
2026-02-03T23:02:00.000000000Z,155.714,155.716,155.706,155.714
2026-02-03T23:03:00.000000000Z,155.714,155.728,155.713,155.725
2026-02-03T23:04:00.000000000Z,155.728,155.728,155.689,155.715
2026-02-03T23:05:00.000000000Z,155.714,155.724,155.712,155.716
2026-02-03T23:06:00.000000000Z,155.717,155.742,155.710,155.740
2026-02-03T23:07:00.000000000Z,155.740,155.792,155.740,155.790
2026-02-03T23:08:00.000000000Z,155.789,155.789,155.748,155.748
2026-02-03T23:09:00.000000000Z,155.752,155.759,155.752,155.754
2026-02-03T23:10:00.000000000Z,155.754,155.782,155.754,155.782
2026-02-03T23:11:00.000000000Z,155.781,155.782,155.774,155.774
2026-02-03T23:12:00.000000000Z,155.780,155.786,155.780,155.786
2026-02-03T23:13:00.000000000Z,155.785,155.791,155.782,155.791
2026-02-03T23:14:00.000000000Z,155.790,155.791,155.789,155.791
2026-02-03T23:15:00.000000000Z,155.790,155.821,155.780,155.820
2026-02-03T23:16:00.000000000Z,155.818,155.820,155.815,155.820
2026-02-03T23:17:00.000000000Z,155.820,155.824,155.820,155.823
2026-02-03T23:18:00.000000000Z,155.822,155.844,155.822,155.844
2026-02-03T23:19:00.000000000Z,155.842,155.848,155.842,155.848
2026-02-03T23:20:00.000000000Z,155.849,155.851,155.832,155.835
2026-02-03T23:21:00.000000000Z,155.836,155.838,155.834,155.836
2026-02-03T23:22:00.000000000Z,155.836,155.839,155.834,155.834
2026-02-03T23:23:00.000000000Z,155.835,155.838,155.831,155.831
2026-02-03T23:24:00.000000000Z,155.832,155.849,155.829,155.844
2026-02-03T23:25:00.000000000Z,155.845,155.845,155.840,155.842
2026-02-03T23:26:00.000000000Z,155.843,155.848,155.834,155.842
2026-02-03T23:27:00.000000000Z,155.842,155.844,155.828,155.828
2026-02-03T23:28:00.000000000Z,155.827,155.830,155.822,155.828
2026-02-03T23:29:00.000000000Z,155.829,155.842,155.827,155.841
2026-02-03T23:30:00.000000000Z,155.842,155.849,155.840,155.848
2026-02-03T23:31:00.000000000Z,155.848,155.848,155.842,155.847
2026-02-03T23:32:00.000000000Z,155.848,155.858,155.838,155.842
2026-02-03T23:33:00.000000000Z,155.843,155.844,155.826,155.826
2026-02-03T23:34:00.000000000Z,155.828,155.828,155.817,155.818
2026-02-03T23:35:00.000000000Z,155.818,155.822,155.804,155.821
2026-02-03T23:36:00.000000000Z,155.820,155.828,155.820,155.827
2026-02-03T23:37:00.000000000Z,155.828,155.828,155.818,155.818
2026-02-03T23:38:00.000000000Z,155.817,155.820,155.813,155.818
2026-02-03T23:39:00.000000000Z,155.819,155.820,155.818,155.818
2026-02-03T23:40:00.000000000Z,155.818,155.818,155.810,155.816
2026-02-03T23:41:00.000000000Z,155.817,155.819,155.814,155.815
2026-02-03T23:42:00.000000000Z,155.814,155.818,155.812,155.812
2026-02-03T23:43:00.000000000Z,155.812,155.816,155.812,155.814
2026-02-03T23:44:00.000000000Z,155.814,155.816,155.810,155.816
2026-02-03T23:45:00.000000000Z,155.815,155.815,155.786,155.792
2026-02-03T23:46:00.000000000Z,155.792,155.811,155.788,155.794
2026-02-03T23:47:00.000000000Z,155.794,155.802,155.765,155.766
2026-02-03T23:48:00.000000000Z,155.770,155.791,155.767,155.791
2026-02-03T23:49:00.000000000Z,155.788,155.792,155.778,155.780
2026-02-03T23:50:00.000000000Z,155.778,155.779,155.765,155.769
2026-02-03T23:51:00.000000000Z,155.768,155.782,155.768,155.780
2026-02-03T23:52:00.000000000Z,155.782,155.808,155.779,155.793
2026-02-03T23:53:00.000000000Z,155.794,155.798,155.773,155.779
2026-02-03T23:54:00.000000000Z,155.779,155.810,155.778,155.800
2026-02-03T23:55:00.000000000Z,155.800,155.803,155.792,155.792
2026-02-03T23:56:00.000000000Z,155.792,155.793,155.785,155.790
2026-02-03T23:57:00.000000000Z,155.792,155.802,155.790,155.799
2026-02-03T23:58:00.000000000Z,155.798,155.812,155.798,155.800
2026-02-03T23:59:00.000000000Z,155.800,155.809,155.796,155.804
2026-02-04T00:00:00.000000000Z,155.806,155.833,155.806,155.816
2026-02-04T00:01:00.000000000Z,155.814,155.856,155.812,155.846
2026-02-04T00:02:00.000000000Z,155.846,155.862,155.836,155.836
2026-02-04T00:03:00.000000000Z,155.837,155.894,155.836,155.882
2026-02-04T00:04:00.000000000Z,155.882,155.906,155.878,155.905
2026-02-04T00:05:00.000000000Z,155.906,155.917,155.890,155.892
2026-02-04T00:06:00.000000000Z,155.892,155.898,155.876,155.879
2026-02-04T00:07:00.000000000Z,155.880,155.906,155.880,155.900
2026-02-04T00:08:00.000000000Z,155.899,155.903,155.876,155.880
2026-02-04T00:09:00.000000000Z,155.880,155.880,155.872,155.874
2026-02-04T00:10:00.000000000Z,155.873,155.920,155.851,155.911
2026-02-04T00:11:00.000000000Z,155.909,155.922,155.902,155.902
2026-02-04T00:12:00.000000000Z,155.901,155.922,155.900,155.920
2026-02-04T00:13:00.000000000Z,155.922,155.922,155.910,155.910
2026-02-04T00:14:00.000000000Z,155.910,155.922,155.900,155.902
2026-02-04T00:15:00.000000000Z,155.904,155.936,155.904,155.936
2026-02-04T00:16:00.000000000Z,155.936,155.936,155.897,155.898
2026-02-04T00:17:00.000000000Z,155.897,155.908,155.865,155.880
2026-02-04T00:18:00.000000000Z,155.880,155.912,155.858,155.862
2026-02-04T00:19:00.000000000Z,155.862,155.888,155.862,155.872
2026-02-04T00:20:00.000000000Z,155.872,155.876,155.859,155.864
2026-02-04T00:21:00.000000000Z,155.864,155.866,155.846,155.851
2026-02-04T00:22:00.000000000Z,155.850,155.862,155.849,155.850
2026-02-04T00:23:00.000000000Z,155.851,155.852,155.839,155.840
2026-02-04T00:24:00.000000000Z,155.839,155.863,155.838,155.863
2026-02-04T00:25:00.000000000Z,155.862,155.864,155.850,155.864
2026-02-04T00:26:00.000000000Z,155.866,155.879,155.862,155.862
2026-02-04T00:27:00.000000000Z,155.863,155.876,155.862,155.876
2026-02-04T00:28:00.000000000Z,155.876,155.898,155.876,155.880
2026-02-04T00:29:00.000000000Z,155.881,155.902,155.880,155.886
2026-02-04T00:30:00.000000000Z,155.888,155.910,155.876,155.890
2026-02-04T00:31:00.000000000Z,155.888,155.914,155.888,155.897
2026-02-04T00:32:00.000000000Z,155.896,155.938,155.896,155.928
2026-02-04T00:33:00.000000000Z,155.928,155.954,155.928,155.945
2026-02-04T00:34:00.000000000Z,155.944,155.948,155.926,155.940
2026-02-04T00:35:00.000000000Z,155.939,155.942,155.927,155.932
2026-02-04T00:36:00.000000000Z,155.932,155.938,155.922,155.928
2026-02-04T00:37:00.000000000Z,155.928,155.950,155.928,155.941
2026-02-04T00:38:00.000000000Z,155.942,155.952,155.938,155.948
2026-02-04T00:39:00.000000000Z,155.945,155.948,155.933,155.947
2026-02-04T00:40:00.000000000Z,155.946,155.955,155.936,155.955
2026-02-04T00:41:00.000000000Z,155.950,155.966,155.935,155.947
2026-02-04T00:42:00.000000000Z,155.948,155.949,155.939,155.942
2026-02-04T00:43:00.000000000Z,155.943,155.948,155.942,155.946
2026-02-04T00:44:00.000000000Z,155.948,155.948,155.936,155.936
2026-02-04T00:45:00.000000000Z,155.936,155.948,155.936,155.948
2026-02-04T00:46:00.000000000Z,155.948,155.990,155.948,155.979
2026-02-04T00:47:00.000000000Z,155.980,155.980,155.944,155.946
2026-02-04T00:48:00.000000000Z,155.947,155.966,155.938,155.944
2026-02-04T00:49:00.000000000Z,155.943,155.944,155.920,155.931
2026-02-04T00:50:00.000000000Z,155.930,155.946,155.929,155.937
2026-02-04T00:51:00.000000000Z,155.938,155.948,155.920,155.936
2026-02-04T00:52:00.000000000Z,155.936,155.964,155.936,155.960
2026-02-04T00:53:00.000000000Z,155.960,156.019,155.959,156.001
2026-02-04T00:54:00.000000000Z,156.004,156.038,156.000,156.024
2026-02-04T00:55:00.000000000Z,156.026,156.036,155.991,156.006
2026-02-04T00:56:00.000000000Z,156.005,156.007,155.970,155.995
2026-02-04T00:57:00.000000000Z,155.994,155.996,155.980,155.990
2026-02-04T00:58:00.000000000Z,155.989,156.020,155.984,156.016
2026-02-04T00:59:00.000000000Z,156.016,156.034,156.012,156.026
2026-02-04T01:00:00.000000000Z,156.026,156.060,156.016,156.042
2026-02-04T01:01:00.000000000Z,156.044,156.078,156.040,156.071
2026-02-04T01:02:00.000000000Z,156.070,156.100,156.054,156.078
2026-02-04T01:03:00.000000000Z,156.078,156.089,156.065,156.082
2026-02-04T01:04:00.000000000Z,156.082,156.114,156.076,156.078
2026-02-04T01:05:00.000000000Z,156.076,156.102,156.064,156.079
2026-02-04T01:06:00.000000000Z,156.080,156.096,156.078,156.092
2026-02-04T01:07:00.000000000Z,156.092,156.116,156.091,156.105
2026-02-04T01:08:00.000000000Z,156.110,156.134,156.110,156.124
2026-02-04T01:09:00.000000000Z,156.123,156.129,156.108,156.126
2026-02-04T01:10:00.000000000Z,156.126,156.149,156.122,156.128
2026-02-04T01:11:00.000000000Z,156.127,156.127,156.097,156.104
2026-02-04T01:12:00.000000000Z,156.104,156.104,156.069,156.092
2026-02-04T01:13:00.000000000Z,156.092,156.106,156.088,156.092
2026-02-04T01:14:00.000000000Z,156.090,156.106,156.082,156.095
2026-02-04T01:15:00.000000000Z,156.096,156.100,156.062,156.068
2026-02-04T01:16:00.000000000Z,156.068,156.088,156.051,156.078
2026-02-04T01:17:00.000000000Z,156.080,156.095,156.058,156.093
2026-02-04T01:18:00.000000000Z,156.094,156.096,156.073,156.073
2026-02-04T01:19:00.000000000Z,156.072,156.084,156.055,156.055
2026-02-04T01:20:00.000000000Z,156.056,156.078,156.054,156.068
2026-02-04T01:21:00.000000000Z,156.067,156.078,156.063,156.066
2026-02-04T01:22:00.000000000Z,156.068,156.093,156.068,156.091
2026-02-04T01:23:00.000000000Z,156.092,156.094,156.059,156.065
2026-02-04T01:24:00.000000000Z,156.064,156.076,156.062,156.074
2026-02-04T01:25:00.000000000Z,156.072,156.095,156.064,156.080
2026-02-04T01:26:00.000000000Z,156.080,156.090,156.078,156.088
2026-02-04T01:27:00.000000000Z,156.086,156.102,156.082,156.094
2026-02-04T01:28:00.000000000Z,156.094,156.100,156.084,156.091
2026-02-04T01:29:00.000000000Z,156.092,156.104,156.090,156.102
2026-02-04T01:30:00.000000000Z,156.102,156.122,156.102,156.104
2026-02-04T01:31:00.000000000Z,156.102,156.134,156.102,156.113
2026-02-04T01:32:00.000000000Z,156.114,156.117,156.102,156.102
2026-02-04T01:33:00.000000000Z,156.103,156.117,156.103,156.116
2026-02-04T01:34:00.000000000Z,156.116,156.118,156.102,156.102
2026-02-04T01:35:00.000000000Z,156.102,156.106,156.084,156.087
2026-02-04T01:36:00.000000000Z,156.089,156.110,156.086,156.109
2026-02-04T01:37:00.000000000Z,156.107,156.131,156.106,156.130
2026-02-04T01:38:00.000000000Z,156.129,156.166,156.118,156.159
2026-02-04T01:39:00.000000000Z,156.162,156.166,156.142,156.142
2026-02-04T01:40:00.000000000Z,156.142,156.142,156.128,156.138
2026-02-04T01:41:00.000000000Z,156.138,156.154,156.138,156.141
2026-02-04T01:42:00.000000000Z,156.140,156.156,156.134,156.153
2026-02-04T01:43:00.000000000Z,156.152,156.177,156.152,156.174
2026-02-04T01:44:00.000000000Z,156.174,156.188,156.174,156.180
2026-02-04T01:45:00.000000000Z,156.181,156.190,156.168,156.170
2026-02-04T01:46:00.000000000Z,156.171,156.174,156.138,156.142
2026-02-04T01:47:00.000000000Z,156.142,156.152,156.141,156.146
2026-02-04T01:48:00.000000000Z,156.145,156.148,156.133,156.134
2026-02-04T01:49:00.000000000Z,156.134,156.165,156.132,156.148
2026-02-04T01:50:00.000000000Z,156.148,156.149,156.116,156.120
2026-02-04T01:51:00.000000000Z,156.120,156.121,156.094,156.100
2026-02-04T01:52:00.000000000Z,156.100,156.108,156.098,156.106
2026-02-04T01:53:00.000000000Z,156.106,156.132,156.105,156.130
2026-02-04T01:54:00.000000000Z,156.136,156.150,156.122,156.150
2026-02-04T01:55:00.000000000Z,156.150,156.151,156.121,156.129
2026-02-04T01:56:00.000000000Z,156.128,156.142,156.121,156.138
2026-02-04T01:57:00.000000000Z,156.139,156.139,156.119,156.123
2026-02-04T01:58:00.000000000Z,156.122,156.134,156.118,156.134
2026-02-04T01:59:00.000000000Z,156.134,156.144,156.126,156.139
2026-02-04T02:00:00.000000000Z,156.140,156.164,156.138,156.149
2026-02-04T02:01:00.000000000Z,156.151,156.176,156.150,156.164
2026-02-04T02:02:00.000000000Z,156.164,156.186,156.164,156.172
2026-02-04T02:03:00.000000000Z,156.172,156.172,156.152,156.154
2026-02-04T02:04:00.000000000Z,156.156,156.156,156.141,156.142
2026-02-04T02:05:00.000000000Z,156.141,156.194,156.134,156.190
2026-02-04T02:06:00.000000000Z,156.189,156.192,156.167,156.168
2026-02-04T02:07:00.000000000Z,156.166,156.167,156.130,156.133
2026-02-04T02:08:00.000000000Z,156.134,156.164,156.125,156.128
2026-02-04T02:09:00.000000000Z,156.127,156.156,156.126,156.151
2026-02-04T02:10:00.000000000Z,156.152,156.160,156.129,156.130
2026-02-04T02:11:00.000000000Z,156.130,156.153,156.130,156.151
2026-02-04T02:12:00.000000000Z,156.152,156.157,156.142,156.144
2026-02-04T02:13:00.000000000Z,156.144,156.152,156.130,156.142
2026-02-04T02:14:00.000000000Z,156.142,156.152,156.134,156.145
2026-02-04T02:15:00.000000000Z,156.146,156.153,156.140,156.151
2026-02-04T02:16:00.000000000Z,156.150,156.152,156.135,156.150
2026-02-04T02:17:00.000000000Z,156.150,156.164,156.143,156.164
2026-02-04T02:18:00.000000000Z,156.163,156.175,156.160,156.174
2026-02-04T02:19:00.000000000Z,156.174,156.177,156.171,156.177
2026-02-04T02:20:00.000000000Z,156.176,156.187,156.176,156.181
2026-02-04T02:21:00.000000000Z,156.182,156.190,156.177,156.188
2026-02-04T02:22:00.000000000Z,156.188,156.192,156.176,156.177
2026-02-04T02:23:00.000000000Z,156.176,156.185,156.158,156.170
2026-02-04T02:24:00.000000000Z,156.170,156.189,156.162,156.188
2026-02-04T02:25:00.000000000Z,156.188,156.188,156.177,156.186
2026-02-04T02:26:00.000000000Z,156.186,156.186,156.176,156.180
2026-02-04T02:27:00.000000000Z,156.180,156.189,156.179,156.187
2026-02-04T02:28:00.000000000Z,156.186,156.187,156.178,156.180
2026-02-04T02:29:00.000000000Z,156.180,156.194,156.179,156.190
2026-02-04T02:30:00.000000000Z,156.190,156.207,156.190,156.194
2026-02-04T02:31:00.000000000Z,156.195,156.201,156.191,156.200
2026-02-04T02:32:00.000000000Z,156.200,156.213,156.198,156.198
2026-02-04T02:33:00.000000000Z,156.196,156.197,156.184,156.187
2026-02-04T02:34:00.000000000Z,156.188,156.202,156.186,156.199
2026-02-04T02:35:00.000000000Z,156.200,156.202,156.192,156.194
2026-02-04T02:36:00.000000000Z,156.194,156.208,156.192,156.204
2026-02-04T02:37:00.000000000Z,156.202,156.212,156.202,156.203
2026-02-04T02:38:00.000000000Z,156.202,156.211,156.200,156.202
2026-02-04T02:39:00.000000000Z,156.204,156.212,156.202,156.212
2026-02-04T02:40:00.000000000Z,156.211,156.212,156.200,156.201
2026-02-04T02:41:00.000000000Z,156.200,156.210,156.199,156.208
2026-02-04T02:42:00.000000000Z,156.208,156.212,156.200,156.202
2026-02-04T02:43:00.000000000Z,156.200,156.201,156.189,156.198
2026-02-04T02:44:00.000000000Z,156.198,156.204,156.198,156.204
2026-02-04T02:45:00.000000000Z,156.203,156.209,156.200,156.200
2026-02-04T02:46:00.000000000Z,156.206,156.214,156.203,156.210
2026-02-04T02:47:00.000000000Z,156.210,156.240,156.210,156.232
2026-02-04T02:48:00.000000000Z,156.234,156.260,156.232,156.246
2026-02-04T02:49:00.000000000Z,156.245,156.270,156.243,156.255
2026-02-04T02:50:00.000000000Z,156.254,156.274,156.254,156.273
2026-02-04T02:51:00.000000000Z,156.272,156.274,156.260,156.262
2026-02-04T02:52:00.000000000Z,156.263,156.264,156.246,156.250
2026-02-04T02:53:00.000000000Z,156.250,156.268,156.250,156.258
