trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,entry_hour_utc
1,D,2025-06-26,Thursday,short,2025-06-26 07:19:00+00:00,2025-06-26 09:21:00+00:00,144.0778646735465,144.0678646735465,144.0678646735465,143.8778646735465,143.67786467354648,20.0,10.498681105094075,525.5655536135228,BE_STOP,,17.799999999999727,15.113532645352734,32.58646735464765,720300,122,1,False,7
2,A,2025-07-01,Tuesday,short,2025-07-01 07:18:00+00:00,2025-07-01 12:00:00+00:00,143.34678327804374,142.7459754423665,143.33678327804375,142.94678327804374,142.54678327804373,40.0,50.040391783862496,1261.9920861028104,TP1_PARTIAL,50.19999999999811,,3.5216721956260244,64.07832780437559,360200,282,1,False,7
3,B,2025-07-02,Wednesday,short,2025-07-02 07:12:00+00:00,2025-07-02 07:23:00+00:00,143.8419515356893,143.949,143.949,143.7349030713786,143.6278546070679,10.704846431070791,-10.704846431070791,-1017.0976153898617,SL_FULL,56.800000000001205,13.899999999998158,10.404846431069359,0.1951535689300954,1367700,11,1,False,7
4,C,2025-07-02,Wednesday,short,2025-07-02 07:12:00+00:00,2025-07-02 07:23:00+00:00,143.8419515356893,143.93800000000002,143.93800000000002,143.7459030713786,143.64985460706788,9.604846431071223,-9.604846431071223,-1017.1509549168297,SL_FULL,56.800000000001205,13.899999999998158,10.404846431069359,0.1951535689300954,1524300,11,2,False,7
6,D,2025-07-02,Wednesday,long,2025-07-02 07:32:00+00:00,2025-07-02 08:08:00+00:00,144.00160603634265,143.80160603634266,143.80160603634266,144.20160603634264,144.40160603634266,20.0,-19.999999999998863,-998.876187541953,SL_FULL,56.800000000001205,13.899999999998158,19.960603634265794,5.139396365734683,718200,36,4,False,7
8,C,2025-07-02,Wednesday,short,2025-07-02 08:24:00+00:00,2025-07-02 08:53:00+00:00,143.83214929454454,143.93800000000002,143.93800000000002,143.72629858908905,143.62044788363357,10.585070545548092,-10.585070545548092,-986.7476036916191,SL_FULL,56.800000000001205,13.899999999998158,9.885070545547592,4.014929454453409,1341800,29,6,True,8
7,B,2025-07-02,Wednesday,short,2025-07-02 07:44:00+00:00,2025-07-02 08:55:00+00:00,143.84225084008088,143.96200000000002,143.96200000000002,143.72250168016174,143.6027525202426,11.974915991913804,-11.974915991913804,-996.6758131667465,SL_FULL,56.800000000001205,13.899999999998158,11.774915991912849,6.225084008087833,1198200,71,5,True,7
5,A,2025-07-02,Wednesday,long,2025-07-02 07:31:00+00:00,2025-07-02 12:00:00+00:00,143.9715834007003,144.1740245576335,143.5715834007003,144.3715834007003,144.7715834007003,40.0,20.24411569331903,504.08785883592356,HARD_CLOSE,56.800000000001205,13.899999999998158,19.158340070029567,27.641659929969364,359000,269,3,False,7
9,D,2025-07-03,Thursday,short,2025-07-03 07:24:00+00:00,2025-07-03 07:49:00+00:00,143.70460405133426,143.848,143.848,143.5612081026685,143.41781215400275,14.339594866575567,-14.339594866575569,-971.7366300496261,SL_FULL,48.500000000001364,7.00000000000216,14.53959486657368,3.0604051334250926,974800,25,1,False,7
11,C,2025-07-03,Thursday,short,2025-07-03 07:58:00+00:00,2025-07-03 10:57:00+00:00,143.868429867165,143.858429867165,143.858429867165,143.75585973432996,143.64328960149493,11.25701328350317,6.128089927146291,524.5978502055009,BE_STOP,48.500000000001364,7.00000000000216,2.8570132835000095,13.042986716499172,1230700,179,3,False,7
10,D,2025-07-03,Thursday,long,2025-07-03 07:51:00+00:00,2025-07-03 12:00:00+00:00,143.86370398642651,143.8560245576335,143.718,144.00940797285304,144.15511195927957,14.570398642652549,-0.7679428793011311,-50.75630943401951,HARD_CLOSE,48.500000000001364,7.00000000000216,12.570398642651526,5.229601357348201,950800,249,2,False,7
12,B,2025-07-09,Wednesday,long,2025-07-09 07:12:00+00:00,2025-07-09 07:18:00+00:00,146.7720484643107,146.678,146.678,146.8660969286214,146.9601453929321,9.404846431070268,-9.404846431070268,-968.3892311625074,SL_FULL,45.40000000000077,10.999999999998522,8.704846431069768,1.9951535689301636,1510300,6,1,False,7
13,D,2025-07-09,Wednesday,short,2025-07-09 07:19:00+00:00,2025-07-09 07:57:00+00:00,146.68075346683966,146.868,146.868,146.49350693367933,146.306260400519,18.72465331603337,-18.72465331603337,-956.8355471364112,SL_FULL,45.40000000000077,10.999999999998522,19.72465331603246,0.0,750500,38,2,False,7
16,D,2025-07-09,Wednesday,long,2025-07-09 07:58:00+00:00,2025-07-09 08:33:00+00:00,146.88857013283499,146.698,146.698,147.07914026566996,147.26971039850494,19.05701328349778,-19.05701328349778,-949.745900527971,SL_FULL,45.40000000000077,10.999999999998522,18.257013283499646,0.0,731100,35,5,False,7
15,C,2025-07-09,Wednesday,long,2025-07-09 07:37:00+00:00,2025-07-09 08:40:00+00:00,146.79169700000736,146.682,146.682,146.90139400001473,147.0110910000221,10.969700000737248,-10.969700000737248,-958.7512715224194,SL_FULL,45.40000000000077,10.999999999998522,12.169700000737294,8.730299999263025,1282000,63,4,False,7
14,B,2025-07-09,Wednesday,long,2025-07-09 07:37:00+00:00,2025-07-09 08:41:00+00:00,146.79169700000736,146.66,146.66,146.92339400001472,147.0550910000221,13.169700000736384,-13.169700000736384,-958.9474042538105,SL_FULL,45.40000000000077,10.999999999998522,16.76970000073652,8.730299999263025,1067900,64,3,True,7
17,D,2025-07-09,Wednesday,short,2025-07-09 08:41:00+00:00,2025-07-09 12:00:00+00:00,146.6612436562633,146.7749754423665,146.8612436562633,146.46124365626332,146.2612436562633,20.0,-11.373178610318746,-528.0751163181565,HARD_CLOSE,45.40000000000077,10.999999999998522,12.075634373670141,12.224365626332201,681500,199,6,True,8
18,D,2025-07-10,Thursday,long,2025-07-10 07:33:00+00:00,2025-07-10 10:42:00+00:00,146.2956273120879,146.0956273120879,146.0956273120879,146.4956273120879,146.6956273120879,20.0,-19.999999999998863,-915.7016021719323,SL_FULL,,18.10000000000116,19.66273120879123,17.037268791210636,668900,189,1,False,7
