trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,adx_m15,combo,sl_pips,R,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,ema20_m5,roc10_m5
36,strat_a_meanrev,2025-10-28 19:13:00+00:00,2025-10-28 19:39:00+00:00,long,strat_a_window,152.055,151.955,151.955,152.16067073170726,162.04500000000002,sl_hit,-9.999999999999432,-658.0895659898938,1000000,26.0,98585.04005767261,97926.95049168271,0.0,10.300000000000864,2025-10-28,strat_a_meanrev,0.0075,152.894,153.158344,152.629656,152.25560429615794,152.05079570384206,24.496644295302048,14.276895727317862,ABCDE,9.999999999999432,-1.0,,,,,,,
37,strat_a_meanrev,2025-10-28 19:25:00+00:00,2025-10-28 22:00:00+00:00,long,strat_a_window,152.007,152.12599999999998,151.907,152.15126136363637,161.997,session_close,11.899999999997135,782.2462958335285,1000000,155.0,97926.95049168271,98709.19678751624,12.09999999999809,6.700000000000728,2025-10-28,strat_a_meanrev,0.0075,152.894,153.158344,152.629656,152.26942385446225,152.01997614553775,25.67567567567879,13.998838889094381,ABCDE,9.999999999999432,1.1899999999997812,,,,,,,
38,strat_b_breakout,2025-10-30 01:40:00+00:00,2025-10-30 02:00:00+00:00,short,strat_b_window,152.456,152.53900000000002,152.58900000000003,152.26399999999998,142.46599999999998,session_close,-8.300000000002683,-168.1090212995253,308954,20.0,98709.19678751624,98541.08776621672,0.0,10.000000000002274,2025-10-30,strat_b_breakout,0.005,,,,,,,28.555411438111538,,13.30000000000382,-0.6240601503759623,152.88,152.588,152.73399999999998,29.20000000000016,normal_12_30,152.60504900727383,-0.0007406096593850944
39,strat_a_meanrev,2025-10-30 21:05:00+00:00,2025-10-30 22:00:00+00:00,short,strat_a_window,154.12099999999998,154.096,154.22099999999998,154.06099999999998,144.13099999999997,session_close,2.4999999999977263,162.2365278785774,1000000,55.0,98541.08776621672,98703.32429409529,4.899999999997817,2.9000000000024784,2025-10-30,strat_a_meanrev,0.0075,152.42399999999998,153.00693199999998,151.84106799999998,154.1250235395197,154.02517646048028,71.54150197628512,18.376126366758033,ABCDE,9.999999999999432,0.24999999999978684,,,,,,,
40,strat_b_breakout,2025-10-31 01:15:00+00:00,2025-10-31 02:00:00+00:00,short,strat_b_window,153.75199999999998,153.86,153.965914,153.6025357142857,143.76199999999997,session_close,-10.800000000003251,-174.29231769146023,248302,45.0,98703.32429409529,98529.03197640383,9.099999999997976,11.60000000000423,2025-10-31,strat_b_breakout,0.0034999999999999996,,,,,,,24.97328026195302,,21.39140000000168,-0.504875791205924,154.168,153.841,154.0045,32.69999999999982,wide_30_40,153.9133485401766,-0.00110439810303395
41,strat_b_breakout,2025-11-07 01:20:00+00:00,2025-11-07 02:00:00+00:00,long,strat_b_window,153.20600000000002,153.09799999999998,153.022086,153.3631785714286,163.19600000000003,session_close,-10.800000000003251,-202.64972762550354,287271,40.0,98529.03197640383,98326.38224877832,7.799999999997453,16.40000000000157,2025-11-07,strat_b_breakout,0.0034999999999999996,,,,,,,25.72963427000703,,18.391400000001568,-0.5872309883968774,153.147,152.82,152.9835,32.69999999999982,wide_30_40,153.11749193250603,0.00098008467931633
42,strat_a_meanrev,2025-11-18 18:07:00+00:00,2025-11-18 22:04:00+00:00,short,strat_a_window,155.712,155.508,155.69199999999998,155.56199999999998,145.72199999999998,partial_tp_then_session_close,17.69999999999925,1138.03769172187,1000000,237.0,98326.38224877832,99464.41994050019,22.399999999998954,3.1000000000034333,2025-11-18,strat_a_meanrev,0.0075,154.99766666666667,155.33802866666667,154.65730466666668,155.68404236664398,155.38925763335604,83.28690807799289,34.623883741434824,ABCDE,2.000000000001023,8.849999999995097,,,,,,,
43,strat_a_meanrev,2025-11-20 20:16:00+00:00,2025-11-20 21:03:00+00:00,short,strat_a_window,157.582,157.56199999999998,157.56199999999998,157.5061938325991,147.59199999999998,sl_hit,4.790308370044727,304.11211572343535,1000000,47.0,99464.41994050019,99768.53205622362,9.299999999998931,7.600000000002183,2025-11-20,strat_a_meanrev,0.0075,156.52333333333334,157.27625533333335,155.77041133333333,157.59797341123516,157.44002658876485,68.42105263157796,21.544709291894183,ABC,2.000000000001023,2.395154185021138,,,,,,,
44,strat_a_meanrev,2025-11-21 19:55:00+00:00,2025-11-21 21:53:00+00:00,long,strat_a_window,156.318,156.37999999999997,156.33800000000002,156.46800000000002,166.30800000000002,partial_tp_then_be,10.599999999998033,677.5663054810028,1000000,118.0,99768.53205622362,100446.09836170461,17.99999999999784,3.2000000000010687,2025-11-21,strat_a_meanrev,0.0075,157.41366666666667,157.80139666666668,157.02593666666667,156.6485915598055,156.31770844019448,28.308207705192032,27.054001682829302,ABCDE,2.000000000001023,5.299999999996305,,,,,,,
45,strat_a_meanrev,2025-11-25 20:04:00+00:00,2025-11-25 20:58:00+00:00,long,strat_a_window,155.89100000000002,156.09999999999997,155.91100000000003,155.97113953488386,165.88100000000003,partial_tp_then_be,14.456976744189378,926.3476767533913,1000000,54.0,100446.09836170461,101372.446038458,28.899999999995885,2.3000000000024556,2025-11-25,strat_a_meanrev,0.0075,156.83900000000003,157.13734200000002,156.54065800000004,155.96375883738122,155.86194116261876,27.669902912633148,32.92325779735813,ABCDE,2.000000000001023,7.2284883720909905,,,,,,,
46,strat_b_breakout,2025-11-26 01:15:00+00:00,2025-11-26 01:33:00+00:00,long,strat_b_window,156.318,156.074616,156.074616,156.47828571428573,166.30800000000002,sl_hit,-24.338400000002025,-355.35632864222214,227879,18.0,101372.446038458,101017.08970981577,4.699999999996862,30.400000000003047,2025-11-26,strat_b_breakout,0.0034999999999999996,,,,,,,33.74746345060032,,24.338400000002025,-1.0,156.232,155.82,156.026,41.200000000000614,over_40,156.20108421042508,0.0009349145769832677
47,strat_b_breakout,2025-11-27 00:20:00+00:00,2025-11-27 00:54:00+00:00,short,strat_b_window,156.15599999999998,155.976,156.324668,156.05442857142856,146.16599999999997,partial_tp_then_trail,13.294289068677735,398.4717743277505,467617,34.0,101017.08970981577,101415.56148414352,28.999999999996362,1.700000000002433,2025-11-27,strat_b_breakout,0.005,,,,,,,32.99646240361481,,16.866800000002513,0.7881927258683185,156.494,156.22,156.357,27.40000000000009,normal_12_30,156.2651804193792,-0.000652733160124428
48,strat_a_meanrev,2025-12-02 17:22:00+00:00,2025-12-02 18:50:00+00:00,short,strat_a_window,156.034,156.01399999999998,156.01399999999998,155.93422641509432,146.04399999999998,sl_hit,5.988679245284345,384.018830227683,1000000,88.0,101415.56148414352,101799.5803143712,11.39999999999759,2.400000000002933,2025-12-02,strat_a_meanrev,0.0075,155.43333333333337,156.00251333333335,154.86415333333338,156.05584056950963,155.73955943049035,71.65991902833622,20.031282509397816,ABCD,2.000000000001023,2.994339622640641,,,,,,,
49,strat_a_meanrev,2025-12-05 21:45:00+00:00,2025-12-07 22:04:00+00:00,short,strat_a_window,155.33599999999998,155.227,155.31599999999997,155.27599999999998,145.34599999999998,partial_tp_then_session_close,8.450004040816337,330.01818650144355,606313,2899.0,101799.5803143712,102129.59850087264,10.899999999998045,5.300000000002569,2025-12-05,strat_a_meanrev,0.0075,155.057,155.451606,154.66239399999998,155.33723095802748,155.2794690419725,65.33333333333309,26.951149181690095,ABC,2.000000000001023,4.225002020406007,,,,,,,
50,strat_a_meanrev,2025-12-05 21:56:00+00:00,2025-12-07 22:04:00+00:00,short,strat_a_window,155.352,155.227,155.332,155.292,145.362,partial_tp_then_session_close,9.250000000000114,393.4763439320094,660394,2888.0,102129.59850087264,102523.07484480465,12.5,2.200000000001978,2025-12-05,strat_a_meanrev,0.0075,155.057,155.451606,154.66239399999998,155.34807678449656,155.2757232155034,69.40298507461785,29.901822568453163,ABC,2.000000000001023,4.624999999997691,,,,,,,
51,strat_a_meanrev,2025-12-12 19:37:00+00:00,2025-12-12 20:45:00+00:00,short,strat_a_window,155.91199999999998,155.89199999999997,155.89199999999997,155.80952659574464,145.92199999999997,sl_hit,6.1236702127672515,242.8624133941687,617988,68.0,102523.07484480465,102765.93725819881,12.999999999996703,3.500000000002501,2025-12-12,strat_a_meanrev,0.0075,155.56033333333332,156.0259913333333,155.09467533333333,155.91000553364069,155.69319446635927,76.92307692307617,13.944540136895494,ABCD,2.000000000001023,3.0618351063820595,,,,,,,
52,strat_a_meanrev,2025-12-16 17:41:00+00:00,2025-12-16 18:55:00+00:00,long,strat_a_window,154.64000000000001,154.706,154.66000000000003,154.75879166666667,164.63000000000002,partial_tp_then_be,9.239583333331325,597.1040043257441,1000000,74.0,102765.93725819881,103363.04126252455,15.799999999998704,4.000000000002046,2025-12-16,strat_a_meanrev,0.0075,155.343,155.781918,154.904082,154.93008049627318,154.63821950372684,28.333333333332206,22.325755500414783,ABCDE,2.000000000001023,4.619791666663299,,,,,,,
