trade_id,entry_datetime,exit_datetime,direction,mode,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,entry_session_day,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,rsi_m5,atr_m15,adx_m15,session_mean,day_type,first_hour_high,first_hour_low,ema20_m5,roc10_m5,news_event_id,news_move_pips
91,2023-09-05 00:40:00+00:00,2023-09-05 01:03:00+00:00,short,mean_reversion,morning_active,146.59099999999998,146.57000000000002,146.84099999999998,146.33,136.60099999999997,trailing_stop,2.0999999999958163,72.7079688884408,507467,23.0,86645.16324607882,86717.87121496726,9.599999999997522,2.9000000000024784,2023-09-05,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.33,146.511832,146.62416800000003,146.14816800000003,146.035832,146.6254268096124,146.54135,146.45727319038758,79.59183673468047,0.042071428571432534,33.165716003175866,146.57507317073168,UNCLASSIFIED,,,,,,
93,2023-09-05 05:20:00+00:00,2023-09-05 05:44:00+00:00,long,breakout,afternoon_active,146.71900000000002,146.81900000000002,146.462,146.81900000000002,146.81900000000002,tp,9.999999999999432,252.89506126589808,371298,24.0,86717.87121496726,86970.76627623316,10.69999999999709,1.50000000000432,2023-09-05,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,38.541860739823676,,TRENDING,146.622,146.492,146.7094665418724,6.134885686639958e-05,,
92,2023-09-05 04:25:00+00:00,2023-09-05 05:45:00+00:00,long,breakout,afternoon_active,146.73000000000002,146.83,146.462,146.83,146.83,tp,9.999999999999432,242.51515357895505,356085,80.0,86970.76627623316,87213.28142981211,10.3999999999985,9.800000000004161,2023-09-05,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,35.21480910643347,,TRENDING,146.622,146.492,146.7231442318553,2.0447249504251833e-05,,
94,2023-09-07 00:05:00+00:00,2023-09-07 00:16:00+00:00,short,mean_reversion,morning_active,147.69199999999998,147.775,147.94199999999998,147.49133333333333,137.70199999999997,trailing_stop,-8.300000000002683,-289.3853764169435,515228,11.0,87213.28142981211,86923.89605339516,0.0,8.800000000002228,2023-09-07,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.49133333333333,147.79731533333333,147.98635133333332,147.18535133333333,146.99631533333334,147.7360661354031,147.66355000000001,147.59103386459694,60.84337349397281,0.05607142857142427,20.85440278102401,147.70066666666665,UNCLASSIFIED,,,,,,
95,2023-09-07 00:20:00+00:00,2023-09-07 00:30:00+00:00,short,mean_reversion,morning_active,147.743,147.81500000000003,147.993,147.49133333333333,137.753,trailing_stop,-7.200000000003115,-250.2184487367046,513695,10.0,86923.89605339516,86673.67760465846,0.0,9.000000000000341,2023-09-07,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.49133333333333,147.79731533333333,147.98635133333332,147.18535133333333,146.99631533333334,147.76081811911752,147.68665000000001,147.6124818808825,77.93427230046278,0.05835714285713932,18.960653015344086,147.7309523809524,UNCLASSIFIED,,,,,,
96,2023-09-07 00:35:00+00:00,2023-09-07 00:44:00+00:00,short,mean_reversion,morning_active,147.783,147.869,148.033,147.49133333333333,137.79299999999998,trailing_stop,-8.600000000001273,-297.98355300980273,512355,9.0,86673.67760465846,86375.69405164865,0.0,9.400000000002251,2023-09-07,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.49133333333333,147.79731533333333,147.98635133333332,147.18535133333333,146.99631533333334,147.80785349564343,147.7081,147.60834650435658,73.33333333332575,0.0609999999999969,17.52684788171174,147.75336111111113,UNCLASSIFIED,,,,,,
97,2023-09-08 00:40:00+00:00,2023-09-08 00:41:00+00:00,long,mean_reversion,morning_active,146.799,146.78199999999998,146.549,147.14290243902437,156.78900000000002,trailing_stop,-1.700000000002433,-58.742202722488734,507194,1.0,86375.69405164865,86316.95184892617,4.2999999999977945,2.200000000001978,2023-09-08,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.40066666666667,147.71772666666666,147.91360666666665,147.08360666666667,146.88772666666668,147.58704633546088,147.2374,146.88775366453913,17.9428571428557,0.06399999999999904,30.280811465533617,147.14290243902437,UNCLASSIFIED,,,,,,
98,2023-09-08 00:50:00+00:00,2023-09-08 00:54:00+00:00,long,mean_reversion,morning_active,146.958,146.86399999999998,146.708,147.09333333333333,156.948,trailing_stop,-9.400000000002251,-324.75904237942194,507398,4.0,86316.95184892617,85992.19280654675,0.899999999998613,9.499999999999886,2023-09-08,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.40066666666667,147.71772666666666,147.91360666666665,147.08360666666667,146.88772666666668,147.59263586669482,147.19995,146.80726413330518,30.753968253967088,0.09735714285714282,31.146906236539987,147.09333333333333,UNCLASSIFIED,,,,,,
99,2023-09-12 00:10:00+00:00,2023-09-12 00:26:00+00:00,short,mean_reversion,morning_active,146.767,146.66000000000003,147.017,146.581,136.777,trailing_stop,10.69999999999709,368.31463248319443,504832,16.0,85992.19280654675,86360.50743902994,17.599999999998772,1.8000000000000682,2023-09-12,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.581,147.107014,147.431986,146.05498599999999,145.73001399999998,146.75296591920275,146.58995,146.42693408079722,88.30769230768956,0.05521428571428544,22.092390375504152,146.7588181818182,UNCLASSIFIED,,,,,,
100,2023-09-13 00:30:00+00:00,2023-09-13 00:47:00+00:00,short,mean_reversion,morning_active,147.194,147.228,147.444,146.9283333333333,137.20399999999998,trailing_stop,-3.4000000000020236,-117.4229494390353,508469,17.0,86360.50743902994,86243.08448959091,3.5999999999972943,4.400000000001114,2023-09-13,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.9283333333333,147.23278733333333,147.42087933333332,146.6238793333333,146.4357873333333,147.21965998767664,147.13055,147.04144001232336,71.17117117117175,0.05371428571428031,33.40151304975747,147.17835483870965,UNCLASSIFIED,,,,,,
101,2023-09-13 05:30:00+00:00,2023-09-13 06:00:00+00:00,long,breakout,afternoon_active,147.365,147.30599999999998,147.066,147.465,147.465,session_end_close,-5.900000000002592,-127.68473789260631,318792,30.0,86243.08448959091,86115.3997516983,0.899999999998613,7.1000000000026375,2023-09-13,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,33.723094408983926,,TRENDING,147.316,147.096,147.37740855626248,-0.0002713759438794008,,
102,2023-09-14 00:35:00+00:00,2023-09-14 00:39:00+00:00,long,mean_reversion,morning_active,147.216,147.128,146.966,147.29883333333333,157.20600000000002,trailing_stop,-8.800000000002228,-303.3071611114901,507102,4.0,86115.3997516983,85812.09259058682,0.0,11.800000000002342,2023-09-14,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.38,147.65886,147.83113999999998,147.10114,146.92886000000001,147.4081730804783,147.3077,147.20722691952173,39.99999999999999,0.0545714285714232,36.81863578432272,147.29883333333333,UNCLASSIFIED,,,,,,
103,2023-09-14 00:45:00+00:00,2023-09-14 00:54:00+00:00,long,mean_reversion,morning_active,147.126,147.063,146.876,147.26380434782607,157.116,trailing_stop,-6.30000000000166,-216.33885477658134,505007,9.0,85812.09259058682,85595.75373581024,0.9999999999990905,7.00000000000216,2023-09-14,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.38,147.65886,147.83113999999998,147.10114,146.92886000000001,147.43616097264825,147.2859,147.13563902735174,29.629629629624517,0.056928571428565125,38.5669397304477,147.26380434782607,UNCLASSIFIED,,,,,,
104,2023-09-15 00:15:00+00:00,2023-09-15 00:35:00+00:00,long,mean_reversion,morning_active,147.37300000000002,147.402,147.12300000000002,147.33633333333333,157.36300000000003,trailing_stop,-1.040000000002692,-35.63438435756009,504580,20.0,85595.75373581024,85560.11935145268,9.099999999997976,2.9000000000024784,2023-09-15,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.33633333333333,147.54605133333334,147.67561533333333,147.12661533333332,146.99705133333333,147.53679267860477,147.45535,147.37390732139525,27.642276422768077,0.0439999999999949,21.071391678095967,147.38675,UNCLASSIFIED,,,,,,
105,2023-09-15 01:20:00+00:00,2023-09-15 02:11:00+00:00,short,mean_reversion,morning_active,147.444,147.41400000000002,147.694,147.33633333333333,137.45399999999998,trailing_stop,2.9999999999972715,102.69302779916583,504613,51.0,85560.11935145268,85662.81237925185,8.999999999997499,2.400000000002933,2023-09-15,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.33633333333333,147.54605133333334,147.67561533333333,147.12661533333332,146.99705133333333,147.51888550689648,147.43635,147.35381449310353,62.971698113205605,0.06592857142856953,16.45584831814853,147.4286049382716,RANGING,,,,,,
106,2023-09-15 05:10:00+00:00,2023-09-15 05:43:00+00:00,short,mean_reversion,afternoon_active,147.49599999999998,147.449,147.74599999999998,147.4339421221864,137.50599999999997,trailing_stop,5.603467901738453,96.03871370782822,252698,33.0,85662.81237925185,85758.85109295967,11.799999999996658,3.900000000001569,2023-09-15,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.33633333333333,147.54605133333334,147.67561533333333,147.12661533333332,146.99705133333333,147.50797882206587,147.4407,147.37342117793412,58.02919708028879,0.056500000000001806,14.166424017738597,147.4339421221864,RANGING,,,,,,
107,2023-09-18 00:40:00+00:00,2023-09-18 00:55:00+00:00,long,mean_reversion,morning_active,147.81400000000002,147.738,147.60466666666665,147.75166666666667,157.80400000000003,trailing_stop,-6.780001805499546,-277.8888875280814,605558,15.0,85758.85109295967,85480.96220543158,0.0,10.600000000002296,2023-09-18,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.75166666666667,147.77726066666668,147.79307266666666,147.72607266666665,147.71026066666667,147.87207369480495,147.8354,147.79872630519503,38.805970149259636,0.046428571428569806,9.943493383726386,147.82570731707315,UNCLASSIFIED,,,,,,
108,2023-09-18 00:50:00+00:00,2023-09-18 01:37:00+00:00,long,mean_reversion,morning_active,147.78300000000002,147.726,147.60466666666665,147.75166666666667,157.77300000000002,trailing_stop,-4.160001444639675,-200.11188092234303,710674,47.0,85480.96220543158,85280.85032450924,1.2999999999976808,8.100000000001728,2023-09-18,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.75166666666667,147.77726066666668,147.79307266666666,147.72607266666665,147.71026066666667,147.87511419718857,147.82694999999998,147.7787858028114,37.980769230776524,0.042071428571428475,9.91225181220875,147.8165294117647,UNCLASSIFIED,,,,,,
109,2023-09-18 05:05:00+00:00,2023-09-18 06:00:00+00:00,short,breakout,afternoon_active,147.64999999999998,147.637,147.908,147.54999999999998,147.54999999999998,session_end_close,1.2999999999976808,32.231039644476056,366038,55.0,85280.85032450924,85313.08136415372,1.2999999999976808,4.800000000003024,2023-09-18,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,45.93274845442805,,TRENDING,147.878,147.712,147.70427800237366,-0.00036557625649914733,,
110,2023-09-18 05:15:00+00:00,2023-09-18 06:00:00+00:00,short,breakout,afternoon_active,147.66799999999998,147.637,147.908,147.56799999999998,147.56799999999998,session_end_close,3.099999999997749,82.63314074379149,393539,45.0,85313.08136415372,85395.71450489752,3.099999999997749,2.100000000004343,2023-09-18,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,51.16227236538792,,TRENDING,147.878,147.712,147.69923437382513,-9.479314780966894e-05,,
111,2023-09-20 00:50:00+00:00,2023-09-20 01:08:00+00:00,short,mean_reversion,morning_active,147.792,147.786,148.042,147.737,137.802,trailing_stop,3.53999805876056,120.96252991440105,504832,18.0,85395.71450489752,85516.67703481192,7.800000000000296,3.499999999999659,2023-09-20,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.737,147.894766,147.992234,147.57923399999999,147.481766,147.81079651487758,147.7577,147.70460348512242,68.03278688525259,0.04935714285714304,41.119085003155895,147.7757254901961,UNCLASSIFIED,,,,,,
