trade_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
11,2025-07-14 23:05:00+00:00,2025-07-15 00:00:00+00:00,short,147.7995,147.78449999999998,147.99949999999998,147.45000000000002,session_close,1.500000000001478,27.96768267310897,3,275546,2025-07-15,55.0,49715.41580971737,49743.38349239048,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.45000000000002,147.80526000000003,148.02474,147.09474,146.87526000000003,147.79380312485313,147.7426,147.6913968751469,147.7586678019072,bullish,65.76923076923356,0.04364285714285846
12,2025-07-14 23:25:00+00:00,2025-07-15 00:00:00+00:00,short,147.85250000000002,147.78449999999998,148.0525,147.45000000000002,session_close,6.800000000004047,126.83238093312328,4,275645,2025-07-15,35.0,49743.38349239048,49870.21587332361,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.45000000000002,147.80526000000003,148.02474,147.09474,146.87526000000003,147.86958872436594,147.76705,147.66451127563408,147.892,bearish,73.7051792828734,0.047785714285715084
13,2025-07-15 15:33:00+00:00,2025-07-16 00:00:00+00:00,short,148.98350000000002,148.7935,149.06350000000003,147.45000000000002,session_close,19.000000000002615,638.4687503151218,5,500000,2025-07-16,507.0,49870.21587332361,50508.68462363873,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.45000000000002,147.80526000000003,148.02474,147.09474,146.87526000000003,148.9916141492475,148.81810000000002,148.64458585075252,148.857270656,bullish,70.38461538461443,0.20349999999999926
14,2025-07-21 16:11:00+00:00,2025-07-21 16:27:00+00:00,long,147.1825,147.1025,147.1025,148.14766666666665,sl,-8.00000000000125,-271.91923998576675,4,500000,2025-07-22,16.0,50508.68462363873,50236.765383652964,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.14766666666665,148.25577266666664,148.32256066666665,148.03956066666666,147.97277266666666,147.44329959410788,147.32935,147.21540040589213,147.33212,bearish,30.98958333333158,0.12757142857142867
15,2025-07-21 21:14:00+00:00,2025-07-22 00:00:00+00:00,long,147.2775,147.45350000000002,147.1975,148.14766666666665,session_close,17.600000000001614,596.7983126884615,4,500000,2025-07-22,166.0,50236.765383652964,50833.56369634143,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.14766666666665,148.25577266666664,148.32256066666665,148.03956066666666,147.97277266666666,147.4598251312096,147.36695,147.2740748687904,147.36979295863193,bearish,34.687500000000696,0.06900000000000059
16,2025-07-23 18:25:00+00:00,2025-07-24 00:00:00+00:00,long,146.4075,146.32850000000002,146.2075,146.95633333333333,session_close,-7.899999999997931,-150.67543233200794,3,279090,2025-07-24,335.0,50833.56369634143,50682.88826400942,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.95633333333333,147.58434133333333,147.97232533333332,146.32832533333334,145.94034133333335,146.63134720352184,146.52720000000002,146.4230527964782,146.4605152,bearish,34.71074380165186,0.12750000000000586
17,2025-07-23 23:22:00+00:00,2025-07-24 00:00:00+00:00,long,146.27249999999998,146.32850000000002,146.0725,146.601,session_close,5.600000000004002,106.70954735414603,4,278833,2025-07-24,38.0,50682.88826400942,50789.59781136357,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.601,147.022728,147.28327199999998,146.179272,145.91872800000002,146.5425850514655,146.44760000000002,146.35261494853455,146.3724405500551,bearish,12.830188679242866,0.06707142857143213
18,2025-07-24 20:35:00+00:00,2025-07-24 22:00:00+00:00,short,146.9745,147.1745,147.1745,146.601,sl,-19.999999999998863,-380.4042140452104,3,279929,2025-07-25,85.0,50789.59781136357,50409.193597318364,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.601,147.022728,147.28327199999998,146.179272,145.91872800000002,146.97686206490013,146.91635000000002,146.8558379350999,146.9139264,bullish,66.84636118598212,0.0681428571428516
19,2025-07-24 20:55:00+00:00,2025-07-24 22:01:00+00:00,short,146.9985,147.1985,147.1985,146.601,sl,-19.999999999998863,-380.4033329143763,4,279974,2025-07-25,66.0,50409.193597318364,50028.790264403986,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.601,147.022728,147.28327199999998,146.179272,145.91872800000002,147.01241428451024,146.927,146.84158571548974,147.028,bearish,71.51702786377625,0.06592857142856547
20,2025-07-27 22:54:00+00:00,2025-07-27 23:31:00+00:00,short,147.7845,147.86450000000002,147.86450000000002,147.67648133333333,sl,-8.00000000000125,-270.51794041170297,5,500000,2025-07-28,37.0,50028.790264403986,49758.272323992285,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.70933333333332,147.7421853333333,147.7624813333333,147.67648133333333,147.65618533333333,147.7727413562619,147.7055,147.6382586437381,147.834,bearish,71.5686274509864,0.06278571428571159
21,2025-07-28 15:22:00+00:00,2025-07-28 15:42:00+00:00,short,148.4095,148.48950000000002,148.48950000000002,147.70933333333332,sl,-8.00000000000125,-269.3793163826819,4,500000,2025-07-29,20.0,49758.272323992285,49488.8930076096,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.70933333333332,147.7421853333333,147.7624813333333,147.67648133333333,147.65618533333333,148.41831677976768,148.24645,148.07458322023234,148.458,bearish,67.98780487804785,0.14914285714285874
22,2025-07-31 16:00:00+00:00,2025-07-31 16:10:00+00:00,short,150.6235,150.71833333333336,150.71833333333336,148.93433333333334,sl,-9.483333333335509,-314.6045050923524,4,500000,2025-08-01,10.0,49488.8930076096,49174.28850251725,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.93433333333334,149.59672133333333,150.00594533333336,148.27194533333335,147.86272133333333,150.6250743531544,150.50475,150.3844256468456,150.52954,bullish,65.26019690576777,0.15678571428571786
23,2025-07-31 18:25:00+00:00,2025-07-31 19:59:00+00:00,short,150.7245,150.80450000000002,150.80450000000002,148.93433333333334,sl,-8.00000000000125,-265.24407428164443,4,500000,2025-08-01,94.0,49174.28850251725,48909.044428235604,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.93433333333334,149.59672133333333,150.00594533333336,148.27194533333335,147.86272133333333,150.74088575325734,150.67069999999998,150.60051424674262,150.74201068800002,bearish,65.82733812949903,0.12785714285714636
24,2025-07-31 18:43:00+00:00,2025-07-31 20:00:00+00:00,short,150.75050000000002,150.83050000000003,150.83050000000003,148.93433333333334,sl,-8.00000000000125,-265.19835179228505,4,500000,2025-08-01,77.0,48909.044428235604,48643.84607644332,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.93433333333334,149.59672133333333,150.00594533333336,148.27194533333335,147.86272133333333,150.76190360545206,150.6787,150.59549639454792,150.69529999999997,bullish,69.65517241379142,0.1220714285714288
25,2025-08-03 22:00:00+00:00,2025-08-03 22:04:00+00:00,long,147.13549999999998,147.05549999999997,147.05549999999997,147.23066666666668,sl,-8.00000000000125,-272.0061473389725,5,500000,2025-08-04,4.0,48643.84607644332,48371.839929104346,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.23066666666668,147.25893466666668,147.2763986666667,147.20239866666668,147.18493466666666,147.4467494833114,147.2895,147.1322505166886,147.239,bearish,25.336322869950422,0.1345714285714215
26,2025-08-04 15:11:00+00:00,2025-08-04 15:39:00+00:00,short,147.2995,147.20239866666668,147.3795,147.20239866666668,tp1_then_tp2,6.8833333333316205,233.77861701697526,4,500000,2025-08-05,28.0,48371.839929104346,48605.618546121324,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.23066666666668,147.25893466666668,147.2763986666667,147.20239866666668,147.18493466666666,147.33857129701425,147.13595,146.93332870298576,147.24310967699816,bullish,67.87634408602091,0.204428571428567
27,2025-08-04 18:22:00+00:00,2025-08-04 21:10:00+00:00,long,146.95149999999998,147.0925,146.87149999999997,147.23066666666668,tp1_then_trailing_stop,19.594933333335973,665.7568370736897,5,500000,2025-08-05,168.0,48605.618546121324,49271.375383195016,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.23066666666668,147.25893466666668,147.2763986666667,147.20239866666668,147.18493466666666,147.10782665950177,147.02365,146.93947334049824,146.995,bearish,24.568965517239278,0.11242857142857636
28,2025-08-04 22:30:00+00:00,2025-08-04 23:11:00+00:00,long,146.91649999999998,146.7165,146.7165,147.358,sl,-19.999999999998863,-370.03881635669416,4,271454,2025-08-05,41.0,49271.375383195016,48901.33656683832,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.358,147.825568,148.114432,146.890432,146.60156800000001,147.19658882717175,147.0516,146.90661117282826,146.912,bullish,16.151202749140054,0.07500000000000487
29,2025-08-11 15:06:00+00:00,2025-08-11 18:52:00+00:00,short,148.04850000000002,148.12850000000003,148.12850000000003,147.65333333333334,sl,-8.00000000000125,-270.03581349980755,5,500000,2025-08-12,226.0,48901.33656683832,48631.30075333851,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.65333333333334,147.72171133333333,147.76395533333334,147.58495533333334,147.54271133333333,148.09116614558403,147.97255,147.853933854416,147.99756000000002,bullish,74.92877492878065,0.09799999999999695
30,2025-08-11 22:53:00+00:00,2025-08-12 00:00:00+00:00,short,148.2105,148.1915,148.41049999999998,147.90666666666667,session_close,1.9000000000005457,34.65416707436982,4,270287,2025-08-12,67.0,48631.30075333851,48665.95492041288,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.90666666666667,148.25046666666668,148.46286666666666,147.56286666666665,147.35046666666668,148.22468984990874,148.15769999999998,148.0907101500912,148.238,bearish,71.12970711297106,0.05621428571428818
31,2025-08-13 20:32:00+00:00,2025-08-13 23:27:00+00:00,long,147.3875,147.1875,147.1875,147.98233333333334,sl,-19.999999999998863,-365.4902760084719,4,268978,2025-08-14,175.0,48665.95492041288,48300.464644404405,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.98233333333334,148.34179533333335,148.56387133333334,147.62287133333334,147.40079533333335,147.49076428400335,147.43125,147.37173571599666,147.352,bullish,32.608695652177275,0.05771428571428113
32,2025-08-14 18:10:00+00:00,2025-08-15 00:00:00+00:00,short,147.9365,147.6795,148.13649999999998,147.51433333333333,session_close,25.7000000000005,466.304829038569,3,267952,2025-08-15,350.0,48300.464644404405,48766.769473442975,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.51433333333333,147.92803933333332,148.18362733333333,147.10062733333334,146.84503933333332,147.93491151398865,147.84165000000002,147.74838848601138,147.967,bearish,66.21253405994841,0.10528571428570745
33,2025-08-17 22:21:00+00:00,2025-08-17 23:02:00+00:00,long,147.1295,147.21542599999998,147.0495,147.21542599999998,tp1_then_tp2,6.949999999997659,236.06875006270843,5,500000,2025-08-18,41.0,48766.769473442975,49002.838223505685,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.19899999999998,147.21542599999998,147.225574,147.182574,147.17242599999997,147.24895296956933,147.17655,147.10414703043065,147.084,bullish,15.131578947367203,0.04885714285714471
34,2025-08-17 23:23:00+00:00,2025-08-18 00:00:00+00:00,short,147.3195,147.2835,147.39950000000002,147.19899999999998,session_close,3.6000000000001364,122.21328254692943,5,500000,2025-08-18,37.0,49002.838223505685,49125.051506052616,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.19899999999998,147.21542599999998,147.225574,147.182574,147.17242599999997,147.3114925819858,147.1868,147.06210741801422,147.357,bearish,81.59340659340975,0.05614285714285724
35,2025-08-18 23:19:00+00:00,2025-08-19 00:00:00+00:00,short,147.9455,147.9175,148.1455,147.63333333333333,session_close,2.800000000002001,51.59094765666978,4,272543,2025-08-19,41.0,49125.051506052616,49176.64245370928,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.63333333333333,147.97866133333332,148.19200533333333,147.28800533333333,147.07466133333332,147.94832852511715,147.86615,147.78397147488286,147.982,bearish,81.25000000000392,0.06257142857142485
36,2025-08-20 17:03:00+00:00,2025-08-20 20:15:00+00:00,long,147.1255,147.4165,146.99699999999999,147.719,tp1_then_trailing_stop,31.38980000000231,899.0311023837752,4,422284,2025-08-21,192.0,49176.64245370928,50075.67355609306,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.719,147.97570399999998,148.134296,147.462296,147.30370399999998,147.21358102018624,147.16795,147.12231897981374,147.098,bullish,34.09961685824452,0.1104999999999937
37,2025-08-20 17:13:00+00:00,2025-08-20 20:15:00+00:00,long,147.1095,147.4165,146.99699999999999,147.719,tp1_then_trailing_stop,32.98980000000142,1079.1199456477534,4,482290,2025-08-21,182.0,50075.67355609306,51154.793501740816,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.719,147.97570399999998,148.134296,147.462296,147.30370399999998,147.2216308069123,147.1627,147.10376919308771,147.09341165993933,bullish,33.77192982456337,0.1104999999999937
38,2025-08-21 19:00:00+00:00,2025-08-21 23:20:00+00:00,short,148.3545,148.4345,148.4345,147.335,sl,-8.00000000000125,-269.47913052562745,4,500000,2025-08-22,260.0,51154.793501740816,50885.31437121519,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.335,147.696372,147.91962800000002,146.97362800000002,146.750372,148.34417963702305,148.27955,148.21492036297695,148.30430003599363,bullish,66.96969696969846,0.07549999999999914
39,2025-08-21 19:14:00+00:00,2025-08-21 23:21:00+00:00,short,148.3705,148.4505,148.4505,147.335,sl,-8.00000000000125,-269.4500860556634,4,500000,2025-08-22,247.0,50885.31437121519,50615.86428515952,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.335,147.696372,147.91962800000002,146.97362800000002,146.750372,148.36871563351065,148.29235,148.21598436648935,148.382,bearish,65.86206896551656,0.07549999999999914
40,2025-08-24 22:49:00+00:00,2025-08-24 23:06:00+00:00,short,147.03650000000002,147.11650000000003,147.11650000000003,146.881,sl,-8.00000000000125,-271.893363422908,5,500000,2025-08-25,17.0,50615.86428515952,50343.97092173661,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.881,146.931806,146.96319400000002,146.830194,146.79880599999998,147.02807613409058,146.9049,146.7817238659094,147.068,bearish,70.50000000000168,0.08178571428571704
41,2025-08-25 18:32:00+00:00,2025-08-25 18:37:00+00:00,short,147.7045,147.7845,147.7845,146.881,sl,-8.00000000000125,-270.66437955270175,5,500000,2025-08-26,5.0,50343.97092173661,50073.306542183906,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.881,146.931806,146.96319400000002,146.830194,146.79880599999998,147.67946940690157,147.57080000000002,147.46213059309846,147.716,bearish,74.24242424242698,0.08435714285713962
42,2025-08-25 23:46:00+00:00,2025-08-26 00:00:00+00:00,short,147.83350000000002,147.8425,148.0335,147.496,session_close,-0.899999999998613,-16.898699629647428,3,277594,2025-08-26,14.0,50073.306542183906,50056.40784255426,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.496,147.92002000000002,148.18198,147.07198,146.81002,147.8496398128006,147.7759,147.7021601871994,147.806,bullish,66.52542372881291,0.06949999999999688
44,2025-08-28 16:25:00+00:00,2025-08-28 17:04:00+00:00,long,146.9615,146.7615,146.7615,147.62533333333332,sl,-19.999999999998863,-375.933742841255,4,275863,2025-08-29,39.0,50056.40784255426,49680.47409971301,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.62533333333332,147.96875133333333,148.1809153333333,147.2819153333333,147.06975133333333,147.08307594897596,146.9991,146.91512405102404,146.89699611856636,bullish,30.072463768121423,0.12371428571428973
43,2025-08-28 16:15:00+00:00,2025-08-28 17:07:00+00:00,long,146.9115,146.7115,146.7115,147.62533333333332,sl,-19.999999999998863,-375.9337202604899,5,275769,2025-08-29,52.0,49680.47409971301,49304.54037945252,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.62533333333332,147.96875133333333,148.1809153333333,147.2819153333333,147.06975133333333,147.09000865763792,146.9976,146.9051913423621,146.95522,bearish,21.653543307087673,0.12371428571428973
45,2025-08-28 21:21:00+00:00,2025-08-29 00:00:00+00:00,long,146.9065,146.8765,146.7065,147.62533333333332,session_close,-3.0000000000001137,-55.478854684039376,4,271618,2025-08-29,159.0,49304.54037945252,49249.06152476848,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.62533333333332,147.96875133333333,148.1809153333333,147.2819153333333,147.06975133333333,147.0107263889307,146.94615,146.88157361106929,146.86414,bullish,32.66331658291608,0.05335714285714183
46,2025-09-02 15:39:00+00:00,2025-09-02 17:41:00+00:00,short,148.3185,148.3985,148.3985,147.12,sl,-8.00000000000125,-269.54450348222014,5,500000,2025-09-03,122.0,49249.06152476848,48979.51702128626,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.12,147.346144,147.48585599999998,146.893856,146.75414400000003,148.32040404269506,148.1287,147.93699595730496,148.338,bearish,82.91262135922403,0.1860714285714258
47,2025-09-02 18:58:00+00:00,2025-09-02 23:45:00+00:00,short,148.5135,148.5935,148.5935,147.12,sl,-8.00000000000125,-269.19077886991187,5,500000,2025-09-03,287.0,48979.51702128626,48710.32624241635,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.12,147.346144,147.48585599999998,146.893856,146.75414400000003,148.51958724337626,148.3926,148.2656127566237,148.484,bullish,71.87500000000216,0.08014285714285409
48,2025-09-08 18:26:00+00:00,2025-09-08 18:46:00+00:00,long,147.6025,147.52249999999998,147.52249999999998,148.05666666666664,sl,-8.00000000000125,-271.14507956417674,5,500000,2025-09-09,20.0,48710.32624241635,48439.18116285217,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.05666666666664,148.16897466666663,148.23835866666664,147.94435866666666,147.87497466666665,147.78701559635505,147.70085,147.61468440364496,147.577,bullish,27.32732732731985,0.08842857142856733
49,2025-09-08 18:36:00+00:00,2025-09-08 18:54:00+00:00,long,147.5805,147.5005,147.5005,148.05666666666664,sl,-8.00000000000125,-271.1855214050546,4,500000,2025-09-09,18.0,48439.18116285217,48167.995641447116,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.05666666666664,148.16897466666663,148.23835866666664,147.94435866666666,147.87497466666665,147.8009652144417,147.68725,147.5735347855583,147.59488835285117,bearish,32.268370607026455,0.08492857142856687
50,2025-09-08 22:33:00+00:00,2025-09-08 23:24:00+00:00,long,147.45149999999998,147.2515,147.2515,147.81733333333332,sl,-19.999999999998863,-361.7497954180227,3,266341,2025-09-09,51.0,48167.995641447116,47806.245846029095,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.81733333333332,148.29024933333332,148.58241733333332,147.34441733333333,147.05224933333332,147.56285416271274,147.5079,147.45294583728727,147.48433679999997,bearish,34.28571428571847,0.06242857142857515
51,2025-09-08 23:03:00+00:00,2025-09-08 23:28:00+00:00,long,147.4195,147.2195,147.2195,147.81733333333332,sl,-19.999999999998863,-361.749632351672,4,266283,2025-09-09,25.0,47806.245846029095,47444.49621367742,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.81733333333332,148.29024933333332,148.58241733333332,147.34441733333333,147.05224933333332,147.55781668077364,147.47905,147.40028331922636,147.39305828,bullish,25.00000000000348,0.058214285714287585
52,2025-09-09 21:05:00+00:00,2025-09-10 00:00:00+00:00,long,147.3105,147.3925,147.1105,147.81733333333332,session_close,8.200000000002206,145.81053988504013,4,262090,2025-09-10,175.0,47444.49621367742,47590.30675356246,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.81733333333332,148.29024933333332,148.58241733333332,147.34441733333333,147.05224933333332,147.50599850877282,147.43474999999998,147.36350149122714,147.4438624,bearish,25.742574257426952,0.052785714285710536
53,2025-09-10 19:35:00+00:00,2025-09-11 00:00:00+00:00,short,147.4395,147.40349999999998,147.6395,147.07366666666667,session_close,3.6000000000029786,64.26238182952127,4,263125,2025-09-11,265.0,47590.30675356246,47654.569135391976,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.07366666666667,147.54161666666667,147.8307166666667,146.60571666666667,146.31661666666665,147.4324935537628,147.33845000000002,147.24440644623724,147.39371059512322,bullish,81.44329896906513,0.06849999999999414
54,2025-09-11 19:06:00+00:00,2025-09-11 21:49:00+00:00,long,147.1085,147.1755,146.9085,147.38666666666666,tp1_then_trailing_stop,6.906132549225874,123.35749449603605,5,262889,2025-09-12,163.0,47654.569135391976,47777.92662988801,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.38666666666666,147.59371066666665,147.72162266666666,147.17962266666666,147.05171066666665,147.34960933025977,147.23345,147.11729066974024,147.17366099456,bearish,26.234567901236034,0.08614285714285431
55,2025-09-11 19:16:00+00:00,2025-09-11 21:49:00+00:00,long,147.1055,147.1755,146.90550000000002,147.38666666666666,tp1_then_trailing_stop,7.206133333332332,128.7136693562058,5,262884,2025-09-12,153.0,47777.92662988801,47906.640299244216,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.38666666666666,147.59371066666665,147.72162266666666,147.17962266666666,147.05171066666665,147.35974135918514,147.22955000000002,147.0993586408149,147.092758016,bullish,23.659305993695696,0.08485714285713998
56,2025-09-15 15:32:00+00:00,2025-09-15 16:07:00+00:00,long,147.3245,147.2445,147.2445,147.64766666666665,sl,-8.00000000000125,-271.6570058644381,4,500000,2025-09-16,35.0,47906.640299244216,47634.98329337978,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.64766666666665,147.67975466666664,147.69957866666667,147.61557866666666,147.59575466666664,147.47294985532758,147.3952,147.3174501446724,147.35452835150133,bearish,30.638297872335116,0.08185714285714799
57,2025-09-15 15:54:00+00:00,2025-09-16 00:00:00+00:00,long,147.3115,147.3955,147.23149999999998,147.64766666666665,session_close,8.400000000000318,284.9476408710008,5,500000,2025-09-16,486.0,47634.98329337978,47919.930934250784,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.64766666666665,147.67975466666664,147.69957866666667,147.61557866666666,147.59575466666664,147.4728181812501,147.38515,147.29748181874993,147.34939749455464,bearish,28.440366972468937,0.0809285714285762
58,2025-09-15 17:51:00+00:00,2025-09-16 00:00:00+00:00,long,147.2755,147.3955,147.19549999999998,147.64766666666665,session_close,12.000000000000455,407.06805838714394,5,500000,2025-09-16,369.0,47919.930934250784,48326.99899263793,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.64766666666665,147.67975466666664,147.69957866666667,147.61557866666666,147.59575466666664,147.4080015873184,147.345,147.2819984126816,147.303,bearish,20.56737588650752,0.07064285714285948
59,2025-09-16 16:25:00+00:00,2025-09-16 16:55:00+00:00,long,146.4595,146.37949999999998,146.37949999999998,147.45900000000003,sl,-8.00000000000125,-273.26230790517974,5,500000,2025-09-17,30.0,48326.99899263793,48053.73668473275,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.45900000000003,147.67253800000003,147.80446200000003,147.24546200000003,147.11353800000003,146.68041157073105,146.55995000000001,146.43948842926898,146.4824914144709,bearish,27.66570605187357,0.11978571428571375
60,2025-09-16 23:20:00+00:00,2025-09-17 00:00:00+00:00,long,146.3905,146.3945,146.19050000000001,146.76766666666666,session_close,0.39999999999906777,7.207839092298828,3,263797,2025-09-17,40.0,48053.73668473275,48060.94452382505,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.76766666666666,147.25013266666664,147.54820066666667,146.28520066666667,145.98713266666664,146.52070153278595,146.4685,146.41629846721406,146.46403171097597,bearish,30.66666666666616,0.05007142857142607
61,2025-09-16 23:30:00+00:00,2025-09-17 00:00:00+00:00,long,146.3535,146.3945,146.1535,146.76766666666666,session_close,4.099999999999682,73.86186639524819,4,263731,2025-09-17,30.0,48060.94452382505,48134.8063902203,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.76766666666666,147.25013266666664,147.54820066666667,146.28520066666667,145.98713266666664,146.5495623127607,146.45575000000002,146.36193768723933,146.32677999999999,bullish,26.691729323308394,0.05328571428571292
62,2025-09-17 16:30:00+00:00,2025-09-17 18:00:00+00:00,long,146.28549999999998,146.0855,146.0855,146.76766666666666,sl,-19.999999999998863,-361.5047352406433,3,264053,2025-09-18,90.0,48134.8063902203,47773.30165497966,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.76766666666666,147.25013266666664,147.54820066666667,146.28520066666667,145.98713266666664,146.39626317903588,146.33745000000002,146.27863682096415,146.256,bullish,33.828996282519824,0.08085714285713712
63,2025-09-18 20:00:00+00:00,2025-09-19 00:00:00+00:00,short,147.9965,147.9415,148.111,146.493,session_close,5.500000000000682,172.17271691853304,5,463118,2025-09-19,240.0,47773.30165497966,47945.47437189819,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.493,147.091976,147.46202399999999,145.894024,145.523976,147.95904406361416,147.89335,147.82765593638584,147.9026944,bullish,73.40425531914862,0.06535714285714025
64,2025-09-21 22:00:00+00:00,2025-09-21 22:57:00+00:00,long,147.9125,147.9925,147.83249999999998,147.9925,tp1_then_tp2,6.000000000000227,202.73124361304664,5,500000,2025-09-22,57.0,47945.47437189819,48148.20561551124,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.92133333333334,147.93202933333333,147.93863733333333,147.91063733333334,147.90402933333334,147.9920204208752,147.93845000000002,147.88487957912483,147.928,bearish,22.330097087379187,0.04200000000000159
65,2025-09-21 22:52:00+00:00,2025-09-21 23:42:00+00:00,short,147.98250000000002,148.06250000000003,148.06250000000003,147.9025,sl,-8.00000000000125,-270.1561840439426,5,500000,2025-09-22,50.0,48148.20561551124,47878.0494314673,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.92133333333334,147.93202933333333,147.93863733333333,147.91063733333334,147.90402933333334,147.98425571158498,147.93720000000002,147.89014428841506,147.94895451084798,bullish,76.15384615384599,0.04592857142857148
66,2025-09-21 23:09:00+00:00,2025-09-21 23:45:00+00:00,short,148.0075,148.0875,148.0875,147.92133333333334,sl,-8.00000000000125,-270.110576517304,5,500000,2025-09-22,36.0,47878.0494314673,47607.93885494999,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.92133333333334,147.93202933333333,147.93863733333333,147.91063733333334,147.90402933333334,148.00519545430467,147.9469,147.88860454569533,147.979,bullish,72.07792207790914,0.04764285714285726
67,2025-09-22 16:24:00+00:00,2025-09-22 17:31:00+00:00,long,147.7875,147.70749999999998,147.70749999999998,147.92133333333334,sl,-8.00000000000125,-270.80547704081556,5,500000,2025-09-23,67.0,47607.93885494999,47337.13337790918,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.92133333333334,147.93202933333333,147.93863733333333,147.91063733333334,147.90402933333334,147.92643583201107,147.84845,147.77046416798896,147.738,bullish,25.806451612903658,0.0973571428571408
68,2025-09-22 18:01:00+00:00,2025-09-23 00:00:00+00:00,long,147.6695,147.7245,147.5895,147.92133333333334,session_close,5.500000000000682,186.1573401839465,4,500000,2025-09-23,359.0,47337.13337790918,47523.29071809313,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.92133333333334,147.93202933333333,147.93863733333333,147.91063733333334,147.90402933333334,147.80977857562002,147.73714999999999,147.66452142437996,147.692,bearish,31.83673469387817,0.06378571428571231
69,2025-09-23 22:02:00+00:00,2025-09-24 00:00:00+00:00,long,147.5845,147.5405,147.3845,147.83972733333334,session_close,-4.399999999998272,-78.43657843097627,3,263013,2025-09-24,118.0,47523.29071809313,47444.85413966215,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,147.6814242908998,147.63515,147.58887570910022,147.618,bearish,30.107526881708765,0.0549999999999987
70,2025-09-24 18:45:00+00:00,2025-09-24 19:24:00+00:00,short,148.81650000000002,148.89650000000003,148.89650000000003,147.66133333333335,sl,-8.00000000000125,-268.6429835490173,4,500000,2025-09-25,39.0,47444.85413966215,47176.21115611313,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,148.81447127264354,148.76139999999998,148.70832872735642,148.77641559999998,bullish,67.60000000000446,0.053428571428568716
