trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,rejection_confirmed,divergence_present,inside_ir,quality_markers,sl_source,tp_source,distance_to_ir_boundary_pips,distance_to_midpoint_pips,distance_to_pivot_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
1,2023-06-27 19:26:00+00:00,2023-06-27 19:24:00+00:00,2,2023-06-27 22:00:00+00:00,short,144.03050000000002,144.0605,144.24466666666672,143.37966666666668,session_close,-2.9999999999972715,-78.777111005374,4,378289,6.0,21.416666666669926,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,2.5000000000034106,6.699999999997885,False,False,False,,pivot,pivot,0.0,0.0,66.63333333333128,2023-06-28,154.0,100000.0,99921.22288899463,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,144.056887763888,144.0193,143.98171223611197,144.07,bearish,68.55345911948707,0.06871428571428899
2,2023-06-27 20:55:00+00:00,2023-06-27 20:53:00+00:00,2,2023-06-27 22:00:00+00:00,short,144.0705,144.0605,144.24466666666672,143.37966666666668,session_close,1.0000000000019327,32.29886054823489,4,465299,6.0,17.41666666667072,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,4.100000000002524,2.4999999999977263,False,False,False,,pivot,pivot,0.0,0.0,69.23333333333233,2023-06-28,65.0,99921.22288899463,99953.52174954287,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37966666666668,143.67953666666668,143.8647966666667,143.07979666666668,142.89453666666665,144.07668919465377,144.04465,144.0126108053462,144.086,bearish,68.18181818181819,0.0492142857142913
3,2023-06-28 19:42:00+00:00,2023-06-28 19:40:00+00:00,2,2023-06-28 22:00:00+00:00,short,144.3625,144.4175,144.6425,143.83,session_close,-5.49999999999784,-110.39721640378583,4,289878,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,immediate,0.0,18.099999999998317,False,False,False,,pivot,pivot,0.0,0.0,54.20000000000016,2023-06-29,138.0,99953.52174954287,99843.12453313908,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.83,144.17150800000002,144.38249199999998,143.488492,143.27750800000004,144.3726360316499,144.31895,144.2652639683501,144.322,bullish,65.38461538461725,0.07650000000000391
4,2023-06-29 18:27:00+00:00,2023-06-29 18:26:00+00:00,1,2023-06-29 22:00:00+00:00,short,144.8685,144.7895,144.8485,144.24799999999996,tp1_then_session_close,6.950003269402681,139.46929329059714,4,290573,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,13.100000000002865,3.299999999998704,False,False,False,,pivot,pivot,0.0,0.0,63.00000000000239,2023-06-30,213.0,99843.12453313908,99982.59382642969,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.24799999999996,144.58721599999996,144.79678399999997,143.90878399999997,143.69921599999995,144.87613703884176,144.82175,144.76736296115826,144.84072,bullish,68.9320388349532,0.07121428571428672
5,2023-07-05 18:36:00+00:00,2023-07-05 18:35:00+00:00,1,2023-07-05 21:10:00+00:00,short,144.64950000000002,144.6295,144.6295,144.45600000000002,tp1_then_be_stop,3.999993116243195,80.37054182465621,5,290539,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,7.500000000001705,5.599999999998317,False,False,False,,pivot,pivot,0.0,0.0,21.89999999999941,2023-07-06,154.0,99982.59382642969,100062.96436825434,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.45600000000002,144.64623600000002,144.76376400000004,144.26576400000002,144.148236,144.67217215354543,144.6018,144.53142784645456,144.61741755648,bullish,71.2802768166111,0.07257142857143199
6,2023-07-06 19:41:00+00:00,2023-07-06 19:39:00+00:00,2,2023-07-06 22:00:00+00:00,long,144.0995,144.06550000000001,143.8195,144.46033333333332,session_close,-3.3999999999991815,-68.36250177868835,5,289667,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,4.099999999999682,7.499999999998863,False,False,False,,pivot,pivot,0.0,0.0,36.933333333331575,2023-07-07,139.0,100062.96436825434,99994.60186647566,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.46033333333332,144.7113073333333,144.86635933333332,144.20935933333334,144.05430733333333,144.21927867575926,144.15474999999998,144.0902213242407,144.12591564999678,bearish,29.901960784316046,0.07964285714285982
7,2023-07-11 16:54:00+00:00,2023-07-11 16:52:00+00:00,2,2023-07-11 19:21:00+00:00,long,140.38549999999998,140.4145,140.4055,141.87199999999999,tp1_then_time_decay,5.0499923761312155,101.4020984578633,5,282009,7.199999999999969,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,8.70000000000175,9.29999999999609,False,False,False,,pivot,pivot,0.0,0.0,148.39999999999804,2023-07-12,147.0,99994.60186647566,100096.00396493352,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.87199999999999,142.531332,142.93866799999998,141.21266799999998,140.805332,140.62349730290643,140.503,140.38250269709354,140.358,bullish,27.73109243697766,0.14399999999999938
8,2023-07-11 17:06:00+00:00,2023-07-11 17:03:00+00:00,3,2023-07-11 19:59:00+00:00,long,140.3295,140.38049999999998,140.3495,141.87199999999999,tp1_then_trailing_stop,5.960714285713209,127.18253423278423,5,299548,6.821428571428559,26.350000000002183,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,immediate,14.300000000000068,3.6999999999977717,False,False,False,,pivot,pivot,0.0,0.0,153.19999999999823,2023-07-12,173.0,100096.00396493352,100223.1864991663,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.87199999999999,142.531332,142.93866799999998,141.21266799999998,140.805332,140.62340936923096,140.48104999999998,140.338690630769,140.362,bearish,16.343490304714194,0.13642857142857118
9,2023-07-13 18:36:00+00:00,2023-07-13 18:35:00+00:00,1,2023-07-13 18:43:00+00:00,long,138.01749999999998,138.0375,138.0375,138.984,tp1_then_be_stop,3.9999928027787526,80.50685483044707,3,277885,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,immediate,7.900000000003615,1.6999999999967486,False,False,False,,pivot,pivot,0.0,0.0,103.90000000000157,2023-07-14,7.0,100223.1864991663,100303.69335399674,TOKYO_MEANREV,tokyo_meanrev,tokyo,138.984,139.826692,140.34730800000003,138.141308,137.620692,138.1706407455314,138.0711,137.97155925446862,138.06296,bearish,33.510638297873186,0.08985714285714153
10,2023-07-19 19:33:00+00:00,2023-07-19 19:32:00+00:00,1,2023-07-19 21:05:00+00:00,short,139.6845,139.6645,139.6645,138.548,tp1_then_be_stop,4.000000000000625,80.62993152270845,5,281468,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,6.700000000000728,8.599999999998431,False,False,False,,pivot,pivot,0.0,0.0,115.00000000000057,2023-07-20,92.0,100303.69335399674,100384.32328551945,TOKYO_MEANREV,tokyo_meanrev,tokyo,138.548,139.103046,139.445954,137.992954,137.650046,139.70133016828643,139.61335,139.52536983171356,139.70858,bearish,73.78640776698131,0.07957142857142685
