trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,adx_m15,ema20_m5,roc10_m5,sl_pips,R,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,combo
387,strat_a_meanrev,2025-06-24 16:58:00+00:00,2025-06-24 17:16:00+00:00,long,strat_a_window,144.71200000000002,144.61200000000002,144.61200000000002,144.77200000000002,154.70200000000003,sl_hit,-9.999999999999432,-536.3489890188614,775625,18.0,71463.80269402431,70927.45370500545,0.3999999999962256,10.300000000003706,2025-06-24,strat_a_meanrev,0.0075,,,,,,22.99411288303508,,,9.999999999999432,-1.0,146.732,147.504404,145.959596,144.97420798888814,144.6302920111119,39.94490358127167,AC
388,strat_a_meanrev,2025-06-24 17:11:00+00:00,2025-06-24 17:22:00+00:00,long,strat_a_window,144.69,144.59,144.59,144.75,154.68,sl_hit,-9.999999999999432,-536.348986790204,775507,11.0,70927.45370500545,70391.10471821524,0.1999999999981128,10.200000000000387,2025-06-24,strat_a_meanrev,0.0075,,,,,,23.83664870001012,,,9.999999999999432,-1.0,146.732,147.504404,145.959596,144.95708808083268,144.6540119191673,16.571428571432193,ABC
389,strat_b_breakout,2025-06-25 00:45:00+00:00,2025-06-25 00:59:00+00:00,long,strat_b_window,145.03400000000002,144.875,144.875,145.17167857142857,155.02400000000003,sl_hit,-15.900000000002025,-352.34070750651597,321040,14.0,70391.10471821524,70038.76401070872,0.3999999999962256,16.0000000000025,2025-06-25,strat_b_breakout,0.005,144.978,144.772,144.875,20.600000000001728,normal_12_30,26.208087508427514,144.9233072777091,0.000579542161692285,15.900000000002024,-1.0000000000000002,,,,,,,
390,strat_a_meanrev,2025-06-26 16:32:00+00:00,2025-06-26 16:41:00+00:00,long,strat_a_window,144.15,144.05,144.05,144.21,154.14000000000001,sl_hit,-9.999999999999432,-525.6549809093765,757206,9.0,70038.76401070872,69513.10902979935,1.3999999999981583,10.000000000002274,2025-06-26,strat_a_meanrev,0.0075,,,,,,22.961097609113512,,,9.999999999999432,-1.0,145.25700000000003,145.77002600000003,144.74397400000004,144.52626812674163,144.20973187325836,17.33615221987236,ABC
391,strat_a_meanrev,2025-06-26 16:42:00+00:00,2025-06-26 17:05:00+00:00,long,strat_a_window,144.11,144.17499999999998,144.13000000000002,144.17000000000002,154.10000000000002,partial_tp_then_be,6.250000332748491,325.7012082254473,751315,23.0,69513.10902979935,69838.8102380248,15.999999999996817,2.200000000001978,2025-06-26,strat_a_meanrev,0.0075,,,,,,22.961097609113512,,,2.000000000001023,3.1250001663726468,145.25700000000003,145.77002600000003,144.74397400000004,144.55471969036057,144.12048030963945,16.007905138338614,ABC
392,strat_a_meanrev,2025-06-26 16:52:00+00:00,2025-06-26 17:05:00+00:00,long,strat_a_window,144.148,144.168,144.168,144.208,154.138,sl_hit,3.9999973387026837,208.46683336756362,751513,13.0,69838.8102380248,70047.27707139237,12.199999999998568,3.6000000000001364,2025-06-26,strat_a_meanrev,0.0075,,,,,,21.81592357475916,,,2.000000000001023,1.9999986693503187,145.25700000000003,145.77002600000003,144.74397400000004,144.53877896443908,144.07482103556094,29.704797047968512,AC
393,strat_a_meanrev,2025-06-26 17:08:00+00:00,2025-06-26 17:36:00+00:00,long,strat_a_window,144.16,144.18,144.18,144.22,154.15,sl_hit,3.999997359217158,210.06879163187395,757351,28.0,70047.27707139237,70257.34586302424,7.999999999998408,3.6000000000001364,2025-06-26,strat_a_meanrev,0.0075,,,,,,20.17366184308145,,,2.000000000001023,1.9999986796075557,145.25700000000003,145.77002600000003,144.74397400000004,144.47659544559383,144.06160455440613,38.55072463768159,AC
394,strat_a_meanrev,2025-06-27 17:26:00+00:00,2025-06-29 21:38:00+00:00,short,strat_a_window,144.714,144.47500000000002,144.694,144.62305263157896,134.724,partial_tp_then_be,16.49736842105085,310.8883576111876,272336,3132.0,70257.34586302424,70568.23422063542,32.99999999999841,20.000000000001705,2025-06-27,strat_a_meanrev,0.0075,,,,,,17.697412039098097,,,2.000000000001023,8.248684210521205,144.4706666666667,145.0493966666667,143.89193666666668,144.7480792574605,144.52862074253952,66.90476190476078,BC
395,strat_a_meanrev,2025-06-27 17:36:00+00:00,2025-06-29 21:38:00+00:00,short,strat_a_window,144.76399999999998,144.47500000000002,144.74399999999997,144.6420597014926,134.77399999999997,partial_tp_then_be,20.54701492536708,387.31301826519075,272430,3122.0,70568.23422063542,70955.54723890062,37.9999999999967,15.00000000000341,2025-06-27,strat_a_meanrev,0.0075,,,,,,16.8949748538109,,,2.000000000001023,10.273507462678284,144.4706666666667,145.0493966666667,143.89193666666668,144.76185598788516,144.52304401211484,67.06443914081109,BC
396,strat_a_meanrev,2025-07-01 17:32:00+00:00,2025-07-01 19:04:00+00:00,long,strat_a_window,143.638,143.70099999999996,143.65800000000002,143.698,153.62800000000001,partial_tp_then_be,6.150000196232237,327.14211974188504,764393,92.0,70955.54723890062,71282.6893586425,14.799999999999613,4.400000000001114,2025-07-01,strat_a_meanrev,0.0075,,,,,,34.31813172682016,,,2.000000000001023,3.0750000981145456,144.19566666666665,144.57155466666666,143.81977866666665,143.76764404228442,143.6161559577156,35.4466858789642,AC
397,strat_a_meanrev,2025-07-01 17:42:00+00:00,2025-07-01 19:04:00+00:00,long,strat_a_window,143.642,143.70099999999996,143.662,143.702,153.632,partial_tp_then_be,5.949999999998568,316.50770291663866,764414,82.0,71282.6893586425,71599.19706155914,14.400000000000546,4.800000000000182,2025-07-01,strat_a_meanrev,0.0075,,,,,,34.31813172682016,,,2.000000000001023,2.9749999999977623,144.19566666666665,144.57155466666666,143.81977866666665,143.76341851566065,143.62298148433933,36.607142857143984,AC
398,strat_a_meanrev,2025-07-02 17:09:00+00:00,2025-07-02 17:30:00+00:00,long,strat_a_window,143.672,143.692,143.692,143.732,153.662,sl_hit,3.9999927415000136,76.6865209520597,275539,21.0,71599.19706155914,71675.8835825112,6.999999999999318,6.200000000001182,2025-07-02,strat_a_meanrev,0.0075,,,,,,15.159717393631228,,,2.000000000001023,1.9999963707489836,143.37333333333333,143.89361733333334,142.85304933333333,143.86589565938735,143.63550434061264,31.630170316303037,BC
399,strat_a_meanrev,2025-07-02 18:39:00+00:00,2025-07-02 21:44:00+00:00,long,strat_a_window,143.62400000000002,143.64400000000003,143.64400000000003,143.68716923076923,153.61400000000003,sl_hit,4.158461538460757,79.80847393873788,275742,185.0,71675.8835825112,71755.69205644995,18.599999999997863,6.0000000000030695,2025-07-02,strat_a_meanrev,0.0075,,,,,,29.341830715207657,,,2.000000000001023,2.079230769229315,143.37333333333333,143.89361733333334,142.85304933333333,143.74284142809273,143.61655857190726,26.122448979597053,BC
400,strat_a_meanrev,2025-07-02 18:49:00+00:00,2025-07-02 21:44:00+00:00,long,strat_a_window,143.608,143.64499999999998,143.62800000000001,143.68111428571427,153.598,partial_tp_then_be,5.505707736411469,105.65845281877897,275711,175.0,71755.69205644995,71861.35050926873,20.199999999999818,4.400000000001114,2025-07-02,strat_a_meanrev,0.0075,,,,,,31.218198594998313,,,2.000000000001023,2.752853868204326,143.37333333333333,143.89361733333334,142.85304933333333,143.7467228933076,143.59687710669243,28.632478632480655,BC
401,strat_a_meanrev,2025-07-03 19:00:00+00:00,2025-07-03 20:00:00+00:00,short,strat_a_window,145.095,145.075,145.075,145.035,135.105,sl_hit,4.000000000000625,215.6583160122347,782004,60.0,71861.35050926873,72077.00882528097,10.199999999997544,3.0000000000001137,2025-07-03,strat_a_meanrev,0.0075,,,,,,19.21774345336735,,,2.000000000001023,1.9999999999992895,143.73799999999997,144.09249599999998,143.38350399999996,145.09519536242203,145.01540463757794,40.20618556701424,AB
402,strat_a_meanrev,2025-07-03 19:10:00+00:00,2025-07-03 20:00:00+00:00,short,strat_a_window,145.094,145.07399999999998,145.07399999999998,145.034,135.10399999999998,sl_hit,4.000000000000625,215.6581481894964,781998,50.0,72077.00882528097,72292.66697347046,10.099999999997067,1.700000000002433,2025-07-03,strat_a_meanrev,0.0075,,,,,,17.36979745017793,,,2.000000000001023,1.9999999999992895,143.73799999999997,144.09249599999998,143.38350399999996,145.10855357821035,145.01354642178964,55.5555555555543,AB
403,strat_a_meanrev,2025-07-03 20:22:00+00:00,2025-07-03 22:00:00+00:00,long,strat_a_window,144.98600000000002,144.90599999999998,144.70600000000002,145.05930042918445,154.97600000000003,session_close,-8.000000000004093,-154.9981367231964,280752,98.0,72292.66697347046,72137.66883674727,0.5999999999971806,8.40000000000316,2025-07-03,strat_a_meanrev,0.0075,,,,,,18.28344103153595,,,28.000000000000114,-0.28571428571443075,143.73799999999997,144.09249599999998,143.38350399999996,145.1055971489573,144.97580285104274,34.4262295081987,BC
404,strat_a_meanrev,2025-07-03 20:42:00+00:00,2025-07-03 22:00:00+00:00,long,strat_a_window,144.931,144.90599999999998,144.651,145.05264822134384,154.92100000000002,session_close,-2.5000000000034106,-48.418457482848005,280645,78.0,72137.66883674727,72089.25037926441,3.4999999999968168,2.9000000000024784,2025-07-03,strat_a_meanrev,0.0075,,,,,,18.049385688210922,,,28.000000000000114,-0.08928571428583573,143.73799999999997,144.09249599999998,143.38350399999996,145.0997778911446,144.94782210885538,35.64356435644001,BC
406,strat_a_meanrev,2025-07-04 19:54:00+00:00,2025-07-06 21:19:00+00:00,short,strat_a_window,144.509,144.484,144.48899999999998,144.44899999999998,134.51899999999998,partial_tp_then_time_decay,4.249993728519159,82.09388819647988,279041,2965.0,72089.25037926441,72171.3442674609,6.799999999998363,8.70000000000175,2025-07-04,strat_a_meanrev,0.0075,,,,,,24.110171844578122,,,2.000000000001023,2.124996864258492,144.54066666666668,145.22444666666667,143.8568866666667,144.51259129302088,144.4721087069791,62.00000000000454,BC
405,strat_a_meanrev,2025-07-04 19:11:00+00:00,2025-07-06 22:00:00+00:00,short,strat_a_window,144.47799999999998,144.519,144.75799999999998,144.41799999999998,134.48799999999997,session_close,-4.100000000002524,-79.14683190450418,278981,3049.0,72171.3442674609,72092.19743555639,5.3999999999973625,11.800000000002342,2025-07-04,strat_a_meanrev,0.0075,,,,,,30.649922116822857,,,28.000000000000114,-0.14642857142866098,144.54066666666668,145.22444666666667,143.8568866666667,144.5007098824921,144.46959011750792,63.09523809523245,BC
407,strat_a_meanrev,2025-07-08 17:06:00+00:00,2025-07-08 17:28:00+00:00,long,strat_a_window,146.71,146.73000000000002,146.73000000000002,146.7724594594594,156.70000000000002,sl_hit,4.12296547932268,79.58785139623603,283303,22.0,72092.19743555639,72171.78528695263,9.199999999998454,2.800000000002001,2025-07-08,strat_a_meanrev,0.0075,,,,,,33.12957385484255,,,2.000000000001023,2.0614827396602853,145.494,146.264876,144.723124,146.87231949686168,146.70048050313835,36.93877551020363,BC
408,strat_a_meanrev,2025-07-08 18:09:00+00:00,2025-07-08 18:39:00+00:00,long,strat_a_window,146.678,146.698,146.698,146.74356999999992,156.668,sl_hit,4.2784919644618515,82.67941925483115,283553,30.0,72171.78528695263,72254.46470620745,7.800000000000296,2.400000000000091,2025-07-08,strat_a_meanrev,0.0075,,,,,,21.332768390483615,,,2.000000000001023,2.1392459822298315,145.494,146.264876,144.723124,146.83601702785992,146.65468297214002,30.607966457024133,BC
409,strat_a_meanrev,2025-07-08 19:01:00+00:00,2025-07-08 22:00:00+00:00,long,strat_a_window,146.64000000000001,146.558,146.36,146.72857894736845,156.63000000000002,session_close,-8.200000000002206,-158.79044473864448,283805,179.0,72254.46470620745,72095.67426146881,4.599999999996385,12.500000000002842,2025-07-08,strat_a_meanrev,0.0075,,,,,,18.48519149163073,,,28.000000000000114,-0.2928571428572204,145.494,146.264876,144.723124,146.77325112567334,146.64004887432665,33.62318840579846,BCD
410,strat_a_meanrev,2025-07-08 19:13:00+00:00,2025-07-08 22:00:00+00:00,long,strat_a_window,146.648,146.558,146.368,146.72198170731713,156.638,session_close,-9.000000000000341,-174.29140681505595,283820,167.0,72095.67426146881,71921.38285465376,3.7999999999982492,13.300000000000978,2025-07-08,strat_a_meanrev,0.0075,,,,,,18.48519149163073,,,28.000000000000114,-0.3214285714285823,145.494,146.264876,144.723124,146.7634347385781,146.62846526142187,39.20972644377049,BCD
412,strat_a_meanrev,2025-07-09 17:14:00+00:00,2025-07-09 18:04:00+00:00,long,strat_a_window,146.31900000000002,146.33900000000003,146.33900000000003,146.37900000000002,156.30900000000003,sl_hit,4.000000000000625,77.0321595276975,281878,50.0,71921.38285465376,71998.41501418145,6.699999999997885,3.1000000000034333,2025-07-09,strat_a_meanrev,0.0075,,,,,,34.00724667487443,,,2.000000000001023,1.9999999999992895,146.457,146.895154,146.018846,146.54327960116115,146.31522039883885,30.232558139532728,BC
