trade_id,entry_datetime,exit_datetime,direction,mode,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,entry_session_day,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,rsi_m5,atr_m15,adx_m15,session_mean,day_type,news_event_id,news_move_pips,first_hour_high,first_hour_low,ema20_m5,roc10_m5
88,2025-02-17 00:15:00+00:00,2025-02-17 00:24:00+00:00,long,mean_reversion,morning_active,152.04000000000002,152.048,151.79000000000002,152.49666666666667,162.03000000000003,trailing_stop,0.7999999999981355,27.051825739177197,514147,9.0,84541.44370936824,84568.49553510742,6.899999999995998,2.0000000000038654,2025-02-17,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,152.49666666666667,152.92832666666666,153.19500666666667,152.06500666666668,151.79832666666667,152.4713825679322,152.21805,151.9647174320678,29.135053110775374,0.098000000000001,20.013546022659703,151.9915,UNCLASSIFIED,,,,,,
89,2025-02-17 00:45:00+00:00,2025-02-17 00:49:00+00:00,long,mean_reversion,morning_active,151.95100000000002,151.862,151.71832666666666,152.49666666666667,161.94100000000003,trailing_stop,-8.900000000002706,-323.67243286678,552287,4.0,84568.49553510742,84244.82310224064,0.0,12.000000000003297,2025-02-17,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,152.49666666666667,152.92832666666666,153.19500666666667,152.06500666666668,151.79832666666667,152.43570032718404,152.13010000000003,151.82449967281602,21.212121212121772,0.11014285714285522,23.735397395528427,151.99652173913043,UNCLASSIFIED,,,,,,
90,2025-02-20 00:15:00+00:00,2025-02-20 00:22:00+00:00,long,mean_reversion,morning_active,151.169,151.134,150.93255266666665,151.67566666666667,161.15900000000002,trailing_stop,-3.500000000002501,-124.73176121861047,538606,7.0,84244.82310224064,84120.09134102202,4.699999999996862,8.300000000002683,2025-02-20,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,151.67566666666667,152.08555266666667,152.33878066666668,151.26578066666667,151.01255266666666,151.47525792134755,151.28905000000003,151.10284207865251,41.973490427097374,0.08264285714285993,63.39955723716231,151.14549999999997,UNCLASSIFIED,,,,,,
91,2025-02-20 00:50:00+00:00,2025-02-20 00:54:00+00:00,long,mean_reversion,morning_active,151.056,150.976,150.806,151.10896078431372,161.04600000000002,trailing_stop,-8.00000000000125,-269.3265154727,508273,4.0,84120.09134102202,83850.76482554933,0.9999999999990905,9.400000000002251,2025-02-20,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,151.67566666666667,152.08555266666667,152.33878066666668,151.26578066666667,151.01255266666666,151.41438942255652,151.18785,150.96131057744347,27.906976744184604,0.09571428571428799,69.88743787463444,151.10896078431372,UNCLASSIFIED,,,,,,
92,2025-02-24 00:25:00+00:00,2025-02-24 00:29:00+00:00,long,mean_reversion,morning_active,149.06400000000002,149.0,148.81400000000002,149.19334615384614,159.05400000000003,trailing_stop,-6.400000000002137,-214.75006711416572,499965,4.0,83850.76482554933,83636.01475843517,0.3999999999962256,7.200000000003115,2025-02-24,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,149.653,150.34441999999999,150.77158,148.96158,148.53441999999998,149.42461906674,149.23579999999998,149.04698093325996,41.08956602031445,0.11328571428571317,39.082535940340726,149.19334615384614,UNCLASSIFIED,,,,,,
93,2025-02-25 00:20:00+00:00,2025-02-25 00:30:00+00:00,short,mean_reversion,morning_active,150.063,150.12400000000002,150.313,149.47966666666665,140.07299999999998,trailing_stop,-6.100000000003547,-203.98860941633453,502026,10.0,83636.01475843517,83432.02614901883,1.4999999999986358,6.500000000002615,2025-02-25,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,149.47966666666665,149.87274466666665,150.11558866666664,149.08658866666664,148.84374466666665,150.08567862847357,149.86460000000002,149.64352137152648,75.66909975669078,0.08857142857143328,26.759937322705476,150.02161904761908,UNCLASSIFIED,,,,,,
94,2025-02-25 00:35:00+00:00,2025-02-25 00:39:00+00:00,short,mean_reversion,morning_active,150.07,150.13000000000002,150.32,149.47966666666665,140.07999999999998,trailing_stop,-6.0000000000030695,-200.15653100656343,500825,4.0,83432.02614901883,83231.86961801226,0.5999999999971806,6.200000000001182,2025-02-25,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,149.47966666666665,149.87274466666665,150.11558866666664,149.08658866666664,148.84374466666665,150.14707660341008,149.9212,149.6953233965899,71.84873949579949,0.08635714285714714,30.290405836050326,150.04933333333338,UNCLASSIFIED,,,,,,
95,2025-02-25 00:45:00+00:00,2025-02-25 00:50:00+00:00,short,mean_reversion,morning_active,150.10299999999998,150.155,150.35299999999998,149.47966666666665,140.11299999999997,trailing_stop,-5.200000000002092,-173.06228896813593,499734,5.0,83231.86961801226,83058.80732904412,1.1999999999972033,5.500000000003524,2025-02-25,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,149.47966666666665,149.87274466666665,150.11558866666664,149.08658866666664,148.84374466666665,150.18044363012854,149.95595,149.73145636987147,83.89261744966822,0.08864285714286016,33.04737602547642,150.06091304347825,UNCLASSIFIED,,,,,,
96,2025-02-26 00:20:00+00:00,2025-02-26 00:25:00+00:00,long,mean_reversion,morning_active,148.794,148.726,148.544,149.297,158.78400000000002,trailing_stop,-6.800000000001205,-226.02321046761134,494346,5.0,83058.80732904412,82832.78411857651,0.9999999999990905,7.400000000001228,2025-02-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,149.297,149.962062,150.37293799999998,148.631938,148.22106200000002,149.24625993415296,148.98705,148.72784006584706,32.78688524590126,0.11407142857142917,24.146029855022004,148.8192857142857,UNCLASSIFIED,,,,,,
97,2025-03-06 00:15:00+00:00,2025-03-06 00:20:00+00:00,short,mean_reversion,morning_active,149.10399999999998,149.204,149.35399999999998,149.158,139.11399999999998,trailing_stop,-7.240001862247428,-239.75563898012234,494027,5.0,82832.78411857651,82593.0284795964,0.0,12.100000000003774,2025-03-06,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,149.158,149.84330799999998,150.266692,148.472692,148.04930799999997,149.10257199075764,148.88479999999998,148.66702800924233,70.81081081081007,0.1069285714285704,22.832077349661965,149.06793749999997,UNCLASSIFIED,,,,,,
98,2025-03-07 00:25:00+00:00,2025-03-07 00:29:00+00:00,long,mean_reversion,morning_active,147.78,147.65099999999998,147.53,147.8436153846154,157.77,trailing_stop,-12.90000000000191,-426.5515777069531,488223,4.0,82593.0284795964,82166.47690188944,0.0,13.000000000002387,2025-03-07,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,148.21033333333332,148.98388333333332,149.46178333333333,147.43678333333332,146.95888333333332,148.14324079396752,147.95315,147.76305920603247,27.82071097372119,0.151285714285718,17.392886079802768,147.8436153846154,UNCLASSIFIED,,,,,,
99,2025-03-10 00:45:00+00:00,2025-03-10 00:54:00+00:00,long,mean_reversion,morning_active,147.286,147.26399999999998,147.206,147.38926086956525,157.276,trailing_stop,-2.200000000001978,-149.39156888322864,1000000,9.0,82166.47690188944,82017.08533300621,6.299999999998818,4.200000000000159,2025-03-10,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,147.73866666666666,147.87886066666667,147.96547266666664,147.59847266666665,147.51186066666668,147.68895723343735,147.46085,147.23274276656264,30.819672131144557,0.17414285714285427,55.883670549858316,147.38926086956525,UNCLASSIFIED,,,,,,
