trade_number,entry_datetime,exit_datetime,equity_after,drawdown_usd,drawdown_pct
1,2025-09-11 19:18:00+00:00,2025-09-11 20:35:00+00:00,50040.16458723803,0.0,0.0
2,2025-10-28 19:13:00+00:00,2025-10-28 19:39:00+00:00,49758.503958563015,281.6606286750175,0.5628691092412008
3,2025-10-30 21:06:00+00:00,2025-10-30 21:36:00+00:00,49576.65129338629,463.51329385174176,0.9262825126077895
4,2025-11-21 19:56:00+00:00,2025-11-21 20:55:00+00:00,49690.20289770727,349.96168953076267,0.6993615876715461
5,2025-11-25 20:05:00+00:00,2025-11-25 20:58:00+00:00,50067.81661109595,0.0,0.0
6,2025-12-16 17:41:00+00:00,2025-12-16 18:55:00+00:00,50144.651690602324,0.0,0.0
7,2025-12-19 17:22:00+00:00,2025-12-19 18:32:00+00:00,50309.51893748604,0.0,0.0
8,2025-12-26 21:45:00+00:00,2025-12-28 22:04:00+00:00,50336.79851297783,0.0,0.0
9,2026-02-24 21:07:00+00:00,2026-02-24 21:37:00+00:00,50164.14822743576,172.65028554206947,0.3429901993023191
