trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,rejection_confirmed,divergence_present,inside_ir,quality_markers,sl_source,tp_source,distance_to_ir_boundary_pips,distance_to_midpoint_pips,distance_to_pivot_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
79,2024-11-08 20:44:00+00:00,2024-11-08 20:40:00+00:00,4,2024-11-10 22:04:00+00:00,long,152.6135,152.6845,152.2635,252.6035,session_close,7.1000000000026375,232.5055915958279,3,500000,9999.0,35.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,immediate,7.1000000000026375,18.399999999996908,False,False,False,,pivot,trail_only,0.0,0.0,80.86666666666815,2024-11-09,2960.0,107260.39468066873,107492.90027226455,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.43866666666668,154.21107066666667,154.68826266666667,152.66626266666668,152.18907066666668,152.82020301642567,152.72468,152.62915698357435,152.6141782272,bullish,30.434782608693354,0.12228571428571147
81,2024-11-20 20:48:00+00:00,2024-11-20 20:47:00+00:00,1,2024-11-20 21:33:00+00:00,short,155.48950000000002,155.4415,155.83950000000002,55.49950000000001,tp1_then_trailing_stop,4.800000000003024,154.39892178096017,4,500000,9999.0,35.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,immediate,12.800000000001432,6.399999999996453,False,False,False,,pivot,trail_only,0.0,0.0,126.99999999999818,2024-11-21,45.0,107492.90027226455,107647.29919404551,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.245,154.82525800000002,155.183742,153.664742,153.306258,155.50956069753977,155.36368,155.2177993024602,155.519218,bearish,69.02654867256666,0.09785714285714116
80,2024-11-20 20:10:00+00:00,2024-11-20 20:09:00+00:00,1,2024-11-20 22:04:00+00:00,short,155.3965,155.4375,155.7465,55.406499999999994,session_close,-4.099999999999682,-131.8858061921892,4,500000,9999.0,35.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,3.499999999999659,15.699999999998226,False,False,False,,pivot,trail_only,0.0,0.0,117.09999999999923,2024-11-21,114.0,107647.29919404551,107515.41338785332,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.245,154.82525800000002,155.183742,153.664742,153.306258,155.4150206185829,155.33232,155.24961938141712,155.457,bearish,65.77380952381078,0.1090714285714256
82,2024-12-17 17:11:00+00:00,2024-12-17 17:09:00+00:00,2,2024-12-17 20:58:00+00:00,long,153.3315,153.5035,152.9815,253.32150000000001,tp1_then_trailing_stop,17.199999999999704,560.2478119391319,4,500000,9999.0,35.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,22.90000000000134,17.900000000000205,False,False,False,,pivot,trail_only,0.0,0.0,66.46666666666476,2024-12-18,227.0,107515.41338785332,108075.66119979245,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.98666666666665,154.42825866666664,154.70107466666664,153.54507466666666,153.27225866666666,153.65638907114564,153.49708,153.33777092885438,153.255,bullish,30.19197207679221,0.1545000000000028
83,2024-12-24 19:06:00+00:00,2024-12-24 19:05:00+00:00,1,2024-12-24 20:37:00+00:00,short,157.36950000000002,157.2755,157.7195,57.37950000000001,tp1_then_trailing_stop,9.40000000000225,298.83866209302306,4,500000,9999.0,35.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,immediate,14.800000000002456,2.199999999996294,False,False,False,,pivot,trail_only,0.0,0.0,45.09999999999934,2024-12-25,91.0,108075.66119979245,108374.49986188547,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.927,157.283788,157.504212,156.570212,156.349788,157.36526458542568,157.29268,157.2200954145743,157.31,bullish,65.0793650793649,0.06278571428571768
84,2024-12-27 20:00:00+00:00,2024-12-27 19:58:00+00:00,2,2024-12-29 22:04:00+00:00,short,157.9215,157.7545,158.2715,57.9315,session_close,16.70000000000016,529.3034430079699,3,500000,9999.0,35.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,immediate,16.70000000000016,3.099999999997749,False,False,False,,pivot,trail_only,0.0,0.0,20.09999999999934,2024-12-28,3004.0,108374.49986188547,108903.80330489344,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.729,158.11482,158.35318,157.34318000000002,157.10482000000002,157.92942834883064,157.84476,157.76009165116938,157.93291168256,bearish,67.63285024155067,0.09035714285714189
85,2025-01-10 21:19:00+00:00,2025-01-10 21:16:00+00:00,3,2025-01-12 22:04:00+00:00,long,157.7235,157.7825,157.3735,257.7135,session_close,5.89999999999975,186.96623516548885,5,500000,9999.0,35.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,immediate,7.30000000000075,1.9000000000005457,False,False,False,,pivot,trail_only,0.0,0.0,31.233333333335622,2025-01-11,2925.0,108903.80330489344,109090.76954005893,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.03033333333335,158.34586533333334,158.54080133333335,157.71480133333336,157.51986533333334,157.97146942538006,157.84456,157.71765057461994,157.686,bullish,29.36893203883679,0.1052142857142765
86,2025-01-14 17:27:00+00:00,2025-01-14 17:26:00+00:00,1,2025-01-14 18:22:00+00:00,short,158.1425,158.10150000000002,158.4925,58.1525,tp1_then_trailing_stop,4.099999999999682,129.66353892909558,4,500000,9999.0,35.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,10.400000000001342,6.299999999998818,False,False,False,,pivot,trail_only,0.0,0.0,69.93333333333283,2025-01-15,55.0,109090.76954005893,109220.43307898802,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.45166666666668,157.85429466666668,158.1030386666667,157.0490386666667,156.80029466666667,158.15603778617094,158.00320000000002,157.8503622138291,158.0524944797614,bullish,65.98837209302411,0.17264285714285726
87,2025-01-15 18:21:00+00:00,2025-01-15 18:20:00+00:00,1,2025-01-15 18:54:00+00:00,long,156.4465,156.4685,156.32649999999998,256.4365,tp1_then_trailing_stop,2.200000000001978,70.30169011660423,4,500000,9999.0,12.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,8.600000000001273,2.6999999999986812,False,False,False,,pivot,trail_only,0.0,0.0,133.59999999999843,2025-01-16,33.0,109220.43307898802,109290.73476910462,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.765,158.176796,158.43120399999998,157.35320399999998,157.098796,156.70828314444577,156.57139999999998,156.4345168555542,156.5616,bearish,32.89036544849962,0.14828571428571177
89,2025-02-11 19:35:00+00:00,2025-02-11 19:34:00+00:00,1,2025-02-11 19:39:00+00:00,short,152.5295,152.50050000000002,152.8795,52.539500000000004,tp1_then_trailing_stop,2.899999999999636,95.08165546997014,4,500000,9999.0,35.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,immediate,8.600000000001273,1.3999999999981583,False,False,False,,pivot,trail_only,0.0,0.0,61.69999999999902,2025-02-12,4.0,109290.73476910462,109385.81642457459,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.924,152.42212800000001,152.729872,151.425872,151.118128,152.5583424835017,152.42152,152.28469751649828,152.50688,bullish,66.08187134503197,0.09092857142857318
