trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
11,2025-01-16 21:51:00+00:00,2025-01-16 21:50:00+00:00,1,2025-01-16 22:04:00+00:00,long,155.14149999999998,155.1605,154.86149999999998,156.829,session_close,1.9000000000033879,12.704096725671256,4,103746,6.0,28.0,favorable,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-01-17,13.0,49931.50941113914,49944.213507864806,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.829,157.649918,158.157082,156.008082,155.500918,155.2688475861634,155.1979,155.12695241383662,155.102,bullish,34.23423423422996,0.0853571428571444
12,2025-01-17 21:20:00+00:00,2025-01-17 21:19:00+00:00,1,2025-01-19 22:04:00+00:00,short,156.2305,156.27249999999998,156.5105,155.58533333333335,session_close,-4.199999999997317,-37.447855508782816,3,139335,6.0,28.0,favorable,ABC,high,1.0,1.0,1.0,1.0,1.0,full,2025-01-18,2924.0,49944.213507864806,49906.76565235602,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.58533333333335,156.13159333333334,156.46907333333337,155.03907333333336,154.70159333333334,156.22868796030906,156.16505,156.10141203969096,156.27,bearish,66.12377850162909,0.07042857142856869
13,2025-01-22 21:16:00+00:00,2025-01-22 21:15:00+00:00,1,2025-01-22 22:04:00+00:00,short,156.57750000000001,156.5035,156.5575,155.51266666666666,tp1_then_session_close,6.700013377415829,22.400620996319944,4,52327,6.0,28.0,neutral,ABCE,medium,0.375,0.5,0.75,1.0,1.0,full,2025-01-23,48.0,49906.76565235602,49929.16627335234,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.51266666666666,156.07382466666667,156.42050866666665,154.95150866666665,154.60482466666667,156.579325526922,156.5135,156.447674473078,156.5191056,bullish,66.38297872340291,0.06907142857143153
14,2025-01-23 19:53:00+00:00,2025-01-23 19:51:00+00:00,2,2025-01-23 20:02:00+00:00,long,155.7765,155.7965,155.7965,156.19766666666666,tp1_then_be_stop,4.000000000000624,26.738969632800632,3,104166,6.0,28.0,favorable,ABC,high,0.75,1.0,1.0,0.75,1.0,full,2025-01-24,9.0,49929.16627335234,49955.90524298514,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.19766666666666,156.71680466666666,157.03752866666665,155.67852866666667,155.35780466666668,156.0403856269029,155.9329,155.8254143730971,155.8753292618752,bearish,30.158730158726442,0.1115000000000066
15,2025-01-31 19:56:00+00:00,2025-01-31 19:55:00+00:00,1,2025-01-31 21:10:00+00:00,short,155.1605,155.11350000000002,155.1405,154.43633333333335,tp1_then_trailing_stop,6.339285714285836,23.40697828164039,3,57266,7.97857142857146,25.378733333334935,neutral,ABC,high,0.375,0.5,1.0,0.75,1.0,full,2025-02-01,74.0,49955.90524298514,49979.31222126678,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.43633333333335,154.99137933333336,155.33428733333335,153.88128733333335,153.53837933333335,155.18155832387055,155.08905,154.99654167612943,155.070115712,bullish,66.00000000000186,0.1595714285714292
17,2025-02-11 19:34:00+00:00,2025-02-11 19:33:00+00:00,1,2025-02-11 19:40:00+00:00,short,152.5335,152.4375,152.5135,151.924,tp1_then_trailing_stop,7.800000000000295,52.92390201881147,3,103440,6.0,27.637200000000917,favorable,ABC,high,0.75,1.0,1.0,0.75,1.0,full,2025-02-12,6.0,49979.31222126678,50032.23612328559,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.924,152.42212800000001,152.729872,151.425872,151.118128,152.5474152202621,152.4413,152.33518477973792,152.505,bullish,66.08187134503197,0.09092857142857318
16,2025-02-11 18:30:00+00:00,2025-02-11 18:28:00+00:00,2,2025-02-11 19:43:00+00:00,short,152.4495,152.4295,152.4295,151.924,tp1_then_be_stop,4.046413530685438,36.12570419056677,3,136059,6.0928571428571034,28.0,favorable,ABC,high,1.0,1.0,1.0,1.0,1.0,full,2025-02-12,73.0,50032.23612328559,50068.36182747616,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.924,152.42212800000001,152.729872,151.425872,151.118128,152.43521183513414,152.36645000000001,152.2976881648659,152.458,bearish,67.08074534161386,0.12185714285714207
18,2025-02-14 19:38:00+00:00,2025-02-14 19:35:00+00:00,3,2025-02-14 21:02:00+00:00,long,152.2635,152.2835,152.2835,153.39499999999998,tp1_then_be_stop,3.999980411553891,26.81325067547722,5,102101,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,0.75,1.0,full,2025-02-15,84.0,50068.36182747616,50095.17507815164,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.39499999999998,154.147922,154.61307799999997,152.64207799999997,152.176922,152.3891061523158,152.31840000000003,152.24769384768425,152.232,bullish,28.506787330320122,0.07349999999999568
19,2025-02-14 19:48:00+00:00,2025-02-14 19:45:00+00:00,3,2025-02-14 21:03:00+00:00,long,152.24949999999998,152.2695,152.2695,153.39499999999998,tp1_then_be_stop,3.9999804096351665,26.813089056524806,5,102091,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,0.75,1.0,full,2025-02-15,75.0,50095.17507815164,50121.98816720816,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.39499999999998,154.147922,154.61307799999997,152.64207799999997,152.176922,152.40119022155375,152.3112,152.22120977844628,152.25289524352002,bearish,22.2748815165954,0.06849999999999616
20,2025-02-20 20:39:00+00:00,2025-02-20 20:38:00+00:00,1,2025-02-20 21:04:00+00:00,long,149.7035,149.6035,149.6035,151.67566666666667,sl,-9.999999999999432,-94.04124903494372,5,140689,6.0,10.0,neutral,ABCDE,high,0.375,0.5,1.0,0.75,1.0,full,2025-02-21,25.0,50121.98816720816,50027.94691817322,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.67566666666667,152.08555266666667,152.33878066666668,151.26578066666667,151.01255266666666,149.8363597987466,149.75279999999998,149.66924020125336,149.716231563094,bearish,29.644268774700706,0.0937142857142886
21,2025-02-20 20:51:00+00:00,2025-02-20 20:50:00+00:00,1,2025-02-20 22:04:00+00:00,long,149.6885,149.5945,149.5885,151.67566666666667,session_close,-9.399999999999409,-66.29631436984232,4,105506,6.0,10.0,neutral,ABCE,medium,0.28125,0.5,0.75,0.75,1.0,full,2025-02-21,73.0,50027.94691817322,49961.65060380338,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.67566666666667,152.08555266666667,152.33878066666668,151.26578066666667,151.01255266666666,149.8369519769342,149.7516,149.6662480230658,149.702,bearish,32.29571984435282,0.08292857142857558
22,2025-03-14 17:46:00+00:00,2025-03-14 17:43:00+00:00,3,2025-03-16 21:04:00+00:00,short,148.45850000000002,148.73850000000002,148.73850000000002,147.84966666666665,sl,-28.000000000000114,-249.33692352686188,5,132450,8.221428571428545,28.0,favorable,ABCDE,high,1.0,1.0,1.0,1.0,1.0,full,2025-03-15,3078.0,49961.65060380338,49712.313680276515,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.84966666666665,148.21638666666666,148.44294666666664,147.48294666666663,147.25638666666666,148.45221222824145,148.35295,148.25368777175854,148.39316,bullish,70.12578616352083,0.1644285714285709
23,2025-03-14 18:34:00+00:00,2025-03-14 18:31:00+00:00,3,2025-03-16 21:04:00+00:00,short,148.54250000000002,148.7575,148.82250000000002,147.84966666666665,session_close,-21.4999999999975,-143.65322756834118,4,99393,6.0,28.0,favorable,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-03-15,3030.0,49712.313680276515,49568.66045270817,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.84966666666665,148.21638666666666,148.44294666666664,147.48294666666663,147.25638666666666,148.53499584633042,148.42515,148.3153041536696,148.45136557137917,bullish,67.36842105263244,0.1171428571428582
24,2025-03-18 20:11:00+00:00,2025-03-18 20:10:00+00:00,1,2025-03-18 22:00:00+00:00,short,149.31650000000002,149.2125,149.2965,148.8886666666667,tp1_then_session_close,8.255400413903718,27.41854020492492,3,49563,6.110714285714331,28.0,neutral,ABC,high,0.375,0.5,1.0,0.75,1.0,full,2025-03-19,109.0,49568.66045270817,49596.0789929131,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.8886666666667,149.28976666666668,149.5375666666667,148.4875666666667,148.2397666666667,149.32724836471982,149.2164,149.10555163528016,149.352,bearish,67.4220963172813,0.12221428571428662
25,2025-03-21 20:02:00+00:00,2025-03-21 20:00:00+00:00,2,2025-03-23 21:04:00+00:00,short,149.3205,149.3735,149.51033333333336,148.64033333333336,session_close,-5.299999999999727,-25.95331835968093,5,73146,6.0,18.983333333335395,neutral,ABCDE,high,0.375,0.5,1.0,0.75,1.0,full,2025-03-22,2942.0,49596.0789929131,49570.12567455342,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.64033333333336,148.94211333333337,149.12855333333334,148.33855333333335,148.15211333333338,149.3342433861551,149.2388,149.1433566138449,149.345,bearish,76.35658914728499,0.0891428571428585
26,2025-04-03 20:50:00+00:00,2025-04-03 20:48:00+00:00,2,2025-04-03 21:40:00+00:00,long,146.0905,145.9905,145.9905,149.29566666666668,sl,-9.999999999999432,-69.75522379880486,4,101836,8.453571428571292,10.0,neutral,ABCE,medium,0.28125,0.5,0.75,0.75,1.0,full,2025-04-04,50.0,49570.12567455342,49500.37045075461,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.29566666666668,149.98212066666667,150.40621266666668,148.60921266666668,148.18512066666668,146.49742046128122,146.29685,146.0962795387188,146.16866,bearish,30.915371329879036,0.16907142857142585
27,2025-04-16 17:41:00+00:00,2025-04-16 17:40:00+00:00,1,2025-04-16 18:01:00+00:00,long,142.36849999999998,142.3885,142.3885,143.13133333333334,tp1_then_be_stop,4.664257485836524,30.90820107181738,4,94383,7.328571428571504,28.0,favorable,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-04-17,20.0,49500.37045075461,49531.27865182643,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.13133333333334,143.51218733333334,143.74747933333336,142.75047933333335,142.51518733333333,142.7051326582224,142.56414999999998,142.42316734177757,142.60062434849183,bearish,34.398976982096286,0.14657142857143007
28,2025-04-25 20:12:00+00:00,2025-04-25 20:10:00+00:00,2,2025-04-27 21:04:00+00:00,short,143.6525,143.63049999999998,143.92333333333335,142.77833333333334,session_close,2.200000000001978,5.658742398033363,4,36944,6.0,27.08333333333428,neutral,ABCE,medium,0.28125,0.5,0.75,0.75,1.0,full,2025-04-26,2932.0,49531.27865182643,49536.937394224464,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.77833333333334,143.18516333333332,143.43650333333335,142.37150333333335,142.12016333333332,143.66397916366526,143.5776,143.49122083633472,143.668,bearish,67.01754385964412,0.09792857142857006
29,2025-04-25 20:32:00+00:00,2025-04-25 20:29:00+00:00,3,2025-04-27 21:04:00+00:00,short,143.7125,143.63049999999998,143.6925,142.77833333333334,tp1_then_session_close,7.100000000001216,31.29066009518464,5,63304,6.0,21.083333333334053,neutral,ABCDE,high,0.375,0.5,1.0,0.75,1.0,full,2025-04-26,2912.0,49536.937394224464,49568.22805431965,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.77833333333334,143.18516333333332,143.43650333333335,142.37150333333335,142.12016333333332,143.70741229919787,143.59165000000002,143.47588770080216,143.66067999999999,bullish,73.66412213740107,0.09849999999999934
30,2025-05-06 18:48:00+00:00,2025-05-06 18:47:00+00:00,1,2025-05-06 19:28:00+00:00,long,142.4945,142.3945,142.3945,144.085,sl,-9.999999999999432,-186.01069563781255,4,264869,6.93928571428596,10.0,favorable,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-05-07,40.0,49568.22805431965,49382.21735868183,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.085,144.640428,144.983572,143.529572,143.186428,142.64106183111812,142.55865,142.47623816888188,142.448,bullish,30.422535211267203,0.1387857142857192
31,2025-05-06 18:58:00+00:00,2025-05-06 18:56:00+00:00,2,2025-05-06 19:44:00+00:00,long,142.4655,142.3655,142.3655,144.085,sl,-9.999999999999432,-186.01135808885226,4,264816,6.93928571428596,10.0,favorable,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-05-07,46.0,49382.21735868183,49196.20600059298,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.085,144.640428,144.983572,143.529572,143.186428,142.6523365946408,142.54865,142.44496340535923,142.4886408310784,bearish,34.50292397660829,0.1387857142857192
32,2025-05-14 21:18:00+00:00,2025-05-14 21:17:00+00:00,1,2025-05-14 22:00:00+00:00,long,146.6735,146.6805,146.5735,147.77366666666666,session_close,0.7000000000005002,8.608901660417729,5,180394,6.0,10.0,neutral,ABCDE,high,0.5,0.5,1.0,1.0,1.0,full,2025-05-15,42.0,49196.20600059298,49204.8149022534,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.77366666666666,148.18699066666667,148.44234266666666,147.36034266666664,147.10499066666665,146.9129098483989,146.78865000000002,146.66439015160114,146.649178,bullish,29.33025404157121,0.10507142857142883
34,2025-05-20 19:29:00+00:00,2025-05-20 19:28:00+00:00,1,2025-05-20 20:20:00+00:00,long,144.4745,144.49450000000002,144.49450000000002,145.00733333333332,tp1_then_be_stop,3.999978993141886,26.350273198367482,5,95207,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,0.75,1.0,full,2025-05-21,51.0,49204.8149022534,49231.165175451766,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.00733333333332,145.31904533333332,145.51162133333332,144.69562133333332,144.50304533333332,144.68218734298935,144.57,144.45781265701063,144.50932,bearish,28.99159663865065,0.09407142857142706
33,2025-05-20 18:14:00+00:00,2025-05-20 18:12:00+00:00,2,2025-05-20 22:00:00+00:00,long,144.6025,144.4845,144.3225,145.00733333333332,session_close,-11.7999999999995,-103.76620329515876,5,127056,6.0,28.0,favorable,ABCDE,high,1.0,1.0,1.0,1.0,1.0,full,2025-05-21,226.0,49231.165175451766,49127.39897215661,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.00733333333332,145.31904533333332,145.51162133333332,144.69562133333332,144.50304533333332,144.93375884750353,144.76209999999998,144.59044115249642,144.68692739200003,bearish,24.812030075188872,0.10985714285713957
35,2025-05-20 21:56:00+00:00,2025-05-20 21:52:00+00:00,4,2025-05-20 22:00:00+00:00,long,144.48149999999998,144.4845,144.20149999999998,145.00733333333332,session_close,0.30000000000143245,0.9889849776320803,4,47631,6.0,28.0,neutral,ABCE,medium,0.375,0.5,0.75,1.0,1.0,full,2025-05-21,4.0,49127.39897215661,49128.38795713424,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.00733333333332,145.31904533333332,145.51162133333332,144.69562133333332,144.50304533333332,144.59266094994803,144.5188,144.44493905005197,144.435,bullish,32.95454545454717,0.07621428571428217
36,2025-05-21 17:12:00+00:00,2025-05-21 17:10:00+00:00,2,2025-05-21 17:27:00+00:00,long,143.5955,143.3155,143.3155,144.69933333333333,sl,-28.000000000000114,-184.5905013763348,4,94481,7.021428571428499,28.0,favorable,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2025-05-22,15.0,49128.38795713424,48943.79745575791,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.69933333333333,145.24253733333333,145.57812933333332,144.15612933333333,143.82053733333333,143.75354882741817,143.6757,143.59785117258184,143.65319209764863,bearish,34.69387755102251,0.14042857142857
37,2025-05-23 17:48:00+00:00,2025-05-23 17:46:00+00:00,2,2025-05-23 18:03:00+00:00,long,142.54649999999998,142.5665,142.5665,143.76366666666664,tp1_then_be_stop,4.266039092616106,20.964743930866934,4,70079,6.532142857142784,28.0,favorable,ABCE,medium,0.5625,1.0,0.75,1.0,0.75,tier1,2025-05-24,15.0,48943.79745575791,48964.762199688776,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.76366666666664,144.38021466666663,144.76111866666665,143.14711866666664,142.76621466666663,142.74280838006,142.6551,142.56739161994,142.528,bullish,30.94339622641428,0.13064285714285567
38,2025-05-23 18:26:00+00:00,2025-05-23 18:24:00+00:00,2,2025-05-25 21:04:00+00:00,long,142.5195,142.5395,142.5395,143.76366666666664,tp1_then_be_stop,4.000000000000625,26.2215975730067,5,93460,6.0,28.0,favorable,ABCDE,high,0.75,1.0,1.0,1.0,0.75,tier1,2025-05-24,3038.0,48964.762199688776,48990.98379726178,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.76366666666664,144.38021466666663,144.76111866666665,143.14711866666664,142.76621466666663,142.72782027400459,142.60184999999998,142.47587972599538,142.422,bullish,27.621483375955492,0.11892857142856883
39,2025-05-27 20:19:00+00:00,2025-05-27 20:18:00+00:00,1,2025-05-27 20:58:00+00:00,short,144.3865,144.3665,144.3665,142.69000000000003,tp1_then_be_stop,4.000000000000625,27.56669350642009,5,99472,6.0,10.0,neutral,ABCDE,high,0.28125,0.5,1.0,0.75,0.75,tier1,2025-05-28,39.0,48990.98379726178,49018.550490768204,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.69000000000003,143.01852000000002,143.22148000000004,142.36148000000003,142.15852,144.37465906864455,144.28974999999997,144.2048409313554,144.413,bearish,79.41176470587953,0.059928571428573364
40,2025-05-30 16:39:00+00:00,2025-05-30 16:38:00+00:00,1,2025-06-01 21:04:00+00:00,long,143.99949999999998,143.8545,143.71949999999998,144.79599999999996,session_close,-14.49999999999818,-47.643382723509795,3,47267,9.321428571428621,28.0,favorable,ABC,high,0.375,1.0,1.0,0.5,0.75,tier1,2025-05-31,3145.0,49018.550490768204,48970.907108044696,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.79599999999996,145.68529599999997,146.23470399999997,143.90670399999996,143.35729599999996,144.2966260455429,144.13675,143.97687395445712,143.9458568,bullish,30.370370370370054,0.18642857142857241
42,2025-06-03 20:02:00+00:00,2025-06-03 20:01:00+00:00,1,2025-06-03 20:56:00+00:00,short,144.05450000000002,144.0345,144.0345,143.06866666666667,tp1_then_be_stop,3.999943549070596,9.840942583966054,5,35429,6.0,28.0,neutral,ABCDE,high,0.28125,0.5,1.0,0.75,0.75,tier1,2025-06-04,54.0,48970.907108044696,48980.74805062866,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.06866666666667,143.62256666666667,143.9647666666667,142.51476666666667,142.17256666666665,144.0784683953372,143.95805000000001,143.83763160466282,144.109,bearish,80.31496062992724,0.07478571428571204
41,2025-06-03 19:29:00+00:00,2025-06-03 19:25:00+00:00,4,2025-06-03 21:06:00+00:00,short,143.9985,143.9785,143.9785,143.06866666666667,tp1_then_be_stop,3.9999435267548256,9.840880706217597,5,35415,6.0,28.0,neutral,ABCDE,high,0.28125,0.5,1.0,0.75,0.75,tier1,2025-06-04,97.0,48980.74805062866,48990.588931334874,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.06866666666667,143.62256666666667,143.9647666666667,142.51476666666667,142.17256666666665,143.98224566611196,143.90725,143.83225433388805,144.015,bearish,75.72815533981989,0.08842857142857342
43,2025-06-06 20:54:00+00:00,2025-06-06 20:50:00+00:00,4,2025-06-08 21:04:00+00:00,short,144.8605,144.89249999999998,144.9605,143.35066666666665,session_close,-3.1999999999982265,-33.061310971909144,4,149698,6.0,10.0,favorable,ABCE,medium,0.421875,1.0,0.75,0.75,0.75,tier1,2025-06-07,2890.0,48990.588931334874,48957.52762036296,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.35066666666665,143.90342066666665,144.24491266666666,142.79791266666666,142.45642066666665,144.85691083417296,144.81595000000002,144.77498916582707,144.873294568,bearish,65.86826347306143,0.06514285714285352
44,2025-06-10 19:06:00+00:00,2025-06-10 19:05:00+00:00,1,2025-06-10 19:55:00+00:00,short,145.0075,144.87550000000002,144.98749999999998,144.49533333333332,tp1_then_trailing_stop,9.600067313624344,35.43328612401781,4,53481,6.0,28.0,favorable,ABCE,medium,0.421875,1.0,0.75,0.75,0.75,tier1,2025-06-11,49.0,48957.52762036296,48992.96090648698,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.49533333333332,144.86969333333332,145.10097333333334,144.12097333333332,143.8896933333333,145.01471645307478,144.95735,144.8999835469252,144.9293454470656,bullish,65.5737704918013,0.07664285714286377
45,2025-06-11 18:17:00+00:00,2025-06-11 18:16:00+00:00,1,2025-06-11 18:31:00+00:00,long,144.3675,144.38750000000002,144.38750000000002,144.86233333333334,tp1_then_be_stop,3.9999577729457516,13.118216500146291,5,47363,6.0,28.0,neutral,ABCDE,high,0.375,0.5,1.0,1.0,0.75,tier1,2025-06-12,14.0,48992.96090648698,49006.079122987125,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.86233333333334,145.20307733333334,145.41358933333336,144.52158933333334,144.31107733333332,144.69097047719382,144.5411,144.39122952280619,144.328,bullish,28.778467908902016,0.11750000000000276
