trade_number,entry_datetime,exit_datetime,equity_after,drawdown_usd,drawdown_pct
1,2023-06-27 20:55:00+00:00,2023-06-27 22:00:00+00:00,100039.06960005345,0.0,0.0
2,2023-06-28 19:42:00+00:00,2023-06-28 22:00:00+00:00,99648.05113590763,391.01846414581814,0.3908657544588052
3,2023-06-30 17:01:00+00:00,2023-07-02 21:03:00+00:00,100029.96855544583,9.101044607625226,0.009097490254567865
4,2023-07-05 18:36:00+00:00,2023-07-05 21:10:00+00:00,100287.2770791412,0.0,0.0
5,2023-07-11 16:59:00+00:00,2023-07-11 19:21:00+00:00,100787.47380956025,0.0,0.0
6,2023-07-14 20:00:00+00:00,2023-07-14 20:55:00+00:00,101046.73468504533,0.0,0.0
7,2023-07-19 19:40:00+00:00,2023-07-19 21:38:00+00:00,101480.1954353394,0.0,0.0
8,2023-07-21 19:00:00+00:00,2023-07-21 19:21:00+00:00,101762.384153548,0.0,0.0
9,2023-07-25 18:51:00+00:00,2023-07-25 21:08:00+00:00,102045.53576322811,0.0,0.0
10,2023-08-01 17:43:00+00:00,2023-08-01 18:30:00+00:00,102746.32320347845,0.0,0.0
11,2023-08-04 20:26:00+00:00,2023-08-06 21:03:00+00:00,103010.43476202794,0.0,0.0
12,2023-08-11 17:51:00+00:00,2023-08-11 18:58:00+00:00,103286.42764563717,0.0,0.0
13,2023-08-16 16:30:00+00:00,2023-08-16 18:07:00+00:00,100968.04858501202,2318.379060625157,2.244611526868976
14,2023-08-18 17:16:00+00:00,2023-08-18 17:37:00+00:00,101260.33733417661,2026.0903114605608,1.9616229911753977
15,2023-08-25 19:24:00+00:00,2023-08-27 21:03:00+00:00,100624.90411505931,2661.5235305778624,2.576837626439378
16,2023-09-01 20:54:00+00:00,2023-09-03 21:03:00+00:00,100938.12053353358,2348.30711210359,2.2735873101936863
17,2023-09-08 18:59:00+00:00,2023-09-10 21:03:00+00:00,102489.03733438799,797.3903112491826,0.7720184824137099
18,2023-09-08 19:16:00+00:00,2023-09-10 21:03:00+00:00,104141.90341607104,0.0,0.0
19,2023-09-13 19:02:00+00:00,2023-09-13 22:00:00+00:00,104532.10733511369,0.0,0.0
20,2023-09-15 20:20:00+00:00,2023-09-17 21:03:00+00:00,105098.36016037334,0.0,0.0
21,2023-09-19 18:20:00+00:00,2023-09-19 19:07:00+00:00,105368.89320609113,0.0,0.0
22,2023-09-22 18:50:00+00:00,2023-09-24 21:03:00+00:00,105754.87843756932,0.0,0.0
23,2023-09-26 18:36:00+00:00,2023-09-26 22:00:00+00:00,106009.14020793122,0.0,0.0
24,2023-10-17 17:53:00+00:00,2023-10-17 19:55:00+00:00,106391.66463311382,0.0,0.0
25,2023-10-17 17:16:00+00:00,2023-10-17 22:00:00+00:00,106315.30490113517,76.3597319786495,0.07177228802836398
26,2023-10-17 20:32:00+00:00,2023-10-17 22:00:00+00:00,106487.46630494064,0.0,0.0
27,2023-10-31 20:58:00+00:00,2023-10-31 21:06:00+00:00,106751.22386263039,0.0,0.0
28,2023-10-31 20:48:00+00:00,2023-10-31 21:19:00+00:00,107015.02859087015,0.0,0.0
29,2023-10-31 20:35:00+00:00,2023-10-31 22:00:00+00:00,107116.00411039875,0.0,0.0
30,2023-11-08 18:02:00+00:00,2023-11-08 22:03:00+00:00,106683.11467192549,432.8894384732557,0.40413142934934326
31,2023-11-08 19:55:00+00:00,2023-11-08 22:03:00+00:00,107106.20296192297,9.801148475773516,0.00915003183433915
32,2023-11-10 17:29:00+00:00,2023-11-12 22:03:00+00:00,107539.33679564134,0.0,0.0
33,2023-11-17 18:59:00+00:00,2023-11-17 19:56:00+00:00,107806.5938422337,0.0,0.0
34,2023-12-06 20:11:00+00:00,2023-12-06 22:03:00+00:00,108505.43065374228,0.0,0.0
