trade_number,entry_datetime,exit_datetime,equity_after,drawdown_usd,drawdown_pct
1,2026-01-08 19:15:00+00:00,2026-01-08 21:44:00+00:00,50014.23413271001,0.0,0.0
2,2026-01-13 20:37:00+00:00,2026-01-13 22:04:00+00:00,49998.76207691276,15.472055797246867,0.0309353048498006
3,2026-01-16 20:14:00+00:00,2026-01-16 21:53:00+00:00,50014.41407506293,0.0,0.0
4,2026-01-27 20:28:00+00:00,2026-01-27 20:43:00+00:00,50050.91545735817,0.0,0.0
5,2026-01-27 20:17:00+00:00,2026-01-27 20:44:00+00:00,50063.38369227113,0.0,0.0
6,2026-02-05 19:17:00+00:00,2026-02-05 19:38:00+00:00,50090.211771094844,0.0,0.0
7,2026-02-05 20:07:00+00:00,2026-02-05 22:04:00+00:00,50037.24166181934,52.97010927550582,0.10574942169853804
8,2026-02-05 20:19:00+00:00,2026-02-05 22:04:00+00:00,49997.00623056165,93.2055405331921,0.18607535731557334
9,2026-02-10 20:03:00+00:00,2026-02-10 22:04:00+00:00,50029.29508044579,60.91669064905727,0.1216139610817337
