trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
1,2025-09-11 19:18:00+00:00,2025-09-11 19:16:00+00:00,2,2025-09-11 20:35:00+00:00,long,147.10649999999998,147.1265,147.1265,147.38666666666666,tp1_then_be_stop,4.000000000000625,40.16458723803181,5,147762,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,7.800000000003138,2.199999999996294,2025-09-12,77.0,50000.0,50040.16458723803,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.38666666666666,147.59371066666665,147.72162266666666,147.17962266666666,147.05171066666665,147.35974135918514,147.22955000000002,147.0993586408149,147.092758016,bullish,23.659305993695696,0.08485714285713998
2,2025-10-28 19:13:00+00:00,2025-10-28 19:11:00+00:00,2,2025-10-28 19:39:00+00:00,long,152.0545,151.9545,151.9545,152.894,sl,-9.999999999999432,-281.66062867501506,5,427996,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,immediate,0.0,10.199999999997544,2025-10-29,26.0,50040.16458723803,49758.503958563015,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.894,153.158344,153.32165600000002,152.629656,152.466344,152.25560429615794,152.1532,152.05079570384206,152.034,bullish,24.496644295302048,0.11064285714285761
3,2025-10-30 21:06:00+00:00,2025-10-30 21:04:00+00:00,2,2025-10-30 21:36:00+00:00,short,154.0805,154.1455,154.1805,152.42399999999998,early_exit_dead_wrong,-6.499999999999772,-181.85266517672602,5,431258,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,0.0,6.89999999999884,2025-10-31,30.0,49758.503958563015,49576.65129338629,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.42399999999998,153.00693199999998,153.36706799999996,151.84106799999998,151.480932,154.1250235395197,154.0751,154.02517646048028,154.102299008,bullish,71.54150197628512,0.060000000000002274
4,2025-11-21 19:56:00+00:00,2025-11-21 19:53:00+00:00,3,2025-11-21 20:55:00+00:00,long,156.3235,156.3435,156.3435,157.41366666666667,tp1_then_be_stop,4.07321428571521,113.55160432097681,5,435936,6.146428571428585,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,12.300000000001887,3.6999999999977717,2025-11-22,59.0,49576.65129338629,49690.20289770727,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.41366666666667,157.80139666666668,158.04093666666668,157.02593666666667,156.78639666666666,156.6485915598055,156.48315,156.31770844019448,156.264,bullish,28.308207705192032,0.12292857142857169
5,2025-11-25 20:05:00+00:00,2025-11-25 20:03:00+00:00,2,2025-11-25 20:58:00+00:00,long,155.8935,156.10049999999998,155.9135,156.83900000000003,tp1_then_trailing_stop,13.525016466505786,377.613713388684,5,435733,6.3499999999999694,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,28.700000000000614,1.4999999999986358,2025-11-26,53.0,49690.20289770727,50067.81661109595,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.83900000000003,157.13734200000002,157.321658,156.54065800000004,156.35634200000004,155.96375883738122,155.91285,155.86194116261876,155.809,bullish,27.669902912633148,0.1269999999999994
6,2025-12-16 17:41:00+00:00,2025-12-16 17:39:00+00:00,2,2025-12-16 18:55:00+00:00,long,154.6395,154.7065,154.6595,155.343,tp1_then_trailing_stop,7.642857142857906,76.83507950637762,5,155540,8.58571428571407,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,immediate,15.900000000002024,3.8999999999987267,2025-12-17,74.0,50067.81661109595,50144.651690602324,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.343,155.781918,156.053082,154.904082,154.632918,154.93008049627318,154.78415,154.63821950372684,154.57,bullish,28.333333333332206,0.1717142857142814
7,2025-12-19 17:22:00+00:00,2025-12-19 17:20:00+00:00,2,2025-12-19 18:32:00+00:00,short,157.5465,157.4935,157.5265,155.608,tp1_then_trailing_stop,5.842855921253461,164.8672468837156,4,444381,6.385714285714325,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,13.700000000002888,3.3999999999991815,2025-12-20,70.0,50144.651690602324,50309.51893748604,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.50857664263646,157.4632,157.41782335736355,157.63143271935996,bearish,69.08212560386295,0.1277142857142865
8,2025-12-26 21:45:00+00:00,2025-12-26 21:44:00+00:00,1,2025-12-28 22:04:00+00:00,short,156.53050000000002,156.51049999999998,156.73799999999997,155.92999999999998,session_close,2.0000000000038654,27.279575491792897,4,213477,6.0,20.74999999999534,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,2.0000000000038654,8.699999999998909,2025-12-27,2899.0,50309.51893748604,50336.79851297783,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.92999999999998,156.20809599999998,156.37990399999995,155.65190399999997,155.480096,156.58406183854572,156.5242,156.4643381614543,156.6,bearish,66.66666666667132,0.06371428571428746
9,2026-02-24 21:07:00+00:00,2026-02-24 21:03:00+00:00,4,2026-02-24 21:37:00+00:00,short,155.8705,155.9315,155.9705,154.572,early_exit_dead_wrong,-6.100000000000704,-172.65028554206884,4,441338,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,0.0,6.299999999998818,2026-02-25,30.0,50336.79851297783,50164.14822743576,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.572,154.9731,155.2209,154.17090000000002,153.9231,155.85851565345388,155.78545000000003,155.71238434654617,155.892,bearish,67.6795580110464,0.07414285714285386
