time,open,high,low,close
2025-07-01T23:21:00Z,143.444,143.444,143.442,143.444
2025-07-01T23:22:00Z,143.444,143.446,143.431,143.432
2025-07-01T23:23:00Z,143.432,143.432,143.422,143.424
2025-07-01T23:24:00Z,143.424,143.437,143.424,143.436
2025-07-01T23:25:00Z,143.436,143.436,143.424,143.428
2025-07-01T23:26:00Z,143.428,143.428,143.413,143.421
2025-07-01T23:27:00Z,143.423,143.43,143.423,143.426
2025-07-01T23:28:00Z,143.423,143.424,143.4,143.404
2025-07-01T23:29:00Z,143.402,143.414,143.402,143.404
2025-07-01T23:30:00Z,143.402,143.402,143.373,143.38
2025-07-01T23:31:00Z,143.379,143.38,143.364,143.366
2025-07-01T23:32:00Z,143.367,143.379,143.365,143.377
2025-07-01T23:33:00Z,143.378,143.392,143.376,143.382
2025-07-01T23:34:00Z,143.382,143.384,143.38,143.382
2025-07-01T23:35:00Z,143.381,143.381,143.372,143.372
2025-07-01T23:36:00Z,143.372,143.386,143.37,143.382
2025-07-01T23:37:00Z,143.386,143.393,143.386,143.392
2025-07-01T23:38:00Z,143.393,143.394,143.374,143.382
2025-07-01T23:39:00Z,143.381,143.388,143.368,143.37
2025-07-01T23:40:00Z,143.37,143.372,143.365,143.369
2025-07-01T23:41:00Z,143.368,143.382,143.368,143.382
2025-07-01T23:42:00Z,143.382,143.384,143.366,143.366
2025-07-01T23:43:00Z,143.365,143.366,143.346,143.346
2025-07-01T23:44:00Z,143.347,143.362,143.344,143.362
2025-07-01T23:45:00Z,143.36,143.393,143.36,143.383
2025-07-01T23:46:00Z,143.384,143.395,143.368,143.394
2025-07-01T23:47:00Z,143.396,143.397,143.346,143.392
2025-07-01T23:48:00Z,143.392,143.407,143.391,143.396
2025-07-01T23:49:00Z,143.396,143.42,143.394,143.418
2025-07-01T23:50:00Z,143.415,143.458,143.414,143.445
2025-07-01T23:51:00Z,143.444,143.445,143.428,143.428
2025-07-01T23:52:00Z,143.43,143.438,143.422,143.424
2025-07-01T23:53:00Z,143.424,143.436,143.413,143.434
2025-07-01T23:54:00Z,143.434,143.44,143.424,143.428
2025-07-01T23:55:00Z,143.429,143.43,143.417,143.424
2025-07-01T23:56:00Z,143.423,143.444,143.422,143.436
2025-07-01T23:57:00Z,143.436,143.436,143.406,143.413
2025-07-01T23:58:00Z,143.414,143.417,143.403,143.404
2025-07-01T23:59:00Z,143.404,143.405,143.364,143.375
2025-07-02T00:00:00Z,143.374,143.432,143.32,143.432
2025-07-02T00:01:00Z,143.431,143.564,143.431,143.505
2025-07-02T00:02:00Z,143.505,143.536,143.483,143.535
2025-07-02T00:03:00Z,143.536,143.595,143.536,143.594
2025-07-02T00:04:00Z,143.593,143.593,143.542,143.543
2025-07-02T00:05:00Z,143.544,143.586,143.536,143.58
2025-07-02T00:06:00Z,143.58,143.58,143.536,143.544
2025-07-02T00:07:00Z,143.542,143.559,143.54,143.546
2025-07-02T00:08:00Z,143.546,143.576,143.528,143.53
2025-07-02T00:09:00Z,143.532,143.552,143.517,143.544
2025-07-02T00:10:00Z,143.542,143.57,143.536,143.554
2025-07-02T00:11:00Z,143.554,143.558,143.533,143.537
2025-07-02T00:12:00Z,143.538,143.54,143.486,143.498
2025-07-02T00:13:00Z,143.498,143.53,143.498,143.501
2025-07-02T00:14:00Z,143.502,143.528,143.498,143.51
2025-07-02T00:15:00Z,143.51,143.552,143.51,143.516
2025-07-02T00:16:00Z,143.517,143.563,143.512,143.554
2025-07-02T00:17:00Z,143.555,143.556,143.535,143.548
2025-07-02T00:18:00Z,143.546,143.576,143.541,143.562
2025-07-02T00:19:00Z,143.564,143.564,143.54,143.546
2025-07-02T00:20:00Z,143.545,143.552,143.514,143.515
2025-07-02T00:21:00Z,143.514,143.514,143.47,143.474
2025-07-02T00:22:00Z,143.474,143.48,143.467,143.47
2025-07-02T00:23:00Z,143.469,143.476,143.462,143.462
2025-07-02T00:24:00Z,143.462,143.496,143.46,143.496
2025-07-02T00:25:00Z,143.496,143.524,143.496,143.509
2025-07-02T00:26:00Z,143.51,143.548,143.504,143.546
2025-07-02T00:27:00Z,143.547,143.572,143.536,143.571
2025-07-02T00:28:00Z,143.572,143.61,143.57,143.587
2025-07-02T00:29:00Z,143.586,143.598,143.585,143.598
2025-07-02T00:30:00Z,143.598,143.629,143.567,143.618
2025-07-02T00:31:00Z,143.619,143.623,143.604,143.62
2025-07-02T00:32:00Z,143.621,143.622,143.602,143.604
2025-07-02T00:33:00Z,143.604,143.618,143.586,143.606
2025-07-02T00:34:00Z,143.605,143.607,143.586,143.593
2025-07-02T00:35:00Z,143.592,143.592,143.568,143.568
2025-07-02T00:36:00Z,143.568,143.628,143.568,143.612
2025-07-02T00:37:00Z,143.612,143.62,143.599,143.62
2025-07-02T00:38:00Z,143.618,143.642,143.608,143.628
2025-07-02T00:39:00Z,143.627,143.65,143.623,143.642
2025-07-02T00:40:00Z,143.643,143.654,143.618,143.618
2025-07-02T00:41:00Z,143.618,143.639,143.608,143.638
2025-07-02T00:42:00Z,143.639,143.657,143.636,143.644
2025-07-02T00:43:00Z,143.644,143.656,143.623,143.65
2025-07-02T00:44:00Z,143.648,143.66,143.644,143.658
2025-07-02T00:45:00Z,143.657,143.657,143.641,143.656
2025-07-02T00:46:00Z,143.656,143.662,143.63,143.634
2025-07-02T00:47:00Z,143.633,143.65,143.623,143.628
2025-07-02T00:48:00Z,143.628,143.642,143.627,143.638
2025-07-02T00:49:00Z,143.638,143.652,143.636,143.649
2025-07-02T00:50:00Z,143.65,143.65,143.616,143.62
2025-07-02T00:51:00Z,143.621,143.656,143.62,143.636
2025-07-02T00:52:00Z,143.635,143.646,143.604,143.643
2025-07-02T00:53:00Z,143.64,143.64,143.606,143.64
2025-07-02T00:54:00Z,143.639,143.639,143.571,143.606
2025-07-02T00:55:00Z,143.605,143.61,143.515,143.534
2025-07-02T00:56:00Z,143.534,143.539,143.489,143.49
2025-07-02T00:57:00Z,143.491,143.504,143.46,143.492
2025-07-02T00:58:00Z,143.492,143.494,143.434,143.47
