trade_number,time,equity,drawdown_usd,drawdown_pct
1,2025-05-14 00:02:00+00:00,99315.27778541934,0.0,0.0
2,2025-05-16 00:14:00+00:00,98881.93877390453,433.33901151480677,0.43632663692597157
3,2025-05-16 00:49:00+00:00,98339.55448051574,975.7233049036004,0.9824503607710274
4,2025-05-19 00:46:00+00:00,98187.93281791515,1127.344967504192,1.1351173682864124
5,2025-05-20 00:32:00+00:00,97900.08340064959,1415.1943847697548,1.4249513431633598
6,2025-05-20 00:52:00+00:00,97743.48653768859,1571.7912477307545,1.58262785220897
7,2025-05-20 01:00:00+00:00,97641.85155696167,1673.426228457669,1.6849635481796414
8,2025-05-21 00:18:00+00:00,97391.77761437387,1923.5001710454671,1.936761608019043
9,2025-05-21 00:35:00+00:00,97204.72334940979,2110.554436009552,2.125105505488911
10,2025-05-21 00:44:00+00:00,97228.05149087987,2087.226294539476,2.1016165297842075
11,2025-05-22 00:38:00+00:00,97318.74719292781,1996.5305924915301,2.0102955325818406
12,2025-05-22 00:51:00+00:00,97170.78364632209,2144.4941390972526,2.1592792034782886
13,2025-05-26 00:51:00+00:00,97170.78364632197,2144.494139097369,2.159279203478406
14,2025-05-27 00:22:00+00:00,96953.03581186572,2362.241973553624,2.3785282851018006
15,2025-05-27 00:40:00+00:00,96809.50808503687,2505.7697003824724,2.5230455537731467
16,2025-05-27 01:00:00+00:00,96434.22501045025,2881.0527749690955,2.9009159911870763
17,2025-05-28 00:23:00+00:00,95315.60817829327,3999.6696071260667,4.027245048609496
18,2025-05-28 00:44:00+00:00,95109.64919972829,4205.6285856910545,4.234623996901805
19,2025-05-29 00:06:00+00:00,95233.11445797626,4082.1633274430787,4.110307516093348
20,2025-05-29 00:21:00+00:00,95709.0544316116,3606.2233538077417,3.6310862077024546
21,2025-05-29 00:41:00+00:00,95421.30830590744,3893.9694795118994,3.920816178881574
22,2025-05-30 00:08:00+00:00,95272.41068449109,4042.8671009282552,4.070740364501901
23,2025-05-30 00:34:00+00:00,95630.4007553439,3684.8770300754404,3.7102821562227195
24,2025-06-02 00:41:00+00:00,95915.80676279227,3399.471022627069,3.422908437080515
25,2025-06-02 00:41:00+00:00,96034.14583905134,3281.1319463679974,3.3037534803630244
26,2025-06-09 00:34:00+00:00,96100.23119336447,3215.046592054874,3.2372125052112386
27,2025-06-10 00:54:00+00:00,96403.03361332652,2912.244172092818,2.9323224352098323
28,2025-06-12 01:04:00+00:00,96314.32870428602,3000.9490811333235,3.0216389140220463
29,2025-06-13 00:11:00+00:00,96476.0891205155,2839.188664903835,2.8587632519522206
30,2025-06-13 00:28:00+00:00,96356.43292036426,2958.8448650550854,2.979244413380153
31,2025-06-13 00:41:00+00:00,96459.119799693,2856.1579857263423,2.8758495665665453
32,2025-06-17 00:28:00+00:00,96227.7140608002,3087.5637246191473,3.1088507160903682
33,2025-06-17 00:54:00+00:00,96069.94533459583,3245.332450823509,3.267707167708252
34,2025-06-17 01:06:00+00:00,96116.06269441365,3199.2150910056953,3.2212718549888386
35,2025-06-17 04:47:00+00:00,96106.40307282715,3208.8747125921946,3.230998074158632
36,2025-06-18 01:01:00+00:00,95323.75303168953,3991.524753729813,4.019044041092956
37,2025-06-19 00:36:00+00:00,95216.96983228582,4098.307953133524,4.126563449772886
38,2025-06-19 02:02:00+00:00,95318.15960485638,3997.1181805629603,4.024676031414962
39,2025-06-20 05:47:00+00:00,95473.93892262192,3841.33886279742,3.867822704072801
40,2025-06-23 00:09:00+00:00,95590.1822129906,3725.095572428734,3.7507779824944745
41,2025-06-26 00:44:00+00:00,95199.8998049434,4115.37798047594,4.143751165221154
42,2025-06-26 00:59:00+00:00,94902.71599859245,4412.561786826889,4.442983884474122
43,2025-06-30 00:32:00+00:00,94699.39675681152,4615.881028607822,4.647704896502327
44,2025-06-30 00:39:00+00:00,94214.12788905007,5101.149896369272,5.136319416425357
45,2025-06-30 00:51:00+00:00,93632.61199260673,5682.665792812608,5.721844533416681
46,2025-07-01 00:25:00+00:00,93677.55181302843,5637.725972390908,5.67659487855613
47,2025-07-01 00:25:00+00:00,93406.91414336867,5908.363642050666,5.949098440641007
48,2025-07-01 00:47:00+00:00,93369.54883264357,5945.7289527757675,5.986721363879295
49,2025-07-02 00:16:00+00:00,93294.86360076412,6020.414184655223,6.061921507849914
50,2025-07-03 05:56:00+00:00,93432.97536375254,5882.302421666798,5.922857543001697
51,2025-07-04 00:03:00+00:00,92808.71031891674,6506.567466502602,6.551426539389736
52,2025-07-07 00:19:00+00:00,92538.51307492852,6776.764710490825,6.823486639319186
53,2025-07-07 00:39:00+00:00,92139.46069852756,7175.8170868917805,7.225290254331116
54,2025-07-09 00:06:00+00:00,92191.06366233795,7124.214123081387,7.173331517507275
55,2025-07-09 00:27:00+00:00,91958.84216855688,7356.435616862465,7.407154046084215
56,2025-07-10 00:22:00+00:00,91671.7775847952,7643.500200624141,7.696197776477747
57,2025-07-10 00:38:00+00:00,91517.72467742757,7797.553107991771,7.851312790806636
58,2025-07-10 00:51:00+00:00,91261.35214992482,8053.925635494525,8.109452860712771
59,2025-07-11 00:08:00+00:00,91068.0018553737,8247.275930045638,8.304136195303917
60,2025-07-11 00:19:00+00:00,90856.8081416736,8458.469643745746,8.516785969245458
61,2025-07-11 00:47:00+00:00,90653.36688448847,8661.910900930874,8.721629837904501
62,2025-07-14 00:23:00+00:00,90109.40822534647,9205.869560072868,9.269338781856982
63,2025-07-14 00:23:00+00:00,89254.95338793071,10060.324397488628,10.129684598199455
64,2025-07-14 00:42:00+00:00,88901.3177414574,10413.960043961939,10.485758360825761
65,2025-07-15 00:45:00+00:00,88748.363104224,10566.91468119534,10.639767533074037
66,2025-07-16 00:39:00+00:00,88149.09794309325,11166.179842326092,11.24316428581285
67,2025-07-17 00:07:00+00:00,87659.44887535715,11655.828910062191,11.736189204691934
68,2025-07-22 00:37:00+00:00,87715.73541638808,11599.54236903126,11.679514600053015
69,2025-07-23 00:58:00+00:00,87406.79059606024,11908.487189359104,11.990589418768572
70,2025-07-25 00:46:00+00:00,87581.66350794112,11733.61427747822,11.814510857866074
71,2025-07-25 00:46:00+00:00,87515.24305015193,11800.034735267414,11.881389246841334
72,2025-07-30 00:19:00+00:00,87291.10759402545,12024.170191393889,12.107069989144389
73,2025-07-30 00:48:00+00:00,86994.14789200918,12321.129893410165,12.406077058991071
74,2025-07-30 00:54:00+00:00,86740.00014518532,12575.277640234024,12.661977009624014
75,2025-08-01 00:15:00+00:00,86778.16845610901,12537.109329310333,12.623545549958608
76,2025-08-04 00:33:00+00:00,86514.00524388405,12801.27254153529,12.889530016916156
77,2025-08-04 00:43:00+00:00,86134.60659074919,13180.671194670154,13.271544407445873
78,2025-08-04 00:52:00+00:00,85592.8764400804,13722.401345338934,13.817009478629828
79,2025-08-05 00:12:00+00:00,85349.67547485839,13965.60231056095,14.061887175843216
80,2025-08-07 00:43:00+00:00,85161.99746675602,14153.280318663325,14.250859116804678
81,2025-08-08 00:27:00+00:00,84940.67452106165,14374.603264357691,14.47370795801978
82,2025-08-11 02:00:00+00:00,84770.73583542476,14544.541949994586,14.644818274001642
83,2025-08-11 06:00:00+00:00,84906.31986362611,14408.957921793233,14.508299471230638
84,2025-08-11 06:00:00+00:00,85177.48792002902,14137.789865390325,14.235261865688424
85,2025-08-12 00:32:00+00:00,85022.91395704748,14292.363828371861,14.39090152801259
86,2025-08-12 00:47:00+00:00,84717.01767722529,14598.260108194052,14.698906788273868
87,2025-08-12 00:54:00+00:00,84308.13081561623,15007.146969803114,15.11061269166217
88,2025-08-14 00:43:00+00:00,83987.55308509647,15327.72470032287,15.433400622852773
89,2025-08-14 00:54:00+00:00,83695.10312737798,15620.17465804136,15.727866856286019
90,2025-08-18 00:03:00+00:00,83152.17074960555,16163.107035813795,16.274542443244044
91,2025-08-18 00:40:00+00:00,83213.23613706534,16102.041648354003,16.21305604475485
92,2025-08-19 00:04:00+00:00,83100.09218292293,16215.185602496407,16.32698006195074
93,2025-08-19 05:56:00+00:00,83124.14923758106,16191.128547838278,16.302757147617147
94,2025-08-19 06:00:00+00:00,83197.86175019247,16117.416035226866,16.228536429259318
95,2025-08-22 00:16:00+00:00,83267.75776900978,16047.520016409559,16.158158517244285
96,2025-08-22 00:55:00+00:00,83137.8944433768,16177.383342042536,16.28891717646443
97,2025-08-25 00:19:00+00:00,82595.35236245657,16719.92542296277,16.835199775695994
98,2025-08-25 00:28:00+00:00,82052.86178823022,17262.41599718912,17.381430513124386
99,2025-08-25 00:58:00+00:00,82263.15246421284,17052.125321206506,17.16969000283052
100,2025-08-26 00:03:00+00:00,83082.78089346213,16232.496891957213,16.344410702882143
101,2025-08-26 00:14:00+00:00,82250.54244237517,17064.735343044173,17.18238696357901
102,2025-08-26 00:22:00+00:00,82036.59685582768,17278.68092959166,17.3978075829622
103,2025-08-27 04:49:00+00:00,81660.7153711422,17654.56241427714,17.77628055617143
104,2025-08-27 05:03:00+00:00,81450.79284525885,17864.484940160488,17.987650378180994
105,2025-08-28 00:41:00+00:00,81029.68122618856,18285.596559230777,18.41166532176313
106,2025-09-01 00:41:00+00:00,80751.21104626948,18564.066739149857,18.692055394799773
107,2025-09-01 00:41:00+00:00,80499.90868878165,18815.36909663769,18.94509033875955
108,2025-09-01 02:00:00+00:00,80325.29980182416,18989.977983595178,19.120903054437342
109,2025-09-01 06:00:00+00:00,80480.52412048244,18834.7536649369,18.964608552604847
110,2025-09-02 00:44:00+00:00,80349.08581591061,18966.191969508727,19.096953049345636
111,2025-09-02 01:00:00+00:00,80198.0777322367,19117.200053182634,19.249002247657476
112,2025-09-05 00:31:00+00:00,80094.1116737511,19221.166111668237,19.35368509283889
