trade_number,entry_datetime,exit_datetime,equity_after,drawdown_usd,drawdown_pct
1,2023-06-27 20:55:00+00:00,2023-06-27 22:00:00+00:00,100036.35570842495,0.0,0.0
2,2023-06-28 19:42:00+00:00,2023-06-28 22:00:00+00:00,99808.26771138421,228.08799704074045,0.22800510416987446
3,2023-06-30 17:01:00+00:00,2023-07-02 21:03:00+00:00,100019.09109189574,17.26461652920989,0.017258342136663704
4,2023-07-05 18:36:00+00:00,2023-07-05 21:10:00+00:00,100169.17137507019,0.0,0.0
5,2023-07-11 16:59:00+00:00,2023-07-11 19:21:00+00:00,100455.52948889279,0.0,0.0
6,2023-07-14 20:00:00+00:00,2023-07-14 20:55:00+00:00,100606.2666637723,0.0,0.0
7,2023-07-19 19:40:00+00:00,2023-07-19 21:38:00+00:00,100858.01672118981,0.0,0.0
8,2023-07-21 19:00:00+00:00,2023-07-21 19:21:00+00:00,101236.3674532798,0.0,0.0
9,2023-07-25 18:51:00+00:00,2023-07-25 21:08:00+00:00,101400.6853055465,0.0,0.0
10,2023-08-01 17:43:00+00:00,2023-08-01 18:30:00+00:00,101806.89458225992,0.0,0.0
11,2023-08-04 20:26:00+00:00,2023-08-06 21:03:00+00:00,101959.55096721786,0.0,0.0
12,2023-08-11 17:51:00+00:00,2023-08-11 18:58:00+00:00,102112.5427923426,0.0,0.0
13,2023-08-16 16:30:00+00:00,2023-08-16 17:39:00+00:00,100966.13574348004,1146.4070488625584,1.1226897475209356
14,2023-08-18 17:16:00+00:00,2023-08-18 17:37:00+00:00,101367.42728916286,745.1155031797389,0.7297002726638739
15,2023-08-25 19:24:00+00:00,2023-08-27 21:03:00+00:00,100996.36575754036,1116.17703480224,1.0930851433913582
16,2023-09-01 20:54:00+00:00,2023-09-03 21:03:00+00:00,101179.74970786514,932.7930844774673,0.9134951093857369
17,2023-09-08 18:59:00+00:00,2023-09-10 21:03:00+00:00,102086.61514274408,25.927649598525022,0.02539124860620877
18,2023-09-08 19:16:00+00:00,2023-09-10 21:03:00+00:00,103053.09582783336,0.0,0.0
19,2023-09-13 19:02:00+00:00,2023-09-13 22:00:00+00:00,103278.33507703888,0.0,0.0
20,2023-09-15 20:20:00+00:00,2023-09-17 21:03:00+00:00,104089.00826336067,0.0,0.0
21,2023-09-19 18:20:00+00:00,2023-09-19 19:07:00+00:00,104357.64500766704,0.0,0.0
22,2023-09-22 18:50:00+00:00,2023-09-24 21:03:00+00:00,104581.76771831009,0.0,0.0
23,2023-09-26 18:36:00+00:00,2023-09-26 22:00:00+00:00,104730.38829979849,0.0,0.0
24,2023-10-17 17:53:00+00:00,2023-10-17 19:55:00+00:00,105088.72836516918,0.0,0.0
25,2023-10-17 17:16:00+00:00,2023-10-17 22:00:00+00:00,105033.63191687677,55.096448292417335,0.05242850413125621
26,2023-10-17 20:32:00+00:00,2023-10-17 22:00:00+00:00,105180.6923601688,0.0,0.0
27,2023-10-31 20:48:00+00:00,2023-10-31 21:19:00+00:00,105575.24979152277,0.0,0.0
28,2023-10-31 20:35:00+00:00,2023-10-31 22:00:00+00:00,105726.24414050298,0.0,0.0
29,2023-11-08 18:02:00+00:00,2023-11-08 22:03:00+00:00,105460.16778136652,266.07635913646664,0.25166538478645784
30,2023-11-08 19:55:00+00:00,2023-11-08 22:03:00+00:00,105938.44161811349,0.0,0.0
31,2023-11-10 17:29:00+00:00,2023-11-12 22:03:00+00:00,106199.23803350663,0.0,0.0
32,2023-11-17 18:59:00+00:00,2023-11-17 19:56:00+00:00,106597.35174696322,0.0,0.0
33,2023-12-06 20:11:00+00:00,2023-12-06 22:03:00+00:00,107009.11478234582,0.0,0.0
34,2024-01-10 21:04:00+00:00,2024-01-10 22:03:00+00:00,107670.30539780528,0.0,0.0
35,2024-01-12 19:28:00+00:00,2024-01-12 20:05:00+00:00,107837.37400901703,0.0,0.0
36,2024-01-12 19:15:00+00:00,2024-01-12 21:00:00+00:00,108093.65388989562,0.0,0.0
37,2024-01-26 18:51:00+00:00,2024-01-26 19:56:00+00:00,108255.84869102287,0.0,0.0
38,2024-01-26 19:04:00+00:00,2024-01-26 19:57:00+00:00,108445.62568570863,0.0,0.0
39,2024-01-26 18:32:00+00:00,2024-01-28 22:03:00+00:00,108150.84923076585,294.77645494278113,0.2718195898441184
40,2024-02-27 18:15:00+00:00,2024-02-27 19:30:00+00:00,108660.20554734973,0.0,0.0
41,2024-03-05 19:05:00+00:00,2024-03-05 22:04:00+00:00,108721.8599927159,0.0,0.0
42,2024-03-15 19:57:00+00:00,2024-03-17 21:04:00+00:00,109440.62832797253,0.0,0.0
43,2024-03-27 19:38:00+00:00,2024-03-27 22:00:00+00:00,109172.7144245752,267.91390339733334,0.2448029653068574
44,2024-03-27 20:00:00+00:00,2024-03-27 22:00:00+00:00,109003.6243604083,437.0039675642329,0.3993068883473658
45,2024-03-27 21:17:00+00:00,2024-03-27 22:00:00+00:00,109097.16276395257,343.4655640199635,0.3138373465754082
46,2024-04-03 16:36:00+00:00,2024-04-03 22:00:00+00:00,108978.53348302472,462.09484494781645,0.4222333625159817
47,2024-04-03 21:06:00+00:00,2024-04-03 22:00:00+00:00,108760.50486176275,680.123466209785,0.6214542776304113
48,2024-04-05 19:57:00+00:00,2024-04-07 21:04:00+00:00,108749.8908757789,690.737452193629,0.6311526740541197
49,2024-04-10 20:49:00+00:00,2024-04-10 21:16:00+00:00,109141.90475303167,298.72357494085736,0.2729549158340358
50,2024-04-10 21:06:00+00:00,2024-04-10 21:16:00+00:00,109533.86969673859,0.0,0.0
51,2024-04-12 18:24:00+00:00,2024-04-14 21:04:00+00:00,109832.55013246385,0.0,0.0
52,2024-04-12 18:36:00+00:00,2024-04-14 21:04:00+00:00,110127.23493211114,0.0,0.0
53,2024-04-19 18:16:00+00:00,2024-04-21 21:04:00+00:00,110114.03252295473,13.202409156408976,0.011988323473796206
