trade_id,entry_datetime,exit_datetime,direction,mode,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,entry_session_day,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,rsi_m5,atr_m15,adx_m15,session_mean,day_type,news_event_id,news_move_pips,first_hour_high,first_hour_low,ema20_m5,roc10_m5
11,2025-05-22 00:30:00+00:00,2025-05-22 00:38:00+00:00,long,mean_reversion,morning_active,143.458,143.432,143.208,143.51422580645158,153.448,trailing_stop,2.3335483870943103,90.69570204794266,557925,8.0,97228.05149087987,97318.74719292781,7.099999999999795,4.300000000000637,2025-05-22,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.82000000000002,144.28298400000003,144.569016,143.35701600000002,143.07098400000004,144.22185739487625,143.77695,143.33204260512375,23.13953488371945,0.18964285714285722,44.241657508814605,143.51422580645158,UNCLASSIFIED,,,,,,
12,2025-05-22 00:45:00+00:00,2025-05-22 00:51:00+00:00,long,mean_reversion,morning_active,143.454,143.416,143.204,143.82000000000002,153.44400000000002,trailing_stop,-3.8000000000010914,-147.9635466057211,558430,6.0,97318.74719292781,97170.78364632209,7.099999999996953,7.00000000000216,2025-05-22,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.82000000000002,144.28298400000003,144.569016,143.35701600000002,143.07098400000004,144.09535945233642,143.6776,143.2598405476636,30.967078189299784,0.2027857142857162,40.7909903038425,143.48341304347824,UNCLASSIFIED,,,,,,
13,2025-05-26 00:35:00+00:00,2025-05-26 00:51:00+00:00,long,mean_reversion,morning_active,142.668,142.66799999999998,142.418,142.75111111111107,152.65800000000002,trailing_stop,-2.8421709430404007e-12,-1.1047030058320166e-10,554526,16.0,97170.78364632209,97170.78364632197,7.399999999998386,2.200000000001978,2025-05-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,142.51766666666668,142.56312466666668,142.5912086666667,142.4722086666667,142.44412466666668,142.91180742726493,142.7913,142.67079257273508,37.06176961602578,0.1562857142857175,37.043234010049375,142.75111111111107,UNCLASSIFIED,,,,,,
14,2025-05-27 00:15:00+00:00,2025-05-27 00:22:00+00:00,long,mean_reversion,morning_active,142.399,142.343,142.149,142.4626875,152.389,trailing_stop,-5.60000000000116,-217.747834456253,553480,7.0,97170.78364632197,96953.03581186572,0.899999999998613,7.400000000001228,2025-05-27,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,142.69000000000003,143.01852000000002,143.22148000000004,142.36148000000003,142.15852,142.8438281215711,142.6413,142.4387718784289,22.70058708415037,0.08628571428571417,24.433887057912763,142.4626875,UNCLASSIFIED,,,,,,
15,2025-05-27 00:30:00+00:00,2025-05-27 00:40:00+00:00,long,mean_reversion,morning_active,142.336,142.29899999999998,142.086,142.40838709677422,152.32600000000002,trailing_stop,-3.700000000003456,-143.5277268288539,551996,10.0,96953.03581186572,96809.50808503687,3.5999999999972943,6.900000000001683,2025-05-27,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,142.69000000000003,143.01852000000002,143.22148000000004,142.36148000000003,142.15852,142.8863179709062,142.5925,142.2986820290938,16.44067796610304,0.09271428571428585,24.609172717296946,142.40838709677422,UNCLASSIFIED,,,,,,
16,2025-05-27 00:55:00+00:00,2025-05-27 01:00:00+00:00,long,mean_reversion,morning_active,142.316,142.224,142.07852,142.37126785714287,152.306,trailing_stop,-9.200000000001296,-375.28307458662056,580155,5.0,96809.50808503687,96434.22501045025,0.39999999999906777,9.700000000000841,2025-05-27,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,142.69000000000003,143.01852000000002,143.22148000000004,142.36148000000003,142.15852,142.84736788219692,142.4968,142.1462321178031,20.14652014652188,0.08985714285714355,25.30707587540299,142.37126785714287,UNCLASSIFIED,,,,,,
17,2025-05-28 00:15:00+00:00,2025-05-28 00:23:00+00:00,long,mean_reversion,morning_active,144.048,143.97299999999998,143.798,143.616,154.038,trailing_stop,-28.919961450275853,-1118.6168321569746,555646,8.0,96434.22501045025,95315.60817829327,0.6000000000000227,9.200000000001296,2025-05-28,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.616,144.515228,145.07077200000003,142.71677200000002,142.161228,144.31299496400578,144.174,144.03500503599423,28.644501278774797,0.06842857142857335,27.04164516089266,144.04606249999998,UNCLASSIFIED,,,,,,
18,2025-05-28 00:35:00+00:00,2025-05-28 00:44:00+00:00,long,mean_reversion,morning_active,143.93,143.87599999999998,143.68,143.99472222222224,153.92000000000002,trailing_stop,-5.400000000003047,-205.95897856499158,548751,9.0,95315.60817829327,95109.64919972829,1.099999999999568,6.400000000002137,2025-05-28,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.616,144.515228,145.07077200000003,142.71677200000002,142.161228,144.35551949611482,144.12245,143.88938050388515,14.314516129035667,0.0813571428571456,30.25175496674762,143.99472222222224,UNCLASSIFIED,,,,,,
19,2025-05-29 00:05:00+00:00,2025-05-29 00:06:00+00:00,short,mean_reversion,morning_active,145.808,145.79000000000002,145.888,144.5786666666667,135.81799999999998,trailing_stop,1.799999999997226,123.46525824797489,1000000,1.0,95109.64919972829,95233.11445797626,9.799999999998477,3.4000000000020236,2025-05-29,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.5786666666667,145.0481446666667,145.3381886666667,144.10918866666668,143.8191446666667,146.1058064711121,145.31865,144.5314935288879,81.13975576662187,0.15849999999999959,41.04421102572263,145.88,UNCLASSIFIED,,,,,,
20,2025-05-29 00:20:00+00:00,2025-05-29 00:21:00+00:00,short,mean_reversion,morning_active,145.951,145.90400000000002,146.031,145.866619047619,135.96099999999998,trailing_stop,6.942857142858543,475.9399736353332,1000000,1.0,95233.11445797626,95709.0544316116,13.699999999997203,2.9000000000024784,2025-05-29,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.5786666666667,145.0481446666667,145.3381886666667,144.10918866666668,143.8191446666667,146.2412334058822,145.48495,144.72866659411778,75.83401139137506,0.1838571428571417,45.07248449366655,145.866619047619,UNCLASSIFIED,,,,,,
21,2025-05-29 00:40:00+00:00,2025-05-29 00:41:00+00:00,short,mean_reversion,morning_active,145.92,145.96200000000002,146.0,145.8633414634146,135.92999999999998,trailing_stop,-4.200000000003001,-287.74612570415593,1000000,1.0,95709.0544316116,95421.30830590744,1.8999999999977035,4.200000000003001,2025-05-29,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.5786666666667,145.0481446666667,145.3381886666667,144.10918866666668,143.8191446666667,146.19632240453367,145.6857,145.17507759546632,69.04422253922878,0.20300000000000093,50.14984978785352,145.8633414634146,UNCLASSIFIED,,,,,,
22,2025-05-30 00:05:00+00:00,2025-05-30 00:08:00+00:00,long,mean_reversion,morning_active,143.78,143.74099999999999,143.53,144.79599999999996,153.77,trailing_stop,-3.9000000000015684,-148.89762141635728,548787,3.0,95421.30830590744,95272.41068449109,4.999999999998295,4.900000000000659,2025-05-30,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.79599999999996,145.68529599999997,146.23470399999997,143.90670399999996,143.35729599999996,144.1319823882415,143.92155,143.71111761175848,29.887218045112235,0.10864285714285618,31.493336516382453,143.6928333333333,UNCLASSIFIED,,,,,,
23,2025-05-30 00:30:00+00:00,2025-05-30 00:34:00+00:00,long,mean_reversion,morning_active,143.72500000000002,143.819,143.47500000000002,144.79599999999996,153.71500000000003,trailing_stop,9.399999999996567,357.9900708528164,547721,4.0,95272.41068449109,95630.4007553439,16.099999999997294,2.100000000004343,2025-05-30,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.79599999999996,145.68529599999997,146.23470399999997,143.90670399999996,143.35729599999996,144.10908756927023,143.86645000000001,143.6238124307298,24.857954545455897,0.13221428571428565,40.55299721947786,143.74351612903223,UNCLASSIFIED,,,,,,
24,2025-06-02 00:20:00+00:00,2025-06-02 00:41:00+00:00,long,mean_reversion,morning_active,143.614,143.655,143.534,143.86233333333334,153.604,trailing_stop,4.099999999999682,285.40600744837855,1000000,21.0,95630.4007553439,95915.80676279227,11.199999999999477,4.400000000001114,2025-06-02,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.86233333333334,143.91466733333334,143.94699933333334,143.80999933333334,143.77766733333334,143.97219771484257,143.79005,143.60790228515745,33.8461538461509,0.11121428571428485,17.013686756976593,143.6467142857143,UNCLASSIFIED,,,,,,
25,2025-06-02 00:30:00+00:00,2025-06-02 00:41:00+00:00,long,mean_reversion,morning_active,143.638,143.655,143.558,143.86233333333334,153.62800000000001,trailing_stop,1.6999999999995907,118.33907625906448,1000000,11.0,95915.80676279227,96034.14583905134,8.799999999999386,1.4000000000010004,2025-06-02,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.86233333333334,143.91466733333334,143.94699933333334,143.80999933333334,143.77766733333334,143.93660680537226,143.75825,143.57989319462774,24.061810154519165,0.10807142857142692,16.34665936086287,143.63509677419358,UNCLASSIFIED,,,,,,
26,2025-06-09 00:25:00+00:00,2025-06-09 00:34:00+00:00,short,mean_reversion,morning_active,144.78799999999998,144.77300000000002,145.006,144.69849999999997,134.79799999999997,trailing_stop,1.4999999999957936,66.08535431311894,637825,9.0,96034.14583905134,96100.23119336447,7.699999999996976,4.800000000003024,2025-06-09,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.81,144.854312,144.881688,144.765688,144.738312,144.78633105960986,144.6886,144.59086894039015,66.39676113360386,0.06842857142856522,36.65849701591981,144.69849999999997,UNCLASSIFIED,,,,,,
27,2025-06-10 00:25:00+00:00,2025-06-10 00:54:00+00:00,long,mean_reversion,morning_active,144.458,144.577,144.208,144.5100384615385,154.448,trailing_stop,7.882310104047871,302.80241996205876,555297,29.0,96100.23119336447,96403.03361332652,19.39999999999884,6.400000000002137,2025-06-10,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.49533333333332,144.86969333333332,145.10097333333334,144.12097333333332,143.8896933333333,144.68551065121193,144.5658,144.44608934878806,30.93220338982897,0.06564285714285185,36.94244460085786,144.5100384615385,UNCLASSIFIED,,,,,,
28,2025-06-12 00:55:00+00:00,2025-06-12 01:04:00+00:00,long,mean_reversion,morning_active,144.043,144.01999999999998,143.793,144.1655892857143,154.03300000000002,trailing_stop,-2.3000000000024556,-88.70490904050577,555447,9.0,96403.03361332652,96314.32870428602,5.299999999999727,7.500000000001705,2025-06-12,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.77833333333334,145.21534133333333,145.48532533333335,144.34132533333334,144.07134133333332,144.3790224328566,144.1929,144.00677756714342,37.429378531074114,0.13678571428571576,44.79584200308001,144.1655892857143,UNCLASSIFIED,,,,,,
29,2025-06-13 00:10:00+00:00,2025-06-13 00:11:00+00:00,long,mean_reversion,morning_active,142.95600000000002,142.998,142.70600000000002,143.76133333333334,152.94600000000003,trailing_stop,4.199999999997317,161.7604162294943,550748,1.0,96314.32870428602,96476.0891205155,10.599999999996612,1.4000000000038426,2025-06-13,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.76133333333334,144.27856133333333,144.59810533333334,143.24410533333335,142.92456133333334,143.6834069100432,143.3397,142.99599308995678,20.677570093457888,0.09857142857142621,21.152399326082197,142.972,UNCLASSIFIED,,,,,,
30,2025-06-13 00:25:00+00:00,2025-06-13 00:28:00+00:00,long,mean_reversion,morning_active,142.96300000000002,142.932,142.71300000000002,143.76133333333334,152.95300000000003,trailing_stop,-3.1000000000034333,-119.65620015125334,551700,3.0,96476.0891205155,96356.43292036426,6.2999999999959755,3.900000000004411,2025-06-13,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.76133333333334,144.27856133333333,144.59810533333334,143.24410533333335,142.92456133333334,143.66573968222212,143.26595,142.86616031777788,29.5918367346935,0.1232857142857122,24.161217549285997,142.98665384615384,UNCLASSIFIED,,,,,,
31,2025-06-13 00:40:00+00:00,2025-06-13 00:41:00+00:00,long,mean_reversion,morning_active,142.90800000000002,142.886,142.65800000000002,142.96709756097565,152.89800000000002,trailing_stop,2.6658477691417937,102.68687932874192,550804,1.0,96356.43292036426,96459.119799693,6.399999999996453,2.600000000003888,2025-06-13,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.76133333333334,144.27856133333333,144.59810533333334,143.24410533333335,142.92456133333334,143.61270431555397,143.18315,142.75359568444605,27.20588235294251,0.13399999999999831,23.988443338050512,142.96709756097565,UNCLASSIFIED,,,,,,
32,2025-06-17 00:25:00+00:00,2025-06-17 00:28:00+00:00,short,mean_reversion,morning_active,144.846,144.906,145.096,144.418,134.856,trailing_stop,-6.000000000000227,-231.40573889280824,558868,3.0,96459.119799693,96227.7140608002,0.7000000000005002,7.200000000000273,2025-06-17,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.418,144.88709599999999,145.176904,143.94890400000003,143.659096,144.8681928946257,144.71620000000001,144.56420710537432,63.28928046989673,0.09400000000000018,42.197674492142326,144.80496153846155,UNCLASSIFIED,,,,,,
33,2025-06-17 00:50:00+00:00,2025-06-17 00:54:00+00:00,short,mean_reversion,morning_active,144.94299999999998,144.984,145.19299999999998,144.86780392156865,134.95299999999997,trailing_stop,-4.100000000002524,-157.76872620436794,557901,4.0,96227.7140608002,96069.94533459583,5.699999999998795,8.100000000001728,2025-06-17,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.418,144.88709599999999,145.176904,143.94890400000003,143.659096,144.9986684265212,144.78754999999998,144.57643157347877,64.45131375579425,0.1008571428571433,35.57231824527528,144.86780392156865,UNCLASSIFIED,,,,,,
34,2025-06-17 01:00:00+00:00,2025-06-17 01:06:00+00:00,short,mean_reversion,morning_active,145.00199999999998,144.99,145.25199999999998,144.89386885245904,135.01199999999997,trailing_stop,1.1999999999972033,46.11735981781099,557213,6.0,96069.94533459583,96116.06269441365,7.499999999996021,2.600000000003888,2025-06-17,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.418,144.88709599999999,145.176904,143.94890400000003,143.659096,145.06926969807927,144.82685,144.58443030192075,70.55057618437797,0.1151428571428588,33.9260001530462,144.89386885245904,NEWS,,,,,,
35,2025-06-17 04:35:00+00:00,2025-06-17 04:47:00+00:00,short,news_reaction,afternoon_active,144.494,144.49800000000002,144.69299999999998,144.248036,144.248036,trailing_stop,-0.40000000000191,-9.659621586504066,348949,12.0,96116.06269441365,96106.40307282715,8.400000000000318,2.800000000002001,2025-06-17,TOKYO_DUAL_MODE_V11,news_reaction,tokyo,,,,,,,,,,,,,NEWS,boj_rate_decision,-39.79999999999961,,,,
36,2025-06-18 00:50:00+00:00,2025-06-18 01:01:00+00:00,long,mean_reversion,morning_active,145.30200000000002,145.25,145.05200000000002,144.99800000000002,155.29200000000003,trailing_stop,-20.31996390835396,-782.6500411376213,558578,11.0,96106.40307282715,95323.75303168953,3.1999999999982265,7.600000000002183,2025-06-18,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.99800000000002,145.37809000000001,145.61291000000003,144.61791000000002,144.38309,145.44929790147475,145.36055000000002,145.27180209852528,38.73873873873909,0.0905714285714266,16.832026460863695,145.34027450980395,UNCLASSIFIED,,,,,,
37,2025-06-19 00:25:00+00:00,2025-06-19 00:36:00+00:00,long,mean_reversion,morning_active,144.88000000000002,144.85199999999998,144.63000000000002,144.954,154.87000000000003,trailing_stop,-2.800000000004843,-106.78319940371385,552420,11.0,95323.75303168953,95216.96983228582,4.599999999996385,3.6000000000029786,2025-06-19,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.954,145.37993,145.64307000000002,144.52807,144.26493,145.0807488820044,144.96895,144.8571511179956,27.884615384619934,0.09150000000000043,38.29148681235779,144.89492307692305,UNCLASSIFIED,,,,,,
38,2025-06-19 01:55:00+00:00,2025-06-19 02:02:00+00:00,long,breakout,morning_active,145.06400000000002,145.1,144.81,145.24089285714288,145.24089285714288,trailing_stop,3.5999999999972943,101.1897725705649,407851,7.0,95216.96983228582,95318.15960485638,10.599999999996612,2.0000000000038654,2025-06-19,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,34.532411298680366,,TRENDING,,,144.984,144.84,144.9616656535741,0.0013184689193387119
39,2025-06-20 04:55:00+00:00,2025-06-20 05:47:00+00:00,long,breakout,afternoon_active,145.36200000000002,145.47889285714288,145.094,145.47889285714288,145.47889285714288,tp,11.689285714285802,155.77931776553856,193875,52.0,95318.15960485638,95473.93892262192,11.799999999996658,6.2000000000040245,2025-06-20,TOKYO_DUAL_MODE_V11,breakout,tokyo,,,,,,,,,,,30.16833031402287,,TRENDING,,,145.32,145.124,145.30977792503953,0.0005782336339230618
40,2025-06-23 00:05:00+00:00,2025-06-23 00:09:00+00:00,long,mean_reversion,morning_active,146.228,146.24499999999998,146.148,146.59699999999998,156.21800000000002,trailing_stop,1.6999999999967486,116.2432903686792,1000000,4.0,95473.93892262192,95590.1822129906,7.799999999997453,3.8000000000010914,2025-06-23,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.59699999999998,146.68409599999998,146.737904,146.50990399999998,146.45609599999997,146.47282346766454,146.316,146.15917653233547,21.812080536911864,0.16507142857142298,43.306707527990355,146.1865,UNCLASSIFIED,,,,,,
41,2025-06-26 00:35:00+00:00,2025-06-26 00:44:00+00:00,long,mean_reversion,morning_active,144.85000000000002,144.748,144.60000000000002,145.25700000000003,154.84000000000003,trailing_stop,-10.200000000003229,-390.2824080472123,553849,9.0,95590.1822129906,95199.8998049434,0.0,10.400000000004184,2025-06-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,145.25700000000003,145.77002600000003,146.08697400000003,144.74397400000004,144.42702600000004,145.12594444752318,144.94765,144.76935555247684,34.599156118147306,0.09449999999999648,37.22323876866364,144.85833333333335,UNCLASSIFIED,,,,,,
42,2025-06-26 00:55:00+00:00,2025-06-26 00:59:00+00:00,long,mean_reversion,morning_active,144.752,144.67399999999998,144.502,144.8239642857143,154.74200000000002,trailing_stop,-7.800000000003138,-297.18380635094974,551215,4.0,95199.8998049434,94902.71599859245,0.0,7.800000000003138,2025-06-26,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,145.25700000000003,145.77002600000003,146.08697400000003,144.74397400000004,144.42702600000004,145.06452438113487,144.88225,144.69997561886512,30.076628352491326,0.0964999999999979,39.82731183436179,144.8239642857143,UNCLASSIFIED,,,,,,
43,2025-06-30 00:20:00+00:00,2025-06-30 00:32:00+00:00,short,mean_reversion,morning_active,144.571,144.602,144.71566666666666,144.46866666666665,134.581,trailing_stop,-3.100000000000591,-203.31924178092697,948399,12.0,94902.71599859245,94699.39675681152,4.399999999998272,3.500000000002501,2025-06-30,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.46866666666665,144.53246066666665,144.57187266666665,144.40487266666665,144.36546066666665,144.59192172403723,144.49415000000002,144.3963782759628,66.57681940701022,0.11357142857142678,37.96819714497979,144.5674761904762,UNCLASSIFIED,,,,,,
44,2025-06-30 00:30:00+00:00,2025-06-30 00:39:00+00:00,short,mean_reversion,morning_active,144.53,144.625,144.71566666666666,144.46866666666665,134.54,trailing_stop,-9.499999999999886,-485.2688677614463,738758,9.0,94699.39675681152,94214.12788905007,0.0,10.400000000001342,2025-06-30,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.46866666666665,144.53246066666665,144.57187266666665,144.40487266666665,144.36546066666665,144.6006059511373,144.49915000000001,144.39769404886272,65.51724137931242,0.11557142857142619,38.83907950936833,144.56132258064517,UNCLASSIFIED,,,,,,
45,2025-06-30 00:45:00+00:00,2025-06-30 00:51:00+00:00,short,mean_reversion,morning_active,144.557,144.655,144.71566666666666,144.46866666666665,134.56699999999998,trailing_stop,-9.800000000001319,-581.5158964433398,858359,6.0,94214.12788905007,93632.61199260673,0.0,13.000000000002387,2025-06-30,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.46866666666665,144.53246066666665,144.57187266666665,144.40487266666665,144.36546066666665,144.62452935569095,144.5121,144.39967064430905,60.64690026954337,0.10135714285713959,35.90033642761611,144.5676956521739,UNCLASSIFIED,,,,,,
46,2025-07-01 00:10:00+00:00,2025-07-01 00:25:00+00:00,long,mean_reversion,morning_active,143.65800000000002,143.67,143.40800000000002,144.19566666666665,153.64800000000002,trailing_stop,1.1999999999972033,44.93982042169523,538042,15.0,93632.61199260673,93677.55181302843,8.999999999997499,4.800000000003024,2025-07-01,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.19566666666665,144.57155466666666,144.80377866666663,143.81977866666665,143.58755466666668,144.02976789794465,143.8583,143.68683210205538,21.086956521733455,0.07307142857143033,46.3580694153199,143.662,UNCLASSIFIED,,,,,,
47,2025-07-01 00:20:00+00:00,2025-07-01 00:25:00+00:00,long,mean_reversion,morning_active,143.73600000000002,143.67,143.50755466666666,144.19566666666665,153.72600000000003,trailing_stop,-6.600000000003092,-270.6376696597635,589129,5.0,93677.55181302843,93406.91414336867,1.1999999999972033,7.500000000001705,2025-07-01,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.19566666666665,144.57155466666666,144.80377866666663,143.81977866666665,143.58755466666668,144.02151137570303,143.83745,143.65338862429695,33.91472868216792,0.08142857142857249,48.70701960916314,143.6729047619048,UNCLASSIFIED,,,,,,
48,2025-07-01 00:35:00+00:00,2025-07-01 00:47:00+00:00,long,mean_reversion,morning_active,143.674,143.664,143.424,144.19566666666665,153.66400000000002,trailing_stop,-1.0000000000019327,-37.365310725097274,536805,12.0,93406.91414336867,93369.54883264357,6.599999999997408,3.700000000000614,2025-07-01,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.19566666666665,144.57155466666666,144.80377866666663,143.81977866666665,143.58755466666668,144.0070379343067,143.8014,143.5957620656933,30.823117338001083,0.08571428571428694,52.94575025004167,143.67974999999998,UNCLASSIFIED,,,,,,
49,2025-07-02 00:10:00+00:00,2025-07-02 00:16:00+00:00,short,mean_reversion,morning_active,143.546,143.566,143.796,143.37333333333333,133.55599999999998,trailing_stop,-2.000000000001023,-74.68523187945256,536113,6.0,93369.54883264357,93294.86360076412,5.19999999999925,2.5000000000005684,2025-07-02,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.37333333333333,143.89361733333334,144.21504933333335,142.85304933333333,142.53161733333332,143.5345197038964,143.42919999999998,143.32388029610357,64.31718061674113,0.07085714285714621,46.81983398185294,143.537,UNCLASSIFIED,,,,,,
50,2025-07-03 05:20:00+00:00,2025-07-03 05:56:00+00:00,short,mean_reversion,afternoon_active,143.89499999999998,143.858,144.14499999999998,143.67893146417435,133.90499999999997,trailing_stop,3.6999999999977717,138.11176298841937,536986,36.0,93294.86360076412,93432.97536375254,11.899999999997135,4.200000000003001,2025-07-03,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,143.73799999999997,144.09249599999998,144.31150399999996,143.38350399999996,143.16449599999999,143.90161491606116,143.82895,143.75628508393882,69.01408450703511,0.07964285714285577,54.63964853632514,143.67893146417435,RANGING,,,,,,
51,2025-07-04 00:00:00+00:00,2025-07-04 00:03:00+00:00,long,mean_reversion,morning_active,144.77200000000002,144.702,144.52200000000002,144.54066666666668,154.76200000000003,trailing_stop,-16.679988072774535,-624.2650448358057,541059,3.0,93432.97536375254,92808.71031891674,0.3999999999962256,9.200000000004138,2025-07-04,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.54066666666668,145.22444666666667,145.6468866666667,143.8568866666667,143.43444666666667,144.99776517064754,144.8548,144.71183482935248,30.494505494510847,0.06085714285714313,40.659526493356175,144.764,UNCLASSIFIED,,,,,,
52,2025-07-07 00:10:00+00:00,2025-07-07 00:19:00+00:00,long,mean_reversion,morning_active,144.37800000000001,144.339,144.27766666666665,144.48466666666667,154.36800000000002,trailing_stop,-3.900000000001569,-270.19724398822,1000000,9.0,92808.71031891674,92538.51307492852,2.2999999999967713,5.60000000000116,2025-07-07,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.60275731117082,144.49675,144.39074268882916,38.07339449541398,0.0826428571428579,16.349038633237104,144.37445454545457,UNCLASSIFIED,,,,,,
53,2025-07-07 00:35:00+00:00,2025-07-07 00:39:00+00:00,long,mean_reversion,morning_active,144.454,144.378,144.27766666666665,144.48466666666667,154.44400000000002,trailing_stop,-7.600000000002183,-399.05237640095135,758084,4.0,92538.51307492852,92139.46069852756,0.0,8.600000000001273,2025-07-07,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.61421412039806,144.4754,144.33658587960196,36.17886178861805,0.0924285714285702,17.136041735331794,144.39319444444448,UNCLASSIFIED,,,,,,
54,2025-07-09 00:00:00+00:00,2025-07-09 00:06:00+00:00,short,mean_reversion,morning_active,146.852,146.83800000000002,147.102,146.457,136.862,trailing_stop,1.3999999999981583,51.602963810389895,541234,6.0,92139.46069852756,92191.06366233795,8.099999999998886,3.2000000000010687,2025-07-09,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.457,146.895154,147.16584600000002,146.018846,145.74815399999997,146.91776601922126,146.6981,146.47843398077876,94.66666666666931,0.06478571428571302,29.357288470245244,146.86,UNCLASSIFIED,,,,,,
55,2025-07-09 00:15:00+00:00,2025-07-09 00:27:00+00:00,short,mean_reversion,morning_active,146.826,146.889,147.076,146.457,136.83599999999998,trailing_stop,-6.30000000000166,-232.2214937810795,541441,12.0,92191.06366233795,91958.84216855688,1.1999999999972033,9.300000000001774,2025-07-09,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.457,146.895154,147.16584600000002,146.018846,145.74815399999997,146.9428405653784,146.73245000000003,146.52205943462167,74.37185929648302,0.07042857142857072,30.954047093747867,146.82512499999999,UNCLASSIFIED,,,,,,
56,2025-07-10 00:15:00+00:00,2025-07-10 00:22:00+00:00,long,mean_reversion,morning_active,146.02800000000002,145.95,145.77800000000002,146.58333333333334,156.01800000000003,trailing_stop,-7.800000000003138,-287.0645837616777,537142,7.0,91958.84216855688,91671.7775847952,0.0,10.400000000004184,2025-07-10,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.58333333333334,146.94088533333334,147.16178133333335,146.22578133333334,146.00488533333333,146.33756460437147,146.1692,146.0008353956285,18.750000000003283,0.07378571428571133,25.838915102655086,146.034375,UNCLASSIFIED,,,,,,
57,2025-07-10 00:35:00+00:00,2025-07-10 00:38:00+00:00,long,mean_reversion,morning_active,145.84400000000002,145.802,145.59400000000002,145.96388888888887,155.83400000000003,trailing_stop,-4.200000000003001,-154.0529073676359,534791,3.0,91671.7775847952,91517.72467742757,2.899999999996794,4.700000000002547,2025-07-10,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.58333333333334,146.94088533333334,147.16178133333335,146.22578133333334,146.00488533333333,146.36598923513358,146.0966,145.8272107648664,21.764705882355727,0.0858571428571407,30.711529665656993,145.96388888888887,UNCLASSIFIED,,,,,,
58,2025-07-10 00:45:00+00:00,2025-07-10 00:51:00+00:00,long,mean_reversion,morning_active,145.87400000000002,145.804,145.62400000000002,145.93758695652173,155.86400000000003,trailing_stop,-7.00000000000216,-256.37252750275394,534002,6.0,91517.72467742757,91261.35214992482,0.2999999999957481,7.600000000002183,2025-07-10,TOKYO_DUAL_MODE_V11,mean_reversion,tokyo,146.58333333333334,146.94088533333334,147.16178133333335,146.22578133333334,146.00488533333333,146.33463599769718,146.0546,145.7745640023028,26.679104477612,0.09014285714285311,35.91872507321196,145.93758695652173,UNCLASSIFIED,,,,,,
