trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,pnl_usd,confluence_score,position_size_units,position_units,partial_tp_pips,initial_sl_pips,regime_label,regime,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,rejection_confirmed,divergence_present,inside_ir,quality_markers,sl_source,tp_source,distance_to_ir_boundary_pips,distance_to_midpoint_pips,distance_to_pivot_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_middle,bb_lower,sar_value,sar_direction,rsi_m5,rsi_value,atr_m15,atr_value,hour_utc,day_of_week
11,2025-07-01 01:54:00+00:00,2025-07-01 01:54:00+00:00,0,2025-07-01 04:09:00+00:00,long,143.7846859654658,143.86161297377586,143.53755466666667,144.19566666666665,tp1_then_trailing_stop,7.692700831006505,172.80630359720894,172.80630359720894,3,323166,323166,41.098070120085595,24.713129879913254,neutral,neutral,AC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,14.692700831005823,16.02644693273305,False,False,False,,pivot,pivot,0.0,0.0,42.166666666665265,2025-07-01,135.0,98860.72469496222,99033.53099855944,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.19566666666665,144.57155466666666,144.80377866666663,143.81977866666665,143.58755466666668,143.78590731779784,143.65540000000001,143.65540000000001,143.5248926822022,143.67,bullish,54.99153976311333,54.99153976311333,0.1187142857142821,0.1187142857142821,1,Tuesday
12,2025-07-01 03:55:00+00:00,2025-07-01 03:55:00+00:00,0,2025-07-01 04:09:00+00:00,long,143.8466096869786,143.86161297377586,143.5966096869786,144.19566666666665,tp1_then_trailing_stop,1.5003286797252713,33.369267641477364,33.369267641477364,3,319967,319967,34.90569796880436,25.0,neutral,neutral,AC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,8.50032867972459,1.0190052222640134,False,False,False,,pivot,pivot,0.0,0.0,35.566666666665014,2025-07-01,14.0,99033.53099855944,99066.90026620092,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.19566666666665,144.57155466666666,144.80377866666663,143.81977866666665,143.58755466666668,143.82521552698958,143.73149999999998,143.73149999999998,143.63778447301038,143.754,bullish,63.03797468354413,63.03797468354413,0.1291428571428546,0.1291428571428546,3,Tuesday
13,2025-07-01 05:01:00+00:00,2025-07-01 05:01:00+00:00,0,2025-07-01 07:08:00+00:00,long,143.71496200847974,143.53755466666667,143.53755466666667,144.19566666666665,sl,-17.74073418130797,-557.9391569491355,-557.9391569491355,3,451420,451420,48.07046581869088,17.74073418130797,neutral,neutral,AB,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,4.10085128456501,17.88763643198763,False,False,False,,pivot,pivot,0.0,0.0,48.766666666665515,2025-07-01,127.0,99066.90026620092,98508.96110925177,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.19566666666665,144.57155466666666,144.80377866666663,143.81977866666665,143.58755466666668,143.92621117923002,143.8211,143.8211,143.71598882076998,143.78119999999998,bearish,44.1687344913162,44.1687344913162,0.11135714285713862,0.11135714285713862,5,Tuesday
14,2025-07-01 05:06:00+00:00,2025-07-01 05:06:00+00:00,0,2025-07-01 07:08:00+00:00,long,143.72690796182607,143.53755466666667,143.53755466666667,144.19566666666665,sl,-18.93532951594068,-557.985675312224,-557.985675312224,4,422976,422976,46.87587048405817,18.93532951594068,neutral,neutral,AB,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,2.9062559499323015,19.08223176662034,False,False,False,,pivot,pivot,0.0,0.0,47.56666666666547,2025-07-01,122.0,98508.96110925177,97950.97543393954,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.19566666666665,144.57155466666666,144.80377866666663,143.81977866666665,143.58755466666668,143.92532552596222,143.82135,143.82135,143.71737447403777,143.736,bearish,31.60762942779509,31.60762942779509,0.11135714285713862,0.11135714285713862,5,Tuesday
15,2025-07-02 00:05:00+00:00,2025-07-02 00:05:00+00:00,0,2025-07-02 00:25:00+00:00,short,143.56719877562114,143.53486633486233,143.81719877562114,143.37333333333333,tp1_then_trailing_stop,3.233244075880748,71.2733487298148,71.2733487298148,4,316407,316407,19.386544228780167,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,9.434023968080396,2.561887004713981,False,False,False,,pivot,pivot,0.0,0.0,20.666666666667766,2025-07-02,20.0,97950.97543393954,98022.24878266935,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37333333333333,143.89361733333334,144.21504933333335,142.85304933333333,142.53161733333332,143.5108158356787,143.42239999999998,143.42239999999998,143.33398416432127,143.346057408,bullish,70.4989154013058,70.4989154013058,0.07085714285714621,0.07085714285714621,0,Wednesday
16,2025-07-02 01:52:00+00:00,2025-07-02 01:52:00+00:00,0,2025-07-02 03:14:00+00:00,short,143.61551504604842,143.55438620446375,143.86551504604842,143.37333333333333,tp1_then_trailing_stop,6.112884158466159,134.87663583105768,134.87663583105768,3,316743,316743,24.218171271508027,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,12.412884158464976,14.069515526838927,False,False,False,,pivot,pivot,0.0,0.0,25.266666666666993,2025-07-02,82.0,98022.24878266935,98157.1254185004,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37333333333333,143.89361733333334,144.21504933333335,142.85304933333333,142.53161733333332,143.65706618347545,143.54985,143.54985,143.44263381652453,143.49233086464,bullish,50.432276657060505,50.432276657060505,0.11242857142857433,0.11242857142857433,1,Wednesday
17,2025-07-02 04:16:00+00:00,2025-07-02 04:16:00+00:00,0,2025-07-02 05:24:00+00:00,long,143.50320140159005,143.70573250615627,143.25320140159005,143.89361733333334,tp1_then_trailing_stop,20.253110456621926,446.66544877412343,446.66544877412343,3,316931,316931,39.04159317432914,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,26.753826600975117,1.5412404307085126,False,False,False,,pivot,pivot_fallback,0.0,0.0,12.266666666667447,2025-07-02,68.0,98157.1254185004,98603.79086727453,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37333333333333,143.89361733333334,144.21504933333335,142.85304933333333,142.53161733333332,143.58849740116705,143.5404,143.5404,143.49230259883296,143.462,bullish,45.03546099290594,45.03546099290594,0.11050000000000589,0.11050000000000589,4,Wednesday
18,2025-07-02 04:39:00+00:00,2025-07-02 04:39:00+00:00,0,2025-07-02 05:50:00+00:00,short,143.57086618383906,143.82086618383906,143.82086618383906,143.37333333333333,sl,-25.0,-551.173498695751,-551.173498695751,3,317081,317081,19.753285050572345,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,2.232459061272607,26.60805629562617,False,False,False,,pivot,pivot,0.0,0.0,20.46666666666681,2025-07-02,71.0,98603.79086727453,98052.61736857878,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.37333333333333,143.89361733333334,144.21504933333335,142.85304933333333,142.53161733333332,143.5891543476203,143.54085,143.54085,143.4925456523797,143.607130624,bearish,56.81818181818035,56.81818181818035,0.10164285714286336,0.10164285714286336,4,Wednesday
19,2025-07-03 00:36:00+00:00,2025-07-03 00:36:00+00:00,0,2025-07-03 01:04:00+00:00,long,143.48942600592605,143.55096143487697,143.23942600592605,143.73799999999997,tp1_then_trailing_stop,6.153542895091846,135.69982255971712,135.69982255971712,3,316563,316563,24.857399407392222,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,12.753542895092096,5.18668247554217,False,False,False,,pivot,pivot,0.0,0.0,25.699999999997658,2025-07-03,28.0,98052.61736857878,98188.3171911385,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.73799999999997,144.09249599999998,144.31150399999996,143.38350399999996,143.16449599999999,143.61979500631747,143.54270000000002,143.54270000000002,143.46560499368258,143.554,bearish,42.2697368421058,42.2697368421058,0.08421428571429601,0.08421428571429601,0,Thursday
20,2025-07-03 01:00:00+00:00,2025-07-03 01:00:00+00:00,0,2025-07-03 01:46:00+00:00,short,143.61096143487697,143.56570143455878,143.86096143487697,143.38350399999996,tp1_then_trailing_stop,4.526000031819422,99.88298749301383,99.88298749301383,3,316831,316831,22.74574348770102,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,11.326992340491415,9.033968297549677,False,False,False,,pivot,pivot_fallback,0.0,0.0,11.799999999996658,2025-07-03,46.0,98188.3171911385,98288.20017863151,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.73799999999997,144.09249599999998,144.31150399999996,143.38350399999996,143.16449599999999,143.61897877092218,143.5342,143.5342,143.4494212290778,143.48711813634256,bullish,54.77888730385202,54.77888730385202,0.08857142857143734,0.08857142857143734,1,Thursday
21,2025-07-03 03:39:00+00:00,2025-07-03 03:39:00+00:00,0,2025-07-03 07:38:00+00:00,short,143.79109262781793,143.7585291093155,144.04109262781793,143.38350399999996,tp1_then_trailing_stop,3.2563518502428224,72.0298536459821,72.0298536459821,3,317991,317991,40.758862781797234,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,10.856951780337454,14.724358289450379,False,False,False,,pivot,pivot_fallback,0.0,0.0,6.100000000003547,2025-07-03,239.0,98288.20017863151,98360.2300322775,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.73799999999997,144.09249599999998,144.31150399999996,143.38350399999996,143.16449599999999,143.7904256230385,143.6866,143.6866,143.5827743769615,143.7201056,bullish,49.81684981684897,49.81684981684897,0.10142857142857663,0.10142857142857663,3,Thursday
22,2025-07-03 03:44:00+00:00,2025-07-03 03:44:00+00:00,0,2025-07-03 07:38:00+00:00,short,143.79808346896297,143.7585291093155,144.04808346896297,143.38350399999996,tp1_then_trailing_stop,3.9554359647468122,87.49758203555287,87.49758203555287,4,318006,318006,41.45794689630122,25.0,neutral,neutral,BC,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,11.556035894841443,14.02527417494639,False,False,False,,pivot,pivot_fallback,0.0,0.0,6.800000000004047,2025-07-03,234.0,98360.2300322775,98447.72761431304,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.73799999999997,144.09249599999998,144.31150399999996,143.38350399999996,143.16449599999999,143.8015246033171,143.6999,143.6999,143.59827539668294,143.76136935917953,bullish,66.34615384615236,66.34615384615236,0.10142857142857663,0.10142857142857663,3,Thursday
24,2025-07-04 00:50:00+00:00,2025-07-04 00:50:00+00:00,0,2025-07-04 01:47:00+00:00,long,144.62874561665075,144.68325804003308,144.37874561665075,145.22444666666667,tp1_then_trailing_stop,5.451242338233442,120.70341605939419,120.70341605939419,3,320363,320363,59.570105001591855,25.0,neutral,neutral,C,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,11.855148391813941,6.458191264954394,False,False,False,,pivot,pivot_fallback,0.0,0.0,7.933333333332371,2025-07-04,57.0,98447.72761431304,98568.43103037243,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.54066666666668,145.22444666666667,145.6468866666667,143.8568866666667,143.43444666666667,144.89421702042245,144.725,144.725,144.55578297957754,144.674,bearish,29.64959568733758,29.64959568733758,0.06857142857142914,0.06857142857142914,0,Friday
23,2025-07-04 00:45:00+00:00,2025-07-04 00:45:00+00:00,0,2025-07-04 02:08:00+00:00,long,144.66862289103807,144.716009595962,144.41862289103807,145.22444666666667,tp1_then_trailing_stop,4.738670492392316,104.93045670601335,104.93045670601335,3,320451,320451,55.58237756285962,25.0,neutral,neutral,C,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,11.838670492394954,10.44591870368663,False,False,False,,pivot,pivot_fallback,0.0,0.0,11.933333333331575,2025-07-04,83.0,98568.43103037243,98673.36148707845,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.54066666666668,145.22444666666667,145.6468866666667,143.8568866666667,143.43444666666667,144.91175905149052,144.73774999999998,144.73774999999998,144.56374094850943,144.60878437120002,bullish,31.976744186051363,31.976744186051363,0.06857142857142914,0.06857142857142914,0,Friday
25,2025-07-04 03:45:00+00:00,2025-07-04 03:45:00+00:00,0,2025-07-04 06:16:00+00:00,long,144.48849290936747,144.23849290936747,144.23849290936747,145.22444666666667,sl,-25.0,-555.9975591979561,-555.9975591979561,4,320785,320785,73.59537572991997,25.0,neutral,neutral,CD,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,3.0778563707883677,25.393338518333053,False,False,False,,pivot,pivot_fallback,0.0,0.0,6.066666666669107,2025-07-04,151.0,98673.36148707845,98117.36392788049,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.54066666666668,145.22444666666667,145.6468866666667,143.8568866666667,143.43444666666667,144.76109192917926,144.6025,144.6025,144.44390807082073,144.47164262979646,bullish,24.26470588235209,24.26470588235209,0.08542857142857738,0.08542857142857738,3,Friday
26,2025-07-04 03:50:00+00:00,2025-07-04 03:50:00+00:00,0,2025-07-04 06:16:00+00:00,long,144.4916073331489,144.2416073331489,144.2416073331489,145.22444666666667,sl,-25.0,-555.9994198814592,-555.9994198814592,3,320793,320793,73.28393335177736,25.0,neutral,neutral,D,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,2.7664139926457665,25.704780896475654,False,False,False,,pivot,pivot_fallback,0.0,0.0,5.766666666667675,2025-07-04,146.0,98117.36392788049,97561.36450799904,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.54066666666668,145.22444666666667,145.6468866666667,143.8568866666667,143.43444666666667,144.74460765419408,144.58995,144.58995,144.4352923458059,144.52,bearish,21.072796934875157,21.072796934875157,0.08542857142857738,0.08542857142857738,3,Friday
27,2025-07-07 00:00:00+00:00,2025-07-07 00:00:00+00:00,0,2025-07-07 00:03:00+00:00,long,144.47906921208545,144.35618066666666,144.35618066666666,144.55906921208546,sl,-12.28885454187889,-425.64351886862147,-425.64351886862147,3,500000,500000,8.00000000000125,12.28885454187889,neutral,neutral,AB,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,12.602485918273487,False,False,False,,pivot,pivot_fallback,0.0,0.0,1.8666666666661058,2025-07-07,3.0,97561.36450799904,97135.72098913042,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.57352200668737,144.51245,144.51245,144.45137799331263,144.544236288,bearish,47.82608695652308,47.82608695652308,0.0826428571428579,0.0826428571428579,0,Monday
28,2025-07-07 01:05:00+00:00,2025-07-07 01:05:00+00:00,0,2025-07-07 01:14:00+00:00,long,144.37413133792512,144.2941313379251,144.2941313379251,144.48466666666667,sl,-8.00000000000125,-277.2115513577577,-277.2115513577577,4,500000,500000,6.202132874153676,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,1.075247678122082,8.507713155981378,False,False,False,,pivot,pivot,0.0,0.0,11.966666666666015,2025-07-07,9.0,97135.72098913042,96858.50943777266,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.5737590613003,144.4227,144.4227,144.27164093869968,144.3214320648192,bullish,36.03603603603539,36.03603603603539,0.10057142857142562,0.10057142857142562,1,Monday
29,2025-07-07 01:10:00+00:00,2025-07-07 01:10:00+00:00,0,2025-07-07 01:14:00+00:00,long,144.3750411318797,144.29504113187969,144.29504113187969,144.48466666666667,sl,-8.00000000000125,-277.2098035125678,-277.2098035125678,3,500000,500000,6.1111534786959965,8.0,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,8.598692551439058,False,False,False,,pivot,pivot,0.0,0.0,11.866666666665537,2025-07-07,4.0,96858.50943777266,96581.2996342601,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.5540135128675,144.4134,144.4134,144.2727864871325,144.43012,bearish,40.03984063745039,40.03984063745039,0.10057142857142562,0.10057142857142562,1,Monday
30,2025-07-07 01:44:00+00:00,2025-07-07 01:44:00+00:00,0,2025-07-07 01:46:00+00:00,long,144.4502549902968,144.4502549902968,144.4502549902968,144.53318066666668,tp1_then_be_stop,-0.7051161815070373,-24.409269026097707,-24.409269026097707,3,500000,500000,0.0,14.258832363015017,neutral,neutral,AE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,2.3493137232634353,2.4506862767367465,False,False,False,,pivot,pivot_fallback,0.0,0.0,4.266666666666197,2025-07-07,2.0,96581.2996342601,96556.890365234,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.4644399480052,144.3529,144.3529,144.2413600519948,144.35413520876486,bullish,48.62204724409633,48.62204724409633,0.10392857142856826,0.10392857142856826,1,Monday
31,2025-07-07 03:30:00+00:00,2025-07-07 03:30:00+00:00,0,2025-07-07 03:35:00+00:00,short,144.74445730237065,144.82445730237066,144.82445730237066,144.48466666666667,sl,-8.00000000000125,-276.19644323259956,-276.19644323259956,5,500000,500000,21.12766357039675,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.0,8.827629246547986,False,False,False,,pivot,pivot,0.0,0.0,26.73333333333403,2025-07-07,5.0,96556.890365234,96280.69392200139,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.9076289001558,144.6981,144.6981,144.48857109984422,144.71,bullish,70.88607594936764,70.88607594936764,0.12585714285713884,0.12585714285713884,3,Monday
32,2025-07-07 03:50:00+00:00,2025-07-07 03:50:00+00:00,0,2025-07-07 04:02:00+00:00,short,144.80573144301948,144.8857314430195,144.8857314430195,144.48466666666667,sl,-8.00000000000125,-276.07963601120656,-276.07963601120656,4,500000,500000,27.255077635280145,8.0,neutral,neutral,ACE,medium,0.75,1.0,0.75,1.0,1.0,full,0,weak,immediate,0.036470529326493306,8.474358990304154,False,False,False,,pivot,pivot,0.0,0.0,32.93333333333237,2025-07-07,12.0,96280.69392200139,96004.61428599019,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.48466666666667,144.53318066666668,144.56315266666667,144.43615266666666,144.40618066666667,144.8979320333711,144.75295,144.75295,144.6079679666289,144.84285928831997,bearish,57.99999999999849,57.99999999999849,0.12199999999999582,0.12199999999999582,3,Monday
