trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,adx_m15,ema20_m5,roc10_m5,sl_pips,R,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,combo
467,strat_a_meanrev,2024-03-28 19:02:00+00:00,2024-03-28 22:00:00+00:00,short,strat_a_window,151.404,151.398,151.684,151.344,141.414,session_close,0.6000000000000227,10.838069195102065,273477,178.0,67434.37006198724,67445.20813118234,2.9999999999972715,3.0000000000001137,2024-03-28,strat_a_meanrev,0.0075,,,,,,19.58002346461751,,,28.000000000000114,0.021428571428572154,151.42166666666665,151.78342066666664,151.05991266666666,151.41642523266847,151.3549747673315,62.49999999998975,BC
468,strat_a_meanrev,2024-03-28 19:14:00+00:00,2024-03-28 22:00:00+00:00,short,strat_a_window,151.414,151.398,151.694,151.35399999999998,141.42399999999998,session_close,1.5999999999991132,28.9034201244242,273495,166.0,67445.20813118234,67474.11155130676,3.999999999996362,1.8000000000029104,2024-03-28,strat_a_meanrev,0.0075,,,,,,19.58002346461751,,,28.000000000000114,0.05714285714282524,151.42166666666665,151.78342066666664,151.05991266666666,151.42093353286532,151.3600664671347,61.538461538457334,BC
469,strat_b_breakout,2024-03-29 01:00:00+00:00,2024-03-29 01:29:00+00:00,short,strat_b_window,151.328,151.40800000000002,151.40800000000002,151.228,141.338,sl_hit,-8.00000000000125,-337.1922223396913,638170,29.0,67474.11155130676,67136.91932896707,0.1999999999981128,8.29999999999984,2024-03-29,strat_b_breakout,0.005,151.472,151.366,151.419,10.599999999999454,tight_under_12,36.46664246049695,151.42550986681837,-0.0007857119276352696,8.00000000000125,-1.0,,,,,,,
470,strat_a_meanrev,2024-03-29 16:32:00+00:00,2024-03-31 22:00:00+00:00,short,strat_a_window,151.254,151.32000000000002,151.534,151.194,141.26399999999998,session_close,-6.600000000003092,-118.6364393339176,272001,3208.0,67136.91932896707,67018.28288963315,0.0,14.700000000001978,2024-03-29,strat_a_meanrev,0.0075,,,,,,29.536538757076467,,,28.000000000000114,-0.2357142857143952,151.363,151.514654,151.211346,151.26470479790964,151.21469520209035,66.19718309858929,BC
471,strat_a_meanrev,2024-03-29 16:49:00+00:00,2024-03-31 22:00:00+00:00,short,strat_a_window,151.25699999999998,151.32000000000002,151.53699999999998,151.19699999999997,141.26699999999997,session_close,-6.300000000004502,-113.24637192712295,272007,3191.0,67018.28288963315,66905.03651770603,0.0,14.400000000003388,2024-03-29,strat_a_meanrev,0.0075,,,,,,29.471791546717395,,,28.000000000000114,-0.22500000000015988,151.363,151.514654,151.211346,151.27056428074258,151.21313571925748,77.04918032785511,BCD
472,strat_a_meanrev,2024-04-02 18:06:00+00:00,2024-04-02 22:00:00+00:00,long,strat_a_window,151.572,151.524,151.292,151.632,161.562,session_close,-4.800000000000182,-86.04799239724727,271632,234.0,66905.03651770603,66818.98852530879,3.3999999999991815,4.900000000000659,2024-04-02,strat_a_meanrev,0.0075,,,,,,30.396878102488238,,,28.000000000000114,-0.17142857142857723,151.54833333333332,151.75805133333333,151.3386153333333,151.62998118606592,151.5549188139341,32.14285714285859,BC
473,strat_a_meanrev,2024-04-02 21:21:00+00:00,2024-04-02 22:00:00+00:00,long,strat_a_window,151.574,151.524,151.294,151.63400000000001,161.56400000000002,session_close,-5.000000000001137,-89.63431535600358,271635,39.0,66818.98852530879,66729.35420995278,0.1999999999981128,5.100000000001614,2024-04-02,strat_a_meanrev,0.0075,,,,,,23.10414336325952,,,28.000000000000114,-0.17857142857146846,151.54833333333332,151.75805133333333,151.3386153333333,151.6083467539321,151.54055324606793,32.73809523809251,BC
474,strat_a_meanrev,2024-04-03 16:34:00+00:00,2024-04-03 21:04:00+00:00,long,strat_a_window,151.636,151.634,151.656,151.696,161.626,partial_tp_then_time_decay,2.899999999999636,63.439473113406756,331850,270.0,66729.35420995278,66792.7936830662,6.499999999999773,3.100000000000591,2024-04-03,strat_a_meanrev,0.0075,,,,,,31.311731142216978,,,2.000000000001023,1.4499999999990763,151.61566666666667,151.74401866666668,151.48731466666666,151.80782923342144,151.63437076657857,30.451127819549882,BC
475,strat_a_meanrev,2024-04-03 17:37:00+00:00,2024-04-03 22:00:00+00:00,short,strat_a_window,151.666,151.633,151.8240186666667,151.606,141.676,session_close,3.299999999998704,104.53891962827204,480350,263.0,66792.7936830662,66897.33260269447,4.399999999998272,5.100000000001614,2024-04-03,strat_a_meanrev,0.0075,,,,,,34.41853049620299,,,15.801866666669184,0.20883608687569685,151.61566666666667,151.74401866666668,151.48731466666666,151.7174493392655,151.62275066073448,60.540540540543034,AC
476,strat_a_meanrev,2024-04-03 21:06:00+00:00,2024-04-03 22:00:00+00:00,long,strat_a_window,151.662,151.617,151.40731466666665,151.722,161.65200000000002,session_close,-4.500000000001592,-88.53766398230245,298307,54.0,66897.33260269447,66808.79493871216,0.0,5.60000000000116,2024-04-03,strat_a_meanrev,0.0075,,,,,,29.49890834448607,,,25.468533333335586,-0.17668861968237382,151.61566666666667,151.74401866666668,151.48731466666666,151.71377595641704,151.66222404358294,32.812500000005215,BCD
