trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,adx_m15,combo,sl_pips,R,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,ema20_m5,roc10_m5
1,strat_a_meanrev,2025-05-15 19:56:00+00:00,2025-05-15 21:40:00+00:00,long,strat_a_window,145.58,145.62499999999997,145.60000000000002,145.66563285024165,155.57000000000002,partial_tp_then_be,6.531642512079827,448.44279243892436,1000000,104.0,100000.0,100448.44279243893,15.599999999997749,4.400000000001114,2025-05-15,strat_a_meanrev,0.0075,146.63633333333334,147.42516333333333,145.84750333333335,145.74493556755786,145.55856443244218,29.816513761463042,23.23394731083682,ABCD,2.000000000001023,3.265821256038243,,,,,,,
2,strat_b_breakout,2025-05-16 00:20:00+00:00,2025-05-16 00:58:00+00:00,short,strat_b_window,145.332,145.132,145.548712,145.17214285714286,135.34199999999998,partial_tp_then_trail,17.591428571427628,285.73338768741326,235770,38.0,100448.44279243893,100734.17618012635,32.19999999999743,3.8000000000010914,2025-05-16,strat_b_breakout,0.0034999999999999996,,,,,,,20.37335586152912,,21.671200000000113,0.8117422464573968,145.744,145.428,145.586,31.60000000000025,wide_30_40,145.4873046380072,-0.0013330218368215565
3,strat_a_meanrev,2025-05-20 17:54:00+00:00,2025-05-20 18:12:00+00:00,long,strat_a_window,144.674,144.574,144.574,144.78602352941175,154.66400000000002,sl_hit,-9.999999999999432,-691.6873020044706,1000000,18.0,100734.17618012635,100042.48887812188,1.4999999999986358,10.400000000001342,2025-05-20,strat_a_meanrev,0.0075,145.00733333333332,145.31904533333332,144.69562133333332,144.91571110961846,144.65218889038155,25.484764542934727,8.667425997481986,ABCD,9.999999999999432,-1.0,,,,,,,
4,strat_a_meanrev,2025-05-20 19:29:00+00:00,2025-05-20 22:00:00+00:00,long,strat_a_window,144.47500000000002,144.48399999999998,144.37500000000003,144.62500000000003,154.46500000000003,session_close,0.8999999999957708,62.290634256787676,1000000,151.0,100042.48887812188,100104.77951237866,12.799999999995748,5.1000000000044565,2025-05-20,strat_a_meanrev,0.0075,145.00733333333332,145.31904533333332,144.69562133333332,144.6821873433577,144.4578126566423,28.99159663865065,10.012625888866863,ABCDE,9.999999999999432,0.0899999999995822,,,,,,,
5,strat_a_meanrev,2025-05-20 21:56:00+00:00,2025-05-20 22:00:00+00:00,long,strat_a_window,144.482,144.48399999999998,144.382,144.5986730158731,154.472,session_close,0.1999999999981128,13.842363168109467,1000000,4.0,100104.77951237866,100118.62187554677,0.39999999999906777,2.400000000000091,2025-05-20,strat_a_meanrev,0.0075,145.00733333333332,145.31904533333332,144.69562133333332,144.592660950509,144.44493904949098,32.95454545454717,33.97888797309259,ABCE,9.999999999999432,0.019999999999812418,,,,,,,
6,strat_a_meanrev,2025-05-21 17:12:00+00:00,2025-05-21 17:20:00+00:00,long,strat_a_window,143.596,143.496,143.496,143.67704651162788,153.586,sl_hit,-9.999999999999432,-696.8835368232865,1000000,8.0,100118.62187554677,99421.73833872349,2.7999999999991587,12.20000000000141,2025-05-21,strat_a_meanrev,0.0075,144.69933333333333,145.24253733333333,144.15612933333333,143.75354882796904,143.59785117203097,34.69387755102251,10.611173921427648,ABCE,9.999999999999432,-1.0,,,,,,,
7,strat_b_breakout,2025-05-23 01:50:00+00:00,2025-05-23 02:00:00+00:00,short,strat_b_window,143.654,143.59400000000002,143.893408,143.45653571428574,133.664,session_close,5.999999999997385,87.24556736350083,208799,10.0,99421.73833872349,99508.98390608699,6.299999999998818,2.400000000000091,2025-05-23,strat_b_breakout,0.0034999999999999996,,,,,,,25.623426749983533,,23.94079999999974,0.25061819153902337,144.106,143.762,143.934,34.39999999999941,wide_30_40,143.8017120266683,-0.0015012719109243928
8,strat_a_meanrev,2025-05-23 17:48:00+00:00,2025-05-23 18:19:00+00:00,long,strat_a_window,142.547,142.447,142.447,142.64543037974687,152.537,sl_hit,-9.999999999999432,-702.0154864615914,1000000,31.0,99508.98390608699,98806.9684196254,6.89999999999884,10.300000000000864,2025-05-23,strat_a_meanrev,0.0075,143.76366666666664,144.38021466666663,143.14711866666664,142.74280838059838,142.56739161940163,30.94339622641428,19.63016624450413,ABCE,9.999999999999432,-1.0,,,,,,,
9,strat_b_breakout,2025-05-28 00:20:00+00:00,2025-05-28 00:51:00+00:00,short,strat_b_window,144.00799999999998,143.992,144.239342,143.90535714285713,134.01799999999997,partial_tp_then_trail,6.798554524351701,145.27936151491866,307531,31.0,98806.9684196254,98952.24778114031,14.899999999997249,2.200000000001978,2025-05-28,strat_b_breakout,0.005,,,,,,,27.04164516089266,,23.134200000001215,0.2938746325505677,144.413,144.132,144.2725,28.10000000000059,normal_12_30,144.14527659300063,-0.001525278016583924
10,strat_b_breakout,2025-05-28 00:55:00+00:00,2025-05-28 01:05:00+00:00,short,strat_b_window,144.064,144.239342,144.239342,143.9422857142857,134.07399999999998,sl_hit,-17.534200000000055,-494.1593838385662,406504,10.0,98952.24778114031,98458.08839730175,0.9999999999990905,28.700000000000614,2025-05-28,strat_b_breakout,0.005,,,,,,,34.76116076988565,,17.534200000000055,-1.0,144.413,144.132,144.2725,28.10000000000059,normal_12_30,144.0465371486562,6.941455762096115e-05
11,strat_a_meanrev,2025-05-30 16:33:00+00:00,2025-05-30 17:14:00+00:00,long,strat_a_window,143.984,143.82670399999995,143.82670399999995,144.044,153.97400000000002,sl_hit,-15.729600000005917,-739.2425229743153,675941,41.0,98458.08839730175,97718.84587432744,4.999999999998295,17.700000000002092,2025-05-30,strat_a_meanrev,0.0075,144.79599999999996,145.68529599999997,143.90670399999996,144.32355055888138,143.98354944111867,25.795053003532374,27.081018816058776,ABCD,15.729600000005917,-1.0,,,,,,,
12,strat_a_meanrev,2025-05-30 16:44:00+00:00,2025-05-30 17:14:00+00:00,long,strat_a_window,143.991,143.82670399999995,143.82670399999995,144.05100000000002,153.98100000000002,sl_hit,-16.429600000006417,-739.2781190900514,647173,30.0,97718.84587432744,96979.56775523738,0.1999999999981128,18.400000000002592,2025-05-30,strat_a_meanrev,0.0075,144.79599999999996,145.68529599999997,143.90670399999996,144.28309776018588,143.96500223981414,33.39960238568432,27.081018816058776,ABC,16.429600000006417,-1.0,,,,,,,
