trade_number,time,equity,drawdown_usd,drawdown_pct
79,2023-08-29 01:00:00+00:00,87277.24476597305,12355.492471645804,12.401036862189786
80,2023-08-29 06:00:00+00:00,86903.13955889911,12729.597678719743,12.776521082985322
81,2023-08-30 00:26:00+00:00,86318.08155765156,13314.655679967298,13.363735704874335
82,2023-08-31 01:48:00+00:00,86668.59175063626,12964.145486982598,13.01193347329582
83,2023-08-31 02:00:00+00:00,86691.71423123508,12941.02300638378,12.988725759405886
84,2023-08-31 06:00:00+00:00,86568.99694987322,13063.740287745633,13.111895396981113
85,2023-08-31 06:00:00+00:00,86574.65082923668,13058.08640838218,13.106220676482398
86,2023-09-01 00:37:00+00:00,86287.38678163225,13345.350455986612,13.394543626919184
87,2023-09-01 01:09:00+00:00,86858.2177405785,12774.519497040354,12.821608490564495
88,2023-09-04 00:30:00+00:00,86669.52511695432,12963.212120664539,13.010996666435007
89,2023-09-05 00:12:00+00:00,86544.7516611707,13087.985576448162,13.136230057831295
90,2023-09-05 01:03:00+00:00,86645.16324607882,12987.573991540034,13.035448339199343
91,2023-09-05 01:03:00+00:00,86717.87121496726,12914.866022651593,12.962472356701706
92,2023-09-05 05:44:00+00:00,86970.76627623316,12661.970961385698,12.70864508237645
93,2023-09-05 05:45:00+00:00,87213.28142981211,12419.45580780675,12.465235977796132
94,2023-09-07 00:16:00+00:00,86923.89605339516,12708.841184223696,12.755688076614593
95,2023-09-07 00:30:00+00:00,86673.67760465846,12959.059632960401,13.0068288719738
96,2023-09-07 00:44:00+00:00,86375.69405164865,13257.043185970208,13.30591084168736
97,2023-09-08 00:41:00+00:00,86316.95184892617,13315.78538869269,13.364869577893096
98,2023-09-08 00:54:00+00:00,85992.19280654675,13640.544431072107,13.690825735862425
99,2023-09-12 00:26:00+00:00,86360.50743902994,13272.229798588916,13.321153434674132
100,2023-09-13 00:47:00+00:00,86243.08448959091,13389.652748027947,13.439009224542659
101,2023-09-13 06:00:00+00:00,86115.3997516983,13517.33748592055,13.567164629515707
102,2023-09-14 00:39:00+00:00,85812.09259058682,13820.644647032037,13.871589831031667
103,2023-09-14 00:54:00+00:00,85595.75373581024,14036.983501808616,14.088726146639077
104,2023-09-15 00:35:00+00:00,85560.11935145268,14072.617886166176,14.124491885236196
105,2023-09-15 02:11:00+00:00,85662.81237925185,13969.924858367012,14.021420313937046
106,2023-09-15 05:43:00+00:00,85758.85109295967,13873.88614465919,13.92502758563252
107,2023-09-18 00:55:00+00:00,85480.96220543158,14151.775032187274,14.203940817600976
108,2023-09-18 01:37:00+00:00,85280.85032450924,14351.886913109614,14.404790344042356
109,2023-09-18 06:00:00+00:00,85313.08136415372,14319.655873465133,14.372440495450311
110,2023-09-18 06:00:00+00:00,85395.71450489752,14237.022732721336,14.289502755270872
111,2023-09-20 01:08:00+00:00,85516.67703481192,14116.06020280694,14.168094337447416
112,2023-09-21 00:23:00+00:00,85236.33735954404,14396.399878074822,14.449467391164978
113,2023-09-21 00:57:00+00:00,85271.81936258952,14360.917875029336,14.413854595582674
114,2023-09-21 00:57:00+00:00,85159.3324408705,14473.404796748364,14.526756162715927
115,2023-09-22 04:48:00+00:00,85553.38235775447,14079.35487986439,14.131253712608402
116,2023-09-25 02:19:00+00:00,85828.56056201483,13804.17667560403,13.855061155934914
117,2023-09-25 06:00:00+00:00,86037.51176179899,13595.225475819869,13.645339727439154
118,2023-09-25 06:00:00+00:00,86199.28043259955,13433.456805019305,13.482974750539286
119,2023-09-26 00:26:00+00:00,85921.91270149151,13710.824536127344,13.761364905018866
120,2023-09-27 00:33:00+00:00,85820.84828450115,13811.888953117712,13.862801862180179
121,2023-09-27 01:15:00+00:00,85756.9843347672,13875.752902851658,13.926901225004704
122,2023-09-27 05:23:00+00:00,85660.95455210011,13971.782685518745,14.023284989347202
123,2023-09-28 06:00:00+00:00,85675.07486463136,13957.6623729875,14.009112627006528
124,2023-09-28 06:00:00+00:00,85671.6392890794,13961.097948539464,14.012560866658694
125,2023-09-29 02:12:00+00:00,85906.1439965202,13726.593241098657,13.777191736047008
126,2023-10-02 00:57:00+00:00,86290.10399561816,13342.633242000695,13.391816396832713
127,2023-10-03 02:00:00+00:00,86176.28370417723,13456.453533441629,13.506056248709388
128,2023-10-03 05:36:00+00:00,85924.4446427297,13708.292594889164,13.758823630626152
129,2023-10-03 06:00:00+00:00,85721.62724191319,13911.109995705672,13.962388649955892
130,2023-10-04 00:04:00+00:00,85495.42228004521,14137.314957573646,14.189427440758646
131,2023-10-10 00:16:00+00:00,85505.68151433558,14127.05572328328,14.1791303892324
132,2023-10-12 00:54:00+00:00,85403.0954507953,14229.641786823559,14.282094601984696
133,2023-10-12 00:54:00+00:00,85362.05603657711,14270.681201041749,14.323285294277245
134,2023-10-13 06:00:00+00:00,85274.51363290049,14358.223604718369,14.41115039374534
135,2023-10-13 06:00:00+00:00,85182.66911304796,14450.068124570898,14.50333346770173
136,2023-10-16 00:30:00+00:00,85207.60091073233,14425.136326886524,14.478309767283951
137,2023-10-16 01:50:00+00:00,85134.54164023612,14498.195597382743,14.551638346345245
138,2023-10-16 05:30:00+00:00,84796.64450816657,14836.092729452284,14.890781023178135
139,2023-10-16 06:00:00+00:00,84983.69295058583,14649.04428703303,14.703043089236651
140,2023-10-17 01:06:00+00:00,85149.63499005005,14483.102247568808,14.536489359945385
141,2023-10-18 02:00:00+00:00,84585.24176595069,15047.495471668168,15.102963030896843
142,2023-10-18 06:00:00+00:00,84620.4874664918,15012.249771127055,15.06758740886906
143,2023-10-18 06:00:00+00:00,84637.63356123341,14995.10367638545,15.050378110783921
144,2023-10-19 00:08:00+00:00,84435.09730607379,15197.639931545069,15.253660948107342
145,2023-10-19 00:33:00+00:00,84388.48253823062,15244.254699388242,15.300447545701262
146,2023-10-20 02:00:00+00:00,84401.98504013203,15230.752197486829,15.286895271342674
147,2023-10-20 02:00:00+00:00,84496.51768494205,15136.219552676805,15.192014163555212
148,2023-10-20 06:00:00+00:00,84500.56202142953,15132.175216189324,15.18795491897395
149,2023-10-20 06:00:00+00:00,84500.56202142948,15132.175216189382,15.18795491897401
150,2023-10-23 00:54:00+00:00,84318.58389816455,15314.153339454308,15.370603843725435
151,2023-10-23 02:00:00+00:00,84160.13314958558,15472.604088033273,15.529638667993154
152,2023-10-24 02:00:00+00:00,84001.75978773832,15630.977449880535,15.688595820268866
153,2023-10-24 02:00:00+00:00,83942.97895437705,15689.758283241812,15.747593329512327
154,2023-10-25 00:53:00+00:00,83674.50517397867,15958.232063640186,16.017056748707645
155,2023-10-26 02:00:00+00:00,83640.71047692827,15992.026760690584,16.05097601860565
156,2023-10-27 06:00:00+00:00,83718.59509231287,15914.142145305988,15.972804307635947
157,2023-10-27 06:00:00+00:00,83786.8563083184,15845.88092930046,15.904291469488452
158,2023-10-30 00:52:00+00:00,83720.08369577304,15912.653541845822,15.971310216937006
159,2023-10-30 00:52:00+00:00,83613.24751570052,16019.489721918333,16.078540212854627
160,2023-10-30 06:00:00+00:00,83434.82323237276,16197.9140052461,16.257622197626596
161,2023-10-30 06:00:00+00:00,83253.15293501221,16379.584302606643,16.439962161776396
162,2023-10-31 00:32:00+00:00,82970.25346195172,16662.483775667133,16.723904449124973
163,2023-10-31 01:16:00+00:00,82903.88622426424,16728.851013354622,16.790516327436826
164,2023-11-02 00:34:00+00:00,82711.47508064714,16921.262156971716,16.98363673038049
165,2023-11-02 00:54:00+00:00,82645.29715927714,16987.440078341722,17.050058594523573
166,2023-11-03 02:00:00+00:00,82577.84732285609,17054.889914762767,17.117757062207122
167,2023-11-06 00:27:00+00:00,82060.49797713484,17572.239260484013,17.637013443257253
168,2023-11-07 00:54:00+00:00,81945.64027739465,17687.09696022421,17.752294527491912
169,2023-11-07 01:03:00+00:00,81719.2576040382,17913.47963358066,17.97951168485711
170,2023-11-07 02:00:00+00:00,81634.58973809108,17998.147499527782,18.064491650573792
171,2023-11-07 06:00:00+00:00,81722.0309039924,17910.706333626455,17.976728162060184
172,2023-11-07 06:00:00+00:00,81819.11793400497,17813.619303613887,17.879283253183477
173,2023-11-08 00:35:00+00:00,81773.30353432395,17859.43370329491,17.92526653232571
174,2023-11-13 06:00:00+00:00,81904.82272150434,17727.914516114513,17.79326254365005
175,2023-11-13 06:00:00+00:00,82036.34190868474,17596.395328934115,17.661258554974392
176,2023-11-14 00:46:00+00:00,81944.47819353847,17688.25904408039,17.753460894981558
177,2023-11-14 06:00:00+00:00,81781.1513122418,17851.58592537706,17.917389826199358
178,2023-11-14 06:00:00+00:00,81663.73948329907,17968.99775431979,18.035234454579594
179,2023-11-16 02:00:00+00:00,81447.2643384539,18185.47289916496,18.252507562643352
180,2023-11-16 02:00:00+00:00,81266.5312238212,18366.20601379765,18.43390688945463
181,2023-11-16 06:00:00+00:00,81127.62506511454,18505.11217250432,18.573325079256424
182,2023-11-17 01:06:00+00:00,81168.78819568637,18463.949041932487,18.532010214571276
183,2023-11-17 06:00:00+00:00,81030.00128084075,18602.73595677811,18.671308720959416
184,2023-11-23 00:52:00+00:00,80505.3446801107,19127.392557508152,19.19789929276993
185,2023-11-24 00:52:00+00:00,80904.98187547732,18727.755362141543,18.79678896854638
186,2023-11-24 00:52:00+00:00,81204.64757462926,18428.0896629896,18.496018652021547
187,2023-11-27 00:53:00+00:00,81211.77438000002,18420.96285761884,18.488865576066438
188,2023-11-27 00:53:00+00:00,81284.94513583292,18347.792101785933,18.415425100715048
189,2023-11-28 01:04:00+00:00,81141.84116327084,18490.896074348013,18.55905657820902
190,2023-11-29 00:01:00+00:00,81096.397436735,18536.339800883856,18.604667817843502
191,2023-11-29 00:12:00+00:00,80921.16509950142,18711.572138117437,18.780546090479596
192,2023-11-29 00:52:00+00:00,80655.59596556584,18977.14127205302,19.047094156204434
193,2023-12-04 00:09:00+00:00,80659.51859205613,18973.218645562723,19.043157070263554
194,2023-12-04 00:15:00+00:00,80481.07958516735,19151.65765245151,19.222253832870027
195,2023-12-05 00:21:00+00:00,80513.27416052681,19119.46307709205,19.189940582976387
196,2023-12-06 01:12:00+00:00,80756.36832863494,18876.368908983917,18.945950329523484
197,2023-12-07 00:27:00+00:00,80730.52491468373,18902.212322935127,18.971889006576564
198,2023-12-07 00:51:00+00:00,80572.24064775584,19060.496589863018,19.130756735514286
199,2023-12-08 00:31:00+00:00,80520.66875164826,19112.068485970594,19.18251873416798
200,2023-12-11 00:20:00+00:00,80504.5651964601,19128.17204115876,19.198681649726307
201,2023-12-11 00:38:00+00:00,80182.76912472176,19449.9681128971,19.52166391505429
202,2023-12-11 00:50:00+00:00,79984.00075294891,19648.73648466995,19.72116497994905
203,2023-12-12 00:49:00+00:00,79881.5988207541,19751.138416864764,19.823944382617263
204,2023-12-18 00:15:00+00:00,79543.1534497402,20089.583787878655,20.163637319294008
205,2023-12-18 00:51:00+00:00,79893.41363725509,19739.323600363772,19.81208601474686
206,2023-12-18 00:51:00+00:00,80001.61804821358,19631.119189405275,19.703482744417716
207,2023-12-19 00:14:00+00:00,79764.69065728161,19868.04658033725,19.94128348893296
208,2023-12-20 00:19:00+00:00,79605.21670639522,20027.520531223636,20.101345287201184
209,2023-12-22 00:43:00+00:00,79611.58501993502,20021.152217683833,20.09495349900348
