time,equity,drawdown_usd,drawdown_pct,trade_number
2025-05-15 21:40:00+00:00,100448.44279243893,0.0,0.0,1
2025-05-16 00:58:00+00:00,100734.17618012635,0.0,0.0,2
2025-05-20 18:12:00+00:00,100042.48887812188,691.6873020044732,0.6866461098243783,3
2025-05-20 22:00:00+00:00,100104.77951237866,629.3966677476856,0.6248094654809496,4
2025-05-20 22:00:00+00:00,100118.62187554677,615.5543045795785,0.6110679889602552,5
2025-05-21 17:20:00+00:00,99421.73833872349,1312.4378414028615,1.3028724621284884,6
2025-05-23 02:00:00+00:00,99508.98390608699,1225.1922740393638,1.2162627625489826,7
2025-05-23 18:19:00+00:00,98806.9684196254,1927.2077605009545,1.9131617824072398,8
2025-05-28 00:51:00+00:00,98952.24778114031,1781.9283989860414,1.7689412536612321,9
2025-05-28 01:05:00+00:00,98458.08839730175,2276.087782824601,2.2594990787978926,10
2025-05-30 17:14:00+00:00,96979.56775523738,3754.6084248889674,3.7272438880874144,11
2025-05-30 17:14:00+00:00,97718.84587432744,3015.3303057989106,2.9933538151015315,12
2025-06-03 21:10:00+00:00,97784.69282203796,2949.483358088386,2.927986776617213,13
2025-06-04 21:56:00+00:00,98064.83625959883,2669.33992052752,2.6498850953566926,14
2025-06-08 21:12:00+00:00,98244.4072373011,2489.768942825249,2.471622876404136,15
2025-06-11 18:13:00+00:00,97551.50258098185,3182.673599144502,3.159477468156836,16
2025-06-12 17:04:00+00:00,96854.92001505035,3879.2561650760035,3.850983163985347,17
2025-06-13 18:55:00+00:00,97372.52308633356,3361.653093792789,3.337152514933659,18
2025-06-17 02:00:00+00:00,97185.81132861057,3548.364851515784,3.522503470094228,19
2025-06-17 18:48:00+00:00,96497.66533155587,4236.510848570484,4.2056340848959035,20
2025-06-24 17:22:00+00:00,95806.05457009246,4928.121610033893,4.89220421202606,21
2025-06-26 22:00:00+00:00,95716.02624579654,5018.149934329806,4.981576387100912,22
2025-07-08 02:00:00+00:00,95842.52256103187,4891.653619094475,4.856002009037664,23
2025-07-09 01:38:00+00:00,95506.64155323307,5227.534626893277,5.189435031012452,24
2025-07-10 01:02:00+00:00,95691.80876299216,5042.3674171341845,5.005617366759171,25
2025-07-10 22:00:00+00:00,95339.27243130906,5394.903748817291,5.355584324400958,26
2025-07-10 22:00:00+00:00,95193.4535700162,5540.722610110155,5.500340420913943,27
2025-07-23 20:01:00+00:00,95561.4745152995,5172.701664826847,5.135001705456306,28
2025-07-24 21:46:00+00:00,94845.4449615307,5888.731218595654,5.845812654551128,29
2025-07-24 21:46:00+00:00,94129.25891782907,6604.917262297284,6.5567789530405225,30
2025-07-27 21:04:00+00:00,93452.43538602855,7281.740794097801,7.228669623581436,31
2025-08-08 02:00:00+00:00,93488.36400692891,7245.812173197439,7.193002859566692,32
2025-08-21 22:00:00+00:00,93407.48076189292,7326.69541823343,7.273296607034643,33
2025-08-28 17:04:00+00:00,92726.26793056806,8007.908249558284,7.949544586773668,34
2025-08-28 17:04:00+00:00,92044.8276383665,8689.348541759842,8.626018369596938,35
2025-08-28 22:00:00+00:00,92432.71161859692,8301.464561529428,8.24096138601986,36
2025-09-02 18:45:00+00:00,91759.15673060913,8975.019449517218,8.909607235451718,37
2025-09-03 02:00:00+00:00,92069.63757205731,8664.538608069037,8.60138925698431,38
2025-09-10 22:00:00+00:00,92182.55314929211,8551.623030834235,8.489296637064639,39
2025-09-11 19:48:00+00:00,92472.55134894609,8261.624831180263,8.201412017712201,40
2025-09-11 20:35:00+00:00,92754.45755316658,7979.718626959773,7.921560417281773,41
2025-09-17 17:30:00+00:00,93068.82784356641,7665.348336559939,7.609481337151413,42
2025-09-18 01:50:00+00:00,93008.75473351724,7725.421446609107,7.669116619165085,43
2025-09-18 22:00:00+00:00,93062.81536251254,7671.360817613808,7.6154499977211065,44
2025-09-24 20:49:00+00:00,92391.31388520933,8342.862294917024,8.282057402245348,45
