time,equity,drawdown_usd,drawdown_pct,trade_number
2025-05-14 16:57:00+00:00,100399.5116815385,0.0,0.0,1
2025-05-14 18:31:00+00:00,100866.44924933233,0.0,0.0,2
2025-05-14 22:00:00+00:00,100825.54387709325,40.90537223908177,0.04055399247570176,3
2025-05-14 22:00:00+00:00,101084.61123460608,0.0,0.0,4
2025-05-15 16:50:00+00:00,101359.14418930367,0.0,0.0,5
2025-05-15 17:03:00+00:00,100672.29326342866,686.8509258750128,0.677640810179113,6
2025-05-15 17:04:00+00:00,99985.39987615134,1373.7443131523323,1.3553235123874519,7
2025-05-18 21:04:00+00:00,99234.06558002315,2125.078609280521,2.0965830229501665,8
2025-05-20 19:53:00+00:00,99728.057627181,1631.0865621226694,1.6092150098232543,9
2025-05-20 19:53:00+00:00,100239.40223144914,1119.7419578545232,1.1047271233498521,10
2025-05-20 21:46:00+00:00,99547.02050755717,1812.123681746496,1.7878245680153715,11
2025-05-20 22:00:00+00:00,99789.26186300116,1569.8823263025115,1.5488314733306319,12
2025-05-21 17:11:00+00:00,99092.61135862624,2266.532830677432,2.236140457583517,13
2025-05-21 17:20:00+00:00,98395.81037195607,2963.333817347593,2.9235979062857074,14
2025-05-21 17:58:00+00:00,99500.3403324788,1858.803856824874,1.8338787996801493,15
2025-05-21 18:04:00+00:00,98803.21388768428,2555.930301619388,2.5216573423763307,16
2025-05-23 17:33:00+00:00,98101.92210822656,3257.2220810771105,3.213545365964961,17
2025-05-23 17:39:00+00:00,97400.5024348076,3958.6417544960714,3.905559568560192,18
2025-05-23 18:10:00+00:00,96698.81698636047,4660.327202943197,4.597835982355302,19
2025-05-23 18:19:00+00:00,95996.85077901374,5362.293410289931,5.2903893903001284,20
2025-05-27 17:23:00+00:00,96274.01648652134,5085.1277027823235,5.016940250881629,21
2025-05-27 20:30:00+00:00,96409.35153153808,4949.792657765589,4.88341993941967,22
2025-05-27 22:00:00+00:00,96329.28033964569,5029.863849657981,4.962417441354814,23
2025-05-28 19:07:00+00:00,96801.99171913204,4557.152470171626,4.496044739348281,24
2025-05-28 19:07:00+00:00,97078.0841864436,4281.060002860075,4.2236544488423675,25
2025-05-28 22:00:00+00:00,97174.27069640777,4184.873492895902,4.12875772222387,26
2025-05-29 22:00:00+00:00,96917.49208814758,4441.6521011560835,4.382093136915818,27
2025-05-29 22:00:00+00:00,96600.82483158408,4758.3193577195925,4.694514141548694,28
2025-05-30 17:14:00+00:00,95150.19365271703,6208.950536586635,6.125693528933584,29
2025-05-30 17:14:00+00:00,95875.52633947624,5483.617849827424,5.410086967176766,30
2025-06-03 19:56:00+00:00,94456.15406469897,6902.990124604694,6.810426607107403,31
2025-06-03 21:10:00+00:00,95350.53026944332,6008.613919860349,5.928043264294285,32
2025-06-03 21:10:00+00:00,95628.38716327392,5730.757026029751,5.653912206802661,33
2025-06-03 22:00:00+00:00,95584.83703131108,5774.307157992589,5.69687836669989,34
2025-06-04 21:56:00+00:00,95864.98046887195,5494.163720431723,5.42049142618108,35
2025-06-04 21:56:00+00:00,96145.12390643281,5214.020282870857,5.144104485662269,36
2025-06-05 17:54:00+00:00,96568.47342586346,4790.670763440212,4.726431741070054,37
2025-06-08 22:00:00+00:00,96288.90623240589,5070.237956897778,5.002250164453179,38
2025-06-08 22:00:00+00:00,96123.28717952414,5235.857009779531,5.165648399714947,39
2025-06-10 00:42:00+00:00,95643.16025062113,5715.983938682533,5.639337214614856,40
2025-06-10 02:00:00+00:00,96695.46949880227,4663.674690501401,4.601138582811312,41
