trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
11,2023-07-06 19:41:00+00:00,2023-07-06 19:39:00+00:00,2,2023-07-06 22:00:00+00:00,long,144.0995,144.06550000000001,143.8195,144.46033333333332,session_close,-3.399999999999181,-22.799143445163544,5,96605,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-07,139.0,50057.161384726845,50034.362241281684,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.46033333333332,144.7113073333333,144.86635933333332,144.20935933333334,144.05430733333333,144.21927867575926,144.15474999999998,144.0902213242407,144.12591564999678,bearish,29.901960784316046,0.07964285714285982
12,2023-07-06 21:08:00+00:00,2023-07-06 21:06:00+00:00,2,2023-07-06 22:00:00+00:00,long,144.05949999999999,144.06550000000001,143.77949999999998,144.46033333333332,session_close,0.6000000000028649,4.02225376653513,5,96578,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-07,52.0,50034.362241281684,50038.384495048216,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.46033333333332,144.7113073333333,144.86635933333332,144.20935933333334,144.05430733333333,144.1560472536733,144.10325,144.0504527463267,144.042,bullish,29.901960784316046,0.05400000000000001
13,2023-07-07 18:56:00+00:00,2023-07-07 18:55:00+00:00,1,2023-07-09 21:03:00+00:00,long,142.14149999999998,142.1945,142.04149999999998,144.08333333333334,session_close,5.300000000002569,99.4138802837441,4,266719,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-08,3007.0,50038.384495048216,50137.79837533196,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.08333333333334,144.50276933333333,144.76189733333334,143.66389733333335,143.40476933333335,142.1732064568235,142.1461,142.1189935431765,142.1543,bearish,33.0985915493014,0.08435714285714369
14,2023-07-11 16:54:00+00:00,2023-07-11 16:52:00+00:00,2,2023-07-11 19:21:00+00:00,long,140.38549999999998,140.4145,140.39549999999997,141.87199999999999,tp1_then_time_decay,5.050000000001375,33.89531766596048,5,94266,7.199999999999969,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-12,147.0,50137.79837533196,50171.69369299792,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.87199999999999,142.531332,142.93866799999998,141.21266799999998,140.805332,140.62349730290643,140.503,140.38250269709354,140.358,bullish,27.73109243697766,0.14399999999999938
15,2023-07-11 17:06:00+00:00,2023-07-11 17:03:00+00:00,3,2023-07-11 19:59:00+00:00,long,140.3295,140.38049999999998,140.3395,141.87199999999999,tp1_then_trailing_stop,5.960705689659261,42.512858082663826,5,100129,6.821428571428559,26.350000000002183,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-12,173.0,50171.69369299792,50214.206551080584,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.87199999999999,142.531332,142.93866799999998,141.21266799999998,140.805332,140.62340936923096,140.48104999999998,140.338690630769,140.362,bearish,16.343490304714194,0.13642857142857118
16,2023-07-11 20:12:00+00:00,2023-07-11 20:09:00+00:00,3,2023-07-11 22:00:00+00:00,long,140.3655,140.3065,140.0855,141.87199999999999,session_close,-5.89999999999975,-39.69468983974202,4,94397,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-12,108.0,50214.206551080584,50174.51186124084,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.87199999999999,142.531332,142.93866799999998,141.21266799999998,140.805332,140.47036535233596,140.4281,140.38583464766404,140.342,bullish,34.146341463418295,0.0644999999999994
17,2023-07-12 18:40:00+00:00,2023-07-12 18:36:00+00:00,4,2023-07-12 21:03:00+00:00,long,138.3075,138.4625,138.3175,140.66166666666666,tp1_then_trailing_stop,10.75001825301384,202.07810808843615,5,260231,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-13,143.0,50174.51186124084,50376.589969329274,TOKYO_MEANREV,tokyo_meanrev,tokyo,140.66166666666666,141.15826666666666,141.46506666666667,140.16506666666666,139.85826666666665,138.47310598980053,138.3938,138.31449401019947,138.395505152,bearish,28.571428571427248,0.11885714285713586
18,2023-07-13 18:36:00+00:00,2023-07-13 18:35:00+00:00,1,2023-07-13 18:43:00+00:00,long,138.01749999999998,138.02749999999997,138.02749999999997,138.984,tp1_then_be_stop,3.4999999999996585,23.604849873579695,3,93118,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-14,7.0,50376.589969329274,50400.19481920285,TOKYO_MEANREV,tokyo_meanrev,tokyo,138.984,139.826692,140.34730800000003,138.141308,137.620692,138.1706407455314,138.0711,137.97155925446862,138.06296,bearish,33.510638297873186,0.08985714285714153
19,2023-07-14 20:00:00+00:00,2023-07-14 19:59:00+00:00,1,2023-07-16 21:03:00+00:00,short,138.8685,138.7575,138.85850000000002,138.31566666666666,tp1_then_session_close,8.550000000001035,57.75107512179453,4,93736,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-15,2943.0,50400.19481920285,50457.94589432464,TOKYO_MEANREV,tokyo_meanrev,tokyo,138.31566666666666,138.71065466666664,138.95467866666667,137.92067866666667,137.67665466666665,138.89482166999792,138.81289999999998,138.73097833000205,138.84672,bullish,69.5067264573955,0.0660714285714233
20,2023-07-19 19:33:00+00:00,2023-07-19 19:32:00+00:00,1,2023-07-19 22:00:00+00:00,short,139.6845,139.6095,139.67450000000002,138.548,tp1_then_session_close,6.750007945337055,45.63705030631573,5,94395,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-20,147.0,50457.94589432464,50503.58294463096,TOKYO_MEANREV,tokyo_meanrev,tokyo,138.548,139.103046,139.445954,137.992954,137.650046,139.70133016828643,139.61335,139.52536983171356,139.70858,bearish,73.78640776698131,0.07957142857142685
21,2023-07-21 19:00:00+00:00,2023-07-21 18:59:00+00:00,1,2023-07-21 19:21:00+00:00,short,141.79850000000002,141.78850000000003,141.78850000000003,139.89066666666668,tp1_then_be_stop,3.499990690711596,66.31025794296039,5,268549,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-22,21.0,50503.58294463096,50569.89320257392,TOKYO_MEANREV,tokyo_meanrev,tokyo,139.89066666666668,140.42088266666667,140.74845066666666,139.36045066666668,139.0328826666667,141.80875519679685,141.71734999999998,141.6259448032031,141.7599,bullish,74.31906614785944,0.07557142857143008
22,2023-07-25 18:51:00+00:00,2023-07-25 18:50:00+00:00,1,2023-07-25 21:12:00+00:00,long,141.0075,141.0265,141.01749999999998,141.33466666666666,tp1_then_time_decay,3.950000000000387,26.742614427221078,3,95500,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-26,141.0,50569.89320257392,50596.63581700114,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.33466666666666,141.74455266666666,141.99778066666667,140.92478066666666,140.67155266666666,141.22372872839952,141.1353,141.04687127160048,141.1104445568,bearish,31.898734177218174,0.08164285714284907
23,2023-07-26 18:01:00+00:00,2023-07-26 18:00:00+00:00,1,2023-07-26 18:31:00+00:00,long,140.4435,140.5685,140.4535,141.17600000000002,tp1_then_trailing_stop,9.25002884453252,74.154940375225,5,112673,6.0,23.649999999997817,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-27,30.0,50596.63581700114,50670.79075737636,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.17600000000002,141.515598,141.725402,140.83640200000002,140.62659800000003,140.72528120306293,140.58184999999997,140.43841879693701,140.57,bearish,26.13636363636762,0.10949999999999704
24,2023-07-28 19:02:00+00:00,2023-07-28 19:00:00+00:00,2,2023-07-28 19:43:00+00:00,short,141.0885,141.07850000000002,141.07850000000002,139.846,tp1_then_be_stop,3.726757234618113,25.30065491421419,3,95745,6.453571428571589,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-29,41.0,50670.79075737636,50696.091412290574,TOKYO_MEANREV,tokyo_meanrev,tokyo,139.846,140.82201,141.42499,138.86999,138.26701,141.04189361537144,140.91875,140.79560638462854,140.92344323199998,bullish,68.88888888888991,0.12907142857143178
25,2023-07-28 19:13:00+00:00,2023-07-28 19:12:00+00:00,1,2023-07-28 19:44:00+00:00,short,141.09550000000002,141.08550000000002,141.08550000000002,139.846,tp1_then_be_stop,3.7267572364027215,25.300984630061716,4,95751,6.453571428571589,28.0,neutral,ABCD,medium,0.75,1.0,0.75,1.0,1.0,full,2023-07-29,31.0,50696.091412290574,50721.39239692064,TOKYO_MEANREV,tokyo_meanrev,tokyo,139.846,140.82201,141.42499,138.86999,138.26701,141.10272681080545,140.94965,140.79657318919453,141.155,bearish,72.97297297297564,0.12907142857143178
26,2023-08-01 17:43:00+00:00,2023-08-01 17:39:00+00:00,4,2023-08-01 18:35:00+00:00,short,143.5285,143.4095,143.51850000000002,141.88733333333334,tp1_then_trailing_stop,9.153599597358262,62.22371740244404,5,97499,6.407142857142897,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-02,52.0,50721.39239692064,50783.61611432308,TOKYO_MEANREV,tokyo_meanrev,tokyo,141.88733333333334,142.65286133333333,143.12580533333335,141.12180533333336,140.64886133333334,143.51594287206942,143.37494999999998,143.23395712793055,143.546,bearish,92.05776173285473,0.12814285714285795
27,2023-08-02 18:23:00+00:00,2023-08-02 18:22:00+00:00,1,2023-08-02 22:00:00+00:00,short,143.2605,143.2875,143.5405,142.83966666666666,session_close,-2.6999999999986812,-18.360094216164807,4,97436,6.0,28.0,neutral,ABCD,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-03,217.0,50783.61611432308,50765.256020106914,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.83966666666666,143.34963666666664,143.66469666666666,142.32969666666668,142.01463666666666,143.26553035605326,143.1601,143.05466964394674,143.27704959999997,bearish,71.4743589743618,0.11542857142856836
28,2023-08-02 18:34:00+00:00,2023-08-02 18:33:00+00:00,1,2023-08-02 22:00:00+00:00,short,143.2655,143.2875,143.5455,142.83966666666666,session_close,-2.199999999999136,-14.960690918601818,4,97440,6.0,28.0,neutral,ABCD,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-03,206.0,50765.256020106914,50750.29532918831,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.83966666666666,143.34963666666664,143.66469666666666,142.32969666666668,142.01463666666666,143.2819038599003,143.16434999999998,143.04679614009967,143.254,bullish,70.55016181230134,0.1069285714285704
29,2023-08-03 20:11:00+00:00,2023-08-03 20:10:00+00:00,1,2023-08-03 22:00:00+00:00,long,142.55949999999999,142.5285,142.27949999999998,142.99866666666665,session_close,-3.099999999997749,-21.07491484157778,4,96896,6.0,28.0,neutral,ABCD,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-04,109.0,50750.29532918831,50729.22041434673,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.99866666666665,143.47387466666666,143.76745866666664,142.52345866666664,142.22987466666666,142.76497584820993,142.65630000000002,142.5476241517901,142.531,bullish,19.847328244280604,0.07842857142856628
30,2023-08-04 20:26:00+00:00,2023-08-04 20:25:00+00:00,1,2023-08-06 21:03:00+00:00,long,141.7885,141.7985,141.7985,142.8323333333333,tp1_then_be_stop,3.4999999999996585,23.77035950042475,5,96332,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-05,2917.0,50729.22041434673,50752.99077384716,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.8323333333333,143.5294833333333,143.9601833333333,142.13518333333332,141.70448333333331,141.88142771251475,141.8244,141.76737228748524,141.758,bullish,23.287671232873237,0.04907142857143348
31,2023-08-08 16:56:00+00:00,2023-08-08 16:55:00+00:00,1,2023-08-08 17:14:00+00:00,short,143.3235,143.3135,143.3135,142.196,tp1_then_be_stop,3.6785714285713307,70.03929041000288,5,272778,6.357142857143165,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-09,18.0,50752.99077384716,50823.03006425716,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.196,142.607032,142.86096799999999,141.784968,141.531032,143.3382601486211,143.24280000000002,143.14733985137894,143.286823048,bullish,71.35922330097054,0.1271428571428633
32,2023-08-08 18:36:00+00:00,2023-08-08 18:35:00+00:00,1,2023-08-08 19:58:00+00:00,short,143.4745,143.46450000000002,143.46450000000002,142.196,tp1_then_be_stop,3.499999999999659,66.72960894699568,5,273442,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-09,82.0,50823.03006425716,50889.75967320416,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.196,142.607032,142.86096799999999,141.784968,141.531032,143.42313314224802,143.30895,143.194766857752,143.36128507648,bullish,77.31958762886387,0.09564285714285704
33,2023-08-10 17:44:00+00:00,2023-08-10 17:43:00+00:00,1,2023-08-10 17:50:00+00:00,short,144.6325,144.6225,144.6225,143.47666666666666,tp1_then_be_stop,3.4999909423896365,66.81687648114521,5,276011,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-11,6.0,50889.75967320416,50956.5765496853,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.47666666666666,143.76316666666665,143.94016666666667,143.19016666666667,143.01316666666665,144.62288681079994,144.4849,144.34691318920008,144.697,bearish,87.17105263157507,0.09871428571428607
34,2023-08-11 17:51:00+00:00,2023-08-11 17:50:00+00:00,1,2023-08-11 19:00:00+00:00,short,144.9815,144.97150000000002,144.97150000000002,144.26200000000003,tp1_then_be_stop,3.4999747329266975,23.894379877100732,3,98943,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-12,69.0,50956.5765496853,50980.4709295624,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.26200000000003,144.85333600000004,145.21866400000002,143.67066400000002,143.30533600000004,144.98398907171273,144.9085,144.83301092828728,144.988,bearish,67.41071428571355,0.08571428571428287
35,2023-08-15 19:04:00+00:00,2023-08-15 19:01:00+00:00,3,2023-08-15 19:55:00+00:00,short,145.63750000000002,145.62750000000003,145.62750000000003,145.26966666666667,tp1_then_be_stop,3.4999748584527497,23.90547504880467,4,99437,6.0,28.0,neutral,ABCD,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-16,51.0,50980.4709295624,51004.376404611205,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.26966666666667,145.63562266666668,145.86171066666665,144.90371066666665,144.67762266666668,145.62523833626148,145.54540000000003,145.46556166373858,145.671,bearish,83.9805825242563,0.06200000000000167
36,2023-08-16 16:36:00+00:00,2023-08-16 16:32:00+00:00,4,2023-08-16 17:27:00+00:00,short,145.8745,146.0612493333333,146.0612493333333,145.5103333333333,sl,-18.67493333332959,-191.02071237928078,4,149402,6.0,18.67493333332959,neutral,ABCD,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-17,51.0,51004.376404611205,50813.355692231926,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.5103333333333,145.80141733333332,145.9812493333333,145.2192493333333,145.03941733333332,145.8732342267927,145.81419999999997,145.75516577320724,145.845598801591,bullish,77.65957446808285,0.09849999999999934
37,2023-08-16 17:13:00+00:00,2023-08-16 17:10:00+00:00,3,2023-08-16 18:07:00+00:00,short,145.9325,146.2125,146.2125,145.5103333333333,sl,-28.000000000000114,-190.89886295631433,5,99685,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-17,54.0,50813.355692231926,50622.45682927561,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.5103333333333,145.80141733333332,145.9812493333333,145.2192493333333,145.03941733333332,145.95495472569763,145.86,145.7650452743024,145.97,bearish,79.56521739130473,0.08792857142856901
38,2023-08-18 17:16:00+00:00,2023-08-18 17:15:00+00:00,1,2023-08-18 17:40:00+00:00,long,145.0445,145.0545,145.0545,146.006,tp1_then_be_stop,3.741061473455551,70.98972763807873,4,275343,6.482142857142849,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-19,24.0,50622.45682927561,50693.44655691369,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.006,146.367372,146.590628,145.644628,145.421372,145.2964040211943,145.1472,144.9979959788057,144.928,bullish,34.46808510638249,0.12964285714285698
39,2023-08-23 21:48:00+00:00,2023-08-23 21:46:00+00:00,2,2023-08-23 22:00:00+00:00,long,144.80849999999998,144.7965,144.7085,145.92233333333334,session_close,-1.1999999999972033,-22.813893982190873,5,275281,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-24,12.0,50693.44655691369,50670.6326629315,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.92233333333334,146.26804333333334,146.48162333333335,145.57662333333334,145.36304333333334,144.91844685711143,144.84685,144.77525314288854,144.737,bullish,9.444444444454632,0.06678571428571647
40,2023-08-25 19:24:00+00:00,2023-08-25 19:20:00+00:00,4,2023-08-27 21:03:00+00:00,short,146.3665,146.45749999999998,146.6465,145.46666666666667,session_close,-9.099999999997976,-61.71590393116086,4,99327,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-26,2979.0,50670.6326629315,50608.91675900034,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.46666666666667,145.98542266666666,146.30591066666668,144.94791066666667,144.62742266666666,146.37711113519453,146.2891,146.20108886480546,146.3111,bullish,66.45962732918866,0.08885714285714082
41,2023-08-25 20:31:00+00:00,2023-08-25 20:29:00+00:00,2,2023-08-27 21:03:00+00:00,short,146.4445,146.45749999999998,146.7245,145.46666666666667,session_close,-1.2999999999976808,-8.82126214087838,5,99380,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-26,2912.0,50608.91675900034,50600.09549685947,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.46666666666667,145.98542266666666,146.30591066666668,144.94791066666667,144.62742266666666,146.44370269658938,146.36445,146.28519730341063,146.434,bearish,71.31147540984381,0.07078571428571122
42,2023-08-29 17:06:00+00:00,2023-08-29 17:05:00+00:00,1,2023-08-29 17:14:00+00:00,long,145.90349999999998,145.80349999999999,145.80349999999999,146.52200000000002,sl,-9.999999999999432,-189.88021549550203,4,276852,11.74285714285708,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-30,8.0,50600.09549685947,50410.21528136396,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.52200000000002,146.70268600000003,146.81431400000002,146.341314,146.22968600000002,146.1037344706434,145.99105,145.8783655293566,145.837,bullish,34.52914798206211,0.2348571428571416
43,2023-08-29 19:27:00+00:00,2023-08-29 19:26:00+00:00,1,2023-08-29 21:11:00+00:00,long,145.7235,145.8465,145.7335,146.52200000000002,tp1_then_trailing_stop,9.149999999999636,172.84788690504084,5,275472,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-08-30,104.0,50410.21528136396,50583.063168269,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.52200000000002,146.70268600000003,146.81431400000002,146.341314,146.22968600000002,146.0167806854249,145.85809999999998,145.69941931457507,145.67,bullish,23.350253807111727,0.10757142857143062
44,2023-08-31 18:32:00+00:00,2023-08-31 18:31:00+00:00,1,2023-08-31 22:00:00+00:00,long,145.42149999999998,145.4625,145.43149999999997,146.09433333333334,tp1_then_trailing_stop,5.0499903567998325,34.19858740081336,5,98515,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-09-01,208.0,50583.063168269,50617.26175566982,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.09433333333334,146.46907533333334,146.70059133333336,145.71959133333334,145.4880753333333,145.53462978290162,145.45525,145.3758702170984,145.351,bullish,27.540983606557802,0.0954285714285764
45,2023-09-01 18:45:00+00:00,2023-09-01 18:44:00+00:00,1,2023-09-03 21:03:00+00:00,short,146.1525,146.21949999999998,146.4325,145.70933333333335,session_close,-6.699999999997886,-45.3990473226752,4,99078,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,2023-09-02,3018.0,50617.26175566982,50571.862708347144,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.70933333333335,146.04472933333335,146.25193733333336,145.37393733333334,145.16672933333334,146.1609017768781,146.1159,146.07089822312193,146.141,bullish,65.53398058251912,0.07949999999999997
