trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
12,2026-02-04 19:45:00+00:00,2026-02-04 19:44:00+00:00,1,2026-02-04 20:04:00+00:00,short,156.8765,156.8665,156.8665,155.7253333333333,tp1_then_be_stop,3.4999999999996585,87.84077400864233,4,393586,6.0,10.0,2026-02-05,19.0,50177.93698540012,50265.77775940876,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.89147473460662,156.76780000000002,156.64412526539343,156.83676000000003,bullish,69.11764705882138,0.09442857142857163
11,2026-02-04 19:14:00+00:00,2026-02-04 19:13:00+00:00,1,2026-02-04 20:20:00+00:00,short,156.8065,156.9065,156.9065,155.7253333333333,sl,-9.999999999999432,-250.7295746192654,5,393411,6.0,10.0,2026-02-05,66.0,50265.77775940876,50015.04818478949,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.83819372545648,156.69695,156.5557062745435,156.74792354304,bullish,76.51245551601384,0.10007142857142728
13,2026-02-05 19:17:00+00:00,2026-02-05 19:16:00+00:00,1,2026-02-05 19:50:00+00:00,short,156.8745,156.86450000000002,156.86450000000002,156.50233333333333,tp1_then_be_stop,3.4999999999996594,31.269791411971667,3,140108,6.0,28.0,2026-02-06,33.0,50015.04818478949,50046.31797620146,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90475642927964,156.8474,156.79004357072034,156.84017123584,bullish,66.77740863787429,0.09071428571428644
14,2026-02-05 20:07:00+00:00,2026-02-05 20:03:00+00:00,4,2026-02-05 22:04:00+00:00,short,156.9095,156.9885,157.1895,156.50233333333333,session_close,-7.899999999997932,-70.56525159484357,3,140227,6.0,28.0,2026-02-06,117.0,50046.31797620146,49975.75272460662,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90123579292862,156.85725,156.81326420707137,156.912,bearish,66.5000000000039,0.0767857142857155
15,2026-02-05 20:17:00+00:00,2026-02-05 20:14:00+00:00,3,2026-02-05 22:04:00+00:00,short,156.9305,156.9885,157.2105,156.50233333333333,session_close,-5.799999999999272,-51.81441952753851,4,140246,6.0,28.0,2026-02-06,107.0,49975.75272460662,49923.93830507908,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.92522234766852,156.86195,156.7986776523315,156.92541864771488,bullish,76.06837606837836,0.0767857142857155
16,2026-02-06 21:50:00+00:00,2026-02-06 21:48:00+00:00,2,2026-02-08 22:04:00+00:00,short,157.21450000000002,157.49450000000002,157.49450000000002,156.96966666666665,sl,-28.000000000000114,-249.17492356876053,4,140156,6.0,28.0,2026-02-07,2894.0,49923.93830507908,49674.76338151032,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.96966666666665,157.28023266666665,157.47210066666665,156.65910066666666,156.46723266666666,157.18538007887256,157.12785,157.07031992112744,157.202,bearish,72.49999999999893,0.049285714285708035
17,2026-02-10 20:03:00+00:00,2026-02-10 20:02:00+00:00,1,2026-02-10 22:04:00+00:00,long,154.32649999999998,154.3925,154.33649999999997,156.36166666666668,tp1_then_session_close,6.30000000000166,85.54864018437036,5,209648,6.0,18.283333333332052,2026-02-11,121.0,49674.76338151032,49760.31202169469,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.36166666666668,157.1783826666667,157.68295066666667,155.54495066666667,155.0403826666667,154.59810381129282,154.46855,154.33899618870717,154.3,bullish,28.354978354979067,0.09999999999999838
18,2026-02-12 20:55:00+00:00,2026-02-12 20:54:00+00:00,1,2026-02-12 22:04:00+00:00,long,152.7835,152.74450000000002,152.5035,153.49133333333336,session_close,-3.8999999999987263,-34.66312043967718,4,135759,6.0,28.0,2026-02-13,69.0,49760.31202169469,49725.648901255016,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.49133333333336,154.29506133333336,154.79160533333334,152.68760533333335,152.19106133333338,153.0019763952409,152.90005000000002,152.79812360475916,152.725,bullish,18.208092485552243,0.10414285714286109
19,2026-02-12 21:05:00+00:00,2026-02-12 21:02:00+00:00,3,2026-02-12 22:04:00+00:00,long,152.7285,152.74450000000002,152.4485,153.49133333333336,session_close,1.6000000000019554,14.215739355607917,4,135711,6.0,28.0,2026-02-13,59.0,49725.648901255016,49739.86464061062,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.49133333333336,154.29506133333336,154.79160533333334,152.68760533333335,152.19106133333338,153.0210099132978,152.88230000000001,152.74359008670223,152.77121777152,bearish,20.105820105823597,0.10000000000000446
20,2026-02-18 17:40:00+00:00,2026-02-18 17:37:00+00:00,3,2026-02-18 18:10:00+00:00,short,154.5095,154.61566666666667,154.61566666666667,153.30866666666665,sl,-10.616666666666674,-248.52842424333903,4,361944,6.121428571428567,10.616666666666674,2026-02-19,30.0,49739.86464061062,49491.33621636728,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.30866666666665,153.77738066666666,154.06695266666665,152.83995266666665,152.55038066666665,154.53761450616008,154.39870000000002,154.25978549383996,154.46064985343997,bullish,67.54617414248456,0.12242857142857133
21,2026-02-18 17:51:00+00:00,2026-02-18 17:46:00+00:00,5,2026-02-18 18:21:00+00:00,short,154.59050000000002,154.69050000000001,154.69050000000001,153.30866666666665,sl,-9.999999999999432,-248.53821016803107,5,384465,6.107142857142784,10.0,2026-02-19,30.0,49491.33621636728,49242.79800619925,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.30866666666665,153.77738066666666,154.06695266666665,152.83995266666665,152.55038066666665,154.55288649114624,154.4252,154.29751350885374,154.59864,bearish,78.59154929578047,0.12214285714285568
