trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,adx_m15,combo,sl_pips,R,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,ema20_m5,roc10_m5
238,strat_b_breakout,2023-10-27 01:55:00+00:00,2023-10-27 02:00:00+00:00,short,strat_b_window,150.24599999999998,150.293,150.36599999999999,150.146,140.25599999999997,session_close,-4.7000000000025475,-153.26904113972364,490112,5.0,78289.6815644709,78136.41252333118,0.0,5.000000000003979,2023-10-27,strat_b_breakout,0.005,,,,,,,32.94444554681441,,12.000000000000455,-0.3916666666668641,150.44,150.292,150.36599999999999,14.799999999999613,normal_12_30,150.3323732045016,-0.0007581400297936019
239,strat_a_meanrev,2023-10-27 20:10:00+00:00,2023-10-29 21:08:00+00:00,short,strat_a_window,149.589,149.56400000000002,149.569,149.529,139.599,partial_tp_then_time_decay,4.249999999998977,88.97928955611755,313080,2938.0,78136.41252333118,78225.39181288729,7.299999999997908,15.700000000001069,2023-10-27,strat_a_meanrev,0.0075,150.343,150.69176599999997,149.994234,149.60175323723146,149.46664676276853,73.52941176471128,34.074382259880466,BC,2.000000000001023,2.1249999999984013,,,,,,,
240,strat_a_meanrev,2023-10-27 20:21:00+00:00,2023-10-29 21:09:00+00:00,short,strat_a_window,149.617,149.598,149.59699999999998,149.557,139.62699999999998,partial_tp_then_time_decay,3.949993453385481,82.69860116730597,313139,2928.0,78225.39181288729,78308.09041405459,10.099999999997067,12.90000000000191,2023-10-27,strat_a_meanrev,0.0075,150.343,150.69176599999997,149.994234,149.61369751021138,149.48110248978858,78.2122905027972,34.94922244286942,BC,2.000000000001023,1.97499672669173,,,,,,,
241,strat_a_meanrev,2023-10-31 20:10:00+00:00,2023-10-31 20:36:00+00:00,short,strat_a_window,151.584,151.684,151.684,151.524,141.594,sl_hit,-9.999999999999432,-586.9234724822323,890269,26.0,78308.09041405459,77721.16694157236,0.0,10.200000000000387,2023-10-31,strat_a_meanrev,0.0075,149.24300000000002,149.644482,148.84151800000004,151.6066805000315,151.51681949996848,45.22821576763368,20.93250578129611,AB,9.999999999999432,-1.0,,,,,,,
242,strat_a_meanrev,2023-10-31 20:20:00+00:00,2023-10-31 20:54:00+00:00,short,strat_a_window,151.612,151.712,151.712,151.53964502164507,141.62199999999999,sl_hit,-9.999999999999432,-586.9232493144573,890433,34.0,77721.16694157236,77134.2436922579,0.0,10.80000000000041,2023-10-31,strat_a_meanrev,0.0075,149.24300000000002,149.644482,148.84151800000004,151.61443342137426,151.51536657862573,52.50965250965421,18.091309579037887,AB,9.999999999999432,-1.0,,,,,,,
243,strat_a_meanrev,2023-10-31 20:42:00+00:00,2023-10-31 22:00:00+00:00,short,strat_a_window,151.678,151.62900000000002,151.778,151.54916600790528,141.688,session_close,4.899999999997817,285.71748148428526,884144,78.0,77134.2436922579,77419.9611737422,8.29999999999984,5.000000000001137,2023-10-31,strat_a_meanrev,0.0075,149.24300000000002,149.644482,148.84151800000004,151.67063123982084,151.49686876017918,77.5362318840682,15.437892118849607,ABC,9.999999999999432,0.4899999999998096,,,,,,,
244,strat_a_meanrev,2023-10-31 20:55:00+00:00,2023-10-31 22:00:00+00:00,short,strat_a_window,151.69899999999998,151.62900000000002,151.79899999999998,151.55619172932353,141.70899999999997,session_close,6.999999999996476,405.14169453052557,877589,65.0,77419.9611737422,77825.10286827272,10.3999999999985,2.600000000003888,2023-10-31,strat_a_meanrev,0.0075,149.24300000000002,149.644482,148.84151800000004,151.70291260829262,151.4865873917074,80.00000000000284,20.69190340388122,AC,9.999999999999432,0.6999999999996873,,,,,,,
245,strat_a_meanrev,2023-11-01 17:56:00+00:00,2023-11-01 18:01:00+00:00,short,strat_a_window,151.12599999999998,151.10599999999997,151.10599999999997,151.06599999999997,141.13599999999997,sl_hit,3.999993651539968,83.41139665892467,315037,5.0,77825.10286827272,77908.51426493164,22.999999999996135,6.70000000000357,2023-11-01,strat_a_meanrev,0.0075,150.78599999999997,151.82351199999997,149.74848799999998,151.14509463555285,151.04580536444715,62.50000000000139,20.08972658449805,BC,2.000000000001023,1.9999968257689609,,,,,,,
247,strat_a_meanrev,2023-11-01 19:21:00+00:00,2023-11-01 20:45:00+00:00,long,strat_a_window,150.851,150.871,150.871,150.911,160.841,sl_hit,3.9999936467806543,83.44557140042326,314801,84.0,77908.51426493164,77991.95983633207,11.099999999999,19.700000000000273,2023-11-01,strat_a_meanrev,0.0075,150.78599999999997,151.82351199999997,149.74848799999998,151.24355504244969,150.84744495755032,33.80462724935714,20.509052454146104,BC,2.000000000001023,1.999996823389304,,,,,,,
246,strat_a_meanrev,2023-11-01 19:08:00+00:00,2023-11-01 22:00:00+00:00,long,strat_a_window,150.904,150.92,150.624,150.964,160.894,session_close,1.5999999999991132,33.385740789803926,314911,172.0,77991.95983633207,78025.34557712187,5.799999999999272,25.0,2023-11-01,strat_a_meanrev,0.0075,150.78599999999997,151.82351199999997,149.74848799999998,151.2177576915025,150.94474230849752,39.75409836065515,17.815722887470436,BC,28.000000000000114,0.05714285714282524,,,,,,,
248,strat_a_meanrev,2023-11-02 17:00:00+00:00,2023-11-02 18:23:00+00:00,short,strat_a_window,150.517,150.46400000000003,150.49699999999999,150.457,140.527,partial_tp_then_be,5.649998887386301,118.12741297524974,314575,83.0,78025.34557712187,78143.47299009713,13.49999999999909,1.700000000002433,2023-11-02,strat_a_meanrev,0.0075,151.06966666666668,151.44097066666666,150.6983626666667,150.52114143753576,150.41105856246426,63.01775147928708,27.60056584223554,BC,2.000000000001023,2.8249994436917056,,,,,,,
249,strat_a_meanrev,2023-11-02 17:28:00+00:00,2023-11-02 21:05:00+00:00,long,strat_a_window,150.42000000000002,150.44799999999998,150.44000000000003,150.48000000000002,160.41000000000003,partial_tp_then_time_decay,4.399999999998272,257.3981204205933,880242,217.0,78143.47299009713,78400.87111051772,10.599999999996612,5.400000000003047,2023-11-02,strat_a_meanrev,0.0075,151.06966666666668,151.44097066666666,150.6983626666667,150.5280410801232,150.41115891987678,42.60869565217749,32.24514759941267,AB,2.000000000001023,2.1999999999980107,,,,,,,
250,strat_a_meanrev,2023-11-02 21:12:00+00:00,2023-11-02 22:00:00+00:00,long,strat_a_window,150.46,150.445,150.36,150.52,160.45000000000002,session_close,-1.500000000001478,-88.20971119022286,884714,48.0,78400.87111051772,78312.6613993275,0.7999999999981355,4.700000000002547,2023-11-02,strat_a_meanrev,0.0075,151.06966666666668,151.44097066666666,150.6983626666667,150.52365770986495,150.45914229013505,45.55555555554889,28.99087915426589,ABD,9.999999999999432,-0.1500000000001563,,,,,,,
251,strat_a_meanrev,2023-11-02 21:25:00+00:00,2023-11-02 22:00:00+00:00,long,strat_a_window,150.471,150.445,150.371,150.531,160.461,session_close,-2.6000000000010455,-152.90806607071858,884779,35.0,78312.6613993275,78159.75333325678,0.0,3.700000000000614,2023-11-02,strat_a_meanrev,0.0075,151.06966666666668,151.44097066666666,150.6983626666667,150.5287105969543,150.44118940304568,39.130434782609896,27.762930628384307,AC,9.999999999999432,-0.2600000000001193,,,,,,,
