trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,adx_m15,combo,sl_pips,R,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,ema20_m5,roc10_m5
1,strat_a_meanrev,2025-05-14 16:42:00+00:00,2025-05-14 16:57:00+00:00,short,strat_a_window,146.892,146.74400000000003,146.87199999999999,146.742,136.902,partial_tp_then_be,14.89999999999867,399.5116815384967,393460,15.0,100000.0,100399.5116815385,23.199999999999932,11.400000000000432,2025-05-14,strat_a_meanrev,0.0075,147.71433333333331,148.05966133333334,147.3690053333333,146.70820705187776,146.36219294812224,69.82570806100166,13.211817472041867,BC,2.000000000001023,7.449999999995524,,,,,,,
2,strat_a_meanrev,2025-05-14 17:51:00+00:00,2025-05-14 18:31:00+00:00,long,strat_a_window,146.631,146.70799999999997,146.651,146.691,156.621,partial_tp_then_be,6.849999999998601,466.9375677938342,1000000,40.0,100399.5116815385,100866.44924933233,16.399999999998727,9.300000000001774,2025-05-14,strat_a_meanrev,0.0075,147.71433333333331,148.05966133333334,147.3690053333333,146.81884560896492,146.40835439103512,33.28488372093,22.837240951671042,AC,2.000000000001023,3.424999999997548,,,,,,,
3,strat_a_meanrev,2025-05-14 21:49:00+00:00,2025-05-14 22:00:00+00:00,long,strat_a_window,146.686,146.67999999999998,146.586,146.746,156.67600000000002,session_close,-0.6000000000028649,-40.905372239082695,1000000,11.0,100866.44924933233,100825.54387709325,0.09999999999763531,7.1000000000026375,2025-05-14,strat_a_meanrev,0.0075,147.71433333333331,148.05966133333334,147.3690053333333,146.87615781105245,146.61754218894754,32.98245614035588,33.5541592260906,AC,9.999999999999432,-0.060000000000289905,,,,,,,
4,strat_a_meanrev,2025-05-14 21:59:00+00:00,2025-05-14 22:00:00+00:00,long,strat_a_window,146.642,146.67999999999998,146.542,146.71095999999994,156.632,session_close,3.7999999999982492,259.06735751283406,1000000,1.0,100825.54387709325,101084.61123460608,4.4999999999987494,2.7000000000015234,2025-05-14,strat_a_meanrev,0.0075,147.71433333333331,148.05966133333334,147.3690053333333,146.8632158361554,146.59798416384461,30.51948051948291,33.5541592260906,AC,9.999999999999432,0.3799999999998465,,,,,,,
5,strat_a_meanrev,2025-05-15 16:31:00+00:00,2025-05-15 16:50:00+00:00,long,strat_a_window,145.65200000000002,145.67200000000003,145.67200000000003,145.71200000000002,155.64200000000002,sl_hit,4.000000000000625,274.53295469757734,1000000,19.0,101084.61123460608,101359.14418930367,6.099999999997863,3.900000000001569,2025-05-15,strat_a_meanrev,0.0075,146.63633333333334,147.42516333333333,145.84750333333335,145.93374883764662,145.5358511623534,35.27131782945402,12.409030255201031,ACD,2.000000000001023,1.9999999999992895,,,,,,,
7,strat_a_meanrev,2025-05-15 16:52:00+00:00,2025-05-15 17:03:00+00:00,long,strat_a_window,145.692,145.592,145.592,145.752,155.68200000000002,sl_hit,-9.999999999999432,-686.850925875009,1000000,11.0,101359.14418930367,100672.29326342866,1.6999999999995907,10.80000000000041,2025-05-15,strat_a_meanrev,0.0075,146.63633333333334,147.42516333333333,145.84750333333335,145.8629630932174,145.54293690678264,33.33333333333333,12.785952174523642,ACD,9.999999999999432,-1.0,,,,,,,
6,strat_a_meanrev,2025-05-15 16:41:00+00:00,2025-05-15 17:04:00+00:00,long,strat_a_window,145.68300000000002,145.58300000000003,145.58300000000003,145.74300000000002,155.67300000000003,sl_hit,-9.999999999999432,-686.8933872773215,1000000,23.0,100672.29326342866,99985.39987615134,2.9999999999972715,11.60000000000423,2025-05-15,strat_a_meanrev,0.0075,146.63633333333334,147.42516333333333,145.84750333333335,145.8892752265618,145.5389247734382,38.345864661651525,12.409030255201031,AC,9.999999999999432,-1.0,,,,,,,
8,strat_a_meanrev,2025-05-16 20:57:00+00:00,2025-05-18 21:04:00+00:00,long,strat_a_window,145.69,145.41,145.41,145.84,155.68,sl_hit,-28.000000000000114,-751.3342961281922,390184,2887.0,99985.39987615134,99234.06558002315,0.7999999999981355,37.000000000000455,2025-05-16,strat_a_meanrev,0.0075,145.92533333333333,146.43797733333332,145.41268933333333,146.0461169644927,145.7112830355073,22.97297297297544,34.46015552902454,BC,28.000000000000114,-1.0,,,,,,,
9,strat_a_meanrev,2025-05-20 16:39:00+00:00,2025-05-20 19:53:00+00:00,short,strat_a_window,144.83499999999998,144.52400000000003,144.81499999999997,144.77499999999998,134.84499999999997,partial_tp_then_be,18.55003259917836,493.99204715784936,384979,194.0,99234.06558002315,99728.057627181,39.49999999999818,6.100000000003547,2025-05-20,strat_a_meanrev,0.0075,145.00733333333332,145.31904533333332,144.69562133333332,144.8229611815135,144.56023881848648,73.07692307692145,23.91229532455045,BC,2.000000000001023,9.275016299584435,,,,,,,
10,strat_a_meanrev,2025-05-20 16:51:00+00:00,2025-05-20 19:53:00+00:00,short,strat_a_window,144.84799999999998,144.52400000000003,144.82799999999997,144.78799999999998,134.85799999999998,partial_tp_then_be,19.200034284554512,511.34460426815235,385013,182.0,99728.057627181,100239.40223144914,40.799999999998704,4.800000000003024,2025-05-20,strat_a_meanrev,0.0075,145.00733333333332,145.31904533333332,144.69562133333332,144.8683585420035,144.56514145799648,72.12389380531032,20.384001045156253,BC,2.000000000001023,9.600017142272344,,,,,,,
