trade_number,entry_datetime,exit_datetime,equity_after,drawdown_usd,drawdown_pct
1,2023-06-27 20:55:00+00:00,2023-06-27 22:00:00+00:00,100024.23713894996,0.0,0.0
2,2023-06-28 19:42:00+00:00,2023-06-28 22:00:00+00:00,99893.91702497298,130.3201139769808,0.13028853576353192
3,2023-06-30 17:01:00+00:00,2023-07-02 21:03:00+00:00,100034.58675852438,0.0,0.0
4,2023-07-05 18:36:00+00:00,2023-07-05 21:10:00+00:00,100120.36027753973,0.0,0.0
5,2023-07-11 16:59:00+00:00,2023-07-11 19:21:00+00:00,100311.1723250796,0.0,0.0
6,2023-07-14 20:00:00+00:00,2023-07-14 20:55:00+00:00,100397.1839303795,0.0,0.0
7,2023-07-19 19:40:00+00:00,2023-07-19 21:38:00+00:00,100540.74170154621,0.0,0.0
8,2023-07-21 19:00:00+00:00,2023-07-21 19:21:00+00:00,100792.18200826395,0.0,0.0
9,2023-07-25 18:51:00+00:00,2023-07-25 21:08:00+00:00,100885.6658086015,0.0,0.0
10,2023-08-01 17:43:00+00:00,2023-08-01 18:30:00+00:00,101116.6062157538,0.0,0.0
11,2023-08-04 20:26:00+00:00,2023-08-06 21:03:00+00:00,101203.24669653265,0.0,0.0
12,2023-08-11 17:51:00+00:00,2023-08-11 18:58:00+00:00,101298.93798313398,0.0,0.0
13,2023-08-16 16:30:00+00:00,2023-08-16 18:07:00+00:00,100541.01672542172,757.9212577122526,0.7482025703353816
14,2023-08-18 17:16:00+00:00,2023-08-18 17:37:00+00:00,100807.41759794258,491.5203851913975,0.485217708080251
15,2023-08-25 19:24:00+00:00,2023-08-27 21:03:00+00:00,100596.55422993001,702.3837532039615,0.6933772132151146
16,2023-09-01 20:54:00+00:00,2023-09-03 21:03:00+00:00,100700.93007582633,598.0079073076486,0.5903397599362942
17,2023-09-08 18:59:00+00:00,2023-09-10 21:03:00+00:00,101216.68721359796,82.25076953601092,0.08119608277601634
18,2023-09-08 19:16:00+00:00,2023-09-10 21:03:00+00:00,101766.34583295313,0.0,0.0
19,2023-09-13 19:02:00+00:00,2023-09-13 22:00:00+00:00,101893.44686858992,0.0,0.0
20,2023-09-15 20:20:00+00:00,2023-09-17 21:03:00+00:00,102426.64824299491,0.0,0.0
21,2023-09-19 18:20:00+00:00,2023-09-19 19:07:00+00:00,102602.87942070248,0.0,0.0
22,2023-09-22 18:50:00+00:00,2023-09-24 21:03:00+00:00,102728.79590890053,0.0,0.0
23,2023-09-26 18:36:00+00:00,2023-09-26 22:00:00+00:00,102812.2171616621,0.0,0.0
24,2023-10-17 17:53:00+00:00,2023-10-17 19:55:00+00:00,103046.73483565004,0.0,0.0
25,2023-10-17 17:16:00+00:00,2023-10-17 22:00:00+00:00,103010.67662481374,36.05821083630144,0.03499209450334446
26,2023-10-17 20:32:00+00:00,2023-10-17 22:00:00+00:00,103106.81189702153,0.0,0.0
27,2023-10-31 20:58:00+00:00,2023-10-31 21:06:00+00:00,103364.66352733217,0.0,0.0
28,2023-10-31 20:48:00+00:00,2023-10-31 21:19:00+00:00,103622.51523807447,0.0,0.0
29,2023-10-31 20:35:00+00:00,2023-10-31 22:00:00+00:00,103721.19336258275,0.0,0.0
30,2023-11-08 18:02:00+00:00,2023-11-08 22:03:00+00:00,103547.17310698482,174.020255597934,0.16777695083935615
31,2023-11-08 19:55:00+00:00,2023-11-08 22:03:00+00:00,103859.97542116062,0.0,0.0
32,2023-11-10 17:29:00+00:00,2023-11-12 22:03:00+00:00,104026.54050198769,0.0,0.0
33,2023-11-17 18:59:00+00:00,2023-11-17 19:56:00+00:00,104286.51960468724,0.0,0.0
34,2023-12-06 20:11:00+00:00,2023-12-06 22:03:00+00:00,104516.71225737731,0.0,0.0
35,2024-01-10 21:04:00+00:00,2024-01-10 22:03:00+00:00,104947.23924892781,0.0,0.0
36,2024-01-12 19:28:00+00:00,2024-01-12 20:05:00+00:00,105040.29224105141,0.0,0.0
37,2024-01-12 19:15:00+00:00,2024-01-12 21:00:00+00:00,105183.03409348111,0.0,0.0
38,2024-01-26 18:51:00+00:00,2024-01-26 19:56:00+00:00,105273.22113633428,0.0,0.0
39,2024-01-26 19:04:00+00:00,2024-01-26 19:57:00+00:00,105378.74482810838,0.0,0.0
40,2024-01-26 18:32:00+00:00,2024-01-28 22:03:00+00:00,105214.83664236973,163.90818573864817,0.1555419795576535
41,2024-02-27 18:15:00+00:00,2024-02-27 19:30:00+00:00,105508.64730208107,0.0,0.0
42,2024-03-05 19:05:00+00:00,2024-03-05 22:04:00+00:00,105542.85651269475,0.0,0.0
43,2024-03-15 19:57:00+00:00,2024-03-17 21:04:00+00:00,106014.09404768037,0.0,0.0
44,2024-03-27 19:38:00+00:00,2024-03-27 22:00:00+00:00,105865.79378434071,148.3002633396536,0.139887309014738
45,2024-03-27 20:00:00+00:00,2024-03-27 22:00:00+00:00,105772.19622874432,241.8978189360496,0.22817515077500436
46,2024-03-27 21:17:00+00:00,2024-03-27 22:00:00+00:00,105831.75847125016,182.3355764302105,0.1719918262454841
47,2024-04-03 16:36:00+00:00,2024-04-03 22:00:00+00:00,105758.34560026418,255.74844741619017,0.24124004427294926
48,2024-04-03 21:06:00+00:00,2024-04-03 22:00:00+00:00,105633.11985461203,380.9741930683376,0.3593618343774108
49,2024-04-05 19:57:00+00:00,2024-04-07 21:04:00+00:00,105627.22913958714,386.86490809322277,0.3649183738902002
50,2024-04-10 20:49:00+00:00,2024-04-10 21:16:00+00:00,105888.57172442233,125.52232325803197,0.11840154310197443
51,2024-04-10 21:06:00+00:00,2024-04-10 21:16:00+00:00,106149.88168689361,0.0,0.0
52,2024-04-12 18:24:00+00:00,2024-04-14 21:04:00+00:00,106318.86875585747,0.0,0.0
53,2024-04-12 18:36:00+00:00,2024-04-14 21:04:00+00:00,106484.65464279267,0.0,0.0
54,2024-04-19 18:16:00+00:00,2024-04-21 21:04:00+00:00,106476.76476112608,7.889881666589645,0.007409407198677209
55,2024-05-03 19:42:00+00:00,2024-05-03 20:50:00+00:00,106568.00030037049,0.0,0.0
56,2024-05-07 18:02:00+00:00,2024-05-07 21:19:00+00:00,106775.46209390424,0.0,0.0
57,2024-05-07 17:24:00+00:00,2024-05-07 22:00:00+00:00,106603.92981947049,171.53227443374635,0.16064765356191238
58,2024-05-22 18:29:00+00:00,2024-05-22 22:00:00+00:00,106354.27411858096,421.1879753232788,0.39446139315497686
59,2024-05-22 19:19:00+00:00,2024-05-22 22:00:00+00:00,106249.14435539536,526.3177385088784,0.4929201224584779
60,2024-05-28 17:05:00+00:00,2024-05-28 22:00:00+00:00,105706.18893895429,1069.273154949944,1.0014221750776093
61,2024-05-28 17:22:00+00:00,2024-05-28 22:00:00+00:00,105247.75187359577,1527.710220308465,1.4307690084870925
62,2024-06-04 17:54:00+00:00,2024-06-04 21:11:00+00:00,106256.50379504092,518.9582988633192,0.4860276777888525
63,2024-06-05 20:38:00+00:00,2024-06-05 22:00:00+00:00,106406.09186258928,369.37023131495516,0.3459317562963208
64,2024-06-07 20:02:00+00:00,2024-06-09 21:04:00+00:00,106170.20125866817,605.2608352360694,0.566853866390922
65,2024-06-14 20:37:00+00:00,2024-06-14 20:47:00+00:00,106261.23303299928,514.2290609049523,0.48159853473891867
66,2024-06-14 20:49:00+00:00,2024-06-14 20:51:00+00:00,106352.34275085626,423.11934304797614,0.3962702054858462
67,2024-06-14 20:23:00+00:00,2024-06-16 21:04:00+00:00,106298.24540275102,477.2166911532113,0.4469347936265736
68,2024-06-18 18:01:00+00:00,2024-06-18 19:15:00+00:00,106409.11747900183,366.3446149024094,0.3430981310857973
69,2024-06-21 20:24:00+00:00,2024-06-21 20:36:00+00:00,105657.85650820234,1117.6055857018946,1.046687660053403
70,2024-07-05 18:32:00+00:00,2024-07-07 21:04:00+00:00,105525.49377501005,1249.9683188941854,1.170651284838172
71,2024-07-17 19:14:00+00:00,2024-07-17 19:30:00+00:00,105821.07288247308,954.3892114311602,0.8938282192511774
72,2024-07-23 16:48:00+00:00,2024-07-23 21:12:00+00:00,105026.0078365496,1749.454257354635,1.6384422254394633
73,2024-08-21 17:47:00+00:00,2024-08-21 18:03:00+00:00,104236.408984792,2539.0531091122393,2.3779368961000196
74,2024-09-03 19:53:00+00:00,2024-09-03 20:15:00+00:00,104343.604402829,2431.857691075231,2.277543588560189
75,2024-09-06 20:37:00+00:00,2024-09-08 21:04:00+00:00,104269.00768044415,2506.4544134600874,2.347406758357808
