trade_id,strategy,entry_datetime,exit_datetime,direction,phase,entry_price,exit_price,sl_price,tp1_price,tp2_price,exit_reason,pips,usd,position_size_units,duration_minutes,equity_before,equity_after,mfe_pips,mae_pips,session_day,strategy_tag,risk_pct,asian_high,asian_low,asian_mid,asian_width_pips,asian_bucket,adx_m15,ema20_m5,roc10_m5,sl_pips,R,pivot_P,pivot_R1,pivot_S1,bb_upper,bb_lower,rsi_m5,combo
15,strat_a_meanrev,2024-11-26 17:21:00+00:00,2024-11-26 17:50:00+00:00,long,strat_a_window,153.35000000000002,153.25000000000003,153.25000000000003,153.45115384615383,163.34000000000003,sl_hit,-9.999999999999432,-652.5285481239433,1000000,29.0,96060.9833061003,95408.45475797636,2.399999999997249,10.200000000003229,2024-11-26,strat_a_meanrev,0.0075,,,,,,19.947875686564437,,,9.999999999999432,-1.0,154.15,154.599614,153.700386,153.69736555706973,153.31183444293023,30.802919708029677,ABCE
16,strat_b_breakout,2024-11-27 00:30:00+00:00,2024-11-27 02:00:00+00:00,short,strat_b_window,152.802,152.541,153.051364,152.63571428571427,142.81199999999998,partial_tp_then_session_close,20.41714285714306,273.79451788469714,204620,90.0,95408.45475797636,95682.24927586106,28.69999999999777,24.100000000001387,2024-11-27,strat_b_breakout,0.0034999999999999996,153.238,152.936,153.087,30.19999999999925,wide_30_40,37.4095944068572,152.99176850817733,-0.002050625636738806,24.936400000001413,0.8187686617611966,,,,,,,
17,strat_b_breakout,2024-12-05 00:35:00+00:00,2024-12-05 01:34:00+00:00,short,strat_b_window,150.36999999999998,150.569116,150.569116,150.1905357142857,140.37999999999997,sl_hit,-19.911600000003205,-334.4446396830018,252903,59.0,95682.24927586106,95347.80463617806,17.699999999996407,28.800000000003934,2024-12-05,strat_b_breakout,0.0034999999999999996,150.778,150.44,150.60899999999998,33.799999999999386,wide_30_40,38.5799610698808,150.48448025558204,-0.001036310733787755,19.911600000003205,-1.0,,,,,,,
18,strat_b_breakout,2024-12-10 01:05:00+00:00,2024-12-10 01:35:00+00:00,long,strat_b_window,151.502,151.346,151.319782,151.66078571428574,161.49200000000002,time_exit_30min,-15.600000000000591,-408.5648514001186,396376,30.0,95347.80463617806,94939.23978477794,0.1999999999981128,15.600000000000591,2024-12-10,strat_b_breakout,0.005,151.434,151.135,151.28449999999998,29.90000000000066,normal_12_30,31.64375523850162,151.37331491431365,0.0006935774726036222,18.2218000000006,-0.8561173978421495,,,,,,,
19,strat_a_meanrev,2024-12-17 17:11:00+00:00,2024-12-17 18:32:00+00:00,long,strat_a_window,153.33200000000002,153.23200000000003,153.23200000000003,153.45638095238095,163.32200000000003,sl_hit,-9.999999999999432,-652.6051999581961,1000000,81.0,94939.23978477794,94286.63458481974,5.599999999995475,13.000000000002387,2024-12-17,strat_a_meanrev,0.0075,,,,,,27.313145190997858,,,9.999999999999432,-1.0,153.98666666666665,154.42825866666664,153.54507466666666,153.6601280038973,153.3490719961027,30.19197207679221,ABCE
20,strat_b_breakout,2024-12-18 00:20:00+00:00,2024-12-18 02:00:00+00:00,long,strat_b_window,153.71200000000002,153.596,153.496242,153.83789285714286,163.70200000000003,session_close,-11.600000000001387,-253.65238678093607,335862,100.0,94286.63458481974,94032.98219803881,6.999999999996476,14.30000000000291,2024-12-18,strat_b_breakout,0.005,153.599,153.33,153.4645,26.899999999997704,normal_12_30,35.100620184234366,153.5755038856144,0.0006835982005092364,21.575800000002232,-0.5376393922821024,,,,,,,
21,strat_a_meanrev,2024-12-24 19:06:00+00:00,2024-12-24 21:43:00+00:00,short,strat_a_window,157.369,157.25700000000003,157.349,157.29870063694264,147.379,partial_tp_then_be,9.114968152866254,579.5631557271342,1000000,157.0,94032.98219803881,94612.54535376595,20.79999999999984,2.2999999999996135,2024-12-24,strat_a_meanrev,0.0075,,,,,,29.19704530823594,,,2.000000000001023,4.557484076430796,156.927,157.283788,156.570212,157.36596327732582,157.22303672267418,65.0793650793649,ABC
22,strat_a_meanrev,2024-12-26 21:44:00+00:00,2024-12-26 22:04:00+00:00,short,strat_a_window,157.99499999999998,157.92600000000002,157.97499999999997,157.93499999999997,148.00499999999997,partial_tp_then_session_close,6.449999999998113,408.40830791585915,1000000,20.0,94612.54535376595,95020.95366168181,7.699999999996976,5.1000000000044565,2024-12-26,strat_a_meanrev,0.0075,,,,,,18.821007816850393,,,2.000000000001023,3.2249999999974066,157.16466666666668,157.3571946666667,156.97213866666667,158.01282875149735,157.89037124850262,71.7171717171607,ABCDE
23,strat_b_breakout,2025-01-03 00:55:00+00:00,2025-01-03 02:00:00+00:00,short,strat_b_window,157.25799999999998,157.28,157.46974600000001,157.158,147.26799999999997,session_close,-2.200000000001978,-34.54886826045833,246993,65.0,95020.95366168181,94986.40479342134,7.399999999998386,16.0000000000025,2025-01-03,strat_b_breakout,0.0034999999999999996,157.657,157.354,157.5055,30.299999999999727,wide_30_40,33.2858272977949,157.3826668170604,-0.00034324942791763314,21.174600000003352,-0.10389806655151124,,,,,,,
24,strat_a_meanrev,2025-01-07 18:51:00+00:00,2025-01-07 20:53:00+00:00,short,strat_a_window,157.864,157.84,157.844,157.7622183098591,147.874,partial_tp_then_time_decay,6.289078945975212,278.7611161459251,699341,122.0,94986.40479342134,95265.16590956727,11.499999999998067,2.400000000000091,2025-01-07,strat_a_meanrev,0.0075,,,,,,19.731362287233406,,,2.000000000001023,3.144539472985997,157.2843333333333,157.94481133333332,156.6238553333333,157.88188415860614,157.58331584139384,68.97106109324635,ABC
25,strat_a_meanrev,2025-01-07 21:17:00+00:00,2025-01-07 21:51:00+00:00,short,strat_a_window,157.97299999999998,158.07299999999998,158.07299999999998,157.82299999999998,147.98299999999998,sl_hit,-9.999999999999432,-632.6191063622144,1000000,34.0,95265.16590956727,94632.54680320506,1.999999999998181,10.900000000003729,2025-01-07,strat_a_meanrev,0.0075,,,,,,26.231092390018365,,,9.999999999999432,-1.0,157.2843333333333,157.94481133333332,156.6238553333333,157.94951242637794,157.67588757362208,88.54166666667695,ABCD
26,strat_b_breakout,2025-01-09 01:40:00+00:00,2025-01-09 02:00:00+00:00,short,strat_b_window,158.078,158.132,158.291016,157.94492857142856,148.088,session_close,-5.400000000000205,-119.9066223155384,351131,20.0,94632.54680320506,94512.64018088952,0.0,6.000000000000227,2025-01-09,strat_b_breakout,0.005,158.469,158.181,158.325,28.79999999999825,normal_12_30,26.957748125945905,158.19858479028153,-0.0013392462317906044,21.30160000000103,-0.25350208435046867,,,,,,,
27,strat_a_meanrev,2025-01-10 21:19:00+00:00,2025-01-12 22:04:00+00:00,long,strat_a_window,157.72400000000002,157.78199999999998,157.62400000000002,157.80317241379313,167.71400000000003,session_close,5.79999999999643,367.59579673197396,1000000,2925.0,94512.64018088952,94880.23597762149,7.199999999997431,2.0000000000038654,2025-01-10,strat_a_meanrev,0.0075,,,,,,32.501836072576545,,,9.999999999999432,0.579999999999676,158.03033333333335,158.34586533333334,157.71480133333336,157.9430258456614,157.71907415433856,29.36893203883679,ABCD
28,strat_a_meanrev,2025-01-14 17:23:00+00:00,2025-01-14 17:48:00+00:00,short,strat_a_window,158.09099999999998,158.19099999999997,158.19099999999997,158.0127592592593,148.10099999999997,sl_hit,-9.999999999999432,-632.1472144432638,1000000,25.0,94880.23597762149,94248.08876317822,0.0,10.900000000003729,2025-01-14,strat_a_meanrev,0.0075,,,,,,22.75308467088592,,,9.999999999999432,-1.0,157.45166666666668,157.85429466666668,157.0490386666667,158.11132919016313,157.86327080983688,65.43574593796265,ABCE
