time,equity,drawdown_usd,drawdown_pct,trade_number
2025-06-29 21:38:00+00:00,100619.2470144099,0.0,0.0,1
2025-06-29 21:38:00+00:00,101542.80714857757,0.0,0.0,2
2025-07-01 19:04:00+00:00,101970.78347660243,0.0,0.0,3
2025-07-01 19:04:00+00:00,102384.83620577358,0.0,0.0,4
2025-07-02 17:30:00+00:00,102494.49582805207,0.0,0.0,5
2025-07-02 21:44:00+00:00,102608.61946276642,0.0,0.0,6
2025-07-02 21:44:00+00:00,102759.70814201598,0.0,0.0,7
2025-07-03 20:00:00+00:00,103035.48462910842,0.0,0.0,8
2025-07-03 20:00:00+00:00,103311.26301753077,0.0,0.0,9
2025-07-03 22:00:00+00:00,103089.75997417842,221.50304335234978,0.21440357699892137,10
2025-07-03 22:00:00+00:00,103020.56649702763,290.6965205031447,0.2813793114249477,11
2025-07-06 21:19:00+00:00,103137.88442596918,173.3785915615881,0.16782157772300943,12
2025-07-06 22:00:00+00:00,103024.77788634457,286.4851311862003,0.27730290272183294,13
2025-07-08 17:28:00+00:00,103138.51432933443,172.7486881963414,0.1672118635961578,14
2025-07-08 18:39:00+00:00,103256.66949546413,54.593522066643345,0.05284372726851615,15
2025-07-08 22:00:00+00:00,103029.74695285295,281.51606467782403,0.27249310138629695,16
2025-07-08 22:00:00+00:00,102780.67211558715,530.5909019436222,0.5135847597309761,17
2025-07-09 18:04:00+00:00,102890.75662955981,420.50638797096326,0.40702860045337746,18
2025-07-09 19:08:00+00:00,103000.95888320808,310.30413432269415,0.30035847521294845,19
2025-07-09 20:38:00+00:00,103120.67580167315,190.58721585762396,0.18447864278387868,20
2025-07-09 21:04:00+00:00,103231.07149503118,80.19152249959006,0.07762127783297205,21
2025-07-10 22:00:00+00:00,102775.06995642229,536.1930611084827,0.5190073622635866,22
2025-07-10 22:00:00+00:00,102349.38749793048,961.8755196002894,0.9310461333117861,23
2025-07-11 01:01:00+00:00,102675.93402741008,635.3289901206881,0.6149658532515277,24
2025-07-11 19:02:00+00:00,101997.81161275183,1313.4514047789417,1.271353545020608,25
2025-07-11 19:42:00+00:00,101319.77655833955,1991.4864591912192,1.927656676555475,26
2025-07-11 20:22:00+00:00,101591.15066485565,1720.112352675118,1.664980470118959,27
2025-07-11 20:24:00+00:00,101864.82917003942,1446.433847491353,1.4000737240487604,28
2025-07-15 01:20:00+00:00,101719.77936101342,1591.4836565173464,1.5404744942933175,29
2025-07-15 01:54:00+00:00,101211.6595737521,2099.603443778673,2.0323083683745047,30
2025-07-15 22:00:00+00:00,101446.78140044694,1864.4816170838312,1.8047225081039322,31
2025-07-15 22:00:00+00:00,101681.90322714178,1629.3597903889895,1.577136647833359,32
2025-07-16 17:21:00+00:00,101005.2903511988,2305.9726663319743,2.232063183605331,33
2025-07-16 17:45:00+00:00,100328.40726244592,2982.855755084849,2.8872512715082106,34
2025-07-16 17:45:00+00:00,99651.34543993094,3659.91757759983,3.542612364519039,35
2025-07-17 17:41:00+00:00,99778.49368622707,3532.7693313037016,3.4195393881732232,36
2025-07-17 22:00:00+00:00,100247.7322743268,3063.53074320397,2.965340519246312,37
2025-07-17 22:00:00+00:00,99952.06980127034,3359.1932162604353,3.2515266178581297,38
2025-07-22 02:00:00+00:00,100183.95079219257,3127.3122253382026,3.0270777202748285,39
2025-07-22 22:00:00+00:00,99969.38850481082,3341.874512719951,3.2347630017386124,40
2025-07-22 22:00:00+00:00,99773.59096180984,3537.6720557209337,3.4242849737696366,41
2025-07-23 17:54:00+00:00,99880.52745203988,3430.7355654908897,3.320775939897988,42
2025-07-23 19:50:00+00:00,100002.45247287821,3308.8105446525587,3.20275877770567,43
2025-07-23 20:01:00+00:00,100479.86472231544,2831.398295215331,2.7406482241291292,44
2025-07-23 22:00:00+00:00,100705.88317362769,2605.3798439030797,2.52187396398491,45
2025-07-24 19:24:00+00:00,100913.47486897804,2397.7881485527323,2.3209358578317394,46
2025-07-24 21:46:00+00:00,100159.44883617728,3151.8141813534894,3.0507943560990647,47
2025-07-24 21:46:00+00:00,99403.50793419743,3907.755083333337,3.7825063494483024,48
2025-07-24 22:00:00+00:00,98724.05855997035,4587.204457560423,4.4401784699718805,49
2025-07-25 19:45:00+00:00,99401.35429547272,3909.908722058055,3.7845909611951862,50
2025-07-27 21:04:00+00:00,98724.45746131925,4586.805556211519,4.439792353940334,51
2025-07-27 22:00:00+00:00,98571.02272581715,4740.2402917136205,4.5883093026452055,52
2025-07-29 16:52:00+00:00,98794.36494964002,4516.898067890754,4.372125493349439,53
2025-07-29 18:53:00+00:00,99120.8031827318,4190.459834798967,4.056150038634115,54
2025-07-29 18:53:00+00:00,99262.89544476944,4048.36757276133,3.9186120220738827,55
2025-07-29 20:43:00+00:00,99369.21261104893,3942.050406481838,3.815702461998665,56
2025-07-30 19:20:00+00:00,98699.61758212246,4611.645435408311,4.463836082059868,57
2025-07-30 19:27:00+00:00,98030.33625641005,5280.926761120718,5.111666053511129,58
2025-07-30 20:19:00+00:00,97361.22510366539,5950.037913865381,5.75933130626399,59
2025-07-30 20:23:00+00:00,96692.23481071458,6619.0282068161905,6.406879572939704,60
2025-07-31 22:00:00+00:00,97989.17612085336,5322.086896677414,5.151506952126135,61
2025-07-31 22:00:00+00:00,97424.92647713402,5886.336540396747,5.697671646312079,62
2025-08-05 20:50:00+00:00,98085.0114850662,5226.251532464565,5.0587432384576765,63
2025-08-05 21:04:00+00:00,98224.99405428852,5086.268963242255,4.9232472962596265,64
2025-08-05 22:00:00+00:00,98230.2485371499,5081.014480380865,4.918161226543783,65
2025-08-06 18:43:00+00:00,97492.11902116792,5819.143996362851,5.632632712442405,66
2025-08-06 20:37:00+00:00,98601.25122358424,4710.011793946527,4.559049668328313,67
