time,equity,drawdown_usd,drawdown_pct,trade_number
2023-06-21 02:00:00+00:00,99994.81906524094,0.0,0.0,1
2023-06-21 22:00:00+00:00,99799.19335061281,195.62571462812775,0.195635850393902,2
2023-06-21 22:00:00+00:00,99600.88626671843,393.93279852251,0.3939532089812485,3
2023-06-22 17:22:00+00:00,98901.71268988629,1093.1063753546478,1.0931630114170794,4
2023-06-22 17:22:00+00:00,98202.55866625493,1792.2603989860072,1.7923532596390412,5
2023-06-25 22:00:00+00:00,97876.1048234218,2118.714241819136,2.1188240167091013,6
2023-06-27 02:00:00+00:00,97514.4232353718,2480.395829869143,2.4805243442170997,7
2023-06-27 17:45:00+00:00,97870.27617638261,2124.5428888583265,2.124652965742338,8
2023-06-27 20:47:00+00:00,97176.27512150105,2818.543943739889,2.818689978228721,9
2023-06-27 22:00:00+00:00,96954.14699522113,3040.6720700198057,3.040829613418211,10
2023-06-27 22:00:00+00:00,96919.43947548974,3075.3795897512027,3.075538931416729,11
2023-06-28 19:13:00+00:00,96226.78439001614,3768.0346752248006,3.7682299047577374,12
2023-06-28 20:42:00+00:00,95534.72371013576,4460.095355105179,4.460326441708165,13
2023-06-28 21:03:00+00:00,95952.99581349936,4041.8232517415745,4.042032666816983,14
2023-06-29 16:47:00+00:00,95262.50729287106,4732.3117723698815,4.732556963058573,15
2023-06-29 16:57:00+00:00,94572.1760719513,5422.642993289643,5.4229239514416,16
2023-06-29 18:54:00+00:00,93882.0449470376,6112.774118203335,6.113090833451178,17
2023-06-29 22:00:00+00:00,94296.4382062405,5698.380859000434,5.698676103691496,18
2023-06-30 01:51:00+00:00,94474.64658691561,5520.17247832533,5.520458489678082,19
2023-06-30 02:00:00+00:00,94001.94634477368,5992.872720467261,5.993183223380056,20
2023-07-02 22:00:00+00:00,93805.81256386422,6189.006501376716,6.189327166379231,21
2023-07-02 22:00:00+00:00,93630.23989510514,6364.579170135796,6.364908931915032,22
2023-07-04 02:00:00+00:00,93412.92855190403,6581.890513336912,6.582231534458402,23
2023-07-04 20:41:00+00:00,93621.92839223618,6372.89067300476,6.373220865419849,24
2023-07-04 20:41:00+00:00,93521.80861790938,6473.010447331559,6.473345827155592,25
2023-07-05 00:51:00+00:00,93153.54714556603,6841.271919674909,6.841626379874109,26
2023-07-05 18:03:00+00:00,93335.98288505836,6658.836180182581,6.65918118801542,27
2023-07-05 18:26:00+00:00,93435.95094666604,6558.868118574901,6.559207946859338,28
2023-07-05 21:14:00+00:00,93728.5787275468,6266.2403376941365,6.266565004338645,29
2023-07-05 22:00:00+00:00,93481.9487870129,6512.870278228045,6.51320772327091,30
