trade_id,entry_datetime,exit_datetime,equity_after
225,2025-10-07 05:10:00+00:00,2025-10-07 05:56:00+00:00,80465.14302342411
226,2025-10-10 01:15:00+00:00,2025-10-10 01:26:00+00:00,80223.87418266457
227,2025-10-10 01:45:00+00:00,2025-10-10 01:53:00+00:00,80027.78893964634
228,2025-10-10 02:25:00+00:00,2025-10-10 02:33:00+00:00,79831.64573805821
229,2025-10-10 03:35:00+00:00,2025-10-10 03:38:00+00:00,79917.7454159992
230,2025-10-10 03:40:00+00:00,2025-10-10 04:00:00+00:00,80108.90514507139
231,2025-10-10 03:45:00+00:00,2025-10-10 04:00:00+00:00,80243.84501842548
232,2025-10-14 01:05:00+00:00,2025-10-14 01:18:00+00:00,79981.46677951522
233,2025-10-14 01:50:00+00:00,2025-10-14 01:53:00+00:00,79784.71281639826
234,2025-10-14 03:35:00+00:00,2025-10-14 03:44:00+00:00,79965.97565070436
235,2025-10-14 03:40:00+00:00,2025-10-14 03:44:00+00:00,80143.45188257318
236,2025-10-14 03:45:00+00:00,2025-10-14 03:59:00+00:00,79880.55607512772
237,2025-10-17 01:05:00+00:00,2025-10-17 01:09:00+00:00,79614.24595807749
238,2025-10-17 01:35:00+00:00,2025-10-17 02:08:00+00:00,79657.0567225923
239,2025-10-17 02:10:00+00:00,2025-10-17 02:12:00+00:00,79390.80127599918
240,2025-10-17 03:30:00+00:00,2025-10-17 03:35:00+00:00,79473.89581925752
241,2025-10-17 03:35:00+00:00,2025-10-17 03:44:00+00:00,79479.56100377747
242,2025-10-20 01:15:00+00:00,2025-10-20 01:20:00+00:00,79503.59730972748
243,2025-10-20 01:20:00+00:00,2025-10-20 01:26:00+00:00,79238.88303565717
244,2025-10-20 01:25:00+00:00,2025-10-20 01:33:00+00:00,78974.09157606987
245,2025-10-20 01:50:00+00:00,2025-10-20 01:55:00+00:00,78919.34002070903
246,2025-10-20 02:05:00+00:00,2025-10-20 02:11:00+00:00,78720.57767385265
